,idChiave,DIAM,ist_acc,numTP,CurrentPeak,rpmSetPoint,statorCelsius,spindleRpm,bearingsCelsius,VibromPeak,statoRot,@timestamp,LUNG,UTE
5055,7099,12.0,872795,1,20.247,18000.0,24.0,18007.0,22.0,1.7,1,2021-10-22T08:28:20.378Z,109.3,FRESA12
5056,7101,300.0,961312,1,20.264,6600.0,25.0,6391.0,25.0,2.8,1,2021-10-22T08:43:05.559Z,97.05,FRESA300
5057,7102,12.0,984862,1,20.247,18000.0,27.0,17922.0,25.0,1.6,1,2021-10-22T08:47:01.062Z,109.3,FRESA12
5058,7103,12.0,1168225,1,20.195,18000.0,25.0,17984.0,27.0,1.4,1,2021-10-22T09:17:34.713Z,109.3,FRESA12
5059,7104,300.0,1213325,1,20.382,6600.0,32.0,6466.0,27.0,2.8,1,2021-10-22T09:25:05.719Z,97.05,FRESA300
5060,7106,12.0,1242802,1,20.179,18000.0,25.0,17990.0,25.0,1.6,1,2021-10-22T09:30:00.492Z,109.3,FRESA12
5061,7107,300.0,1257092,1,20.349,6600.0,32.0,6510.0,27.0,2.5,1,2021-10-22T09:32:23.394Z,97.05,FRESA300
5062,7109,12.0,32096,1,20.162,18000.0,20.0,18010.0,22.0,1.5,1,2021-10-22T12:53:18.508Z,109.3,FRESA12
5063,7110,12.0,106743,1,20.212,18000.0,22.0,17953.0,22.0,0.8,1,2021-10-22T13:05:44.988Z,109.3,FRESA12
5064,7111,12.0,146550,1,20.247,18000.0,22.0,17996.0,23.0,1.1,1,2021-10-22T13:12:23.063Z,109.3,FRESA12
5065,7112,12.0,171713,1,20.195,18000.0,23.0,17978.0,24.0,0.9,1,2021-10-22T13:16:34.696Z,109.3,FRESA12
5066,7113,12.0,287927,1,20.179,18000.0,24.0,17990.0,24.0,0.7,1,2021-10-22T13:35:56.851Z,109.3,FRESA12
5067,7115,12.0,421429,1,20.212,19000.0,23.0,19021.0,24.0,0.7,1,2021-10-22T13:58:11.888Z,111.488,NESTING_12_MDF
5068,7115,12.0,423384,1,5.525,18000.0,24.0,18026.0,24.0,0.7,1,2021-10-22T13:58:31.438Z,111.488,NESTING_12_MDF
5069,7115,12.0,424594,1,7.701,19000.0,25.0,19035.0,24.0,0.6,1,2021-10-22T13:58:43.538Z,111.488,NESTING_12_MDF
5070,7115,12.0,423508,1,9.163,19000.0,24.0,18943.0,24.0,0.7,1,2021-10-22T13:58:32.678Z,111.488,NESTING_12_MDF
5071,7115,12.0,428497,1,8.075,18000.0,27.0,18003.0,24.0,0.7,1,2021-10-22T13:59:22.569Z,111.488,NESTING_12_MDF
5072,7115,12.0,428631,1,8.874,19000.0,27.0,19022.0,24.0,0.7,1,2021-10-22T13:59:23.909Z,111.488,NESTING_12_MDF
5073,7115,12.0,429705,1,5.1,19000.0,28.0,19001.0,24.0,0.7,1,2021-10-22T13:59:34.649Z,111.488,NESTING_12_MDF
5074,7115,12.0,438093,1,6.154,18000.0,30.0,18000.0,25.0,0.7,1,2021-10-22T14:00:58.530Z,111.488,NESTING_12_MDF
5075,7115,12.0,438227,1,7.378,19000.0,30.0,19035.0,25.0,0.7,1,2021-10-22T14:00:59.870Z,111.488,NESTING_12_MDF
5076,7115,12.0,439305,1,3.893,19000.0,30.0,19015.0,25.0,0.6,1,2021-10-22T14:01:10.650Z,111.488,NESTING_12_MDF
5077,7115,12.0,447074,1,5.746,18000.0,32.0,18028.0,25.0,0.7,1,2021-10-22T14:02:28.341Z,111.488,NESTING_12_MDF
5078,7115,12.0,447197,1,8.874,19000.0,32.0,18966.0,25.0,0.7,1,2021-10-22T14:02:29.571Z,111.488,NESTING_12_MDF
5079,7115,12.0,448282,1,5.661,19000.0,32.0,19005.0,25.0,0.6,1,2021-10-22T14:02:40.422Z,111.488,NESTING_12_MDF
5080,7115,12.0,453397,1,3.944,19000.0,32.0,19027.0,27.0,0.6,1,2021-10-22T14:03:31.572Z,111.488,NESTING_12_MDF
5081,7115,12.0,452321,1,7.633,19000.0,32.0,19015.0,27.0,0.7,1,2021-10-22T14:03:20.812Z,111.488,NESTING_12_MDF
5082,7115,12.0,452191,1,5.95,18000.0,32.0,17987.0,27.0,0.7,1,2021-10-22T14:03:19.512Z,111.488,NESTING_12_MDF
5083,7115,12.0,457308,1,6.171,18000.0,32.0,18033.0,27.0,0.8,1,2021-10-22T14:04:10.683Z,111.488,NESTING_12_MDF
5084,7115,12.0,457438,1,8.959,19000.0,32.0,19005.0,27.0,0.7,1,2021-10-22T14:04:11.983Z,111.488,NESTING_12_MDF
5085,7115,12.0,458518,1,3.434,19000.0,32.0,19039.0,27.0,0.7,1,2021-10-22T14:04:22.783Z,111.488,NESTING_12_MDF
5086,7115,12.0,611928,1,4.896,18000.0,35.0,18011.0,29.0,0.7,1,2021-10-22T14:29:56.903Z,111.488,NESTING_12_MDF
5087,7115,12.0,612054,1,8.16,19000.0,35.0,18952.0,29.0,0.8,1,2021-10-22T14:29:58.163Z,111.488,NESTING_12_MDF
5088,7115,12.0,613137,1,4.879,19000.0,35.0,19014.0,29.0,0.7,1,2021-10-22T14:30:08.993Z,111.488,NESTING_12_MDF
5089,7115,12.0,617048,1,4.148,18000.0,35.0,18008.0,29.0,0.7,1,2021-10-22T14:30:48.103Z,111.488,NESTING_12_MDF
5090,7115,12.0,617186,1,9.027,19000.0,35.0,19032.0,29.0,0.8,1,2021-10-22T14:30:49.483Z,111.488,NESTING_12_MDF
5091,7115,12.0,618346,1,4.216,19000.0,34.0,19021.0,29.0,0.7,1,2021-10-22T14:31:01.084Z,111.488,NESTING_12_MDF
5092,7115,12.0,619582,1,4.063,19000.0,34.0,19022.0,29.0,0.7,1,2021-10-22T14:31:13.444Z,111.488,NESTING_12_MDF
5093,7115,12.0,620814,1,3.621,19000.0,34.0,19028.0,29.0,0.7,1,2021-10-22T14:31:25.764Z,111.488,NESTING_12_MDF
5094,7115,12.0,622050,1,4.029,19000.0,34.0,19014.0,29.0,0.7,1,2021-10-22T14:31:38.124Z,111.488,NESTING_12_MDF
5095,7115,12.0,623283,1,4.471,19000.0,34.0,19017.0,29.0,0.7,1,2021-10-22T14:31:50.454Z,111.488,NESTING_12_MDF
5096,7115,12.0,625786,1,3.128,19000.0,35.0,19017.0,29.0,0.7,1,2021-10-22T14:32:15.485Z,111.488,NESTING_12_MDF
5097,7115,12.0,624515,1,3.723,19000.0,34.0,19024.0,29.0,0.7,1,2021-10-22T14:32:02.774Z,111.488,NESTING_12_MDF
5098,7115,12.0,628248,1,3.808,19000.0,35.0,19024.0,29.0,0.8,1,2021-10-22T14:32:40.105Z,111.488,NESTING_12_MDF
5099,7115,12.0,627017,1,4.556,19000.0,35.0,19007.0,29.0,0.8,1,2021-10-22T14:32:27.795Z,111.488,NESTING_12_MDF
5100,7115,12.0,629395,1,2.975,19000.0,35.0,19023.0,29.0,0.8,1,2021-10-22T14:32:51.575Z,111.488,NESTING_12_MDF
5101,7115,12.0,667348,1,5.015,18000.0,35.0,18007.0,29.0,0.8,1,2021-10-22T14:39:11.110Z,111.488,NESTING_12_MDF
5102,7115,12.0,667474,1,9.469,19000.0,35.0,18957.0,29.0,0.8,1,2021-10-22T14:39:12.370Z,111.488,NESTING_12_MDF
5103,7115,12.0,668571,1,5.61,19000.0,35.0,19025.0,29.0,0.8,1,2021-10-22T14:39:23.340Z,111.488,NESTING_12_MDF
5104,7115,12.0,676329,1,5.525,18000.0,35.0,18028.0,29.0,0.8,1,2021-10-22T14:40:40.921Z,111.488,NESTING_12_MDF
5105,7115,12.0,676454,1,8.109,19000.0,35.0,18937.0,29.0,0.8,1,2021-10-22T14:40:42.171Z,111.488,NESTING_12_MDF
5106,7115,12.0,677549,1,6.154,19000.0,35.0,19018.0,29.0,0.8,1,2021-10-22T14:40:53.121Z,111.488,NESTING_12_MDF
5107,7115,12.0,712787,1,5.78,18000.0,35.0,18015.0,29.0,0.8,1,2021-10-22T14:46:45.506Z,111.488,NESTING_12_MDF
5108,7115,12.0,712917,1,8.755,19000.0,35.0,19009.0,29.0,0.8,1,2021-10-22T14:46:46.806Z,111.488,NESTING_12_MDF
5109,7115,12.0,714011,1,6.001,19000.0,35.0,19029.0,29.0,0.7,1,2021-10-22T14:46:57.746Z,111.488,NESTING_12_MDF
5110,7115,12.0,719839,1,6.851,18000.0,35.0,17999.0,29.0,0.8,1,2021-10-22T14:47:56.027Z,111.488,NESTING_12_MDF
5111,7115,12.0,719977,1,8.772,19000.0,35.0,19032.0,29.0,0.8,1,2021-10-22T14:47:57.407Z,111.488,NESTING_12_MDF
5112,7115,12.0,721047,1,7.939,19000.0,35.0,19024.0,29.0,0.7,1,2021-10-22T14:48:08.107Z,111.488,NESTING_12_MDF
5113,7115,12.0,726165,1,4.182,19000.0,35.0,18999.0,29.0,0.7,1,2021-10-22T14:48:59.288Z,111.488,NESTING_12_MDF
5114,7115,12.0,724957,1,6.494,18000.0,35.0,17998.0,29.0,0.8,1,2021-10-22T14:48:47.207Z,111.488,NESTING_12_MDF
5115,7115,12.0,725088,1,6.205,19000.0,35.0,19008.0,29.0,0.8,1,2021-10-22T14:48:48.517Z,111.488,NESTING_12_MDF
5116,7115,12.0,730077,1,4.522,18000.0,35.0,17982.0,29.0,0.8,1,2021-10-22T14:49:38.408Z,111.488,NESTING_12_MDF
5117,7115,12.0,730201,1,7.378,19000.0,35.0,18965.0,29.0,0.7,1,2021-10-22T14:49:39.648Z,111.488,NESTING_12_MDF
5118,7115,12.0,731288,1,4.352,19000.0,35.0,19006.0,29.0,0.7,1,2021-10-22T14:49:50.518Z,111.488,NESTING_12_MDF
5119,7115,12.0,739397,1,3.757,18000.0,35.0,17996.0,29.0,0.8,1,2021-10-22T14:51:11.609Z,111.488,NESTING_12_MDF
5120,7115,12.0,739522,1,7.752,19000.0,35.0,18986.0,29.0,0.8,1,2021-10-22T14:51:12.859Z,111.488,NESTING_12_MDF
5121,7115,12.0,740607,1,4.998,19000.0,35.0,19018.0,29.0,0.7,1,2021-10-22T14:51:23.709Z,111.488,NESTING_12_MDF
5122,7115,12.0,748693,1,5.899,18000.0,35.0,18014.0,29.0,0.8,1,2021-10-22T14:52:44.570Z,111.488,NESTING_12_MDF
5123,7115,12.0,748815,1,7.174,19000.0,35.0,18922.0,29.0,0.8,1,2021-10-22T14:52:45.791Z,111.488,NESTING_12_MDF
5124,7115,12.0,749901,1,2.618,19000.0,35.0,19031.0,29.0,0.7,1,2021-10-22T14:52:56.651Z,111.488,NESTING_12_MDF
5125,7116,12.0,808296,1,20.212,19000.0,25.0,19003.0,27.0,0.8,1,2021-10-22T15:02:40.608Z,111.488,NESTING_12_MDF
5126,7117,12.0,857127,1,20.212,18000.0,35.0,17986.0,29.0,1.5,1,2021-10-22T15:10:48.925Z,109.3,FRESA12
5127,7118,12.0,864254,1,20.315,19000.0,33.0,18963.0,29.0,1.0,1,2021-10-22T15:12:00.196Z,111.488,NESTING_12_MDF
5128,7119,12.0,28908,1,20.212,18000.0,15.0,17962.0,15.0,1.0,1,2021-10-25T06:28:06.321Z,109.3,FRESA12
5129,7120,300.0,83591,1,20.281,6600.0,28.0,6513.0,23.0,2.9,1,2021-10-25T06:37:13.155Z,97.05,FRESA300
5130,7122,12.0,107001,1,20.212,18000.0,24.0,18007.0,23.0,1.9,1,2021-10-25T06:41:07.256Z,109.3,FRESA12
5131,7123,12.0,186472,1,20.212,18000.0,22.0,17951.0,23.0,2.1,1,2021-10-25T06:54:21.973Z,109.3,FRESA12
5132,7126,12.0,326552,1,20.23,19000.0,22.0,18978.0,23.0,1.1,1,2021-10-25T07:17:42.787Z,111.488,NESTING_12_MDF
5133,7127,12.0,555029,1,20.247,18000.0,25.0,17986.0,25.0,1.2,1,2021-10-25T07:55:47.583Z,109.3,FRESA12
5134,7130,100.0,1101903,1,20.179,14000.0,22.0,13917.0,22.0,1.0,1,2021-10-25T09:26:56.389Z,111.029,SPIANA_LZ
5135,7131,12.0,1116471,1,20.179,18000.0,25.0,17995.0,22.0,2.4,1,2021-10-25T09:29:22.071Z,109.3,FRESA12
5136,7132,100.0,1298707,1,20.298,14000.0,24.0,13947.0,25.0,1.2,1,2021-10-25T09:59:44.453Z,111.029,SPIANA_LZ
5137,7133,12.0,2140550,1,20.212,19000.0,22.0,0.0,22.0,0.5,1,2021-10-25T12:20:02.990Z,111.488,NESTING_12_MDF
5138,7134,12.0,2150551,1,20.195,19000.0,20.0,18960.0,22.0,0.9,1,2021-10-25T12:21:43.001Z,111.488,NESTING_12_MDF
5139,7135,12.0,2256008,1,20.23,19000.0,25.0,19002.0,25.0,1.1,1,2021-10-25T12:39:17.585Z,111.488,NESTING_12_MDF
5140,7136,12.0,2307835,1,20.179,19000.0,30.0,18984.0,28.0,0.9,1,2021-10-25T12:47:55.861Z,111.488,NESTING_12_MDF
5141,7137,12.0,2352638,1,20.179,19000.0,32.0,19021.0,28.0,1.0,1,2021-10-25T12:55:23.897Z,111.488,NESTING_12_MDF
5142,7138,12.0,2402458,1,20.247,19000.0,32.0,19009.0,29.0,1.0,1,2021-10-25T13:03:42.103Z,111.488,NESTING_12_MDF
5143,7139,12.0,2467281,1,20.247,19000.0,25.0,19027.0,27.0,0.8,1,2021-10-25T13:14:30.342Z,111.488,NESTING_12_MDF
5144,7140,12.0,2511644,1,20.162,19000.0,30.0,18973.0,28.0,1.1,1,2021-10-25T13:21:53.977Z,111.488,NESTING_12_MDF
5145,7141,12.0,2628988,1,20.162,18000.0,25.0,17976.0,27.0,0.9,1,2021-10-25T13:41:27.432Z,109.3,FRESA12
5146,7142,12.0,82810,1,20.247,19000.0,17.0,18938.0,17.0,1.0,1,2021-10-26T06:12:15.072Z,111.488,NESTING_12_MDF
5147,7143,12.0,110394,1,20.145,19000.0,23.0,18949.0,20.0,1.0,1,2021-10-26T06:16:50.914Z,111.488,NESTING_12_MDF
5148,7144,12.0,137169,1,20.315,19000.0,22.0,19008.0,22.0,1.0,1,2021-10-26T06:21:18.665Z,111.488,NESTING_12_MDF
5149,7145,12.0,167034,1,20.23,19000.0,28.0,19018.0,25.0,1.0,1,2021-10-26T06:26:17.317Z,111.488,NESTING_12_MDF
5150,7146,12.0,247234,1,20.264,18000.0,24.0,17991.0,25.0,2.1,1,2021-10-26T06:39:39.323Z,109.3,FRESA12
5151,7147,12.0,286641,1,20.212,18000.0,24.0,17945.0,25.0,2.3,1,2021-10-26T06:46:13.396Z,109.3,FRESA12
5152,7148,12.0,546466,1,20.281,18000.0,23.0,17959.0,24.0,2.7,1,2021-10-26T07:29:31.670Z,109.3,FRESA12
5153,7149,12.0,557594,1,20.212,18000.0,27.0,18042.0,24.0,1.6,1,2021-10-26T07:31:22.951Z,109.3,FRESA12
5154,7150,12.0,590379,1,20.162,18000.0,22.0,17987.0,23.0,2.5,1,2021-10-26T07:36:50.804Z,109.3,FRESA12
5155,7151,12.0,662190,1,20.298,18000.0,23.0,18017.0,24.0,1.9,1,2021-10-26T07:48:48.920Z,109.3,FRESA12
5156,7152,100.0,697355,1,20.281,14000.0,24.0,13995.0,24.0,1.0,1,2021-10-26T07:54:40.574Z,111.029,SPIANA_LZ
5157,7153,12.0,1253965,1,20.145,16000.0,22.0,15990.0,22.0,2.9,1,2021-10-26T09:27:26.728Z,113.07,FOREX12
5158,7154,12.0,1286732,1,20.212,16000.0,22.0,16015.0,22.0,3.0,1,2021-10-26T09:32:54.402Z,113.07,FOREX12
5159,7155,12.0,1458958,1,20.298,16000.0,24.0,16011.0,24.0,3.4,1,2021-10-26T10:01:36.679Z,113.07,FOREX12
5160,7157,12.0,2259810,1,20.298,16000.0,20.0,15986.0,22.0,3.5,1,2021-10-26T12:15:05.281Z,113.07,FOREX12
5161,7158,12.0,2324575,1,20.212,16000.0,22.0,15920.0,22.0,3.5,1,2021-10-26T12:25:52.938Z,113.07,FOREX12
5162,7159,300.0,2852837,1,20.264,6600.0,22.0,6505.0,22.0,2.4,1,2021-10-26T13:53:55.612Z,97.05,FRESA300
5163,7160,300.0,2918126,1,20.281,6600.0,24.0,6537.0,24.0,2.3,1,2021-10-26T14:04:48.509Z,97.05,FRESA300
5164,7161,12.0,3175112,1,20.281,18000.0,23.0,18011.0,24.0,1.2,1,2021-10-26T14:47:38.395Z,109.3,FRESA12
5165,7163,12.0,682278,1,20.298,18000.0,15.0,17999.0,17.0,1.4,1,2021-10-27T08:00:09.115Z,109.3,FRESA12
5166,7165,12.0,778558,1,20.128,18000.0,22.0,18046.0,23.0,1.6,1,2021-10-27T08:16:11.917Z,109.3,FRESA12
5167,7167,100.0,1016183,1,20.247,14000.0,24.0,13918.0,24.0,0.6,1,2021-10-27T08:55:48.171Z,111.029,SPIANA_LZ
5168,7179,12.0,1428220,1,20.195,18000.0,22.0,18029.0,23.0,2.0,1,2021-10-27T10:04:28.550Z,109.3,FRESA12
5169,7181,12.0,855973,1,20.179,19000.0,15.0,19008.0,15.0,0.9,1,2021-10-28T08:26:43.926Z,111.488,NESTING_12_MDF
5170,7187,12.0,1317663,1,20.417,18000.0,17.0,17979.0,18.0,1.0,1,2021-10-28T09:43:40.877Z,109.3,FRESA12
5171,7188,12.0,1425590,1,20.162,18000.0,24.0,17992.0,25.0,1.1,1,2021-10-28T10:01:40.159Z,109.3,FRESA12
5172,7189,12.0,1467488,1,20.212,18000.0,27.0,17990.0,27.0,0.9,1,2021-10-28T10:08:39.144Z,109.3,FRESA12
5173,7190,12.0,1582079,1,20.179,18000.0,24.0,17965.0,24.0,0.7,1,2021-10-28T10:27:45.067Z,109.3,FRESA12
5174,7191,12.0,2406803,1,20.281,16000.0,20.0,16020.0,22.0,1.6,1,2021-10-28T12:45:12.403Z,113.07,FOREX12
5175,7192,12.0,2618746,1,20.212,16000.0,24.0,15957.0,25.0,5.6,1,2021-10-28T13:20:31.857Z,113.07,FOREX12
5176,7193,12.0,2739371,1,20.365,16000.0,24.0,15976.0,25.0,1.7,1,2021-10-28T13:40:38.121Z,113.07,FOREX12
5177,7194,12.0,2806278,1,20.332,16000.0,27.0,15991.0,27.0,2.0,1,2021-10-28T13:51:47.199Z,113.07,FOREX12
5178,7195,12.0,2851709,1,20.247,16000.0,24.0,15944.0,25.0,1.7,1,2021-10-28T13:59:21.514Z,113.07,FOREX12
5179,7196,12.0,2888500,1,20.212,18000.0,24.0,17952.0,25.0,1.2,1,2021-10-28T14:05:29.429Z,109.3,FRESA12
5180,7197,12.0,2939861,1,20.179,18000.0,25.0,17963.0,25.0,0.7,1,2021-10-28T14:14:03.045Z,109.3,FRESA12
5181,7198,12.0,2957073,1,20.195,18000.0,25.0,17965.0,25.0,0.8,1,2021-10-28T14:16:55.167Z,109.3,FRESA12
5182,7199,12.0,2976555,1,20.298,18000.0,29.0,18013.0,27.0,0.7,1,2021-10-28T14:20:09.989Z,109.3,FRESA12
5183,7200,12.0,3018639,1,20.281,18000.0,25.0,17972.0,25.0,1.1,1,2021-10-28T14:27:10.834Z,109.3,FRESA12
5184,7201,12.0,143844,1,20.332,18000.0,15.0,17951.0,15.0,0.8,1,2021-11-02T07:26:24.846Z,109.3,FRESA12
5185,7202,12.0,181657,1,20.298,18000.0,17.0,17983.0,18.0,0.7,1,2021-11-02T07:32:42.980Z,109.3,FRESA12
5186,7203,12.0,60772,1,20.247,18000.0,17.0,17937.0,18.0,0.6,1,2021-11-02T09:49:14.099Z,109.3,FRESA12
5187,7205,12.0,106247,1,20.212,18000.0,20.0,18013.0,20.0,0.9,1,2021-11-02T09:56:48.854Z,109.3,FRESA12
5188,7207,12.0,148165,1,20.247,18000.0,22.0,17985.0,22.0,0.9,1,2021-11-02T10:03:48.039Z,109.3,FRESA12
5189,7208,12.0,188526,1,20.179,18000.0,24.0,18026.0,24.0,1.0,1,2021-11-02T10:10:31.655Z,109.3,FRESA12
5190,7209,100.0,556300,1,20.162,14000.0,22.0,13954.0,22.0,0.9,1,2021-11-02T11:11:49.443Z,111.029,SPIANA_LZ
5191,7210,12.0,577484,1,20.212,18000.0,27.0,17953.0,23.0,1.9,1,2021-11-02T11:15:21.286Z,109.3,FRESA12
5192,7212,12.0,628197,1,20.212,18000.0,28.0,17983.0,27.0,2.0,1,2021-11-02T11:23:48.423Z,109.3,FRESA12
5193,7213,12.0,1248316,1,20.212,18000.0,22.0,18010.0,22.0,2.4,1,2021-11-02T13:07:09.697Z,109.3,FRESA12
5194,7214,12.0,1545261,1,20.212,18000.0,22.0,17984.0,22.0,1.4,1,2021-11-02T13:56:39.187Z,109.3,FRESA12
5195,7215,100.0,1663717,1,20.179,14000.0,25.0,13961.0,25.0,1.0,1,2021-11-02T14:16:23.763Z,111.029,SPIANA_LZ
5196,7224,12.0,1899494,1,20.195,18000.0,24.0,17974.0,24.0,1.6,1,2021-11-02T14:55:41.566Z,109.3,FRESA12
5197,7225,12.0,1924337,1,20.281,18000.0,24.0,18016.0,25.0,1.4,1,2021-11-02T14:59:49.999Z,109.3,FRESA12
5198,7226,12.0,2139671,1,20.212,18000.0,23.0,17971.0,24.0,1.4,1,2021-11-02T15:35:43.369Z,109.3,FRESA12
5199,7240,12.0,550999,1,20.212,19000.0,15.0,18987.0,17.0,0.8,1,2021-11-03T08:33:58.307Z,111.488,NESTING_12_MDF
5200,7241,12.0,575247,1,20.281,19000.0,20.0,19039.0,20.0,0.8,1,2021-11-03T08:38:00.788Z,111.488,NESTING_12_MDF
5201,7242,12.0,601528,1,20.247,19000.0,22.0,18989.0,22.0,0.7,1,2021-11-03T08:42:23.598Z,111.488,NESTING_12_MDF
5202,7244,40.0,1037223,1,20.247,17000.0,20.0,17000.0,20.0,2.5,1,2021-11-03T09:55:00.564Z,215.498,SPIG60
5203,7245,12.0,1040648,1,20.162,19000.0,22.0,19006.0,20.0,1.0,1,2021-11-03T09:55:34.814Z,111.488,NESTING_12_MDF
5204,7247,40.0,1063275,1,20.179,17000.0,20.0,16950.0,20.0,3.4,1,2021-11-03T09:59:21.085Z,215.498,SPIG60
5205,7248,12.0,1066479,1,20.298,19000.0,22.0,18996.0,20.0,0.7,1,2021-11-03T09:59:53.125Z,111.488,NESTING_12_MDF
5206,7249,12.0,1334172,1,20.195,19000.0,20.0,19009.0,20.0,0.9,1,2021-11-03T10:44:30.066Z,111.488,NESTING_12_MDF
5207,7250,12.0,1398434,1,20.23,18000.0,29.0,17990.0,27.0,2.2,1,2021-11-03T10:55:12.688Z,109.3,FRESA12
5208,7251,12.0,1410506,1,20.077,19000.0,32.0,18988.0,27.0,0.9,1,2021-11-03T10:57:13.409Z,111.488,NESTING_12_MDF
5209,7253,40.0,64507,1,20.179,17000.0,19.0,16972.0,20.0,3.7,1,2021-11-03T15:19:30.625Z,215.498,SPIG60
5210,7254,12.0,81348,1,20.247,19000.0,24.0,18980.0,22.0,0.9,1,2021-11-03T15:22:19.037Z,111.488,NESTING_12_MDF
5211,7256,12.0,187675,1,20.247,19000.0,24.0,19025.0,25.0,1.0,1,2021-11-03T15:40:02.319Z,111.488,NESTING_12_MDF
5212,7257,40.0,198780,1,20.247,17000.0,32.0,17012.0,27.0,3.0,1,2021-11-03T15:41:53.371Z,215.498,SPIG60
5213,7258,12.0,213258,1,20.195,18000.0,32.0,17983.0,27.0,2.0,1,2021-11-03T15:44:18.152Z,109.3,FRESA12
5214,7259,12.0,227481,1,20.298,19000.0,32.0,19011.0,27.0,0.8,1,2021-11-03T15:46:40.384Z,111.488,NESTING_12_MDF
5215,7260,12.0,261794,1,20.247,18000.0,34.0,17961.0,27.0,2.7,1,2021-11-03T15:52:23.518Z,109.3,FRESA12
5216,7261,12.0,269498,1,20.162,19000.0,33.0,19007.0,27.0,1.0,1,2021-11-03T15:53:40.559Z,111.488,NESTING_12_MDF
5217,7262,12.0,418937,1,20.247,16000.0,15.0,15974.0,17.0,2.0,1,2021-11-04T08:16:11.518Z,113.07,FOREX12
5218,7264,12.0,651219,1,20.264,18000.0,19.0,18021.0,20.0,0.9,1,2021-11-04T08:54:54.365Z,109.3,FRESA12
5219,7266,40.0,723568,1,20.179,17000.0,20.0,16980.0,22.0,4.5,1,2021-11-04T09:06:57.863Z,215.498,SPIG60
5220,7267,40.0,759637,1,20.212,17000.0,22.0,16959.0,22.0,4.5,1,2021-11-04T09:12:58.558Z,215.498,SPIG60
5221,7268,40.0,783923,1,20.281,17000.0,22.0,17025.0,23.0,4.7,1,2021-11-04T09:17:01.421Z,215.498,SPIG60
5222,7269,40.0,796291,1,20.281,17000.0,24.0,16998.0,24.0,4.5,1,2021-11-04T09:19:05.103Z,215.498,SPIG60
5223,7270,12.0,1244483,1,20.179,18000.0,20.0,18013.0,20.0,1.0,1,2021-11-04T10:33:47.079Z,109.3,FRESA12
5224,7271,14.0,1529709,1,20.315,18000.0,22.0,18026.0,22.0,3.0,1,2021-11-04T11:21:19.376Z,158.699,FRESA14
5225,7272,14.0,1579678,1,20.179,18000.0,24.0,17943.0,24.0,2.8,1,2021-11-04T11:29:39.073Z,158.699,FRESA14
5226,7273,14.0,2483886,1,20.179,18000.0,20.0,17978.0,20.0,2.7,1,2021-11-04T14:00:21.270Z,158.699,FRESA14
5227,7274,14.0,2501588,1,20.212,18000.0,24.0,18028.0,22.0,2.9,1,2021-11-04T14:03:18.292Z,158.699,FRESA14
5228,7275,12.0,2679538,1,20.332,19000.0,22.0,18999.0,22.0,0.8,1,2021-11-04T14:32:57.816Z,111.488,NESTING_12_MDF
5229,7277,12.0,2970699,1,20.264,18000.0,22.0,18011.0,22.0,0.8,1,2021-11-04T15:21:29.464Z,109.3,FRESA12
5230,7279,12.0,2998219,1,20.179,18000.0,23.0,17964.0,23.0,0.9,1,2021-11-04T15:26:04.667Z,109.3,FRESA12
5231,7281,12.0,3028432,1,20.179,18000.0,25.0,17974.0,25.0,1.0,1,2021-11-04T15:31:06.801Z,109.3,FRESA12
5232,7283,12.0,3049459,1,20.264,18000.0,27.0,18007.0,25.0,1.0,1,2021-11-04T15:34:37.074Z,109.3,FRESA12
5233,7285,12.0,3075715,1,20.298,18000.0,25.0,17961.0,25.0,1.1,1,2021-11-04T15:38:59.637Z,109.3,FRESA12
5234,7286,12.0,3168311,1,20.179,16000.0,24.0,16025.0,25.0,4.1,1,2021-11-04T15:54:25.609Z,113.07,FOREX12
5235,7287,12.0,3252537,1,20.365,16000.0,25.0,16010.0,25.0,2.9,1,2021-11-04T16:08:27.880Z,113.07,FOREX12
5236,7288,12.0,3265833,1,20.212,16000.0,27.0,15955.0,25.0,3.8,1,2021-11-04T16:10:40.842Z,113.07,FOREX12
5237,7289,12.0,48664,1,20.281,16000.0,14.0,15994.0,15.0,4.4,1,2021-11-05T07:35:06.111Z,113.07,FOREX12
5238,7290,300.0,298481,1,20.247,6600.0,15.0,6481.0,15.0,3.2,1,2021-11-05T08:16:44.298Z,97.05,FRESA300
5239,7291,300.0,380267,1,20.451,6600.0,19.0,6544.0,19.0,3.3,1,2021-11-05T08:30:22.165Z,97.05,FRESA300
5240,7292,12.0,464554,1,20.162,18000.0,20.0,17962.0,22.0,1.8,1,2021-11-05T08:44:25.043Z,129.619,FRESA12_PROVA
5241,7293,12.0,723953,1,20.315,18000.0,20.0,17998.0,20.0,1.4,1,2021-11-05T09:27:39.057Z,109.3,FRESA12
5242,7294,12.0,755816,1,20.247,18000.0,20.0,18003.0,22.0,0.8,1,2021-11-05T09:32:57.691Z,109.3,FRESA12
5243,7295,12.0,819652,1,20.23,18000.0,22.0,18005.0,22.0,0.8,1,2021-11-05T09:43:36.057Z,109.3,FRESA12
5244,7296,12.0,855288,1,20.247,18000.0,23.0,18014.0,23.0,0.9,1,2021-11-05T09:49:32.420Z,109.3,FRESA12
5245,7297,12.0,956835,1,20.298,18000.0,23.0,18015.0,23.0,2.0,1,2021-11-05T10:06:27.901Z,109.3,FRESA12
