,CurrentPeak,bearingsCelsius,statorCelsius,spindleRpm,LUNG,idChiave,numTP,@timestamp,ist_acc,UTE,rpmSetPoint,VibromPeak,statoRot,DIAM
12703,19.195,30.0,41.0,20002.0,102.086,15283,1,2022-04-07T13:52:23.686Z,2834767,006-10-1-D,20000.0,1.1,1,6.0
12704,18.556,32.0,44.0,19989.0,96.148,15284,1,2022-04-07T14:03:54.605Z,2903858,005-15-2-R,20000.0,1.0,1,5.0
12705,17.455,31.0,43.0,17999.0,102.781,15285,1,2022-04-07T14:21:42.257Z,3010622,006-22-1-E,18000.0,1.2,1,6.0
12706,16.646,33.0,45.0,18009.0,102.781,15286,1,2022-04-07T14:27:08.911Z,3043287,006-22-1-E,18000.0,0.9,1,6.0
12707,17.361,26.0,27.0,17999.0,107.295,15287,1,2022-04-07T14:56:27.592Z,3219153,008-24-1-E,18000.0,0.8,1,8.0
12708,16.921,26.0,29.0,18007.0,107.295,15288,1,2022-04-07T14:57:35.543Z,3225948,008-24-1-E,18000.0,1.1,1,8.0
12709,17.115,26.0,30.0,18000.0,107.295,15289,1,2022-04-07T14:58:34.094Z,3231803,008-24-1-E,18000.0,1.0,1,8.0
12710,17.408,26.0,31.0,17996.0,107.295,15290,1,2022-04-07T14:59:32.395Z,3237633,008-24-1-E,18000.0,0.9,1,8.0
12711,17.484,26.0,32.0,17999.0,107.295,15291,1,2022-04-07T15:00:31.755Z,3243569,008-24-1-E,18000.0,1.0,1,8.0
12712,11.8,14.0,18.0,10002.0,107.295,15292,1,2022-04-08T06:04:44.812Z,22236,008-24-1-E,10000.0,0.4,1,8.0
12713,15.943,13.0,13.0,5003.0,107.295,15292,1,2022-04-08T06:02:44.813Z,10236,008-24-1-E,5000.0,0.3,1,8.0
12714,12.363,16.0,23.0,14860.0,107.295,15292,1,2022-04-08T06:06:44.920Z,34247,008-24-1-E,15000.0,0.9,1,8.0
12715,19.212,18.0,22.0,19985.0,93.792,15293,1,2022-04-08T06:10:19.168Z,55672,001-12-1-E,20000.0,0.8,1,1.5
12716,19.458,22.0,29.0,20010.0,105.392,15294,1,2022-04-08T06:15:13.734Z,85129,003-14-1-E,20000.0,1.0,1,3.0
12717,17.912,24.0,33.0,18001.0,107.295,15295,1,2022-04-08T06:18:38.971Z,105653,008-24-1-E,18000.0,1.0,1,8.0
12718,19.136,26.0,35.0,20016.0,102.086,15296,1,2022-04-08T06:23:50.038Z,136760,006-10-1-D,20000.0,0.9,1,6.0
12719,19.365,29.0,40.0,19997.0,96.148,15297,1,2022-04-08T06:35:21.001Z,205857,005-15-2-R,20000.0,1.0,1,5.0
12720,16.886,29.0,41.0,18016.0,102.781,15298,1,2022-04-08T06:53:08.760Z,312634,006-22-1-E,18000.0,1.2,1,6.0
12721,17.466,31.0,42.0,17994.0,102.781,15299,1,2022-04-08T06:58:53.057Z,347064,006-22-1-E,18000.0,1.0,1,6.0
12722,19.458,25.0,26.0,19991.0,93.792,15300,1,2022-04-08T07:28:16.162Z,523376,001-12-1-E,20000.0,1.0,1,1.5
12723,20.097,27.0,36.0,19997.0,105.392,15301,1,2022-04-08T07:33:12.850Z,553045,003-14-1-E,20000.0,1.1,1,3.0
12724,17.226,28.0,38.0,17997.0,107.295,15302,1,2022-04-08T07:36:37.998Z,573560,008-24-1-E,18000.0,1.2,1,8.0
12725,18.615,29.0,40.0,20033.0,102.086,15303,1,2022-04-08T07:41:48.996Z,604660,006-10-1-D,20000.0,0.9,1,6.0
12726,19.06,31.0,43.0,20010.0,96.148,15304,1,2022-04-08T07:53:19.880Z,673749,005-15-2-R,20000.0,1.0,1,5.0
12727,16.904,32.0,43.0,18004.0,102.781,15305,1,2022-04-08T08:11:07.462Z,780508,006-22-1-E,18000.0,1.2,1,6.0
12728,16.98,33.0,45.0,18002.0,102.781,15306,1,2022-04-08T08:16:32.170Z,812979,006-22-1-E,18000.0,1.0,1,6.0
12729,13.324,26.0,27.0,17997.0,117.151,15307,1,2022-04-08T08:47:43.737Z,1000137,030-27-2-C,18000.0,1.0,1,3.0
12730,12.96,27.0,32.0,20016.0,107.25,15308,1,2022-04-08T08:51:17.635Z,1021527,023-13-4-E,20000.0,1.1,1,23.0
12731,17.179,28.0,35.0,18014.0,107.295,15309,1,2022-04-08T08:53:02.035Z,1031967,008-24-1-E,18000.0,1.0,1,8.0
12732,19.195,28.0,36.0,19989.0,96.148,15310,1,2022-04-08T08:54:01.394Z,1037903,005-15-2-R,20000.0,1.1,1,5.0
12733,16.98,28.0,36.0,18002.0,102.781,15311,1,2022-04-08T08:55:21.734Z,1045937,006-22-1-E,18000.0,1.0,1,6.0
12734,13.294,27.0,30.0,18007.0,117.151,15312,1,2022-04-08T09:01:07.411Z,1080505,030-27-2-C,18000.0,1.0,1,3.0
12735,13.16,28.0,34.0,20016.0,107.25,15313,1,2022-04-08T09:04:25.260Z,1100290,023-13-4-E,20000.0,1.2,1,23.0
12736,16.98,28.0,36.0,18004.0,107.295,15314,1,2022-04-08T09:06:01.319Z,1109896,008-24-1-E,18000.0,1.2,1,8.0
12737,19.441,28.0,36.0,19993.0,96.148,15315,1,2022-04-08T09:06:58.859Z,1115650,005-15-2-R,20000.0,1.1,1,5.0
12738,16.886,29.0,37.0,17999.0,102.781,15316,1,2022-04-08T09:08:18.298Z,1123594,006-22-1-E,18000.0,1.0,1,6.0
12739,17.226,25.0,26.0,18011.0,107.295,15317,1,2022-04-08T09:19:31.934Z,1190958,008-24-1-E,18000.0,0.9,1,8.0
12740,17.332,25.0,27.0,18002.0,107.295,15318,1,2022-04-08T09:21:07.543Z,1200519,008-24-1-E,18000.0,0.9,1,8.0
12741,17.302,26.0,30.0,18005.0,107.295,15320,1,2022-04-08T09:23:12.753Z,1213040,008-24-1-E,18000.0,0.9,1,8.0
12742,16.921,26.0,29.0,17994.0,107.295,15319,1,2022-04-08T09:22:06.693Z,1206434,008-24-1-E,18000.0,1.1,1,8.0
12743,17.361,26.0,30.0,18009.0,107.295,15321,1,2022-04-08T09:24:48.932Z,1222658,008-24-1-E,18000.0,1.2,1,8.0
12744,17.056,26.0,31.0,18004.0,107.295,15322,1,2022-04-08T09:25:51.462Z,1228911,008-24-1-E,18000.0,1.1,1,8.0
12745,17.273,26.0,28.0,18014.0,107.295,15323,1,2022-04-08T09:28:47.891Z,1246554,008-24-1-E,18000.0,1.4,1,8.0
12746,17.074,26.0,30.0,18005.0,107.295,15324,1,2022-04-08T09:29:52.910Z,1253056,008-24-1-E,18000.0,0.9,1,8.0
12747,16.611,26.0,30.0,18002.0,107.295,15325,1,2022-04-08T09:30:58.210Z,1259586,008-24-1-E,18000.0,0.9,1,8.0
12748,16.523,26.0,31.0,17995.0,107.295,15326,1,2022-04-08T09:32:13.319Z,1267097,008-24-1-E,18000.0,0.9,1,8.0
12749,17.085,26.0,31.0,18007.0,107.295,15327,1,2022-04-08T09:33:35.509Z,1275316,008-24-1-E,18000.0,1.1,1,8.0
12750,16.933,26.0,32.0,17999.0,107.295,15328,1,2022-04-08T09:34:42.688Z,1282034,008-24-1-E,18000.0,1.1,1,8.0
12751,17.009,26.0,31.0,18006.0,107.295,15329,1,2022-04-08T09:36:33.778Z,1293143,008-24-1-E,18000.0,1.0,1,8.0
12752,18.462,19.0,18.0,20026.0,93.792,15330,1,2022-04-08T11:01:16.226Z,1801391,001-12-1-E,20000.0,1.2,1,1.5
12753,18.996,22.0,27.0,20026.0,105.392,15331,1,2022-04-08T11:04:41.954Z,1821964,003-14-1-E,20000.0,0.8,1,3.0
12754,17.589,25.0,33.0,18011.0,107.295,15332,1,2022-04-08T11:08:28.673Z,1844636,008-24-1-E,18000.0,1.0,1,8.0
12755,19.593,27.0,37.0,19983.0,102.086,15333,1,2022-04-08T11:13:06.601Z,1872429,006-10-1-D,20000.0,1.2,1,6.0
12756,18.843,32.0,43.0,19985.0,96.148,15334,1,2022-04-08T11:23:17.077Z,1933477,005-15-2-R,20000.0,1.0,1,5.0
12757,17.332,33.0,45.0,18005.0,102.781,15335,1,2022-04-08T11:39:38.871Z,2031657,006-22-1-E,18000.0,1.0,1,6.0
12758,17.115,34.0,46.0,18000.0,102.781,15336,1,2022-04-08T11:43:12.460Z,2053016,006-22-1-E,18000.0,1.0,1,6.0
12759,17.548,33.0,45.0,18004.0,92.363,15337,1,2022-04-08T12:04:20.792Z,2179850,018-12-2-C,18000.0,1.2,1,18.6
12760,19.517,26.0,26.0,19991.0,93.792,15338,1,2022-04-08T12:20:23.517Z,2276123,001-12-1-E,20000.0,1.0,1,1.5
12761,19.107,28.0,35.0,19983.0,105.392,15339,1,2022-04-08T12:23:49.216Z,2296693,003-14-1-E,20000.0,1.1,1,3.0
12762,16.857,30.0,39.0,18011.0,107.295,15340,1,2022-04-08T12:27:36.054Z,2319377,008-24-1-E,18000.0,1.3,1,8.0
12763,18.585,31.0,42.0,19997.0,102.086,15341,1,2022-04-08T12:32:13.853Z,2347157,006-10-1-D,20000.0,1.1,1,6.0
12764,19.64,34.0,46.0,20008.0,96.148,15342,1,2022-04-08T12:42:23.969Z,2408169,005-15-2-R,20000.0,0.9,1,5.0
12765,17.501,35.0,46.0,18009.0,103.201,15343,1,2022-04-08T12:58:45.633Z,2506336,006-22-1-E,18000.0,1.1,1,6.0
12766,16.962,36.0,46.0,17995.0,103.201,15344,1,2022-04-08T13:02:41.842Z,2529957,006-22-1-E,18000.0,1.0,1,6.0
12767,17.835,35.0,46.0,18000.0,92.363,15345,1,2022-04-08T13:23:50.174Z,2656791,018-12-2-C,18000.0,1.2,1,18.6
12768,19.546,30.0,33.0,20012.0,93.792,15346,1,2022-04-08T13:31:38.952Z,2703669,001-12-1-E,20000.0,1.2,1,1.5
12769,19.107,32.0,41.0,20004.0,105.392,15347,1,2022-04-08T13:35:07.761Z,2724550,003-14-1-E,20000.0,1.1,1,3.0
12770,17.666,34.0,44.0,18007.0,107.295,15348,1,2022-04-08T13:38:54.449Z,2747219,008-24-1-E,18000.0,0.9,1,8.0
12771,19.382,34.0,45.0,20000.0,102.086,15349,1,2022-04-08T13:43:32.328Z,2775007,006-10-1-D,20000.0,1.1,1,6.0
12772,19.458,36.0,47.0,20026.0,96.148,15350,1,2022-04-08T13:53:42.454Z,2836020,005-15-2-R,20000.0,1.0,1,5.0
12773,17.162,35.0,46.0,18011.0,103.201,15351,1,2022-04-08T14:10:04.099Z,2934185,006-22-1-E,18000.0,1.0,1,6.0
12774,17.285,36.0,47.0,17992.0,103.201,15352,1,2022-04-08T14:13:40.188Z,2955794,006-22-1-E,18000.0,1.1,1,6.0
12775,17.865,34.0,46.0,18004.0,92.363,15353,1,2022-04-08T14:34:48.550Z,3082631,018-12-2-C,18000.0,1.0,1,18.6
12776,17.501,28.0,29.0,18012.0,107.295,15354,1,2022-04-08T14:48:33.956Z,3165172,008-24-1-E,18000.0,1.0,1,8.0
12777,17.314,28.0,31.0,18000.0,107.295,15355,1,2022-04-08T14:49:51.165Z,3172893,008-24-1-E,18000.0,1.0,1,8.0
12778,17.578,28.0,33.0,17991.0,107.295,15356,1,2022-04-08T14:51:03.895Z,3180166,008-24-1-E,18000.0,1.2,1,8.0
12779,17.466,29.0,34.0,17999.0,107.295,15357,1,2022-04-08T14:52:09.535Z,3186730,008-24-1-E,18000.0,1.1,1,8.0
12780,17.314,29.0,34.0,18009.0,107.295,15358,1,2022-04-08T14:54:21.904Z,3199967,008-24-1-E,18000.0,1.1,1,8.0
12781,15.943,11.0,10.0,4997.0,107.295,15359,1,2022-04-11T06:00:38.683Z,11292,008-24-1-E,5000.0,0.1,1,8.0
12782,11.982,11.0,15.0,10001.0,107.295,15359,1,2022-04-11T06:02:38.674Z,23291,008-24-1-E,10000.0,0.5,1,8.0
12783,12.41,13.0,20.0,14851.0,107.295,15359,1,2022-04-11T06:04:38.785Z,35302,008-24-1-E,15000.0,1.1,1,8.0
12784,19.47,15.0,18.0,20016.0,93.792,15360,1,2022-04-11T06:09:03.576Z,61781,001-12-1-E,20000.0,1.3,1,1.5
12785,19.593,18.0,25.0,20012.0,105.392,15361,1,2022-04-11T06:12:29.767Z,82400,003-14-1-E,20000.0,0.9,1,3.0
12786,18.005,20.0,28.0,17999.0,107.295,15362,1,2022-04-11T06:16:16.479Z,105071,008-24-1-E,18000.0,0.9,1,8.0
12787,19.898,21.0,32.0,20028.0,102.086,15363,1,2022-04-11T06:20:54.520Z,132875,006-10-1-D,20000.0,1.0,1,6.0
12788,19.089,25.0,35.0,20004.0,96.148,15364,1,2022-04-11T06:31:05.055Z,193928,005-15-2-R,20000.0,1.0,1,5.0
12789,17.332,26.0,37.0,17992.0,103.201,15365,1,2022-04-11T06:47:27.283Z,292150,006-22-1-E,18000.0,1.0,1,6.0
12790,17.484,26.0,37.0,17999.0,103.201,15366,1,2022-04-11T06:50:58.145Z,313236,006-22-1-E,18000.0,1.2,1,6.0
12791,17.425,26.0,37.0,18004.0,92.363,15367,1,2022-04-11T07:12:06.566Z,440077,018-12-2-C,18000.0,1.0,1,18.6
12792,13.312,16.0,16.0,18007.0,117.151,15368,1,2022-04-11T07:40:08.203Z,608239,030-27-2-C,18000.0,0.9,1,3.0
12793,19.775,19.0,21.0,20010.0,96.148,15369,1,2022-04-11T07:45:09.106Z,638329,005-15-2-R,20000.0,0.9,1,5.0
12794,17.009,19.0,24.0,18006.0,102.836,15370,1,2022-04-11T07:46:40.307Z,647449,006-22-1-E,18000.0,1.2,1,6.0
12795,13.066,18.0,19.0,18010.0,117.151,15371,1,2022-04-11T07:55:57.492Z,703167,030-27-2-C,18000.0,0.9,1,3.0
12796,13.066,20.0,23.0,20026.0,107.25,15372,1,2022-04-11T07:59:39.094Z,725327,023-13-4-E,20000.0,1.0,1,23.0
12797,17.56,20.0,26.0,18002.0,112.354,15373,1,2022-04-11T08:01:19.505Z,735368,012-35-2-D,18000.0,0.9,1,12.0
12798,17.255,21.0,26.0,18007.0,107.295,15374,1,2022-04-11T08:02:11.916Z,740609,008-24-1-E,18000.0,0.8,1,8.0
12799,19.318,21.0,27.0,20008.0,96.148,15375,1,2022-04-11T08:03:09.247Z,746342,005-15-2-R,20000.0,0.7,1,5.0
12800,17.302,21.0,28.0,18001.0,102.836,15376,1,2022-04-11T08:04:20.447Z,753462,006-22-1-E,18000.0,0.8,1,6.0
12801,13.037,16.0,16.0,18006.0,117.151,15377,1,2022-04-11T08:25:11.131Z,878529,030-27-2-C,18000.0,1.0,1,3.0
12802,13.294,18.0,22.0,20006.0,107.25,15378,1,2022-04-11T08:28:11.833Z,896599,023-13-4-E,20000.0,1.4,1,23.0
12803,17.15,20.0,26.0,18007.0,107.295,15380,1,2022-04-11T08:30:39.284Z,911344,008-24-1-E,18000.0,0.8,1,8.0
12804,19.318,20.0,26.0,19997.0,96.148,15381,1,2022-04-11T08:31:34.615Z,916877,005-15-2-R,20000.0,0.8,1,5.0
12805,17.009,21.0,27.0,18004.0,102.836,15382,1,2022-04-11T08:32:44.115Z,923827,006-22-1-E,18000.0,0.8,1,6.0
12806,12.96,18.0,19.0,18001.0,117.151,15383,1,2022-04-11T08:42:54.002Z,984815,030-27-2-C,18000.0,0.8,1,3.0
12807,13.054,21.0,26.0,20006.0,107.25,15385,1,2022-04-11T08:50:15.437Z,1028958,023-13-4-E,20000.0,1.0,1,23.0
12808,17.238,22.0,28.0,18009.0,112.354,15386,1,2022-04-11T08:51:53.538Z,1038768,012-35-2-D,18000.0,1.0,1,12.0
12809,17.162,22.0,28.0,18000.0,107.295,15387,1,2022-04-11T08:52:46.209Z,1044035,008-24-1-E,18000.0,0.7,1,8.0
12810,19.136,22.0,29.0,20000.0,96.148,15388,1,2022-04-11T08:53:44.149Z,1049829,005-15-2-R,20000.0,0.9,1,5.0
12811,17.589,23.0,30.0,18009.0,102.836,15389,1,2022-04-11T08:55:09.930Z,1058407,006-22-1-E,18000.0,0.7,1,6.0
12812,13.341,20.0,22.0,18007.0,117.151,15390,1,2022-04-11T09:04:14.706Z,1112884,030-27-2-C,18000.0,0.9,1,3.0
12813,13.037,23.0,27.0,19997.0,107.25,15391,1,2022-04-11T09:11:20.471Z,1155460,023-13-4-E,20000.0,1.0,1,23.0
12814,17.162,23.0,30.0,17992.0,107.295,15392,1,2022-04-11T09:12:56.682Z,1165081,008-24-1-E,18000.0,1.0,1,8.0
12815,19.195,24.0,31.0,20002.0,96.148,15393,1,2022-04-11T09:13:54.313Z,1170844,005-15-2-R,20000.0,0.9,1,5.0
12816,17.255,26.0,34.0,17999.0,102.836,15394,1,2022-04-11T09:17:12.165Z,1190629,006-22-1-E,18000.0,1.0,1,6.0
12817,19.945,14.0,13.0,20004.0,93.792,15395,1,2022-04-11T10:58:34.164Z,1798822,001-12-1-E,20000.0,1.1,1,1.5
12818,19.347,18.0,23.0,19976.0,105.392,15396,1,2022-04-11T11:01:59.917Z,1819397,003-14-1-E,20000.0,0.8,1,3.0
12819,17.666,21.0,29.0,17999.0,107.295,15397,1,2022-04-11T11:05:46.649Z,1842070,008-24-1-E,18000.0,0.8,1,8.0
12820,19.042,24.0,33.0,20000.0,102.086,15398,1,2022-04-11T11:10:25.002Z,1869905,006-10-1-D,20000.0,0.9,1,6.0
12821,19.089,28.0,39.0,20016.0,96.148,15399,1,2022-04-11T11:20:35.180Z,1930922,005-15-2-R,20000.0,1.0,1,5.0
12822,17.408,29.0,41.0,18000.0,103.025,15400,1,2022-04-11T11:36:56.881Z,2029091,006-22-1-E,18000.0,1.2,1,6.0
12823,17.009,30.0,42.0,17995.0,103.025,15401,1,2022-04-11T11:40:24.493Z,2049852,006-22-1-E,18000.0,1.2,1,6.0
12824,17.378,29.0,41.0,18014.0,92.363,15402,1,2022-04-11T12:01:32.899Z,2176691,018-12-2-C,18000.0,1.1,1,18.6
12825,19.488,23.0,24.0,19989.0,93.792,15403,1,2022-04-11T12:14:11.898Z,2252590,001-12-1-E,20000.0,1.0,1,1.5
12826,18.832,25.0,32.0,20000.0,105.392,15404,1,2022-04-11T12:17:41.150Z,2273515,003-14-1-E,20000.0,0.8,1,3.0
12827,17.162,27.0,36.0,18005.0,107.295,15405,1,2022-04-11T12:21:27.943Z,2296194,008-24-1-E,18000.0,1.0,1,8.0
12828,19.289,27.0,39.0,20020.0,102.086,15406,1,2022-04-11T12:26:05.996Z,2323999,006-10-1-D,20000.0,1.0,1,6.0
12829,19.382,30.0,42.0,19991.0,96.148,15407,1,2022-04-11T12:36:16.484Z,2385047,005-15-2-R,20000.0,1.1,1,5.0
12830,17.666,30.0,42.0,18007.0,103.025,15408,1,2022-04-11T12:52:38.186Z,2483216,006-22-1-E,18000.0,1.3,1,6.0
12831,17.103,31.0,43.0,17995.0,103.025,15409,1,2022-04-11T12:56:00.938Z,2503491,006-22-1-E,18000.0,1.1,1,6.0
12832,17.548,29.0,41.0,18009.0,92.363,15410,1,2022-04-11T13:17:09.684Z,2630364,018-12-2-C,18000.0,1.1,1,18.6
12833,19.669,24.0,25.0,20018.0,93.792,15411,1,2022-04-11T13:28:37.432Z,2699138,001-12-1-E,20000.0,1.0,1,1.5
12834,19.042,26.0,33.0,19993.0,105.392,15412,1,2022-04-11T13:32:06.575Z,2720052,003-14-1-E,20000.0,0.9,1,3.0
12835,16.921,27.0,37.0,18004.0,107.295,15413,1,2022-04-11T13:35:53.308Z,2742725,008-24-1-E,18000.0,1.3,1,8.0
12836,19.06,28.0,39.0,20010.0,102.086,15414,1,2022-04-11T13:40:31.281Z,2770522,006-10-1-D,20000.0,1.0,1,6.0
12837,18.691,30.0,42.0,19993.0,96.148,15415,1,2022-04-11T13:50:41.799Z,2831573,005-15-2-R,20000.0,0.9,1,5.0
12838,16.277,30.0,42.0,17996.0,103.025,15416,1,2022-04-11T14:07:03.501Z,2929742,006-22-1-E,18000.0,1.3,1,6.0
12839,17.408,31.0,42.0,18004.0,103.025,15417,1,2022-04-11T14:10:29.173Z,2950309,006-22-1-E,18000.0,1.0,1,6.0
12840,16.962,29.0,42.0,18000.0,92.363,15418,1,2022-04-11T14:31:37.639Z,3077154,018-12-2-C,18000.0,1.0,1,18.6
12841,17.273,24.0,26.0,18009.0,107.295,15419,1,2022-04-11T14:43:04.798Z,3145869,008-24-1-E,18000.0,0.8,1,8.0
12842,16.933,24.0,27.0,18001.0,107.295,15420,1,2022-04-11T14:44:35.179Z,3154907,008-24-1-E,18000.0,1.1,1,8.0
12843,16.81,25.0,29.0,18005.0,107.295,15422,1,2022-04-11T14:47:02.170Z,3169606,008-24-1-E,18000.0,0.8,1,8.0
12844,17.408,25.0,28.0,18009.0,107.295,15421,1,2022-04-11T14:45:41.880Z,3161577,008-24-1-E,18000.0,1.0,1,8.0
12845,17.085,25.0,28.0,18004.0,107.295,15423,1,2022-04-11T14:49:09.332Z,3182322,008-24-1-E,18000.0,1.1,1,8.0
12846,16.81,24.0,26.0,18000.0,107.295,15424,1,2022-04-11T14:52:30.565Z,3202445,008-24-1-E,18000.0,0.9,1,8.0
12847,17.285,26.0,26.0,18004.0,124.211,15425,1,2022-05-13T13:46:02.690Z,99512,008-43-3-R,18000.0,0.9,1,8.0
12848,18.48,27.0,28.0,19999.0,140.907,15426,1,2022-05-13T13:48:16.673Z,112910,012-50-3-E,20000.0,1.1,1,12.0
12849,20.361,32.0,38.0,20008.0,100.433,15427,1,2022-05-13T13:52:38.778Z,139120,004-13-1-E,20000.0,1.2,1,4.0
12850,17.865,33.0,40.0,18004.0,106.592,15428,1,2022-05-13T13:54:47.550Z,151997,006-22-1-E,18000.0,1.0,1,6.0
12851,17.15,34.0,43.0,18006.0,107.258,15429,1,2022-05-13T13:58:31.355Z,174377,008-24-1-E,18000.0,0.8,1,8.0
12852,19.916,38.0,49.0,19993.0,93.652,15430,1,2022-05-13T14:13:52.943Z,266534,001-12-1-E,20000.0,0.7,1,1.5
12853,19.582,39.0,49.0,20000.0,101.737,15431,1,2022-05-13T14:19:40.160Z,301255,002-13-1-E,20000.0,0.9,1,2.0
12854,13.324,27.0,26.0,20000.0,107.257,15432,1,2022-05-16T11:44:12.374Z,1632669,023-13-4-E,20000.0,0.9,1,23.0
12855,17.455,28.0,30.0,18004.0,107.258,15433,1,2022-05-16T11:46:07.665Z,1644198,008-24-1-E,18000.0,1.3,1,8.0
12856,13.236,29.0,29.0,19993.0,107.257,15434,1,2022-05-16T11:56:50.962Z,1708527,023-13-4-E,20000.0,1.0,1,23.0
12857,17.835,29.0,32.0,18009.0,107.258,15435,1,2022-05-16T11:58:15.643Z,1716995,008-24-1-E,18000.0,1.3,1,8.0
12858,13.324,29.0,29.0,20006.0,107.257,15436,1,2022-05-16T12:10:54.840Z,1792914,023-13-4-E,20000.0,1.1,1,23.0
12859,17.818,31.0,34.0,18011.0,107.258,15437,1,2022-05-16T12:12:51.462Z,1804576,008-24-1-E,18000.0,1.1,1,8.0
12860,13.312,29.0,29.0,20016.0,107.257,15438,1,2022-05-16T12:30:30.943Z,1910523,023-13-4-E,20000.0,1.1,1,23.0
12861,17.226,30.0,32.0,17999.0,107.258,15439,1,2022-05-16T12:32:03.984Z,1919827,008-24-1-E,18000.0,1.1,1,8.0
12862,17.712,34.0,41.0,18007.0,106.592,15440,1,2022-05-16T12:36:57.447Z,1949173,006-22-1-E,18000.0,0.9,1,6.0
12863,13.113,35.0,42.0,17997.0,103.631,15441,1,2022-05-16T12:39:00.598Z,1961488,016-13-2-C,18000.0,0.8,1,16.0
12864,13.541,31.0,30.0,19993.0,107.257,15442,1,2022-05-16T12:58:53.441Z,2080771,023-13-4-E,20000.0,0.9,1,23.0
12865,17.085,31.0,34.0,17999.0,107.258,15443,1,2022-05-16T13:00:21.402Z,2089567,008-24-1-E,18000.0,1.0,1,8.0
12866,17.941,35.0,43.0,17993.0,106.592,15444,1,2022-05-16T13:05:00.215Z,2117448,006-22-1-E,18000.0,0.9,1,6.0
12867,13.265,36.0,44.0,18005.0,103.631,15445,1,2022-05-16T13:07:02.276Z,2129654,016-13-2-C,18000.0,0.8,1,16.0
12868,13.341,32.0,32.0,20010.0,107.257,15446,1,2022-05-16T13:22:01.316Z,2219557,023-13-4-E,20000.0,1.1,1,23.0
12869,17.636,37.0,46.0,18014.0,106.592,15448,1,2022-05-16T13:30:28.511Z,2270276,006-22-1-E,18000.0,0.7,1,6.0
12870,13.341,38.0,46.0,17997.0,103.631,15449,1,2022-05-16T13:32:38.043Z,2283229,016-13-2-C,18000.0,0.7,1,16.0
12871,13.054,30.0,29.0,20008.0,107.257,15450,1,2022-05-16T14:21:09.334Z,2574355,023-13-4-E,20000.0,1.1,1,23.0
12872,18.064,32.0,37.0,18004.0,107.258,15451,1,2022-05-16T14:24:00.836Z,2591505,008-24-1-E,18000.0,1.1,1,8.0
12873,17.73,36.0,44.0,18016.0,106.592,15452,1,2022-05-16T14:29:33.000Z,2624721,006-22-1-E,18000.0,0.8,1,6.0
12874,13.341,37.0,46.0,18009.0,103.631,15453,1,2022-05-16T14:34:04.112Z,2651832,016-13-2-C,18000.0,0.7,1,16.0
12875,17.425,37.0,46.0,18005.0,97.929,15454,1,2022-05-16T14:35:09.473Z,2658368,002-15-D,18000.0,0.9,1,10.0
12876,13.371,32.0,33.0,20004.0,107.257,15455,1,2022-05-16T14:55:39.066Z,2781326,023-13-4-E,20000.0,0.9,1,23.0
12877,18.281,35.0,39.0,18006.0,107.258,15456,1,2022-05-16T14:58:13.738Z,2796793,008-24-1-E,18000.0,0.9,1,8.0
12878,17.349,37.0,46.0,18014.0,106.592,15457,1,2022-05-16T15:03:21.631Z,2827582,006-22-1-E,18000.0,0.8,1,6.0
12879,13.083,38.0,47.0,18002.0,103.631,15458,1,2022-05-16T15:07:33.324Z,2852751,016-13-2-C,18000.0,0.7,1,16.0
12880,18.14,38.0,47.0,18007.0,97.929,15459,1,2022-05-16T15:08:42.775Z,2859696,002-15-D,18000.0,0.8,1,10.0
12881,13.294,36.0,38.0,20024.0,107.257,15460,1,2022-05-16T15:17:18.670Z,2911285,023-13-4-E,20000.0,0.8,1,23.0
12882,18.175,37.0,44.0,18014.0,107.258,15461,1,2022-05-16T15:19:53.462Z,2926764,008-24-1-E,18000.0,0.8,1,8.0
12883,17.941,39.0,48.0,18005.0,106.592,15462,1,2022-05-16T15:25:01.535Z,2957571,006-22-1-E,18000.0,0.7,1,6.0
12884,13.171,40.0,49.0,18011.0,103.631,15463,1,2022-05-16T15:29:13.198Z,2982737,016-13-2-C,18000.0,0.6,1,16.0
12885,17.683,40.0,48.0,18004.0,97.929,15464,1,2022-05-16T15:30:22.609Z,2989678,002-15-D,18000.0,1.0,1,10.0
12886,13.265,21.0,21.0,5000.0,107.257,15465,1,2022-05-17T07:23:25.322Z,15515,023-13-4-E,5000.0,0.4,1,23.0
12887,7.64,23.0,26.0,15000.0,107.257,15465,1,2022-05-17T07:25:25.322Z,27515,023-13-4-E,15000.0,0.7,1,23.0
12888,7.441,22.0,23.0,9998.0,107.257,15465,1,2022-05-17T07:24:25.212Z,21504,023-13-4-E,10000.0,0.5,1,23.0
12889,13.283,24.0,26.0,20006.0,107.257,15466,1,2022-05-17T07:32:01.694Z,67152,023-13-4-E,20000.0,0.9,1,23.0
12890,17.777,26.0,30.0,18014.0,107.258,15467,1,2022-05-17T07:34:23.815Z,81364,008-24-1-E,18000.0,1.1,1,8.0
12891,17.425,29.0,38.0,18020.0,106.592,15468,1,2022-05-17T07:39:05.147Z,109497,006-22-1-E,18000.0,1.1,1,6.0
12892,13.16,32.0,41.0,17999.0,103.631,15469,1,2022-05-17T07:42:55.488Z,132531,016-13-2-C,18000.0,0.8,1,16.0
12893,17.9,32.0,41.0,18009.0,97.929,15470,1,2022-05-17T07:44:00.239Z,139006,002-15-D,18000.0,1.0,1,10.0
