,rpmSetPoint,statoRot,bearingsCelsius,UTE,VibromPeak,numTP,idChiave,DIAM,CurrentPeak,ist_acc,@timestamp,LUNG,spindleRpm,statorCelsius
205,10000.0,1,28.0,PN7,0.1,1,206,70.0,12.921,9738535,2021-08-03T12:58:03.772Z,150.0,9994.0,29.0
206,8000.0,1,28.0,PN8,0.1,1,207,80.0,12.956,9739959,2021-08-03T12:58:18.012Z,150.0,8003.0,29.0
207,8000.0,1,28.0,CAT1,0.5,1,208,10.0,12.878,9742461,2021-08-03T12:58:43.032Z,128.0,7995.0,29.0
208,7200.0,1,28.0,CAT2,0.5,1,209,10.0,12.97,9744469,2021-08-03T12:59:03.113Z,150.0,7199.0,29.0
209,8000.0,1,28.0,CAT3,0.6,1,210,10.0,13.027,9746493,2021-08-03T12:59:23.353Z,150.0,7998.0,29.0
210,8000.0,1,28.0,CAT4,0.5,1,211,10.0,12.999,9748935,2021-08-03T12:59:47.773Z,150.0,7993.0,29.0
211,8000.0,1,28.0,CAT5,0.5,1,212,10.0,12.956,9751409,2021-08-03T13:00:12.514Z,150.0,8004.0,29.0
212,8000.0,1,28.0,CAT6,0.4,1,213,10.0,12.999,9753411,2021-08-03T13:00:32.534Z,150.0,8004.0,29.0
213,8000.0,1,28.0,CAT7,0.6,1,214,10.0,13.041,9755419,2021-08-03T13:00:52.614Z,150.0,8003.0,29.0
214,8000.0,1,28.0,CAT8,0.6,1,215,10.0,12.892,9757875,2021-08-03T13:01:17.175Z,136.0,7998.0,30.0
215,8000.0,1,28.0,CAT9,0.4,1,216,10.0,13.076,9760343,2021-08-03T13:01:41.855Z,136.0,8000.0,30.0
216,8000.0,1,28.0,CAT10,0.4,1,217,10.0,12.843,9762363,2021-08-03T13:02:02.056Z,128.0,8004.0,30.0
217,8000.0,1,28.0,CAT11,0.5,1,218,1.1,12.999,9764391,2021-08-03T13:02:22.336Z,150.0,8007.0,30.0
218,8000.0,1,27.0,CAT12,0.3,11,219,10.0,29.481,9767486,2021-08-03T13:02:53.286Z,150.0,8027.0,27.0
219,8000.0,1,27.0,CAT13,0.2,11,220,10.0,27.931,9769541,2021-08-03T13:03:13.837Z,250.0,8033.0,27.0
220,8000.0,1,27.0,CAT14,0.4,11,221,10.0,27.745,9771544,2021-08-03T13:03:33.867Z,150.0,8027.0,27.0
221,8000.0,1,28.0,CAT15,0.3,11,222,15.0,25.296,9773456,2021-08-03T13:03:52.987Z,150.0,8032.0,27.0
222,8000.0,1,28.0,CAT16,0.2,11,223,10.0,30.101,9775553,2021-08-03T13:04:13.958Z,150.0,8027.0,27.0
223,8000.0,1,28.0,CAT17,0.2,11,224,10.0,38.098,9777287,2021-08-03T13:04:31.298Z,100.0,8027.0,27.0
224,8000.0,1,27.0,CAT18,0.5,11,225,10.0,15.19,9779339,2021-08-03T13:04:51.818Z,150.0,8018.0,27.0
225,8000.0,1,27.0,CAT19,0.4,11,226,10.0,24.087,9781259,2021-08-03T13:05:11.019Z,150.0,8034.0,27.0
226,7200.0,1,27.0,CAT20,0.2,11,227,10.0,36.827,9783355,2021-08-03T13:05:31.979Z,117.0,7215.0,27.0
227,8000.0,1,27.0,CAT21,0.2,11,228,7.5,15.159,9785087,2021-08-03T13:05:49.299Z,150.0,8037.0,27.0
228,10000.0,1,27.0,CAT22,0.5,11,229,17.0,27.745,9787162,2021-08-03T13:06:10.050Z,136.0,10071.0,27.0
229,8000.0,1,28.0,REV1,0.4,11,230,10.0,30.69,9789538,2021-08-03T13:06:33.810Z,125.0,8002.0,27.0
230,8000.0,1,28.0,REV2,0.4,11,231,6.0,36.424,9791811,2021-08-03T13:06:56.541Z,150.0,8031.0,27.0
231,6000.0,1,28.0,REV3,0.1,11,232,10.0,15.097,9794039,2021-08-03T13:07:18.821Z,150.0,6026.0,27.0
232,6000.0,1,28.0,REV4,0.3,11,233,9.0,28.52,9795726,2021-08-03T13:07:35.691Z,150.0,6013.0,27.0
233,8000.0,1,28.0,REV5,0.4,11,234,7.0,15.159,9797783,2021-08-03T13:07:56.261Z,136.0,8017.0,27.0
234,8000.0,1,28.0,REV6,0.4,11,235,18.0,25.513,9799865,2021-08-03T13:08:17.082Z,136.0,8020.0,27.0
235,8000.0,1,28.0,REV7,0.1,11,236,10.0,35.867,9802144,2021-08-03T13:08:39.872Z,150.0,8028.0,27.0
236,8000.0,1,28.0,REV8,0.3,11,237,10.0,33.325,9803869,2021-08-03T13:08:57.122Z,150.0,8019.0,27.0
237,7200.0,1,28.0,REV9,0.3,11,238,10.0,27.621,9806230,2021-08-03T13:09:20.733Z,150.0,7215.0,28.0
238,8000.0,1,28.0,PN1,0.1,1,239,18.0,13.395,9808410,2021-08-03T13:09:42.533Z,148.0,7993.0,27.0
239,6000.0,1,28.0,PN2,0.1,1,240,20.0,13.062,9809824,2021-08-03T13:09:56.673Z,150.0,5996.0,27.0
240,10000.0,1,28.0,PN3,0.2,1,241,30.0,12.921,9811318,2021-08-03T13:10:11.614Z,150.0,10007.0,27.0
241,12000.0,1,28.0,PN4,0.2,1,242,40.0,12.843,9812794,2021-08-03T13:10:26.374Z,150.0,12005.0,28.0
242,18000.0,1,28.0,PN5,0.3,1,243,10.0,12.864,9814342,2021-08-03T13:10:41.854Z,150.0,18006.0,29.0
243,8000.0,1,28.0,PN6,0.1,1,244,60.0,12.843,9815848,2021-08-03T13:10:56.915Z,150.0,8004.0,29.0
244,10000.0,1,28.0,PN7,0.1,1,245,70.0,13.027,9817322,2021-08-03T13:11:11.655Z,150.0,10006.0,29.0
245,8000.0,1,28.0,PN8,0.1,1,246,80.0,12.935,9818744,2021-08-03T13:11:25.875Z,150.0,8008.0,30.0
246,8000.0,1,28.0,CAT1,0.5,1,247,10.0,12.8,9821248,2021-08-03T13:11:50.915Z,128.0,7994.0,30.0
247,7200.0,1,28.0,CAT2,0.5,1,248,10.0,13.013,9823252,2021-08-03T13:12:10.956Z,150.0,7200.0,30.0
248,8000.0,1,28.0,CAT3,0.6,1,249,10.0,12.956,9825274,2021-08-03T13:12:31.176Z,150.0,8005.0,30.0
249,8000.0,1,28.0,CAT4,0.6,1,250,10.0,12.984,9827730,2021-08-03T13:12:55.736Z,150.0,7995.0,30.0
250,8000.0,1,28.0,CAT5,0.5,1,251,10.0,12.864,9830186,2021-08-03T13:13:20.297Z,150.0,7993.0,30.0
251,8000.0,1,28.0,CAT6,0.4,1,252,10.0,13.119,9832190,2021-08-03T13:13:40.337Z,150.0,8003.0,30.0
252,8000.0,1,28.0,CAT7,0.6,1,253,10.0,13.013,9834194,2021-08-03T13:14:00.378Z,150.0,8001.0,30.0
253,8000.0,1,28.0,CAT8,0.5,1,254,10.0,12.935,9836650,2021-08-03T13:14:24.938Z,136.0,7993.0,30.0
254,8000.0,1,28.0,CAT9,0.4,1,255,10.0,12.829,9839118,2021-08-03T13:14:49.619Z,136.0,7999.0,30.0
255,8000.0,1,28.0,CAT10,0.4,1,256,10.0,13.091,9841136,2021-08-03T13:15:09.799Z,128.0,7996.0,30.0
256,8000.0,1,28.0,CAT11,0.5,1,257,1.1,12.984,9843166,2021-08-03T13:15:30.099Z,150.0,7994.0,30.0
257,8000.0,1,27.0,CAT12,0.3,11,258,10.0,32.022,9846265,2021-08-03T13:16:01.090Z,150.0,8039.0,25.0
258,8000.0,1,27.0,CAT13,0.2,11,259,10.0,26.474,9848308,2021-08-03T13:16:21.520Z,250.0,8028.0,25.0
259,8000.0,1,27.0,CAT14,0.5,11,260,10.0,37.168,9850321,2021-08-03T13:16:41.650Z,150.0,8034.0,27.0
260,8000.0,1,27.0,CAT15,0.4,11,261,15.0,31.806,9852221,2021-08-03T13:17:00.651Z,150.0,8025.0,27.0
261,8000.0,1,27.0,CAT16,0.2,11,262,10.0,15.221,9854326,2021-08-03T13:17:21.701Z,150.0,8028.0,27.0
262,8000.0,1,27.0,CAT17,0.2,11,263,10.0,15.066,9856074,2021-08-03T13:17:39.181Z,100.0,8017.0,27.0
263,8000.0,1,27.0,CAT18,0.5,11,264,10.0,30.007,9858132,2021-08-03T13:17:59.762Z,150.0,8023.0,27.0
264,8000.0,1,28.0,CAT19,0.4,11,265,10.0,28.055,9860032,2021-08-03T13:18:18.762Z,150.0,8034.0,28.0
265,7200.0,1,28.0,CAT20,0.1,11,266,10.0,27.775,9862118,2021-08-03T13:18:39.622Z,117.0,7220.0,28.0
266,8000.0,1,28.0,CAT21,0.2,11,267,7.5,33.976,9863856,2021-08-03T13:18:57.003Z,150.0,8032.0,28.0
267,10000.0,1,28.0,CAT22,0.5,11,268,17.0,30.597,9865934,2021-08-03T13:19:17.783Z,136.0,10072.0,28.0
268,8000.0,1,28.0,REV1,0.3,11,269,10.0,35.991,9868296,2021-08-03T13:19:41.403Z,125.0,8035.0,28.0
269,8000.0,1,28.0,REV2,0.4,11,270,6.0,27.683,9870563,2021-08-03T13:20:04.074Z,150.0,8027.0,28.0
270,6000.0,1,29.0,REV3,0.1,11,271,10.0,33.976,9872804,2021-08-03T13:20:26.484Z,150.0,6030.0,28.0
271,6000.0,1,28.0,REV4,0.4,11,272,9.0,29.295,9874506,2021-08-03T13:20:43.504Z,150.0,6021.0,28.0
272,8000.0,1,29.0,REV5,0.4,11,273,7.0,31.961,9876573,2021-08-03T13:21:04.175Z,136.0,8019.0,28.0
273,8000.0,1,28.0,REV6,0.4,11,274,18.0,28.83,9878658,2021-08-03T13:21:25.025Z,136.0,8029.0,28.0
274,8000.0,1,28.0,REV7,0.2,11,275,10.0,15.19,9880924,2021-08-03T13:21:47.685Z,150.0,8030.0,27.0
275,8000.0,1,28.0,REV8,0.3,11,276,10.0,28.055,9882646,2021-08-03T13:22:04.906Z,150.0,8035.0,28.0
276,7200.0,1,28.0,REV9,0.3,11,277,10.0,31.186,9885008,2021-08-03T13:22:28.526Z,150.0,7224.0,27.0
277,8000.0,1,28.0,PN1,0.1,1,278,18.0,13.275,9887189,2021-08-03T13:22:50.336Z,148.0,8005.0,27.0
278,6000.0,1,28.0,PN2,0.1,1,279,20.0,12.892,9888601,2021-08-03T13:23:04.457Z,150.0,5995.0,27.0
279,12000.0,1,28.0,PN4,0.2,1,281,40.0,12.999,9891567,2021-08-03T13:23:34.117Z,150.0,11994.0,28.0
280,10000.0,1,28.0,PN3,0.2,1,280,30.0,12.906,9890093,2021-08-03T13:23:19.377Z,150.0,10005.0,28.0
281,18000.0,1,28.0,PN5,0.2,1,282,10.0,12.956,9893107,2021-08-03T13:23:49.518Z,150.0,17994.0,28.0
282,8000.0,1,28.0,PN6,0.1,1,283,60.0,12.935,9894611,2021-08-03T13:24:04.558Z,150.0,7998.0,29.0
283,10000.0,1,28.0,PN7,0.2,1,284,70.0,12.999,9896073,2021-08-03T13:24:19.178Z,150.0,10003.0,29.0
284,8000.0,1,28.0,PN8,0.1,1,285,80.0,12.935,9897479,2021-08-03T13:24:33.238Z,150.0,8003.0,29.0
285,8000.0,1,28.0,CAT1,0.4,1,286,10.0,13.013,9899983,2021-08-03T13:24:58.279Z,128.0,8003.0,29.0
286,7200.0,1,28.0,CAT2,0.5,1,287,10.0,12.829,9902003,2021-08-03T13:25:18.479Z,150.0,7196.0,29.0
287,8000.0,1,28.0,CAT3,0.5,1,288,10.0,13.091,9904021,2021-08-03T13:25:38.659Z,150.0,7996.0,29.0
288,8000.0,1,28.0,CAT9,0.5,1,333,10.0,12.935,9997964,2021-08-03T13:41:18.105Z,136.0,7998.0,30.0
289,8000.0,1,28.0,CAT10,0.4,1,334,10.0,13.062,9999978,2021-08-03T13:41:38.246Z,128.0,8005.0,30.0
290,8000.0,1,28.0,CAT11,0.5,1,335,1.1,12.956,10002022,2021-08-03T13:41:58.686Z,150.0,8000.0,30.0
291,8000.0,1,27.0,CAT12,0.3,11,336,10.0,37.044,10005115,2021-08-03T13:42:29.616Z,150.0,8027.0,25.0
292,8000.0,1,27.0,CAT13,0.2,11,337,10.0,31.155,10007161,2021-08-03T13:42:50.077Z,250.0,8032.0,25.0
293,8000.0,1,27.0,CAT14,0.4,11,338,10.0,27.775,10009167,2021-08-03T13:43:10.137Z,150.0,8023.0,27.0
294,8000.0,1,27.0,CAT15,0.3,11,339,15.0,30.132,10011067,2021-08-03T13:43:29.137Z,150.0,8017.0,27.0
295,8000.0,1,27.0,CAT17,0.2,11,341,10.0,29.481,10014908,2021-08-03T13:44:07.548Z,100.0,8041.0,27.0
296,8000.0,1,27.0,CAT16,0.1,11,340,10.0,36.3,10013172,2021-08-03T13:43:50.188Z,150.0,8028.0,27.0
297,8000.0,1,27.0,CAT18,0.4,11,342,10.0,15.159,10016967,2021-08-03T13:44:28.138Z,150.0,8028.0,27.0
298,8000.0,1,27.0,CAT19,0.3,11,343,10.0,24.49,10018875,2021-08-03T13:44:47.219Z,150.0,8023.0,27.0
299,7200.0,1,28.0,CAT20,0.1,11,344,10.0,24.18,10020969,2021-08-03T13:45:08.159Z,117.0,7205.0,27.0
300,8000.0,1,28.0,CAT21,0.3,11,345,7.5,15.221,10022696,2021-08-03T13:45:25.429Z,150.0,8035.0,28.0
301,10000.0,1,28.0,CAT22,0.5,11,346,17.0,28.24,10024780,2021-08-03T13:45:46.270Z,136.0,10045.0,28.0
302,8000.0,1,28.0,REV1,0.4,11,347,10.0,23.684,10027146,2021-08-03T13:46:09.930Z,125.0,8028.0,28.0
303,8000.0,1,28.0,REV2,0.3,11,348,6.0,32.736,10029419,2021-08-03T13:46:32.660Z,150.0,8018.0,28.0
304,6000.0,1,28.0,REV3,0.2,11,349,10.0,31.558,10031657,2021-08-03T13:46:55.041Z,150.0,6026.0,28.0
305,6000.0,1,28.0,REV4,0.3,11,350,9.0,32.178,10033359,2021-08-03T13:47:12.061Z,150.0,6015.0,28.0
306,8000.0,1,28.0,REV5,0.4,11,351,7.0,15.159,10035431,2021-08-03T13:47:32.782Z,136.0,8026.0,28.0
307,8000.0,1,28.0,REV6,0.4,11,352,18.0,15.469,10037509,2021-08-03T13:47:53.562Z,136.0,8037.0,29.0
308,8000.0,1,28.0,REV7,0.2,11,353,10.0,15.345,10039798,2021-08-03T13:48:16.452Z,150.0,8020.0,28.0
309,8000.0,1,28.0,REV8,0.3,11,354,10.0,30.379,10041531,2021-08-03T13:48:33.783Z,150.0,8029.0,28.0
310,7200.0,1,28.0,REV9,0.3,11,355,10.0,27.775,10043885,2021-08-03T13:48:57.323Z,150.0,7228.0,27.0
311,8000.0,1,28.0,PN1,0.1,1,356,18.0,13.289,10046065,2021-08-03T13:49:19.123Z,148.0,7999.0,27.0
312,6000.0,1,28.0,PN2,0.1,1,357,20.0,12.97,10047477,2021-08-03T13:49:33.244Z,150.0,5998.0,27.0
313,10000.0,1,28.0,PN3,0.1,1,358,30.0,12.921,10048971,2021-08-03T13:49:48.184Z,150.0,9997.0,28.0
314,12000.0,1,28.0,PN4,0.2,1,359,40.0,12.751,10050449,2021-08-03T13:50:02.964Z,150.0,12006.0,28.0
315,18000.0,1,28.0,PN5,0.2,1,360,10.0,12.906,10051989,2021-08-03T13:50:18.364Z,150.0,17997.0,28.0
316,8000.0,1,28.0,PN6,0.1,1,361,60.0,12.906,10053491,2021-08-03T13:50:33.385Z,150.0,7997.0,29.0
317,10000.0,1,28.0,PN7,0.2,1,362,70.0,12.97,10054947,2021-08-03T13:50:47.945Z,150.0,9991.0,29.0
318,8000.0,1,28.0,PN8,0.1,1,363,80.0,12.864,10056371,2021-08-03T13:51:02.185Z,150.0,7994.0,29.0
319,8000.0,1,28.0,CAT1,0.5,1,364,10.0,12.935,10058873,2021-08-03T13:51:27.205Z,128.0,7991.0,29.0
320,7200.0,1,28.0,CAT2,0.4,1,365,10.0,12.935,10060885,2021-08-03T13:51:47.326Z,150.0,7207.0,29.0
321,8000.0,1,28.0,CAT3,0.5,1,366,10.0,12.892,10062889,2021-08-03T13:52:07.366Z,150.0,7991.0,29.0
322,8000.0,1,28.0,CAT4,0.6,1,367,10.0,12.984,10065357,2021-08-03T13:52:32.047Z,150.0,8002.0,29.0
323,8000.0,1,28.0,CAT5,0.4,1,368,10.0,12.892,10067812,2021-08-03T13:52:56.597Z,150.0,8002.0,29.0
324,8000.0,1,28.0,CAT6,0.4,1,369,10.0,12.864,10069817,2021-08-03T13:53:16.647Z,150.0,7999.0,29.0
325,8000.0,1,28.0,CAT7,0.6,1,370,10.0,12.708,10071815,2021-08-03T13:53:36.628Z,150.0,8002.0,30.0
326,8000.0,1,28.0,CAT8,0.6,1,371,10.0,13.076,10074267,2021-08-03T13:54:01.148Z,136.0,7987.0,30.0
327,8000.0,1,28.0,CAT9,0.5,1,372,10.0,13.013,10076739,2021-08-03T13:54:25.868Z,136.0,7994.0,30.0
328,8000.0,1,28.0,CAT10,0.5,1,373,10.0,13.105,10078757,2021-08-03T13:54:46.049Z,128.0,7991.0,30.0
329,8000.0,1,28.0,CAT11,0.5,1,374,1.1,13.013,10080789,2021-08-03T13:55:06.369Z,150.0,8005.0,30.0
330,8000.0,1,27.0,CAT16,0.1,11,418,10.0,24.365,10171333,2021-08-03T14:10:11.824Z,150.0,8010.0,27.0
331,8000.0,1,27.0,CAT17,0.3,11,419,10.0,33.48,10173059,2021-08-03T14:10:29.085Z,100.0,7996.0,27.0
332,8000.0,1,27.0,CAT18,0.4,11,420,10.0,32.674,10175134,2021-08-03T14:10:49.835Z,150.0,8033.0,27.0
333,8000.0,1,27.0,CAT19,0.3,11,421,10.0,37.168,10177035,2021-08-03T14:11:08.845Z,150.0,8023.0,27.0
334,7200.0,1,27.0,CAT20,0.2,11,422,10.0,32.116,10179128,2021-08-03T14:11:29.776Z,117.0,7216.0,27.0
335,8000.0,1,28.0,CAT21,0.2,11,423,7.5,28.396,10180867,2021-08-03T14:11:47.166Z,150.0,8022.0,27.0
336,10000.0,1,28.0,CAT22,0.4,11,424,17.0,15.314,10182926,2021-08-03T14:12:07.756Z,136.0,10068.0,27.0
337,8000.0,1,28.0,REV1,0.4,11,425,10.0,25.761,10185308,2021-08-03T14:12:31.577Z,125.0,8025.0,28.0
338,8000.0,1,28.0,REV2,0.3,11,426,6.0,23.157,10187580,2021-08-03T14:12:54.297Z,150.0,8029.0,28.0
339,6000.0,1,28.0,REV3,0.1,11,427,10.0,37.571,10189824,2021-08-03T14:13:16.737Z,150.0,6003.0,28.0
340,6000.0,1,28.0,REV4,0.3,11,428,9.0,27.9,10191529,2021-08-03T14:13:33.788Z,150.0,6022.0,29.0
341,8000.0,1,28.0,REV5,0.4,11,429,7.0,28.768,10193606,2021-08-03T14:13:54.558Z,136.0,8030.0,28.0
342,8000.0,1,28.0,REV6,0.4,11,430,18.0,26.535,10195689,2021-08-03T14:14:15.388Z,136.0,8022.0,28.0
343,8000.0,1,28.0,REV7,0.2,11,431,10.0,36.797,10197955,2021-08-03T14:14:38.049Z,150.0,8024.0,28.0
344,8000.0,1,28.0,REV8,0.4,11,432,10.0,29.419,10199698,2021-08-03T14:14:55.479Z,150.0,8033.0,28.0
345,7200.0,1,28.0,REV9,0.3,11,433,10.0,36.208,10202052,2021-08-03T14:15:19.019Z,150.0,7204.0,29.0
346,8000.0,1,28.0,PN1,0.1,1,434,18.0,13.515,10204231,2021-08-03T14:15:40.810Z,148.0,7994.0,27.0
347,6000.0,1,28.0,PN2,0.1,1,435,20.0,13.133,10205645,2021-08-03T14:15:54.950Z,150.0,6002.0,28.0
348,10000.0,1,28.0,PN3,0.2,1,436,30.0,12.864,10207139,2021-08-03T14:16:09.890Z,150.0,10006.0,28.0
349,12000.0,1,28.0,PN4,0.2,1,437,40.0,12.892,10208617,2021-08-03T14:16:24.671Z,150.0,11988.0,28.0
350,18000.0,1,28.0,PN5,0.2,1,438,10.0,12.8,10210159,2021-08-03T14:16:40.091Z,150.0,18006.0,29.0
351,8000.0,1,28.0,PN6,0.1,1,439,60.0,13.062,10211665,2021-08-03T14:16:55.151Z,150.0,8005.0,29.0
352,10000.0,1,28.0,PN7,0.1,1,440,70.0,12.984,10213125,2021-08-03T14:17:09.751Z,150.0,10004.0,29.0
353,8000.0,1,28.0,PN8,0.1,1,441,80.0,12.97,10214551,2021-08-03T14:17:24.012Z,150.0,7996.0,29.0
354,8000.0,1,28.0,CAT1,0.5,1,442,10.0,12.864,10217055,2021-08-03T14:17:49.052Z,128.0,7997.0,29.0
355,7200.0,1,28.0,CAT2,0.5,1,443,10.0,13.027,10219063,2021-08-03T14:18:09.132Z,150.0,7196.0,29.0
356,8000.0,1,28.0,CAT3,0.5,1,444,10.0,12.843,10221085,2021-08-03T14:18:29.353Z,150.0,8003.0,29.0
357,8000.0,1,28.0,CAT4,0.5,1,445,10.0,12.906,10223531,2021-08-03T14:18:53.813Z,150.0,8003.0,29.0
358,8000.0,1,28.0,CAT5,0.5,1,446,10.0,12.999,10225989,2021-08-03T14:19:18.393Z,150.0,8000.0,29.0
359,8000.0,1,28.0,CAT6,0.4,1,447,10.0,12.956,10227995,2021-08-03T14:19:38.454Z,150.0,8000.0,29.0
360,8000.0,1,28.0,CAT7,0.6,1,448,10.0,12.892,10230007,2021-08-03T14:19:58.574Z,150.0,7997.0,29.0
361,8000.0,1,28.0,CAT8,0.6,1,449,10.0,12.999,10232473,2021-08-03T14:20:23.235Z,136.0,8003.0,29.0
362,8000.0,1,28.0,CAT9,0.4,1,450,10.0,13.013,10234927,2021-08-03T14:20:47.775Z,136.0,7998.0,29.0
363,8000.0,1,28.0,CAT10,0.4,1,451,10.0,12.921,10236945,2021-08-03T14:21:07.955Z,128.0,8003.0,30.0
364,8000.0,1,28.0,CAT11,0.5,1,452,1.1,12.906,10238977,2021-08-03T14:21:28.276Z,150.0,8001.0,30.0
365,8000.0,1,27.0,CAT12,0.3,11,453,10.0,32.984,10242088,2021-08-03T14:21:59.386Z,150.0,8036.0,27.0
366,8000.0,1,27.0,CAT13,0.2,11,454,10.0,27.868,10244140,2021-08-03T14:22:19.907Z,250.0,8024.0,27.0
367,8000.0,1,27.0,CAT14,0.4,11,455,10.0,38.285,10246132,2021-08-03T14:22:39.827Z,150.0,8031.0,27.0
368,8000.0,1,27.0,CAT15,0.4,11,456,15.0,27.559,10248042,2021-08-03T14:22:58.927Z,150.0,8023.0,27.0
369,8000.0,1,28.0,CAT16,0.2,11,457,10.0,32.89,10250148,2021-08-03T14:23:19.988Z,150.0,8029.0,27.0
370,8000.0,1,28.0,CAT17,0.2,11,458,10.0,31.0,10251894,2021-08-03T14:23:37.448Z,100.0,8015.0,28.0
371,8000.0,1,28.0,CAT18,0.5,11,459,10.0,36.487,10253935,2021-08-03T14:23:57.858Z,150.0,8020.0,28.0
372,8000.0,1,28.0,CAT19,0.3,11,460,10.0,31.434,10255860,2021-08-03T14:24:17.109Z,150.0,8018.0,28.0
373,6000.0,1,28.0,REV3,0.2,11,505,10.0,30.287,10347424,2021-08-03T14:39:32.764Z,150.0,6008.0,28.0
374,6000.0,1,28.0,REV4,0.3,11,506,9.0,36.859,10349141,2021-08-03T14:39:49.934Z,150.0,6006.0,28.0
375,8000.0,1,28.0,REV5,0.5,11,507,7.0,27.125,10351193,2021-08-03T14:40:10.455Z,136.0,8009.0,28.0
376,8000.0,1,28.0,REV6,0.4,11,508,18.0,27.745,10353286,2021-08-03T14:40:31.385Z,136.0,8022.0,28.0
377,8000.0,1,28.0,REV7,0.2,11,509,10.0,27.559,10355555,2021-08-03T14:40:54.075Z,150.0,8019.0,28.0
378,8000.0,1,28.0,REV8,0.3,11,510,10.0,28.179,10357285,2021-08-03T14:41:11.376Z,150.0,8020.0,28.0
379,7200.0,1,28.0,REV9,0.3,11,511,10.0,29.326,10359639,2021-08-03T14:41:34.916Z,150.0,7198.0,28.0
380,8000.0,1,28.0,PN1,0.1,1,512,18.0,13.537,10361826,2021-08-03T14:41:56.786Z,148.0,7998.0,27.0
381,6000.0,1,28.0,PN2,0.1,1,513,20.0,12.999,10363252,2021-08-03T14:42:11.047Z,150.0,5998.0,27.0
382,10000.0,1,28.0,PN3,0.2,1,514,30.0,12.906,10364746,2021-08-03T14:42:25.987Z,150.0,10000.0,28.0
383,12000.0,1,28.0,PN4,0.2,1,515,40.0,13.027,10366212,2021-08-03T14:42:40.647Z,150.0,12000.0,28.0
384,18000.0,1,28.0,PN5,0.3,1,516,10.0,12.984,10367762,2021-08-03T14:42:56.147Z,150.0,17990.0,29.0
385,8000.0,1,28.0,PN6,0.1,1,517,60.0,12.97,10369259,2021-08-03T14:43:11.117Z,150.0,7992.0,29.0
386,10000.0,1,28.0,PN7,0.2,1,518,70.0,12.878,10370720,2021-08-03T14:43:25.728Z,150.0,10000.0,29.0
387,8000.0,1,28.0,PN8,0.1,1,519,80.0,12.956,10372138,2021-08-03T14:43:39.908Z,150.0,7999.0,30.0
388,8000.0,1,28.0,CAT1,0.5,1,520,10.0,12.892,10374652,2021-08-03T14:44:05.048Z,128.0,7996.0,29.0
389,7200.0,1,28.0,CAT2,0.4,1,521,10.0,12.892,10376658,2021-08-03T14:44:25.109Z,150.0,7195.0,29.0
390,8000.0,1,28.0,CAT3,0.6,1,522,10.0,12.984,10378684,2021-08-03T14:44:45.369Z,150.0,7992.0,29.0
391,8000.0,1,28.0,CAT4,0.6,1,523,10.0,13.062,10381122,2021-08-03T14:45:09.749Z,150.0,7989.0,29.0
392,8000.0,1,28.0,CAT5,0.4,1,524,10.0,12.97,10383576,2021-08-03T14:45:34.290Z,150.0,7993.0,29.0
393,8000.0,1,28.0,CAT6,0.4,1,525,10.0,12.984,10385580,2021-08-03T14:45:54.330Z,150.0,8002.0,29.0
394,8000.0,1,28.0,CAT7,0.6,1,526,10.0,12.921,10387586,2021-08-03T14:46:14.391Z,150.0,7997.0,29.0
395,8000.0,1,28.0,CAT8,0.6,1,527,10.0,12.956,10390042,2021-08-03T14:46:38.951Z,136.0,7995.0,29.0
396,8000.0,1,28.0,CAT9,0.4,1,528,10.0,12.829,10392510,2021-08-03T14:47:03.631Z,136.0,8000.0,29.0
397,8000.0,1,28.0,CAT10,0.4,1,529,10.0,12.829,10394526,2021-08-03T14:47:23.792Z,128.0,7998.0,30.0
398,8000.0,1,28.0,CAT11,0.5,1,530,1.1,12.984,10396558,2021-08-03T14:47:44.112Z,150.0,8010.0,30.0
399,8000.0,1,27.0,CAT12,0.3,11,531,10.0,27.032,10399663,2021-08-03T14:48:15.163Z,150.0,8020.0,25.0
400,8000.0,1,27.0,CAT13,0.3,11,532,10.0,36.362,10401700,2021-08-03T14:48:35.533Z,250.0,8016.0,27.0
401,8000.0,1,27.0,CAT14,0.4,11,533,10.0,22.413,10403709,2021-08-03T14:48:55.623Z,150.0,8035.0,27.0
402,8000.0,1,27.0,CAT15,0.3,11,534,15.0,28.396,10405626,2021-08-03T14:49:14.794Z,150.0,8023.0,27.0
403,8000.0,1,27.0,CAT16,0.2,11,535,10.0,25.916,10407722,2021-08-03T14:49:35.754Z,150.0,8029.0,27.0
404,8000.0,1,27.0,CAT17,0.2,11,536,10.0,14.973,10409455,2021-08-03T14:49:53.084Z,100.0,8034.0,27.0
405,8000.0,1,28.0,CAT18,0.5,11,537,10.0,15.066,10411516,2021-08-03T14:50:13.695Z,150.0,8036.0,27.0
406,8000.0,1,28.0,CAT19,0.4,11,538,10.0,30.473,10413428,2021-08-03T14:50:32.815Z,150.0,8022.0,28.0
407,7200.0,1,28.0,CAT20,0.2,11,539,10.0,32.828,10415508,2021-08-03T14:50:53.615Z,117.0,7220.0,28.0
408,8000.0,1,28.0,CAT21,0.3,11,540,7.5,38.223,10417252,2021-08-03T14:51:11.056Z,150.0,8034.0,28.0
409,10000.0,1,28.0,CAT22,0.5,11,541,17.0,28.24,10419323,2021-08-03T14:51:31.766Z,136.0,10062.0,28.0
