,VibromPeak,UTE,idChiave,rpmSetPoint,LUNG,spindleRpm,ist_acc,@timestamp,numTP,DIAM,statoRot,bearingsCelsius,statorCelsius,CurrentPeak
195,1.7,NR-304:2,22224,24000.0,119.699,23985.0,2478377,2021-04-20T11:29:06.953Z,11,15.0,1,28.0,36.0,19.399
196,1.0,NR-316:1,22225,24000.0,124.66,24006.0,2488474,2021-04-20T11:30:47.925Z,1,14.7,1,37.0,46.0,14.202
197,1.4,NR-316:2,22226,24000.0,124.349,24006.0,2488504,2021-04-20T11:30:48.225Z,11,14.7,1,29.0,43.0,13.473
198,1.8,NR-317:1,22227,24000.0,105.849,24033.0,2491847,2021-04-20T11:31:21.656Z,1,11.5,1,37.0,46.0,13.423
199,1.3,NR-317:2,22228,24000.0,105.839,24003.0,2491863,2021-04-20T11:31:21.816Z,11,11.5,1,29.0,42.0,13.197
200,0.5,NR-303:1,22229,22000.0,125.48,21995.0,2495267,2021-04-20T11:31:55.856Z,1,12.5,1,37.0,45.0,12.375
201,0.9,NR-303:1,22229,24000.0,125.48,24009.0,2498309,2021-04-20T11:32:26.277Z,1,12.5,1,37.0,44.0,9.763
202,1.4,NR-303:2,22230,22000.0,125.51,22028.0,2495283,2021-04-20T11:31:56.016Z,11,12.5,1,29.0,41.0,13.119
203,1.3,NR-303:2,22230,24000.0,125.51,24000.0,2498325,2021-04-20T11:32:26.437Z,11,12.5,1,29.0,40.0,9.671
204,0.9,NR-304:2,22231,24000.0,119.699,23991.0,2577840,2021-04-20T11:45:41.601Z,11,15.0,1,23.0,23.0,19.399
205,0.8,NR-304:2,22233,24000.0,119.699,23976.0,2583088,2021-04-20T11:46:34.082Z,11,15.0,1,24.0,26.0,18.302
206,1.4,NR-304:1,22232,24000.0,119.779,23964.0,2583072,2021-04-20T11:46:33.922Z,1,15.0,1,30.0,27.0,18.16
207,1.1,NR-316:1,22234,24000.0,124.66,24009.0,2593195,2021-04-20T11:48:15.154Z,1,14.7,1,33.0,38.0,13.423
208,1.4,NR-316:2,22235,24000.0,124.349,23985.0,2593211,2021-04-20T11:48:15.314Z,11,14.7,1,26.0,35.0,13.367
209,1.8,NR-317:1,22236,24000.0,105.849,24015.0,2596504,2021-04-20T11:48:48.245Z,1,11.5,1,33.0,39.0,12.878
210,1.4,NR-317:2,22237,24000.0,105.839,24006.0,2596534,2021-04-20T11:48:48.545Z,11,11.5,1,26.0,35.0,13.041
211,0.8,NR-303:1,22238,22000.0,125.48,21992.0,2599943,2021-04-20T11:49:22.635Z,1,12.5,1,33.0,39.0,12.34
212,1.5,NR-303:1,22238,24000.0,125.48,24027.0,2602986,2021-04-20T11:49:53.066Z,1,12.5,1,34.0,38.0,9.883
213,1.5,NR-303:2,22239,22000.0,125.51,21995.0,2599959,2021-04-20T11:49:22.795Z,11,12.5,1,26.0,35.0,13.091
214,1.3,NR-303:2,22239,24000.0,125.51,23994.0,2603002,2021-04-20T11:49:53.226Z,11,12.5,1,26.0,35.0,9.848
215,1.7,NR-304:2,22240,24000.0,119.699,23904.0,2613676,2021-04-20T11:51:39.968Z,11,15.0,1,27.0,33.0,19.385
216,2.3,NR-304:1,22241,24000.0,119.779,23940.0,2618896,2021-04-20T11:52:32.169Z,1,15.0,1,35.0,35.0,18.273
217,1.8,NR-304:2,22242,24000.0,119.699,23961.0,2618926,2021-04-20T11:52:32.469Z,11,15.0,1,27.0,34.0,17.997
218,1.9,NR-316:1,22243,24000.0,124.66,24000.0,2629021,2021-04-20T11:54:13.421Z,1,14.7,1,36.0,44.0,14.344
219,1.6,NR-316:2,22244,24000.0,124.349,24018.0,2629051,2021-04-20T11:54:13.721Z,11,14.7,1,28.0,40.0,13.041
220,1.0,NR-317:1,22245,24000.0,105.849,24033.0,2632337,2021-04-20T11:54:46.581Z,1,11.5,1,36.0,43.0,13.353
221,1.4,NR-317:2,22246,24000.0,105.839,24027.0,2632367,2021-04-20T11:54:46.881Z,11,11.5,1,28.0,39.0,13.551
222,0.8,NR-303:1,22247,22000.0,125.48,21998.0,2635770,2021-04-20T11:55:20.912Z,1,12.5,1,35.0,42.0,12.418
223,1.3,NR-303:1,22247,24000.0,125.48,24021.0,2638812,2021-04-20T11:55:51.332Z,1,12.5,1,35.0,41.0,10.11
224,1.4,NR-303:2,22248,22000.0,125.51,22013.0,2635800,2021-04-20T11:55:21.212Z,11,12.5,1,27.0,38.0,13.027
225,1.2,NR-303:2,22248,24000.0,125.51,24009.0,2638842,2021-04-20T11:55:51.632Z,11,12.5,1,27.0,37.0,9.466
226,1.1,NR-304:2,22249,24000.0,119.699,23991.0,2649543,2021-04-20T11:57:38.644Z,11,15.0,1,28.0,35.0,18.103
227,1.1,NR-304:1,22250,24000.0,119.779,23970.0,2654052,2021-04-20T11:58:23.735Z,1,15.0,1,36.0,37.0,17.983
228,1.2,NR-304:2,22251,24000.0,119.699,23943.0,2654068,2021-04-20T11:58:23.895Z,11,15.0,1,28.0,36.0,19.795
229,2.0,NR-316:1,22252,24000.0,124.66,24009.0,2671047,2021-04-20T12:01:13.688Z,1,14.7,1,38.0,47.0,12.906
230,1.5,NR-316:2,22253,24000.0,124.349,24015.0,2671063,2021-04-20T12:01:13.848Z,11,14.7,1,29.0,43.0,13.99
231,1.0,NR-317:1,22254,24000.0,105.849,24030.0,2678524,2021-04-20T12:02:28.459Z,1,11.5,1,38.0,45.0,12.645
232,1.4,NR-317:2,22255,24000.0,105.839,24015.0,2678554,2021-04-20T12:02:28.759Z,11,11.5,1,29.0,40.0,13.225
233,0.6,NR-303:1,22256,22000.0,125.48,21992.0,2686777,2021-04-20T12:03:50.991Z,1,12.5,1,38.0,43.0,12.46
234,1.4,NR-303:2,22257,22000.0,125.51,21990.0,2686793,2021-04-20T12:03:51.151Z,11,12.5,1,29.0,38.0,13.091
235,1.9,NR-304:2,22258,24000.0,119.699,23955.0,2712538,2021-04-20T12:08:08.606Z,11,15.0,1,27.0,31.0,19.342
236,1.1,NR-304:1,22259,24000.0,119.779,23970.0,2717140,2021-04-20T12:08:54.626Z,1,15.0,1,35.0,34.0,18.79
237,1.9,NR-304:2,22260,24000.0,119.699,23967.0,2717170,2021-04-20T12:08:54.927Z,11,15.0,1,27.0,32.0,18.804
238,0.8,NR-316:1,22261,24000.0,124.66,24024.0,2726822,2021-04-20T12:10:31.448Z,1,14.7,1,36.0,43.0,14.004
239,1.5,NR-316:2,22262,24000.0,124.349,24027.0,2726852,2021-04-20T12:10:31.748Z,11,14.7,1,28.0,39.0,13.827
240,0.9,NR-317:1,22263,24000.0,105.849,24009.0,2730083,2021-04-20T12:11:04.059Z,1,11.5,1,36.0,43.0,12.878
241,1.4,NR-317:2,22264,24000.0,105.839,24000.0,2730099,2021-04-20T12:11:04.219Z,11,11.5,1,28.0,38.0,13.459
242,0.4,NR-303:1,22265,22000.0,125.48,22005.0,2733333,2021-04-20T12:11:36.559Z,1,12.5,1,36.0,42.0,12.432
243,0.7,NR-303:1,22265,24000.0,125.48,24015.0,2736351,2021-04-20T12:12:06.740Z,1,12.5,1,36.0,42.0,10.202
244,1.5,NR-303:2,22266,22000.0,125.51,22010.0,2733349,2021-04-20T12:11:36.719Z,11,12.5,1,28.0,38.0,12.921
245,1.3,NR-303:2,22266,24000.0,125.51,23988.0,2736381,2021-04-20T12:12:07.040Z,11,12.5,1,28.0,37.0,10.251
246,1.7,NR-304:2,22267,24000.0,119.699,23937.0,2753722,2021-04-20T12:15:00.453Z,11,15.0,1,28.0,32.0,18.96
247,0.7,NR-304:1,22268,24000.0,119.779,24006.0,2757959,2021-04-20T12:15:42.824Z,1,15.0,1,36.0,35.0,18.634
248,1.7,NR-304:2,22269,24000.0,119.699,23985.0,2757975,2021-04-20T12:15:42.984Z,11,15.0,1,27.0,33.0,19.229
249,0.9,NR-316:1,22270,24000.0,124.66,23982.0,2767460,2021-04-20T12:17:17.836Z,1,14.7,1,36.0,43.0,14.57
250,1.5,NR-316:2,22271,24000.0,124.349,24024.0,2767490,2021-04-20T12:17:18.136Z,11,14.7,1,28.0,40.0,13.749
251,1.2,NR-317:1,22272,24000.0,105.849,23994.0,2770719,2021-04-20T12:17:50.426Z,1,11.5,1,36.0,43.0,12.588
252,1.4,NR-317:2,22273,24000.0,105.839,24000.0,2770735,2021-04-20T12:17:50.586Z,11,11.5,1,28.0,39.0,13.197
253,0.8,NR-303:1,22274,22000.0,125.48,22018.0,2773962,2021-04-20T12:18:22.857Z,1,12.5,1,36.0,42.0,12.283
254,1.4,NR-303:1,22274,24000.0,125.48,24006.0,2776789,2021-04-20T12:18:51.127Z,1,12.5,1,36.0,42.0,9.926
255,1.5,NR-303:2,22275,22000.0,125.51,22018.0,2773992,2021-04-20T12:18:23.157Z,11,12.5,1,28.0,38.0,12.921
256,1.4,NR-303:2,22275,24000.0,125.51,24006.0,2776819,2021-04-20T12:18:51.427Z,11,12.5,1,28.0,37.0,10.251
257,0.9,NR-304:2,22276,24000.0,119.699,23946.0,2787624,2021-04-20T12:20:39.479Z,11,15.0,1,29.0,35.0,18.62
258,0.7,NR-304:1,22277,24000.0,119.779,23934.0,2792884,2021-04-20T12:21:32.080Z,1,15.0,1,37.0,37.0,19.611
259,1.2,NR-304:2,22278,24000.0,119.699,23979.0,2792914,2021-04-20T12:21:32.380Z,11,15.0,1,29.0,36.0,19.555
260,0.8,NR-316:1,22279,24000.0,124.66,23985.0,2800845,2021-04-20T12:22:51.692Z,1,14.7,1,37.0,44.0,13.246
261,1.6,NR-316:2,22280,24000.0,124.349,24012.0,2800861,2021-04-20T12:22:51.852Z,11,14.7,1,29.0,41.0,14.004
262,1.2,NR-317:1,22281,24000.0,105.849,23982.0,2803548,2021-04-20T12:23:18.722Z,1,11.5,1,37.0,44.0,12.51
263,1.5,NR-317:2,22282,24000.0,105.839,24000.0,2803564,2021-04-20T12:23:18.882Z,11,11.5,1,29.0,40.0,12.956
264,0.5,NR-303:1,22283,22000.0,125.48,21993.0,2806156,2021-04-20T12:23:44.803Z,1,12.5,1,37.0,43.0,12.602
265,1.0,NR-303:1,22283,24000.0,125.48,24000.0,2807705,2021-04-20T12:24:00.293Z,1,12.5,1,37.0,43.0,10.053
266,1.5,NR-303:2,22284,22000.0,125.51,21998.0,2806186,2021-04-20T12:23:45.103Z,11,12.5,1,29.0,39.0,13.041
267,1.3,NR-303:2,22284,24000.0,125.51,24036.0,2807721,2021-04-20T12:24:00.453Z,11,12.5,1,28.0,39.0,9.65
268,1.8,NR-304:2,22285,24000.0,119.699,23970.0,2818571,2021-04-20T12:25:48.955Z,11,15.0,1,28.0,35.0,18.67
269,0.8,NR-304:1,22286,24000.0,119.779,23943.0,2823829,2021-04-20T12:26:41.536Z,1,15.0,1,36.0,37.0,18.5
270,2.3,NR-304:2,22287,24000.0,119.699,23982.0,2823859,2021-04-20T12:26:41.836Z,11,15.0,1,28.0,36.0,19.399
271,0.6,NR-316:1,22288,24000.0,124.66,24012.0,2831786,2021-04-20T12:28:01.107Z,1,14.7,1,37.0,44.0,14.202
272,1.2,NR-316:2,22289,24000.0,124.349,23976.0,2831816,2021-04-20T12:28:01.407Z,11,14.7,1,30.0,41.0,13.841
273,1.8,NR-317:1,22290,24000.0,105.849,24030.0,2834481,2021-04-20T12:28:28.058Z,1,11.5,1,37.0,44.0,13.331
274,1.4,NR-317:2,22291,24000.0,105.839,23991.0,2834511,2021-04-20T12:28:28.358Z,11,11.5,1,29.0,41.0,12.906
275,1.5,NR-303:2,22293,22000.0,125.51,22003.0,2837176,2021-04-20T12:28:55.008Z,11,12.5,1,29.0,40.0,13.027
276,1.2,NR-303:2,22293,24000.0,125.51,23943.0,2838711,2021-04-20T12:29:10.359Z,11,12.5,1,29.0,40.0,9.742
277,0.4,NR-303:1,22292,22000.0,125.48,22005.0,2837146,2021-04-20T12:28:54.708Z,1,12.5,1,37.0,44.0,12.312
278,0.9,NR-303:1,22292,24000.0,125.48,23976.0,2838681,2021-04-20T12:29:10.059Z,1,12.5,1,37.0,44.0,10.216
279,1.6,NR-304:2,22294,24000.0,119.699,23991.0,2851019,2021-04-20T12:31:13.441Z,11,15.0,1,28.0,35.0,19.052
280,1.8,NR-304:2,22296,24000.0,119.699,23976.0,2856305,2021-04-20T12:32:06.302Z,11,15.0,1,28.0,35.0,19.597
281,2.5,NR-304:1,22295,24000.0,119.779,23922.0,2856275,2021-04-20T12:32:06.002Z,1,15.0,1,36.0,37.0,19.725
282,1.7,NR-316:1,22297,24000.0,124.66,23994.0,2864230,2021-04-20T12:33:25.553Z,1,14.7,1,37.0,43.0,14.117
283,1.5,NR-316:2,22298,24000.0,124.349,24003.0,2864260,2021-04-20T12:33:25.853Z,11,14.7,1,29.0,40.0,13.275
284,0.8,NR-317:1,22299,24000.0,105.849,24012.0,2866927,2021-04-20T12:33:52.524Z,1,11.5,1,37.0,43.0,12.538
285,1.4,NR-317:2,22300,24000.0,105.839,23994.0,2866957,2021-04-20T12:33:52.824Z,11,11.5,1,29.0,40.0,12.935
286,0.5,NR-303:1,22301,22000.0,125.48,21995.0,2869553,2021-04-20T12:34:18.784Z,1,12.5,1,36.0,43.0,12.262
287,1.1,NR-303:1,22301,24000.0,125.48,23991.0,2871088,2021-04-20T12:34:34.135Z,1,12.5,1,36.0,42.0,10.308
288,1.5,NR-303:2,22302,22000.0,125.51,21990.0,2869569,2021-04-20T12:34:18.944Z,11,12.5,1,29.0,39.0,12.906
289,1.4,NR-303:2,22302,24000.0,125.51,24000.0,2871104,2021-04-20T12:34:34.295Z,11,12.5,1,28.0,38.0,9.607
290,1.6,NR-304:2,22303,24000.0,119.699,23958.0,2881850,2021-04-20T12:36:21.757Z,11,15.0,1,29.0,36.0,18.833
291,1.2,NR-304:1,22304,24000.0,119.779,24012.0,2887121,2021-04-20T12:37:14.468Z,1,15.0,1,37.0,38.0,18.436
292,1.7,NR-304:2,22305,24000.0,119.699,23991.0,2887137,2021-04-20T12:37:14.627Z,11,15.0,1,29.0,37.0,19.264
293,1.5,NR-316:1,22306,24000.0,124.66,23994.0,2895060,2021-04-20T12:38:33.859Z,1,14.7,1,37.0,45.0,13.976
294,1.6,NR-316:2,22307,24000.0,124.349,24024.0,2895090,2021-04-20T12:38:34.159Z,11,14.7,1,30.0,41.0,13.317
295,1.4,NR-317:1,22308,24000.0,105.849,23988.0,2897807,2021-04-20T12:39:01.329Z,1,11.5,1,37.0,45.0,12.786
296,1.5,NR-317:2,22309,24000.0,105.839,24027.0,2897837,2021-04-20T12:39:01.629Z,11,11.5,1,29.0,41.0,12.906
297,0.6,NR-303:1,22310,22000.0,125.48,22013.0,2900482,2021-04-20T12:39:28.080Z,1,12.5,1,37.0,44.0,12.999
298,1.2,NR-303:1,22310,24000.0,125.48,24012.0,2902031,2021-04-20T12:39:43.570Z,1,12.5,1,37.0,43.0,9.423
299,1.3,NR-303:2,22311,22000.0,125.51,22005.0,2900512,2021-04-20T12:39:28.380Z,11,12.5,1,29.0,39.0,13.027
300,1.1,NR-303:2,22311,24000.0,125.51,24015.0,2902047,2021-04-20T12:39:43.730Z,11,12.5,1,29.0,39.0,9.805
301,1.6,NR-304:2,22312,24000.0,119.699,23931.0,2913604,2021-04-20T12:41:39.302Z,11,15.0,1,28.0,35.0,18.726
302,1.6,NR-304:1,22313,24000.0,119.779,23952.0,2918875,2021-04-20T12:42:32.013Z,1,15.0,1,36.0,37.0,19.017
303,1.7,NR-304:2,22314,24000.0,119.699,23976.0,2918891,2021-04-20T12:42:32.173Z,11,15.0,1,29.0,36.0,18.592
304,1.6,NR-316:1,22315,24000.0,124.66,24012.0,2926831,2021-04-20T12:43:51.575Z,1,14.7,1,37.0,44.0,13.961
305,1.3,NR-316:2,22316,24000.0,124.349,24012.0,2926847,2021-04-20T12:43:51.735Z,11,14.7,1,30.0,41.0,12.984
306,1.4,NR-317:2,22318,24000.0,105.839,24006.0,2929602,2021-04-20T12:44:19.285Z,11,11.5,1,30.0,41.0,13.013
307,1.2,NR-317:1,22317,24000.0,105.849,23964.0,2929572,2021-04-20T12:44:18.985Z,1,11.5,1,37.0,44.0,13.041
308,0.7,NR-303:1,22319,22000.0,125.48,22005.0,2932196,2021-04-20T12:44:45.226Z,1,12.5,1,37.0,44.0,12.248
309,1.1,NR-303:1,22319,24000.0,125.48,23994.0,2933745,2021-04-20T12:45:00.716Z,1,12.5,1,37.0,44.0,10.004
310,1.4,NR-303:2,22320,22000.0,125.51,22008.0,2932226,2021-04-20T12:44:45.526Z,11,12.5,1,29.0,40.0,13.119
311,1.2,NR-303:2,22320,24000.0,125.51,23994.0,2933761,2021-04-20T12:45:00.876Z,11,12.5,1,29.0,40.0,10.358
312,1.9,NR-304:2,22321,24000.0,119.699,23997.0,3021929,2021-04-20T12:59:42.572Z,11,15.0,1,24.0,23.0,18.762
313,1.1,NR-304:1,22322,24000.0,119.779,23973.0,3025117,2021-04-20T13:00:14.453Z,1,15.0,1,30.0,27.0,19.321
314,1.7,NR-304:2,22323,24000.0,119.699,23976.0,3025133,2021-04-20T13:00:14.613Z,11,15.0,1,24.0,26.0,18.726
315,2.2,NR-316:1,22324,24000.0,124.66,24000.0,3037116,2021-04-20T13:02:14.445Z,1,14.7,1,34.0,41.0,13.685
316,1.3,NR-316:2,22325,24000.0,124.349,24006.0,3037146,2021-04-20T13:02:14.745Z,11,14.7,1,26.0,36.0,13.898
317,2.1,NR-317:1,22326,24000.0,105.849,23994.0,3042288,2021-04-20T13:03:06.166Z,1,11.5,1,35.0,41.0,12.262
318,1.3,NR-317:2,22327,24000.0,105.839,24006.0,3042304,2021-04-20T13:03:06.326Z,11,11.5,1,27.0,36.0,12.956
319,0.8,NR-303:1,22328,22000.0,125.48,21982.0,3047891,2021-04-20T13:04:02.197Z,1,12.5,1,35.0,40.0,12.283
320,1.4,NR-303:2,22329,22000.0,125.51,22008.0,3047921,2021-04-20T13:04:02.497Z,11,12.5,1,27.0,35.0,13.027
321,1.3,NR-304:2,22330,24000.0,119.699,23952.0,3064240,2021-04-20T13:06:45.690Z,11,15.0,1,26.0,31.0,19.052
322,1.3,NR-304:1,22331,24000.0,119.779,23967.0,3067414,2021-04-20T13:07:17.431Z,1,15.0,1,35.0,35.0,18.146
323,1.2,NR-304:2,22332,24000.0,119.699,23955.0,3067444,2021-04-20T13:07:17.730Z,11,15.0,1,26.0,32.0,18.698
324,1.8,NR-316:1,22333,24000.0,124.66,24003.0,3079428,2021-04-20T13:09:17.573Z,1,14.7,1,36.0,45.0,13.763
325,1.2,NR-316:2,22334,24000.0,124.349,24009.0,3079458,2021-04-20T13:09:17.873Z,11,14.7,1,28.0,40.0,13.537
326,1.4,NR-317:2,22336,24000.0,105.839,24057.0,3084648,2021-04-20T13:10:09.774Z,11,11.5,1,28.0,38.0,13.275
327,2.4,NR-317:1,22335,24000.0,105.849,24009.0,3084632,2021-04-20T13:10:09.614Z,1,11.5,1,37.0,44.0,13.445
328,1.1,NR-303:1,22337,22000.0,125.48,21998.0,3090288,2021-04-20T13:11:06.175Z,1,12.5,1,37.0,43.0,13.225
329,1.5,NR-303:2,22338,22000.0,125.51,22015.0,3090318,2021-04-20T13:11:06.475Z,11,12.5,1,29.0,38.0,13.027
330,1.2,NR-304:2,22339,24000.0,119.699,23970.0,3111308,2021-04-20T13:14:36.379Z,11,15.0,1,27.0,30.0,17.905
331,1.1,NR-304:1,22340,24000.0,119.779,23952.0,3114495,2021-04-20T13:15:08.249Z,1,15.0,1,35.0,34.0,17.778
332,1.0,NR-304:2,22341,24000.0,119.699,23961.0,3114511,2021-04-20T13:15:08.409Z,11,15.0,1,26.0,31.0,19.845
333,1.1,NR-316:1,22342,24000.0,124.66,24000.0,3126439,2021-04-20T13:17:07.691Z,1,14.7,1,37.0,45.0,13.076
334,1.4,NR-316:2,22343,24000.0,124.349,23982.0,3126470,2021-04-20T13:17:08.001Z,11,14.7,1,28.0,40.0,14.5
335,1.6,NR-317:1,22344,24000.0,105.849,24003.0,3131607,2021-04-20T13:17:59.372Z,1,11.5,1,37.0,45.0,12.262
336,1.4,NR-317:2,22345,24000.0,105.839,24030.0,3131624,2021-04-20T13:17:59.542Z,11,11.5,1,28.0,38.0,13.091
337,0.6,NR-303:1,22346,22000.0,125.48,22015.0,3137203,2021-04-20T13:18:55.333Z,1,12.5,1,38.0,44.0,12.142
338,1.3,NR-303:2,22347,22000.0,125.51,22013.0,3137219,2021-04-20T13:18:55.493Z,11,12.5,1,29.0,38.0,13.133
339,1.3,NR-304:2,22348,24000.0,119.699,23937.0,3154518,2021-04-20T13:21:48.486Z,11,15.0,1,28.0,33.0,19.109
340,0.9,NR-304:1,22349,24000.0,119.779,23946.0,3157691,2021-04-20T13:22:20.217Z,1,15.0,1,36.0,37.0,17.983
341,1.3,NR-304:2,22350,24000.0,119.699,23964.0,3157721,2021-04-20T13:22:20.517Z,11,15.0,1,27.0,33.0,18.592
342,1.0,NR-316:1,22351,24000.0,124.66,24015.0,3169656,2021-04-20T13:24:19.869Z,1,14.7,1,37.0,46.0,13.246
343,1.1,NR-316:2,22352,24000.0,124.349,23994.0,3169686,2021-04-20T13:24:20.169Z,11,14.7,1,29.0,40.0,13.501
344,1.3,NR-317:1,22353,24000.0,105.849,23967.0,3174823,2021-04-20T13:25:11.540Z,1,11.5,1,38.0,46.0,12.375
345,1.4,NR-317:2,22354,24000.0,105.839,24039.0,3174839,2021-04-20T13:25:11.700Z,11,11.5,1,29.0,38.0,13.013
346,0.7,NR-303:1,22355,22000.0,125.48,21988.0,3180427,2021-04-20T13:26:07.581Z,1,12.5,1,38.0,44.0,12.312
347,1.4,NR-303:2,22356,22000.0,125.51,22010.0,3180443,2021-04-20T13:26:07.741Z,11,12.5,1,29.0,38.0,12.921
348,5.0,NR-304:2,22357,24000.0,119.699,23997.0,8917169,2021-04-21T05:22:15.954Z,11,15.0,1,20.0,21.0,18.422
349,5.3,NR-304:2,22359,24000.0,119.699,23988.0,8922197,2021-04-21T05:23:06.235Z,11,15.0,1,20.0,25.0,19.902
350,2.1,NR-304:1,22358,24000.0,119.779,23961.0,8922167,2021-04-21T05:23:05.935Z,1,15.0,1,26.0,25.0,18.33
351,1.7,NR-316:1,22360,24000.0,124.66,24012.0,8937270,2021-04-21T05:25:36.967Z,1,14.7,1,28.0,39.0,14.266
352,1.0,NR-316:2,22361,24000.0,124.349,24024.0,8937300,2021-04-21T05:25:37.267Z,11,14.7,1,23.0,35.0,13.423
353,0.6,NR-317:1,22362,24000.0,105.849,23997.0,8943723,2021-04-21T05:26:41.498Z,1,11.5,1,29.0,38.0,12.602
354,1.3,NR-317:2,22363,24000.0,105.839,24009.0,8943753,2021-04-21T05:26:41.798Z,11,11.5,1,24.0,34.0,13.197
355,0.7,NR-303:1,22364,22000.0,125.48,22018.0,8950915,2021-04-21T05:27:53.419Z,1,12.5,1,30.0,37.0,12.829
356,1.4,NR-303:2,22365,22000.0,125.51,21998.0,8950945,2021-04-21T05:27:53.720Z,11,12.5,1,25.0,34.0,12.68
357,4.5,NR-304:2,22366,24000.0,119.699,23976.0,8966533,2021-04-21T05:30:29.602Z,11,15.0,1,25.0,31.0,18.132
358,1.7,NR-304:1,22367,24000.0,119.779,23940.0,8971528,2021-04-21T05:31:19.553Z,1,15.0,1,31.0,33.0,19.979
359,4.6,NR-304:2,22368,24000.0,119.699,23985.0,8971558,2021-04-21T05:31:19.853Z,11,15.0,1,25.0,32.0,19.25
360,1.1,NR-316:1,22369,24000.0,124.66,24015.0,8986437,2021-04-21T05:33:48.645Z,1,14.7,1,33.0,44.0,14.096
361,1.3,NR-316:2,22370,24000.0,124.349,24003.0,8986467,2021-04-21T05:33:48.945Z,11,14.7,1,26.0,39.0,14.16
362,1.5,NR-317:1,22371,24000.0,105.849,24003.0,8992934,2021-04-21T05:34:53.616Z,1,11.5,1,34.0,43.0,11.958
363,1.3,NR-317:2,22372,24000.0,105.839,24000.0,8992964,2021-04-21T05:34:53.916Z,11,11.5,1,26.0,37.0,13.551
364,2.0,NR-303:1,22373,22000.0,125.48,21998.0,9000127,2021-04-21T05:36:05.548Z,1,12.5,1,34.0,41.0,12.51
365,1.2,NR-303:2,22374,22000.0,125.51,22008.0,9000143,2021-04-21T05:36:05.708Z,11,12.5,1,26.0,37.0,13.076
366,3.2,NR-304:2,22375,24000.0,119.699,23958.0,9019855,2021-04-21T05:39:22.831Z,11,15.0,1,26.0,31.0,19.767
367,2.7,NR-304:1,22376,24000.0,119.779,23985.0,9024849,2021-04-21T05:40:12.772Z,1,15.0,1,33.0,33.0,18.684
368,3.1,NR-304:2,22377,24000.0,119.699,23991.0,9024879,2021-04-21T05:40:13.072Z,11,15.0,1,25.0,32.0,19.739
369,2.1,NR-316:1,22378,24000.0,124.66,24006.0,9039764,2021-04-21T05:42:41.924Z,1,14.7,1,34.0,46.0,14.082
370,1.1,NR-316:2,22379,24000.0,124.349,24012.0,9039794,2021-04-21T05:42:42.224Z,11,14.7,1,27.0,40.0,13.275
371,1.9,NR-317:1,22380,24000.0,105.849,24006.0,9046238,2021-04-21T05:43:46.665Z,1,11.5,1,35.0,44.0,13.26
372,1.3,NR-317:2,22381,24000.0,105.839,23985.0,9046254,2021-04-21T05:43:46.825Z,11,11.5,1,27.0,39.0,13.027
373,1.0,NR-303:1,22382,22000.0,125.48,22010.0,9053469,2021-04-21T05:44:58.976Z,1,12.5,1,35.0,43.0,12.354
374,1.3,NR-303:2,22383,22000.0,125.51,22008.0,9053485,2021-04-21T05:44:59.136Z,11,12.5,1,27.0,38.0,12.829
375,0.8,NR-304:2,22384,24000.0,119.699,23946.0,9082622,2021-04-21T05:49:50.511Z,11,15.0,1,25.0,27.0,19.144
376,1.0,NR-304:1,22385,24000.0,119.779,23961.0,9085365,2021-04-21T05:50:17.942Z,1,15.0,1,32.0,31.0,19.491
377,0.7,NR-304:2,22386,24000.0,119.699,23958.0,9085381,2021-04-21T05:50:18.102Z,11,15.0,1,25.0,28.0,19.597
378,2.1,NR-316:1,22387,24000.0,124.66,23988.0,9100653,2021-04-21T05:52:50.824Z,1,14.7,1,35.0,45.0,14.662
379,1.2,NR-316:2,22388,24000.0,124.349,24021.0,9100683,2021-04-21T05:52:51.124Z,11,14.7,1,26.0,39.0,14.117
380,1.8,NR-317:1,22389,24000.0,105.849,24033.0,9107245,2021-04-21T05:53:56.745Z,1,11.5,1,35.0,44.0,12.375
381,1.2,NR-317:2,22390,24000.0,105.839,24003.0,9107262,2021-04-21T05:53:56.915Z,11,11.5,1,26.0,38.0,13.076
382,0.9,NR-303:1,22391,22000.0,125.48,21980.0,9114536,2021-04-21T05:55:09.656Z,1,12.5,1,35.0,42.0,13.211
383,1.3,NR-303:2,22392,22000.0,125.51,21990.0,9114566,2021-04-21T05:55:09.956Z,11,12.5,1,26.0,37.0,13.246
384,1.0,NR-304:2,22393,24000.0,119.699,23928.0,9130326,2021-04-21T05:57:47.559Z,11,15.0,1,26.0,34.0,19.597
385,0.7,NR-304:1,22394,24000.0,119.779,23958.0,9133073,2021-04-21T05:58:15.029Z,1,15.0,1,34.0,37.0,19.979
386,1.0,NR-304:2,22395,24000.0,119.699,23967.0,9133089,2021-04-21T05:58:15.190Z,11,15.0,1,26.0,34.0,19.448
387,0.4,NR-316:1,22396,24000.0,124.66,23994.0,9148357,2021-04-21T06:00:47.872Z,1,14.7,1,35.0,47.0,12.906
388,1.3,NR-316:2,22397,24000.0,124.349,24024.0,9148387,2021-04-21T06:00:48.172Z,11,14.7,1,26.0,41.0,13.749
389,1.6,NR-317:1,22398,24000.0,105.849,23976.0,9154976,2021-04-21T06:01:54.063Z,1,11.5,1,36.0,46.0,13.197
