,rpmSetPoint,ist_acc,bearingsCelsius,VibromPeak,statoRot,numTP,@timestamp,UTE,statorCelsius,spindleRpm,LUNG,CurrentPeak,idChiave,DIAM
186,18000.0,1743649,28.0,0.9,1,1,2022-02-14T10:42:11.491Z,HM10_MM,30.0,18093.0,122.459,15.252,43433,9.75
187,7500.0,1750887,29.0,1.0,1,1,2022-02-14T10:43:23.873Z,AGGRE44-1-SAEGE200,32.0,7479.5,1.55,15.252,43434,197.475
188,12000.0,1754185,29.0,2.8,1,1,2022-02-14T10:43:56.853Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12043.0,0.01,27.434,43435,4.0
189,18000.0,1763241,27.0,1.1,1,1,2022-02-14T10:45:27.415Z,HM12_MM,28.0,18084.0,134.223,27.249,43436,11.844
190,18000.0,1766560,28.0,1.0,1,1,2022-02-14T10:46:00.606Z,HM10_MM,30.0,18083.0,122.459,34.534,43437,9.75
191,7500.0,1773809,29.0,1.6,1,1,2022-02-14T10:47:13.097Z,AGGRE44-1-SAEGE200,32.0,7536.199,1.55,35.773,43438,197.475
192,12000.0,1777088,29.0,2.6,1,1,2022-02-14T10:47:45.888Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12084.0,0.01,15.097,43439,4.0
193,18000.0,1781521,28.0,1.2,1,1,2022-02-14T10:48:30.219Z,HM12_MM,30.0,18084.0,134.223,34.348,43440,11.844
194,18000.0,1784855,28.0,1.1,1,1,2022-02-14T10:49:03.559Z,HM10_MM,32.0,18060.0,122.459,33.48,43441,9.75
195,7500.0,1792103,30.0,1.0,1,1,2022-02-14T10:50:16.041Z,AGGRE44-1-SAEGE200,33.0,7532.0,1.55,35.464,43442,197.475
196,12000.0,1795412,29.0,3.0,1,1,2022-02-14T10:50:49.131Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12087.0,0.01,35.805,43443,4.0
197,18000.0,1799848,28.0,1.3,1,1,2022-02-14T10:51:33.492Z,HM12_MM,30.0,18093.0,134.223,27.559,43444,11.844
198,18000.0,1803178,28.0,1.0,1,1,2022-02-14T10:52:06.793Z,HM10_MM,30.0,18065.0,122.459,33.542,43445,9.75
199,7500.0,1810417,29.0,0.9,1,1,2022-02-14T10:53:19.185Z,AGGRE44-1-SAEGE200,32.0,7528.5,1.55,35.526,43446,197.475
200,12000.0,1813695,28.0,2.6,1,1,2022-02-14T10:53:51.965Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,15.159,43447,4.0
201,18000.0,1818125,28.0,1.2,1,1,2022-02-14T10:54:36.266Z,HM12_MM,30.0,18086.0,134.223,31.155,43448,11.844
202,18000.0,1821442,28.0,0.9,1,1,2022-02-14T10:55:09.437Z,HM10_MM,30.0,18076.0,122.459,27.125,43449,9.75
203,7500.0,1828688,29.0,1.1,1,1,2022-02-14T10:56:21.898Z,AGGRE44-1-SAEGE200,32.0,7505.399,1.55,33.014,43450,197.475
204,12000.0,1831924,28.0,2.9,1,1,2022-02-14T10:56:54.259Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12083.0,0.01,15.221,43451,4.0
205,18000.0,1836365,28.0,1.2,1,1,2022-02-14T10:57:38.670Z,HM12_MM,30.0,18072.0,134.223,33.882,43452,11.844
206,18000.0,1839683,28.0,1.1,1,1,2022-02-14T10:58:11.850Z,HM10_MM,30.0,18085.0,122.459,33.231,43453,9.75
207,7500.0,1846918,29.0,1.0,1,1,2022-02-14T10:59:24.202Z,AGGRE44-1-SAEGE200,32.0,7527.799,1.55,34.099,43454,197.475
208,12000.0,1850207,29.0,2.8,1,1,2022-02-14T10:59:57.092Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12046.0,0.01,27.931,43455,4.0
209,18000.0,1854651,28.0,1.2,1,1,2022-02-14T11:00:41.533Z,HM12_MM,30.0,18079.0,134.223,25.327,43456,11.844
210,18000.0,1857973,28.0,0.9,1,1,2022-02-14T11:01:14.754Z,HM10_MM,30.0,18093.0,122.459,15.314,43457,9.75
211,7500.0,1865221,30.0,1.6,1,1,2022-02-14T11:02:27.235Z,AGGRE44-1-SAEGE200,33.0,7525.699,1.55,33.882,43458,197.475
212,12000.0,1868464,29.0,2.8,1,1,2022-02-14T11:02:59.666Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12060.0,0.01,24.211,43459,4.0
213,18000.0,1872895,28.0,1.0,1,1,2022-02-14T11:03:43.977Z,HM12_MM,30.0,18099.0,134.223,32.146,43460,11.844
214,18000.0,1876231,29.0,1.1,1,1,2022-02-14T11:04:17.337Z,HM10_MM,32.0,18067.0,122.459,27.28,43461,9.75
215,7500.0,1883470,30.0,1.1,1,1,2022-02-14T11:05:29.729Z,AGGRE44-1-SAEGE200,33.0,7513.1,1.55,22.475,43462,197.475
216,12000.0,1886734,29.0,2.8,1,1,2022-02-14T11:06:02.370Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12061.0,0.01,33.014,43463,4.0
217,18000.0,1891169,28.0,1.0,1,1,2022-02-14T11:06:46.720Z,HM12_MM,30.0,18089.0,134.223,27.868,43464,11.844
218,18000.0,1894488,28.0,1.0,1,1,2022-02-14T11:07:19.911Z,HM10_MM,30.0,18071.0,122.459,23.591,43465,9.75
219,7500.0,1901730,29.0,1.4,1,1,2022-02-14T11:08:32.333Z,AGGRE44-1-SAEGE200,32.0,7526.399,1.55,34.069,43466,197.475
220,12000.0,1905023,28.0,2.7,1,1,2022-02-14T11:09:05.263Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,27.559,43467,4.0
221,18000.0,1909465,28.0,0.9,1,1,2022-02-14T11:09:49.684Z,HM12_MM,30.0,18075.0,134.223,27.59,43468,11.844
222,18000.0,1912769,28.0,1.1,1,1,2022-02-14T11:10:22.725Z,HM10_MM,30.0,18084.0,122.459,15.345,43469,9.75
223,7500.0,1920016,29.0,1.7,1,1,2022-02-14T11:11:35.196Z,AGGRE44-1-SAEGE200,32.0,7536.199,1.55,22.413,43470,197.475
224,12000.0,1923296,29.0,2.6,1,1,2022-02-14T11:12:07.997Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12085.0,0.01,34.813,43471,4.0
225,18000.0,2004885,25.0,1.0,1,1,2022-02-14T11:25:43.903Z,HM10_MM,25.0,18068.0,122.459,15.128,43473,9.75
226,7500.0,2405850,24.0,1.8,1,1,2022-02-14T12:32:33.632Z,AGGRE44-1-SAEGE200,24.0,7533.399,1.55,23.497,43474,197.475
227,7500.0,2408865,24.0,1.3,1,1,2022-02-14T12:33:03.783Z,AGGRE44-1-SAEGE200,25.0,7497.0,1.55,32.984,43475,197.475
228,0.0,2411078,24.0,1.1,1,1,2022-02-14T12:33:25.913Z,SPIGOLATORE,25.0,0.0,214.0,15.407,43476,60.0
229,12000.0,2414155,24.0,2.1,1,1,2022-02-14T12:33:56.684Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12079.0,0.01,30.07,43477,4.0
230,18000.0,2419607,24.0,1.1,1,1,2022-02-14T12:34:51.205Z,HM10_MM,27.0,18047.0,122.459,28.396,43478,9.75
231,7500.0,2424902,25.0,1.0,1,1,2022-02-14T12:35:44.156Z,AGGRE44-1-SAEGE200,27.0,7512.399,1.55,30.07,43479,197.475
232,7000.0,2427279,25.0,1.8,1,1,2022-02-14T12:36:07.926Z,SPIGOLATORE,27.0,7014.0,214.0,32.549,43480,60.0
233,12000.0,2430225,25.0,3.6,1,1,2022-02-14T12:36:37.387Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12048.0,0.01,34.037,43481,4.0
234,7500.0,2434648,25.0,1.4,1,1,2022-02-14T12:37:21.618Z,AGGRE44-1-SAEGE200,27.0,7466.199,1.55,30.07,43482,197.475
235,18000.0,2438532,25.0,1.1,1,1,2022-02-14T12:38:00.459Z,HM10_MM,27.0,18081.0,122.459,27.434,43484,9.75
236,7500.0,2447529,27.0,0.8,1,1,2022-02-14T12:39:30.430Z,AGGRE44-1-SAEGE200,29.0,7480.899,1.55,27.372,43485,197.475
237,7500.0,2450544,27.0,1.0,1,1,2022-02-14T12:40:00.581Z,AGGRE44-1-SAEGE200,28.0,7459.899,1.55,30.194,43486,197.475
238,0.0,2452773,27.0,1.4,1,1,2022-02-14T12:40:22.871Z,SPIGOLATORE,29.0,0.0,214.0,15.19,43487,60.0
239,12000.0,2455824,25.0,2.2,1,1,2022-02-14T12:40:53.382Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12064.0,0.01,30.194,43488,4.0
240,18000.0,2461297,25.0,1.1,1,1,2022-02-14T12:41:48.113Z,HM10_MM,28.0,18102.0,122.459,25.698,43489,9.75
241,7500.0,2466593,27.0,1.0,1,1,2022-02-14T12:42:41.074Z,AGGRE44-1-SAEGE200,28.0,7448.699,1.55,27.775,43490,197.475
242,7000.0,2468952,27.0,1.8,1,1,2022-02-14T12:43:04.665Z,SPIGOLATORE,28.0,6958.0,214.0,33.014,43491,60.0
243,12000.0,2471900,25.0,3.3,1,1,2022-02-14T12:43:34.145Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12088.0,0.01,27.434,43492,4.0
244,7500.0,2476332,25.0,2.2,1,1,2022-02-14T12:44:18.466Z,AGGRE44-1-SAEGE200,27.0,7523.6,1.55,35.805,43493,197.475
245,18000.0,2480216,25.0,0.8,1,1,2022-02-14T12:44:57.307Z,HM10_MM,27.0,18088.0,122.459,33.014,43495,9.75
246,7500.0,2494279,25.0,1.7,1,1,2022-02-14T12:47:17.940Z,AGGRE44-1-SAEGE200,27.0,7471.799,1.55,24.242,43496,197.475
247,7500.0,2497296,25.0,1.0,1,1,2022-02-14T12:47:48.110Z,AGGRE44-1-SAEGE200,27.0,7490.699,1.55,27.434,43497,197.475
248,0.0,2499534,25.0,1.2,1,1,2022-02-14T12:48:10.491Z,SPIGOLATORE,27.0,0.0,214.0,32.457,43498,60.0
249,12000.0,2502592,25.0,2.2,1,1,2022-02-14T12:48:41.071Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12071.0,0.01,27.837,43499,4.0
250,18000.0,2508067,25.0,0.9,1,1,2022-02-14T12:49:35.822Z,HM10_MM,27.0,18072.0,122.459,37.044,43500,9.75
251,18000.0,2586216,25.0,0.9,1,1,2022-02-14T13:02:37.328Z,HM10_MM,25.0,18082.0,122.459,24.614,43501,9.75
252,7500.0,2591528,25.0,1.7,1,1,2022-02-14T13:03:30.449Z,AGGRE44-1-SAEGE200,27.0,7527.799,1.55,27.434,43502,197.475
253,7000.0,2593886,25.0,1.7,1,1,2022-02-14T13:03:54.029Z,SPIGOLATORE,27.0,6967.0,214.0,37.355,43503,60.0
254,12000.0,2596843,25.0,3.4,1,1,2022-02-14T13:04:23.600Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12090.0,0.01,30.256,43504,4.0
255,7500.0,2601274,25.0,1.0,1,1,2022-02-14T13:05:07.911Z,AGGRE44-1-SAEGE200,27.0,7494.899,1.55,15.314,43505,197.475
256,18000.0,2638040,25.0,1.0,1,1,2022-02-14T13:11:15.578Z,HM10_MM,25.0,18068.0,122.459,35.308,43508,9.75
257,7500.0,2647703,27.0,1.4,1,1,2022-02-14T13:12:52.210Z,AGGRE44-1-SAEGE200,27.0,7494.899,1.55,30.875,43509,197.475
258,7500.0,2650717,25.0,0.9,1,1,2022-02-14T13:13:22.351Z,AGGRE44-1-SAEGE200,27.0,7493.5,1.55,30.163,43510,197.475
259,0.0,2652891,25.0,1.2,1,1,2022-02-14T13:13:44.091Z,SPIGOLATORE,27.0,0.0,214.0,27.311,43511,60.0
260,12000.0,2655932,25.0,2.3,1,1,2022-02-14T13:14:14.502Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12039.0,0.01,29.822,43512,4.0
261,18000.0,2661414,25.0,1.0,1,1,2022-02-14T13:15:09.323Z,HM10_MM,27.0,18072.0,122.459,33.945,43513,9.75
262,7500.0,2666709,25.0,1.2,1,1,2022-02-14T13:16:02.274Z,AGGRE44-1-SAEGE200,27.0,7494.899,1.55,27.683,43514,197.475
263,7000.0,2669064,25.0,1.8,1,1,2022-02-14T13:16:25.824Z,SPIGOLATORE,27.0,6984.0,214.0,15.159,43515,60.0
264,12000.0,2672001,25.0,3.5,1,1,2022-02-14T13:16:55.195Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12059.0,0.01,27.249,43516,4.0
265,7500.0,2676434,25.0,3.4,1,1,2022-02-14T13:17:39.526Z,AGGRE44-1-SAEGE200,27.0,7529.199,1.55,26.691,43517,197.475
266,18000.0,2680305,25.0,1.0,1,1,2022-02-14T13:18:18.236Z,HM10_MM,27.0,18015.0,122.459,23.839,43519,9.75
267,7500.0,2689556,27.0,1.1,1,1,2022-02-14T13:19:50.748Z,AGGRE44-1-SAEGE200,29.0,7526.399,1.55,32.952,43520,197.475
268,7500.0,2692572,27.0,0.9,1,1,2022-02-14T13:20:20.909Z,AGGRE44-1-SAEGE200,28.0,7535.5,1.55,27.218,43521,197.475
269,0.0,2694734,27.0,1.3,1,1,2022-02-14T13:20:42.529Z,SPIGOLATORE,28.0,0.0,214.0,22.723,43522,60.0
270,12000.0,2697787,27.0,2.4,1,1,2022-02-14T13:21:13.060Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12080.0,0.01,28.458,43523,4.0
271,18000.0,2703246,25.0,1.0,1,1,2022-02-14T13:22:07.651Z,HM10_MM,27.0,18071.0,122.459,27.094,43524,9.75
272,7500.0,2708542,27.0,1.0,1,1,2022-02-14T13:23:00.612Z,AGGRE44-1-SAEGE200,28.0,7476.0,1.55,36.703,43525,197.475
273,7000.0,2710914,27.0,1.7,1,1,2022-02-14T13:23:24.332Z,SPIGOLATORE,28.0,7012.0,214.0,25.389,43526,60.0
274,12000.0,2713853,27.0,3.5,1,1,2022-02-14T13:23:53.723Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12071.0,0.01,23.559,43527,4.0
275,7500.0,2718289,25.0,1.1,1,1,2022-02-14T13:24:38.084Z,AGGRE44-1-SAEGE200,27.0,7536.199,1.55,29.511,43528,197.475
276,18000.0,2722167,25.0,1.1,1,1,2022-02-14T13:25:16.865Z,HM10_MM,27.0,18071.0,122.459,37.044,43530,9.75
277,7500.0,2815007,24.0,2.4,1,1,2022-02-14T13:40:45.283Z,AGGRE44-1-SAEGE200,24.0,7518.699,1.55,20.924,43531,197.475
278,7500.0,2818015,24.0,1.1,1,1,2022-02-14T13:41:15.364Z,AGGRE44-1-SAEGE200,25.0,7476.0,1.55,24.025,43532,197.475
279,0.0,2820248,24.0,1.3,1,1,2022-02-14T13:41:37.694Z,SPIGOLATORE,25.0,0.0,214.0,30.844,43533,60.0
280,12000.0,2823307,25.0,2.1,1,1,2022-02-14T13:42:08.285Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12067.0,0.01,31.589,43534,4.0
281,18000.0,2828776,25.0,0.9,1,1,2022-02-14T13:43:02.976Z,HM10_MM,27.0,18068.0,122.459,15.159,43535,9.75
282,7500.0,2834088,25.0,1.5,1,1,2022-02-14T13:43:56.097Z,AGGRE44-1-SAEGE200,27.0,7514.5,1.55,24.676,43536,197.475
283,7000.0,2836435,25.0,1.6,1,1,2022-02-14T13:44:19.567Z,SPIGOLATORE,27.0,6966.0,214.0,29.481,43537,60.0
284,12000.0,2839374,25.0,3.9,1,1,2022-02-14T13:44:48.958Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12076.0,0.01,31.0,43538,4.0
285,7500.0,2843812,25.0,1.1,1,1,2022-02-14T13:45:33.339Z,AGGRE44-1-SAEGE200,27.0,7531.299,1.55,32.612,43539,197.475
286,18000.0,2847688,25.0,1.0,1,1,2022-02-14T13:46:12.100Z,HM10_MM,27.0,18038.0,122.459,27.434,43541,9.75
287,7500.0,2873866,25.0,0.9,1,1,2022-02-14T13:50:33.885Z,AGGRE44-1-SAEGE200,25.0,7450.1,1.55,22.971,43542,197.475
288,7500.0,2876893,25.0,1.1,1,1,2022-02-14T13:51:04.155Z,AGGRE44-1-SAEGE200,27.0,7524.299,1.55,24.738,43543,197.475
289,0.0,2879098,25.0,1.4,1,1,2022-02-14T13:51:26.206Z,SPIGOLATORE,27.0,0.0,214.0,34.937,43544,60.0
290,12000.0,2882159,25.0,2.3,1,1,2022-02-14T13:51:56.816Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12070.0,0.01,15.19,43545,4.0
291,18000.0,2887628,25.0,1.0,1,1,2022-02-14T13:52:51.507Z,HM10_MM,27.0,18099.0,122.459,32.519,43546,9.75
292,7500.0,2892924,27.0,1.4,1,1,2022-02-14T13:53:44.469Z,AGGRE44-1-SAEGE200,28.0,7520.1,1.55,27.434,43547,197.475
293,7000.0,2895292,27.0,1.9,1,1,2022-02-14T13:54:08.149Z,SPIGOLATORE,27.0,7018.0,214.0,26.535,43548,60.0
294,12000.0,2898245,27.0,3.8,1,1,2022-02-14T13:54:37.680Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12078.0,0.01,31.309,43549,4.0
295,7500.0,2902682,27.0,2.4,1,1,2022-02-14T13:55:22.050Z,AGGRE44-1-SAEGE200,28.0,7535.5,1.55,27.9,43550,197.475
296,18000.0,2906560,27.0,0.9,1,1,2022-02-14T13:56:00.831Z,HM10_MM,27.0,18092.0,122.459,33.728,43552,9.75
297,7500.0,2917565,27.0,0.7,1,1,2022-02-14T13:57:50.883Z,AGGRE44-1-SAEGE200,29.0,7539.699,1.55,34.596,43553,197.475
298,7500.0,2920576,27.0,1.0,1,1,2022-02-14T13:58:20.994Z,AGGRE44-1-SAEGE200,28.0,7506.1,1.55,30.101,43554,197.475
299,0.0,2922733,27.0,1.2,1,1,2022-02-14T13:58:42.564Z,SPIGOLATORE,28.0,0.0,214.0,26.815,43555,60.0
300,12000.0,2925789,27.0,2.3,1,1,2022-02-14T13:59:13.125Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12080.0,0.01,30.287,43556,4.0
301,18000.0,2931267,27.0,0.9,1,1,2022-02-14T14:00:07.906Z,HM10_MM,27.0,18088.0,122.459,25.233,43557,9.75
302,7500.0,2936570,27.0,1.6,1,1,2022-02-14T14:01:00.937Z,AGGRE44-1-SAEGE200,28.0,7506.1,1.55,27.372,43558,197.475
303,7000.0,2938932,27.0,1.6,1,1,2022-02-14T14:01:24.558Z,SPIGOLATORE,27.0,6988.0,214.0,29.573,43559,60.0
304,12000.0,2941882,25.0,3.6,1,1,2022-02-14T14:01:54.058Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12082.0,0.01,37.014,43560,4.0
305,7500.0,2946314,25.0,3.0,1,1,2022-02-14T14:02:38.379Z,AGGRE44-1-SAEGE200,27.0,7526.399,1.55,27.559,43561,197.475
306,18000.0,2950202,25.0,1.1,1,1,2022-02-14T14:03:17.260Z,HM10_MM,27.0,18082.0,122.459,28.055,43563,9.75
307,7500.0,2998703,25.0,2.0,1,1,2022-02-14T14:11:22.280Z,AGGRE44-1-SAEGE200,25.0,7478.799,1.55,27.249,43564,197.475
308,7500.0,3001728,25.0,1.1,1,1,2022-02-14T14:11:52.530Z,AGGRE44-1-SAEGE200,27.0,7506.799,1.55,33.263,43565,197.475
309,0.0,3003908,25.0,1.5,1,1,2022-02-14T14:12:14.330Z,SPIGOLATORE,27.0,0.0,214.0,27.497,43566,60.0
310,12000.0,3006966,25.0,2.5,1,1,2022-02-14T14:12:44.911Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12083.0,0.01,15.283,43567,4.0
311,18000.0,3012439,25.0,1.0,1,1,2022-02-14T14:13:39.642Z,HM10_MM,27.0,18065.0,122.459,27.434,43568,9.75
312,7500.0,3017728,27.0,0.9,1,1,2022-02-14T14:14:32.533Z,AGGRE44-1-SAEGE200,28.0,7486.5,1.55,35.835,43569,197.475
313,7000.0,3020088,27.0,1.7,1,1,2022-02-14T14:14:56.134Z,SPIGOLATORE,27.0,6993.0,214.0,28.427,43570,60.0
314,12000.0,3023039,27.0,4.0,1,1,2022-02-14T14:15:25.644Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12076.0,0.01,25.389,43571,4.0
315,7500.0,3027458,27.0,2.0,1,1,2022-02-14T14:16:09.835Z,AGGRE44-1-SAEGE200,28.0,7502.6,1.55,27.403,43572,197.475
316,18000.0,3042889,25.0,1.0,1,1,2022-02-14T14:18:44.148Z,HM10_MM,27.0,18077.0,122.459,24.521,43574,9.75
317,7500.0,3052582,27.0,1.6,1,1,2022-02-14T14:20:21.080Z,AGGRE44-1-SAEGE200,29.0,7532.0,1.55,28.055,43575,197.475
318,7500.0,3055595,27.0,1.2,1,1,2022-02-14T14:20:51.211Z,AGGRE44-1-SAEGE200,28.0,7508.899,1.55,34.348,43576,197.475
319,0.0,3057757,27.0,1.2,1,1,2022-02-14T14:21:12.831Z,SPIGOLATORE,27.0,0.0,214.0,33.201,43577,60.0
320,12000.0,3060832,27.0,2.3,1,1,2022-02-14T14:21:43.582Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12085.0,0.01,28.985,43578,4.0
321,18000.0,3066299,25.0,1.0,1,1,2022-02-14T14:22:38.253Z,HM10_MM,27.0,18077.0,122.459,15.438,43579,9.75
322,7500.0,3071597,27.0,0.9,1,1,2022-02-14T14:23:31.234Z,AGGRE44-1-SAEGE200,27.0,7449.399,1.55,35.308,43580,197.475
323,7000.0,3073963,25.0,1.8,1,1,2022-02-14T14:23:54.894Z,SPIGOLATORE,27.0,7004.0,214.0,34.626,43581,60.0
324,12000.0,3076911,25.0,3.4,1,1,2022-02-14T14:24:24.375Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12051.0,0.01,28.055,43582,4.0
325,7500.0,3081345,25.0,1.6,1,1,2022-02-14T14:25:08.716Z,AGGRE44-1-SAEGE200,27.0,7529.899,1.55,36.58,43583,197.475
326,18000.0,3085229,25.0,1.0,1,1,2022-02-14T14:25:47.557Z,HM10_MM,27.0,18079.0,122.459,27.125,43585,9.75
327,18000.0,3109740,25.0,1.1,1,1,2022-02-14T14:29:52.671Z,HM10_MM,25.0,18077.0,122.459,26.722,43587,9.75
328,7500.0,3118015,27.0,1.9,1,1,2022-02-14T14:31:15.423Z,AGGRE44-1-SAEGE200,30.0,7521.5,1.55,31.155,43588,197.475
329,7500.0,3121036,27.0,1.1,1,1,2022-02-14T14:31:45.634Z,AGGRE44-1-SAEGE200,29.0,7530.6,1.55,36.921,43589,197.475
330,0.0,3123192,27.0,1.3,1,1,2022-02-14T14:32:07.194Z,SPIGOLATORE,29.0,0.0,214.0,35.185,43590,60.0
331,12000.0,3126264,27.0,2.5,1,1,2022-02-14T14:32:37.915Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12062.0,0.01,31.216,43591,4.0
332,18000.0,3131748,27.0,1.1,1,1,2022-02-14T14:33:32.756Z,HM10_MM,28.0,18064.0,122.459,29.45,43592,9.75
333,7500.0,3137043,27.0,1.0,1,1,2022-02-14T14:34:25.707Z,AGGRE44-1-SAEGE200,29.0,7469.0,1.55,15.128,43593,197.475
334,7000.0,3139415,27.0,1.7,1,1,2022-02-14T14:34:49.427Z,SPIGOLATORE,29.0,7017.0,214.0,29.419,43594,60.0
335,12000.0,3142383,27.0,3.7,1,1,2022-02-14T14:35:19.108Z,MULTI_A_R2-1-ET01_MULTI_A_R2,28.0,12061.0,0.01,27.745,43595,4.0
336,7500.0,3146801,27.0,1.6,1,1,2022-02-14T14:36:03.289Z,AGGRE44-1-SAEGE200,28.0,7476.0,1.55,27.621,43596,197.475
337,18000.0,181386,20.0,0.8,1,1,2022-02-15T06:24:52.311Z,HM10_MM,20.0,18092.0,122.459,27.218,43598,9.75
338,7500.0,194094,22.0,0.9,1,1,2022-02-15T06:26:59.393Z,AGGRE44-1-SAEGE200,22.0,7524.299,1.55,32.146,43599,197.475
339,18000.0,220635,20.0,0.9,1,1,2022-02-15T06:31:24.807Z,HM10_MM,20.0,18081.0,122.459,36.487,43601,9.75
340,7500.0,231543,22.0,0.6,1,1,2022-02-15T06:33:13.889Z,AGGRE44-1-SAEGE200,24.0,7529.899,1.55,30.41,43602,197.475
341,7500.0,234561,22.0,1.0,1,1,2022-02-15T06:33:44.069Z,AGGRE44-1-SAEGE200,24.0,7494.899,1.55,27.434,43603,197.475
342,0.0,236791,22.0,1.2,1,1,2022-02-15T06:34:06.370Z,SPIGOLATORE,24.0,0.0,214.0,33.417,43604,60.0
343,12000.0,239852,22.0,1.8,1,1,2022-02-15T06:34:36.980Z,MULTI_A_R2-1-ET01_MULTI_A_R2,24.0,12073.0,0.01,28.117,43605,4.0
344,18000.0,271619,22.0,1.0,1,1,2022-02-15T06:39:54.655Z,HM10_MM,22.0,18033.0,122.459,28.427,43607,9.75
345,7500.0,282044,23.0,1.1,1,1,2022-02-15T06:41:38.907Z,AGGRE44-1-SAEGE200,25.0,7519.399,1.55,29.419,43608,197.475
346,7500.0,285072,23.0,1.0,1,1,2022-02-15T06:42:09.187Z,AGGRE44-1-SAEGE200,25.0,7518.0,1.55,32.674,43609,197.475
347,0.0,287291,23.0,1.2,1,1,2022-02-15T06:42:31.378Z,SPIGOLATORE,25.0,0.0,214.0,34.813,43610,60.0
348,12000.0,290354,23.0,2.4,1,1,2022-02-15T06:43:02.008Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12059.0,0.01,33.604,43611,4.0
349,18000.0,295826,23.0,0.9,1,1,2022-02-15T06:43:56.729Z,HM10_MM,25.0,18067.0,122.459,23.125,43612,9.75
350,7500.0,301136,23.0,1.4,1,1,2022-02-15T06:44:49.830Z,AGGRE44-1-SAEGE200,25.0,7524.299,1.55,35.061,43613,197.475
351,7000.0,303480,23.0,2.1,1,1,2022-02-15T06:45:13.270Z,SPIGOLATORE,25.0,6990.0,214.0,29.202,43614,60.0
352,12000.0,306429,23.0,3.8,1,1,2022-02-15T06:45:42.761Z,MULTI_A_R2-1-ET01_MULTI_A_R2,25.0,12081.0,0.01,25.264,43615,4.0
353,7500.0,310857,23.0,2.3,1,1,2022-02-15T06:46:27.041Z,AGGRE44-1-SAEGE200,25.0,7525.699,1.55,27.434,43616,197.475
354,18000.0,314739,23.0,1.0,1,1,2022-02-15T06:47:05.862Z,HM10_MM,25.0,18095.0,122.459,21.576,43618,9.75
355,7500.0,326044,24.0,0.9,1,1,2022-02-15T06:48:58.914Z,AGGRE44-1-SAEGE200,27.0,7516.6,1.55,31.216,43619,197.475
356,7500.0,431230,25.0,1.0,1,1,2022-02-15T07:06:30.792Z,AGGRE44-1-SAEGE200,27.0,7457.1,1.55,29.077,43646,197.475
357,7000.0,433600,25.0,2.0,1,1,2022-02-15T07:06:54.492Z,SPIGOLATORE,27.0,7008.0,214.0,31.961,43647,60.0
358,12000.0,436552,25.0,3.4,1,1,2022-02-15T07:07:24.013Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12078.0,0.01,15.252,43648,4.0
359,7500.0,440994,25.0,2.9,1,1,2022-02-15T07:08:08.433Z,AGGRE44-1-SAEGE200,27.0,7537.6,1.55,24.242,43649,197.475
360,18000.0,444883,25.0,1.1,1,1,2022-02-15T07:08:47.324Z,HM10_MM,27.0,18103.0,122.459,15.221,43651,9.75
361,7500.0,454015,27.0,1.7,1,1,2022-02-15T07:10:18.646Z,AGGRE44-1-SAEGE200,29.0,7518.699,1.55,30.813,43652,197.475
362,0.0,484078,0.0,,1,,2022-02-15T07:15:19.281Z,,0.0,0.0,,6.66,43661,
363,0.0,526715,0.0,,1,,2022-02-15T07:22:25.658Z,,0.0,0.0,,6.534,43672,
