,rpmSetPoint,CurrentPeak,UTE,@timestamp,numTP,statoRot,statorCelsius,DIAM,idChiave,bearingsCelsius,ist_acc,spindleRpm,VibromPeak,LUNG
17403,0.0,2.402,,2022-04-15T12:27:28.737Z,,1,0.0,,16611,0.0,2205825,0.0,,
17404,0.0,1.271,,2022-04-15T12:27:34.907Z,,1,0.0,,16611,0.0,2206442,0.0,,
17405,0.0,2.419,,2022-04-15T12:27:38.387Z,,1,0.0,,16611,0.0,2206790,0.0,,
17406,0.0,1.382,,2022-04-15T12:27:45.367Z,,1,0.0,,16611,0.0,2207488,0.0,,
17407,0.0,2.419,,2022-04-15T12:27:48.528Z,,1,0.0,,16611,0.0,2207804,0.0,,
17408,0.0,1.271,,2022-04-15T12:27:54.698Z,,1,0.0,,16611,0.0,2208421,0.0,,
17409,0.0,2.402,,2022-04-15T12:27:58.188Z,,1,0.0,,16611,0.0,2208770,0.0,,
17410,0.0,1.522,,2022-04-15T12:28:04.358Z,,1,0.0,,16611,0.0,2209387,0.0,,
17411,0.0,2.402,,2022-04-15T12:28:07.518Z,,1,0.0,,16611,0.0,2209703,0.0,,
17412,0.0,1.506,,2022-04-15T12:28:13.688Z,,1,0.0,,16611,0.0,2210320,0.0,,
17413,0.0,2.482,,2022-04-15T12:28:17.178Z,,1,0.0,,16611,0.0,2210669,0.0,,
17414,0.0,1.459,,2022-04-15T12:28:23.578Z,,1,0.0,,16611,0.0,2211309,0.0,,
17415,0.0,2.466,,2022-04-15T12:28:26.818Z,,1,0.0,,16611,0.0,2211633,0.0,,
17416,0.0,1.539,,2022-04-15T12:28:32.648Z,,1,0.0,,16611,0.0,2212216,0.0,,
17417,0.0,2.386,,2022-04-15T12:28:36.088Z,,1,0.0,,16611,0.0,2212560,0.0,,
17418,0.0,1.459,,2022-04-15T12:28:42.259Z,,1,0.0,,16611,0.0,2213177,0.0,,
17419,0.0,2.372,,2022-04-15T12:28:45.749Z,,1,0.0,,16611,0.0,2213526,0.0,,
17420,0.0,1.335,,2022-04-15T12:28:51.579Z,,1,0.0,,16611,0.0,2214109,0.0,,
17421,0.0,2.339,,2022-04-15T12:28:55.069Z,,1,0.0,,16611,0.0,2214458,0.0,,
17422,0.0,1.476,,2022-04-15T12:29:01.239Z,,1,0.0,,16611,0.0,2215075,0.0,,
17423,0.0,2.372,,2022-04-15T12:29:04.399Z,,1,0.0,,16611,0.0,2215391,0.0,,
17424,0.0,1.459,,2022-04-15T12:29:21.489Z,,1,0.0,,16611,0.0,2217100,0.0,,
17425,0.0,2.386,,2022-04-15T12:29:24.699Z,,1,0.0,,16611,0.0,2217421,0.0,,
17426,0.0,1.68,,2022-04-15T12:29:30.540Z,,1,0.0,,16611,0.0,2218005,0.0,,
17427,0.0,1.318,,2022-04-15T12:29:10.569Z,,1,0.0,,16611,0.0,2216008,0.0,,
17428,0.0,2.386,,2022-04-15T12:29:14.059Z,,1,0.0,,16611,0.0,2216357,0.0,,
17429,0.0,2.386,,2022-04-15T12:29:49.510Z,,1,0.0,,16611,0.0,2219902,0.0,,
17430,0.0,1.569,,2022-04-15T12:29:55.680Z,,1,0.0,,16611,0.0,2220519,0.0,,
17431,0.0,2.339,,2022-04-15T12:29:59.170Z,,1,0.0,,16611,0.0,2220868,0.0,,
17432,0.0,1.569,,2022-04-15T12:30:05.010Z,,1,0.0,,16611,0.0,2221452,0.0,,
17433,0.0,2.372,,2022-04-15T12:30:08.490Z,,1,0.0,,16611,0.0,2221800,0.0,,
17434,0.0,1.365,,2022-04-15T12:30:14.660Z,,1,0.0,,16611,0.0,2222417,0.0,,
17435,0.0,2.372,,2022-04-15T12:30:27.531Z,,1,0.0,,16611,0.0,2223704,0.0,,
17436,0.0,2.355,,2022-04-15T12:30:17.871Z,,1,0.0,,16611,0.0,2222738,0.0,,
17437,0.0,1.459,,2022-04-15T12:30:24.041Z,,1,0.0,,16611,0.0,2223355,0.0,,
17438,0.0,1.318,,2022-04-15T12:30:33.471Z,,1,0.0,,16611,0.0,2224298,0.0,,
17439,0.0,2.386,,2022-04-15T12:30:36.631Z,,1,0.0,,16611,0.0,2224614,0.0,,
17440,0.0,1.506,,2022-04-15T12:30:42.461Z,,1,0.0,,16611,0.0,2225197,0.0,,
17441,0.0,2.339,,2022-04-15T12:30:46.011Z,,1,0.0,,16611,0.0,2225552,0.0,,
17442,0.0,2.402,,2022-04-15T12:31:05.002Z,,1,0.0,,16611,0.0,2227451,0.0,,
17443,0.0,1.429,,2022-04-15T12:31:11.172Z,,1,0.0,,16611,0.0,2228068,0.0,,
17444,0.0,1.445,,2022-04-15T12:30:52.181Z,,1,0.0,,16611,0.0,2226169,0.0,,
17445,0.0,2.402,,2022-04-15T12:30:55.671Z,,1,0.0,,16611,0.0,2226518,0.0,,
17446,0.0,2.325,,2022-04-15T12:31:14.412Z,,1,0.0,,16611,0.0,2228392,0.0,,
17447,0.0,1.476,,2022-04-15T12:31:01.501Z,,1,0.0,,16611,0.0,2227101,0.0,,
17448,0.0,1.586,,2022-04-15T12:31:20.582Z,,1,0.0,,16611,0.0,2229009,0.0,,
17449,0.0,2.433,,2022-04-15T12:31:24.092Z,,1,0.0,,16611,0.0,2229360,0.0,,
17450,0.0,1.459,,2022-04-15T12:31:31.052Z,,1,0.0,,16611,0.0,2230056,0.0,,
17451,0.0,2.419,,2022-04-15T12:31:34.212Z,,1,0.0,,16611,0.0,2230372,0.0,,
17452,0.0,1.445,,2022-04-15T12:31:40.382Z,,1,0.0,,16611,0.0,2230989,0.0,,
17453,0.0,2.402,,2022-04-15T12:31:43.872Z,,1,0.0,,16611,0.0,2231338,0.0,,
17454,0.0,2.292,,2022-04-15T12:31:53.212Z,,1,0.0,,16611,0.0,2232272,0.0,,
17455,0.0,1.255,,2022-04-15T12:31:59.382Z,,1,0.0,,16611,0.0,2232889,0.0,,
17456,0.0,1.476,,2022-04-15T12:31:50.052Z,,1,0.0,,16611,0.0,2231956,0.0,,
17457,0.0,2.308,,2022-04-15T12:32:12.493Z,,1,0.0,,16611,0.0,2234200,0.0,,
17458,0.0,1.602,,2022-04-15T12:32:18.323Z,,1,0.0,,16611,0.0,2234783,0.0,,
17459,0.0,2.372,,2022-04-15T12:32:02.873Z,,1,0.0,,16611,0.0,2233238,0.0,,
17460,0.0,1.429,,2022-04-15T12:32:09.273Z,,1,0.0,,16611,0.0,2233878,0.0,,
17461,0.0,1.569,,2022-04-15T12:32:27.933Z,,1,0.0,,16611,0.0,2235744,0.0,,
17462,0.0,2.419,,2022-04-15T12:32:31.433Z,,1,0.0,,16611,0.0,2236094,0.0,,
17463,0.0,2.386,,2022-04-15T12:32:55.404Z,,1,0.0,,16611,0.0,2238491,0.0,,
17464,0.0,1.459,,2022-04-15T12:32:37.423Z,,1,0.0,,16611,0.0,2236693,0.0,,
17465,0.0,2.325,,2022-04-15T12:32:40.903Z,,1,0.0,,16611,0.0,2237041,0.0,,
17466,0.0,2.372,,2022-04-15T12:32:21.763Z,,1,0.0,,16611,0.0,2235127,0.0,,
17467,0.0,1.349,,2022-04-15T12:32:47.083Z,,1,0.0,,16611,0.0,2237659,0.0,,
17468,0.0,1.382,,2022-04-15T12:33:01.184Z,,1,0.0,,16611,0.0,2239069,0.0,,
17469,0.0,2.372,,2022-04-15T12:33:04.374Z,,1,0.0,,16611,0.0,2239388,0.0,,
17470,0.0,1.365,,2022-04-15T12:33:10.444Z,,1,0.0,,16611,0.0,2239995,0.0,,
17471,0.0,2.339,,2022-04-15T12:33:14.124Z,,1,0.0,,16611,0.0,2240363,0.0,,
17472,0.0,1.429,,2022-04-15T12:33:19.994Z,,1,0.0,,16611,0.0,2240950,0.0,,
17473,0.0,2.355,,2022-04-15T12:33:23.264Z,,1,0.0,,16611,0.0,2241277,0.0,,
17474,0.0,1.476,,2022-04-15T12:33:38.295Z,,1,0.0,,16611,0.0,2242780,0.0,,
17475,0.0,2.276,,2022-04-15T12:33:40.115Z,,1,0.0,,16611,0.0,2242962,0.0,,
17476,0.0,1.459,,2022-04-15T12:33:29.164Z,,1,0.0,,16611,0.0,2241867,0.0,,
17477,0.0,2.419,,2022-04-15T12:33:32.414Z,,1,0.0,,16611,0.0,2242192,0.0,,
17478,0.0,2.466,,2022-04-15T12:37:37.189Z,,1,0.0,,16613,0.0,2266669,0.0,,
17479,0.0,1.476,,2022-04-15T12:37:43.119Z,,1,0.0,,16613,0.0,2267262,0.0,,
17480,0.0,1.569,,2022-04-15T12:37:33.999Z,,1,0.0,,16613,0.0,2266350,0.0,,
17481,0.0,1.476,,2022-04-15T12:37:54.750Z,,1,0.0,,16613,0.0,2268425,0.0,,
17482,0.0,2.419,,2022-04-15T12:37:59.280Z,,1,0.0,,16613,0.0,2268878,0.0,,
17483,0.0,7.179,,2022-04-15T12:37:21.929Z,,1,0.0,,16613,0.0,2265143,0.0,,
17484,0.0,2.466,,2022-04-15T12:37:46.309Z,,1,0.0,,16613,0.0,2267581,0.0,,
17485,0.0,2.355,,2022-04-15T12:38:12.230Z,,1,0.0,,16613,0.0,2270173,0.0,,
17486,0.0,1.522,,2022-04-15T12:38:18.100Z,,1,0.0,,16613,0.0,2270760,0.0,,
17487,0.0,1.459,,2022-04-15T12:38:07.710Z,,1,0.0,,16613,0.0,2269721,0.0,,
17488,0.0,2.386,,2022-04-15T12:38:21.310Z,,1,0.0,,16613,0.0,2271081,0.0,,
17489,0.0,1.506,,2022-04-15T12:38:27.480Z,,1,0.0,,16613,0.0,2271698,0.0,,
17490,0.0,2.339,,2022-04-15T12:38:30.970Z,,1,0.0,,16613,0.0,2272047,0.0,,
17491,0.0,1.255,,2022-04-15T12:38:34.130Z,,1,0.0,,16613,0.0,2272363,0.0,,
17492,0.0,2.355,,2022-04-15T12:38:48.871Z,,1,0.0,,16613,0.0,2273837,0.0,,
17493,0.0,1.459,,2022-04-15T12:38:54.871Z,,1,0.0,,16613,0.0,2274437,0.0,,
17494,0.0,2.355,,2022-04-15T12:38:58.411Z,,1,0.0,,16613,0.0,2274791,0.0,,
17495,0.0,1.553,,2022-04-15T12:39:04.591Z,,1,0.0,,16613,0.0,2275409,0.0,,
17496,0.0,2.419,,2022-04-15T12:39:08.081Z,,1,0.0,,16613,0.0,2275758,0.0,,
17497,0.0,1.459,,2022-04-15T12:39:13.911Z,,1,0.0,,16613,0.0,2276341,0.0,,
17498,0.0,2.355,,2022-04-15T12:39:17.401Z,,1,0.0,,16613,0.0,2276690,0.0,,
17499,0.0,1.192,,2022-04-15T12:39:23.571Z,,1,0.0,,16613,0.0,2277307,0.0,,
17500,0.0,2.372,,2022-04-15T12:39:26.781Z,,1,0.0,,16613,0.0,2277628,0.0,,
17501,0.0,1.506,,2022-04-15T12:39:32.962Z,,1,0.0,,16613,0.0,2278246,0.0,,
17502,0.0,2.372,,2022-04-15T12:39:36.452Z,,1,0.0,,16613,0.0,2278595,0.0,,
17503,0.0,1.506,,2022-04-15T12:39:43.422Z,,1,0.0,,16613,0.0,2279292,0.0,,
17504,0.0,2.386,,2022-04-15T12:39:46.582Z,,1,0.0,,16613,0.0,2279608,0.0,,
17505,0.0,1.365,,2022-04-15T12:39:52.752Z,,1,0.0,,16613,0.0,2280225,0.0,,
17506,0.0,2.466,,2022-04-15T12:40:15.223Z,,1,0.0,,16613,0.0,2282472,0.0,,
17507,0.0,2.372,,2022-04-15T12:40:05.572Z,,1,0.0,,16613,0.0,2281507,0.0,,
17508,0.0,1.224,,2022-04-15T12:40:11.742Z,,1,0.0,,16613,0.0,2282124,0.0,,
17509,0.0,2.339,,2022-04-15T12:39:56.242Z,,1,0.0,,16613,0.0,2280574,0.0,,
17510,0.0,1.553,,2022-04-15T12:40:02.412Z,,1,0.0,,16613,0.0,2281191,0.0,,
17511,0.0,1.476,,2022-04-15T12:40:21.633Z,,1,0.0,,16613,0.0,2283113,0.0,,
17512,0.0,2.402,,2022-04-15T12:40:24.873Z,,1,0.0,,16613,0.0,2283437,0.0,,
17513,0.0,1.412,,2022-04-15T12:40:49.633Z,,1,0.0,,16613,0.0,2285913,0.0,,
17514,0.0,1.476,,2022-04-15T12:40:30.703Z,,1,0.0,,16613,0.0,2284020,0.0,,
17515,0.0,2.355,,2022-04-15T12:40:34.133Z,,1,0.0,,16613,0.0,2284363,0.0,,
17516,0.0,1.365,,2022-04-15T12:40:40.313Z,,1,0.0,,16613,0.0,2284981,0.0,,
17517,0.0,2.355,,2022-04-15T12:40:43.803Z,,1,0.0,,16613,0.0,2285330,0.0,,
17518,0.0,2.325,,2022-04-15T12:40:53.123Z,,1,0.0,,16613,0.0,2286262,0.0,,
17519,0.0,1.569,,2022-04-15T12:40:59.293Z,,1,0.0,,16613,0.0,2286879,0.0,,
17520,0.0,2.419,,2022-04-15T12:41:02.453Z,,1,0.0,,16613,0.0,2287195,0.0,,
17521,0.0,1.382,,2022-04-15T12:41:08.623Z,,1,0.0,,16613,0.0,2287812,0.0,,
17522,0.0,2.372,,2022-04-15T12:41:12.114Z,,1,0.0,,16613,0.0,2288161,0.0,,
17523,0.0,1.539,,2022-04-15T12:41:19.544Z,,1,0.0,,16613,0.0,2288904,0.0,,
17524,0.0,1.177,,2022-04-15T12:41:28.584Z,,1,0.0,,16613,0.0,2289808,0.0,,
17525,0.0,2.355,,2022-04-15T12:41:22.754Z,,1,0.0,,16613,0.0,2289225,0.0,,
17526,0.0,2.419,,2022-04-15T12:41:47.564Z,,1,0.0,,16613,0.0,2291706,0.0,,
17527,0.0,1.492,,2022-04-15T12:41:53.724Z,,1,0.0,,16613,0.0,2292322,0.0,,
17528,0.0,2.325,,2022-04-15T12:41:57.214Z,,1,0.0,,16613,0.0,2292671,0.0,,
17529,0.0,1.318,,2022-04-15T12:42:03.045Z,,1,0.0,,16613,0.0,2293254,0.0,,
17530,0.0,2.372,,2022-04-15T12:42:06.535Z,,1,0.0,,16613,0.0,2293603,0.0,,
17531,0.0,1.365,,2022-04-15T12:42:12.705Z,,1,0.0,,16613,0.0,2294220,0.0,,
17532,0.0,2.339,,2022-04-15T12:42:15.915Z,,1,0.0,,16613,0.0,2294541,0.0,,
17533,0.0,2.339,,2022-04-15T12:42:34.685Z,,1,0.0,,16613,0.0,2296418,0.0,,
17534,0.0,1.492,,2022-04-15T12:42:40.505Z,,1,0.0,,16613,0.0,2297000,0.0,,
17535,0.0,1.616,,2022-04-15T12:42:22.085Z,,1,0.0,,16613,0.0,2295158,0.0,,
17536,0.0,2.402,,2022-04-15T12:42:25.575Z,,1,0.0,,16613,0.0,2295507,0.0,,
17537,0.0,1.365,,2022-04-15T12:42:31.525Z,,1,0.0,,16613,0.0,2296102,0.0,,
17538,0.0,2.339,,2022-04-15T12:42:53.716Z,,1,0.0,,16613,0.0,2298321,0.0,,
17539,0.0,1.288,,2022-04-15T12:42:59.546Z,,1,0.0,,16613,0.0,2298904,0.0,,
17540,0.0,2.355,,2022-04-15T12:43:03.036Z,,1,0.0,,16613,0.0,2299253,0.0,,
17541,0.0,2.355,,2022-04-15T12:42:44.065Z,,1,0.0,,16613,0.0,2297356,0.0,,
17542,0.0,1.177,,2022-04-15T12:42:50.226Z,,1,0.0,,16613,0.0,2297972,0.0,,
17543,0.0,1.396,,2022-04-15T12:43:09.206Z,,1,0.0,,16613,0.0,2299870,0.0,,
17544,0.0,2.308,,2022-04-15T12:43:12.446Z,,1,0.0,,16613,0.0,2300194,0.0,,
17545,0.0,1.412,,2022-04-15T12:43:38.406Z,,1,0.0,,16613,0.0,2302790,0.0,,
17546,0.0,1.553,,2022-04-15T12:43:18.616Z,,1,0.0,,16613,0.0,2300811,0.0,,
17547,0.0,2.386,,2022-04-15T12:43:22.106Z,,1,0.0,,16613,0.0,2301160,0.0,,
17548,0.0,1.445,,2022-04-15T12:43:29.066Z,,1,0.0,,16613,0.0,2301856,0.0,,
17549,0.0,2.355,,2022-04-15T12:43:32.236Z,,1,0.0,,16613,0.0,2302173,0.0,,
17550,0.0,2.355,,2022-04-15T12:43:41.907Z,,1,0.0,,16613,0.0,2303140,0.0,,
17551,0.0,1.429,,2022-04-15T12:43:48.067Z,,1,0.0,,16613,0.0,2303756,0.0,,
17552,0.0,2.372,,2022-04-15T12:43:51.227Z,,1,0.0,,16613,0.0,2304072,0.0,,
17553,0.0,1.459,,2022-04-15T12:43:57.397Z,,1,0.0,,16613,0.0,2304689,0.0,,
17554,0.0,1.412,,2022-04-15T12:44:16.337Z,,1,0.0,,16613,0.0,2306583,0.0,,
17555,0.0,2.355,,2022-04-15T12:44:19.787Z,,1,0.0,,16613,0.0,2306928,0.0,,
17556,0.0,2.386,,2022-04-15T12:44:00.887Z,,1,0.0,,16613,0.0,2305038,0.0,,
17557,0.0,1.506,,2022-04-15T12:44:07.287Z,,1,0.0,,16613,0.0,2305678,0.0,,
17558,0.0,2.355,,2022-04-15T12:44:10.507Z,,1,0.0,,16613,0.0,2306000,0.0,,
17559,0.0,1.586,,2022-04-15T12:44:35.428Z,,1,0.0,,16613,0.0,2308492,0.0,,
17560,0.0,2.419,,2022-04-15T12:44:38.918Z,,1,0.0,,16613,0.0,2308841,0.0,,
17561,0.0,1.445,,2022-04-15T12:44:45.098Z,,1,0.0,,16613,0.0,2309459,0.0,,
17562,0.0,1.271,,2022-04-15T12:44:25.937Z,,1,0.0,,16613,0.0,2307543,0.0,,
17563,0.0,2.419,,2022-04-15T12:44:29.428Z,,1,0.0,,16613,0.0,2307892,0.0,,
17564,0.0,2.355,,2022-04-15T12:44:53.428Z,,1,0.0,,16613,0.0,2310292,0.0,,
17565,0.0,2.325,,2022-04-15T12:45:12.128Z,,1,0.0,,16613,0.0,2312162,0.0,,
17566,0.0,1.476,,2022-04-15T12:45:17.998Z,,1,0.0,,16613,0.0,2312749,0.0,,
17567,0.0,1.396,,2022-04-15T12:44:59.198Z,,1,0.0,,16613,0.0,2310869,0.0,,
17568,0.0,2.386,,2022-04-15T12:45:02.388Z,,1,0.0,,16613,0.0,2311188,0.0,,
17569,0.0,1.445,,2022-04-15T12:45:08.458Z,,1,0.0,,16613,0.0,2311795,0.0,,
17570,0.0,2.325,,2022-04-15T12:45:30.419Z,,1,0.0,,16613,0.0,2313991,0.0,,
17571,0.0,2.325,,2022-04-15T12:45:21.269Z,,1,0.0,,16613,0.0,2313076,0.0,,
17572,0.0,1.208,,2022-04-15T12:45:36.299Z,,1,0.0,,16613,0.0,2314579,0.0,,
17573,0.0,2.308,,2022-04-15T12:45:38.109Z,,1,0.0,,16613,0.0,2314760,0.0,,
17574,0.0,1.192,,2022-04-15T12:45:27.149Z,,1,0.0,,16613,0.0,2313664,0.0,,
17575,0.0,7.069,,2022-04-15T12:51:20.266Z,,1,0.0,,16615,0.0,2348975,0.0,,
17576,0.0,1.382,,2022-04-15T12:51:41.476Z,,1,0.0,,16615,0.0,2351096,0.0,,
17577,0.0,2.386,,2022-04-15T12:51:44.666Z,,1,0.0,,16615,0.0,2351415,0.0,,
17578,0.0,1.492,,2022-04-15T12:51:32.346Z,,1,0.0,,16615,0.0,2350183,0.0,,
17579,0.0,2.433,,2022-04-15T12:51:35.556Z,,1,0.0,,16615,0.0,2350504,0.0,,
17580,0.0,1.382,,2022-04-15T12:51:53.106Z,,1,0.0,,16615,0.0,2352259,0.0,,
17581,0.0,2.386,,2022-04-15T12:51:57.627Z,,1,0.0,,16615,0.0,2352711,0.0,,
17582,0.0,1.412,,2022-04-15T12:52:06.067Z,,1,0.0,,16615,0.0,2353555,0.0,,
17583,0.0,2.386,,2022-04-15T12:52:10.597Z,,1,0.0,,16615,0.0,2354008,0.0,,
17584,0.0,1.459,,2022-04-15T12:52:16.467Z,,1,0.0,,16615,0.0,2354595,0.0,,
17585,0.0,1.412,,2022-04-15T12:52:25.847Z,,1,0.0,,16615,0.0,2355533,0.0,,
17586,0.0,2.402,,2022-04-15T12:52:29.337Z,,1,0.0,,16615,0.0,2355882,0.0,,
17587,0.0,2.419,,2022-04-15T12:52:19.677Z,,1,0.0,,16615,0.0,2354916,0.0,,
17588,0.0,2.355,,2022-04-15T12:52:47.237Z,,1,0.0,,16615,0.0,2357672,0.0,,
17589,0.0,1.445,,2022-04-15T12:52:32.497Z,,1,0.0,,16615,0.0,2356198,0.0,,
17590,0.0,1.649,,2022-04-15T12:52:53.238Z,,1,0.0,,16615,0.0,2358272,0.0,,
17591,0.0,2.355,,2022-04-15T12:52:56.788Z,,1,0.0,,16615,0.0,2358627,0.0,,
17592,0.0,1.255,,2022-04-15T12:53:02.968Z,,1,0.0,,16615,0.0,2359245,0.0,,
17593,0.0,2.386,,2022-04-15T12:53:06.448Z,,1,0.0,,16615,0.0,2359593,0.0,,
17594,0.0,1.522,,2022-04-15T12:53:12.278Z,,1,0.0,,16615,0.0,2360176,0.0,,
17595,0.0,2.372,,2022-04-15T12:53:15.768Z,,1,0.0,,16615,0.0,2360525,0.0,,
17596,0.0,1.553,,2022-04-15T12:53:21.938Z,,1,0.0,,16615,0.0,2361142,0.0,,
17597,0.0,2.308,,2022-04-15T12:53:34.818Z,,1,0.0,,16615,0.0,2362430,0.0,,
17598,0.0,1.318,,2022-04-15T12:53:41.789Z,,1,0.0,,16615,0.0,2363127,0.0,,
17599,0.0,2.419,,2022-04-15T12:53:25.158Z,,1,0.0,,16615,0.0,2361464,0.0,,
17600,0.0,1.382,,2022-04-15T12:53:31.328Z,,1,0.0,,16615,0.0,2362081,0.0,,
17601,0.0,2.372,,2022-04-15T12:53:44.949Z,,1,0.0,,16615,0.0,2363443,0.0,,
17602,0.0,1.429,,2022-04-15T12:53:51.119Z,,1,0.0,,16615,0.0,2364060,0.0,,
17603,0.0,2.325,,2022-04-15T12:53:54.609Z,,1,0.0,,16615,0.0,2364409,0.0,,
17604,0.0,1.318,,2022-04-15T12:54:00.769Z,,1,0.0,,16615,0.0,2365025,0.0,,
17605,0.0,2.433,,2022-04-15T12:54:03.929Z,,1,0.0,,16615,0.0,2365341,0.0,,
17606,0.0,2.419,,2022-04-15T12:54:23.229Z,,1,0.0,,16615,0.0,2367271,0.0,,
17607,0.0,1.429,,2022-04-15T12:54:29.070Z,,1,0.0,,16615,0.0,2367855,0.0,,
17608,0.0,1.412,,2022-04-15T12:54:10.109Z,,1,0.0,,16615,0.0,2365959,0.0,,
17609,0.0,2.355,,2022-04-15T12:54:13.589Z,,1,0.0,,16615,0.0,2366307,0.0,,
17610,0.0,1.335,,2022-04-15T12:54:19.989Z,,1,0.0,,16615,0.0,2366947,0.0,,
17611,0.0,2.386,,2022-04-15T12:54:42.160Z,,1,0.0,,16615,0.0,2369164,0.0,,
17612,0.0,1.288,,2022-04-15T12:54:47.990Z,,1,0.0,,16615,0.0,2369747,0.0,,
17613,0.0,2.449,,2022-04-15T12:54:32.500Z,,1,0.0,,16615,0.0,2368198,0.0,,
17614,0.0,1.445,,2022-04-15T12:54:38.670Z,,1,0.0,,16615,0.0,2368815,0.0,,
17615,0.0,2.386,,2022-04-15T12:54:51.480Z,,1,0.0,,16615,0.0,2370096,0.0,,
17616,0.0,1.476,,2022-04-15T12:54:57.650Z,,1,0.0,,16615,0.0,2370713,0.0,,
17617,0.0,2.355,,2022-04-15T12:55:00.800Z,,1,0.0,,16615,0.0,2371028,0.0,,
17618,0.0,1.335,,2022-04-15T12:55:06.980Z,,1,0.0,,16615,0.0,2371646,0.0,,
17619,0.0,2.402,,2022-04-15T12:55:10.460Z,,1,0.0,,16615,0.0,2371994,0.0,,
17620,0.0,1.506,,2022-04-15T12:55:17.901Z,,1,0.0,,16615,0.0,2372738,0.0,,
17621,0.0,2.339,,2022-04-15T12:55:21.121Z,,1,0.0,,16615,0.0,2373060,0.0,,
17622,0.0,1.412,,2022-04-15T12:55:26.941Z,,1,0.0,,16615,0.0,2373642,0.0,,
17623,0.0,2.355,,2022-04-15T12:55:45.911Z,,1,0.0,,16615,0.0,2375539,0.0,,
17624,0.0,1.318,,2022-04-15T12:55:52.091Z,,1,0.0,,16615,0.0,2376157,0.0,,
17625,0.0,2.339,,2022-04-15T12:55:55.591Z,,1,0.0,,16615,0.0,2376507,0.0,,
17626,0.0,1.412,,2022-04-15T12:56:01.421Z,,1,0.0,,16615,0.0,2377090,0.0,,
17627,0.0,2.386,,2022-04-15T12:56:04.911Z,,1,0.0,,16615,0.0,2377439,0.0,,
17628,0.0,1.382,,2022-04-15T12:56:11.082Z,,1,0.0,,16615,0.0,2378056,0.0,,
17629,0.0,1.302,,2022-04-15T12:56:20.462Z,,1,0.0,,16615,0.0,2378994,0.0,,
17630,0.0,2.339,,2022-04-15T12:56:23.952Z,,1,0.0,,16615,0.0,2379343,0.0,,
17631,0.0,2.372,,2022-04-15T12:56:14.292Z,,1,0.0,,16615,0.0,2378377,0.0,,
17632,0.0,1.586,,2022-04-15T12:56:29.892Z,,1,0.0,,16615,0.0,2379937,0.0,,
17633,0.0,2.308,,2022-04-15T12:56:33.052Z,,1,0.0,,16615,0.0,2380253,0.0,,
17634,0.0,1.602,,2022-04-15T12:56:48.602Z,,1,0.0,,16615,0.0,2381808,0.0,,
17635,0.0,1.476,,2022-04-15T12:56:38.882Z,,1,0.0,,16615,0.0,2380836,0.0,,
17636,0.0,2.339,,2022-04-15T12:56:42.432Z,,1,0.0,,16615,0.0,2381191,0.0,,
17637,0.0,2.339,,2022-04-15T12:56:52.092Z,,1,0.0,,16615,0.0,2382157,0.0,,
17638,0.0,1.522,,2022-04-15T12:56:57.922Z,,1,0.0,,16615,0.0,2382740,0.0,,
17639,0.0,2.386,,2022-04-15T12:57:10.833Z,,1,0.0,,16615,0.0,2384031,0.0,,
17640,0.0,1.459,,2022-04-15T12:57:17.003Z,,1,0.0,,16615,0.0,2384648,0.0,,
17641,0.0,2.325,,2022-04-15T12:57:01.423Z,,1,0.0,,16615,0.0,2383090,0.0,,
17642,0.0,1.255,,2022-04-15T12:57:07.593Z,,1,0.0,,16615,0.0,2383707,0.0,,
17643,0.0,2.308,,2022-04-15T12:57:30.623Z,,1,0.0,,16615,0.0,2386010,0.0,,
17644,0.0,2.339,,2022-04-15T12:57:20.483Z,,1,0.0,,16615,0.0,2384996,0.0,,
17645,0.0,1.335,,2022-04-15T12:57:27.463Z,,1,0.0,,16615,0.0,2385694,0.0,,
17646,0.0,1.396,,2022-04-15T12:57:55.784Z,,1,0.0,,16615,0.0,2388526,0.0,,
17647,0.0,2.308,,2022-04-15T12:57:59.284Z,,1,0.0,,16615,0.0,2388876,0.0,,
17648,0.0,1.412,,2022-04-15T12:57:36.793Z,,1,0.0,,16615,0.0,2386627,0.0,,
17649,0.0,2.308,,2022-04-15T12:57:40.283Z,,1,0.0,,16615,0.0,2386976,0.0,,
17650,0.0,1.255,,2022-04-15T12:57:46.453Z,,1,0.0,,16615,0.0,2387593,0.0,,
17651,0.0,2.372,,2022-04-15T12:57:49.614Z,,1,0.0,,16615,0.0,2387909,0.0,,
17652,0.0,2.325,,2022-04-15T12:58:08.904Z,,1,0.0,,16615,0.0,2389838,0.0,,
17653,0.0,1.318,,2022-04-15T12:58:14.734Z,,1,0.0,,16615,0.0,2390421,0.0,,
17654,0.0,1.553,,2022-04-15T12:58:05.684Z,,1,0.0,,16615,0.0,2389516,0.0,,
17655,0.0,2.339,,2022-04-15T12:58:18.174Z,,1,0.0,,16615,0.0,2390765,0.0,,
17656,0.0,1.382,,2022-04-15T12:58:24.344Z,,1,0.0,,16615,0.0,2391382,0.0,,
17657,0.0,2.325,,2022-04-15T12:58:27.834Z,,1,0.0,,16615,0.0,2391731,0.0,,
17658,0.0,1.288,,2022-04-15T12:58:33.834Z,,1,0.0,,16615,0.0,2392331,0.0,,
17659,0.0,2.339,,2022-04-15T12:58:37.325Z,,1,0.0,,16615,0.0,2392680,0.0,,
