,ist_acc,DIAM,statorCelsius,CurrentPeak,UTE,numTP,statoRot,@timestamp,spindleRpm,idChiave,rpmSetPoint,LUNG,VibromPeak,bearingsCelsius
641,3284852,20.0,30.0,20.212,CANDELA_20,1,1,2020-11-10T15:18:48.865Z,15973.0,2882,16000.0,188.0,3.0,25.0
642,3277122,300.0,27.0,20.365,FRESA300,1,1,2020-11-10T15:17:31.564Z,5453.0,2881,5500.0,58.799,2.1,25.0
643,3336838,16.0,33.0,20.382,CANDELA_16_H100,1,1,2020-11-10T15:27:28.735Z,16999.0,2883,17000.0,178.3,1.2,27.0
644,3380499,300.0,27.0,20.417,FRESA300,1,1,2020-11-10T15:34:45.354Z,5500.0,2884,5500.0,58.799,2.1,25.0
645,3388532,20.0,30.0,20.382,CANDELA_20,1,1,2020-11-10T15:36:05.685Z,15940.0,2885,16000.0,188.0,2.2,25.0
646,3437066,16.0,33.0,20.247,CANDELA_16_H100,1,1,2020-11-10T15:44:11.034Z,16968.0,2886,17000.0,178.3,1.2,27.0
647,3458121,300.0,27.0,20.621,FRESA300,1,1,2020-11-10T15:47:41.588Z,5483.0,2887,5500.0,58.799,2.2,25.0
648,3466206,20.0,30.0,20.264,CANDELA_20,1,1,2020-11-10T15:49:02.440Z,15974.0,2888,16000.0,188.0,2.1,25.0
649,3514739,16.0,33.0,20.247,CANDELA_16_H100,1,1,2020-11-10T15:57:07.780Z,16961.0,2889,17000.0,178.3,0.5,28.0
650,3528839,300.0,30.0,20.382,FRESA300,1,1,2020-11-10T15:59:28.782Z,5405.0,2890,5500.0,58.799,2.1,27.0
651,3536895,20.0,30.0,20.332,CANDELA_20,1,1,2020-11-10T16:00:49.344Z,15933.0,2891,16000.0,188.0,1.6,27.0
652,3585428,16.0,33.0,20.162,CANDELA_16_H100,1,1,2020-11-10T16:08:54.683Z,16959.0,2892,17000.0,178.3,1.0,28.0
653,3633755,300.0,27.0,20.298,FRESA300,1,1,2020-11-10T16:16:57.963Z,5454.0,2893,5500.0,58.799,2.1,27.0
654,3641813,20.0,30.0,20.349,CANDELA_20,1,1,2020-11-10T16:18:18.544Z,15926.0,2894,16000.0,188.0,2.4,27.0
655,3690343,16.0,33.0,20.332,CANDELA_16_H100,1,1,2020-11-10T16:26:23.854Z,16979.0,2895,17000.0,178.3,1.3,28.0
656,3707913,300.0,29.0,20.604,FRESA300,1,1,2020-11-10T16:29:19.557Z,5386.0,2896,5500.0,58.799,2.1,27.0
657,3715985,20.0,30.0,20.179,CANDELA_20,1,1,2020-11-10T16:30:40.279Z,15906.0,2897,16000.0,188.0,1.7,27.0
658,3764517,16.0,33.0,20.417,CANDELA_16_H100,1,1,2020-11-10T16:38:45.608Z,16948.0,2898,17000.0,178.3,1.2,28.0
659,3777991,300.0,30.0,20.382,FRESA300,1,1,2020-11-10T16:41:00.351Z,5414.0,2899,5500.0,58.799,2.2,27.0
660,3786053,20.0,32.0,20.212,CANDELA_20,1,1,2020-11-10T16:42:20.972Z,15924.0,2900,16000.0,188.0,2.6,27.0
661,3834581,16.0,34.0,20.332,CANDELA_16_H100,1,1,2020-11-10T16:50:26.262Z,16929.0,2901,17000.0,178.3,1.5,28.0
662,3850083,300.0,29.0,20.518,FRESA300,1,1,2020-11-10T16:53:01.285Z,5416.0,2902,5500.0,58.799,2.1,27.0
663,3858150,20.0,30.0,20.281,CANDELA_20,1,1,2020-11-10T16:54:21.956Z,15964.0,2903,16000.0,188.0,2.8,27.0
664,3906689,16.0,34.0,20.365,CANDELA_16_H100,1,1,2020-11-10T17:02:27.356Z,16976.0,2904,17000.0,178.3,1.2,27.0
665,3921040,300.0,29.0,20.468,FRESA300,1,1,2020-11-10T17:04:50.869Z,5438.0,2905,5500.0,58.799,2.2,27.0
666,3929114,20.0,30.0,20.281,CANDELA_20,1,1,2020-11-10T17:06:11.610Z,15986.0,2906,16000.0,188.0,0.8,25.0
667,3977636,16.0,34.0,20.23,CANDELA_16_H100,1,1,2020-11-10T17:14:16.840Z,16940.0,2907,17000.0,178.3,1.5,27.0
668,257639,300.0,22.0,4.233,FRESA300,1,1,2020-11-11T10:25:46.108Z,4786.0,2908,5500.0,58.799,0.5,20.0
669,257721,300.0,22.0,6.256,FRESA300,1,1,2020-11-11T10:25:46.928Z,4383.0,2908,5500.0,58.799,0.5,20.0
670,257971,300.0,22.0,3.944,FRESA300,1,1,2020-11-11T10:25:49.428Z,4451.0,2908,5500.0,58.799,0.6,20.0
671,258178,300.0,22.0,4.386,FRESA300,1,1,2020-11-11T10:25:51.498Z,4401.0,2908,5500.0,58.799,0.6,20.0
672,256884,300.0,20.0,20.247,FRESA300,1,1,2020-11-11T10:25:38.558Z,4782.0,2908,5500.0,58.799,1.2,20.0
673,258246,300.0,22.0,3.791,FRESA300,1,1,2020-11-11T10:25:52.178Z,4451.0,2908,5500.0,58.799,0.5,20.0
674,258527,300.0,22.0,5.032,FRESA300,1,1,2020-11-11T10:25:54.988Z,4512.0,2908,5500.0,58.799,0.5,20.0
675,258600,300.0,22.0,5.474,FRESA300,1,1,2020-11-11T10:25:55.719Z,4561.0,2908,5500.0,58.799,0.5,20.0
676,263619,300.0,22.0,20.451,FRESA300,1,1,2020-11-11T10:26:45.909Z,5433.0,2909,5500.0,58.799,1.2,20.0
677,283705,300.0,22.0,20.587,FRESA300,1,1,2020-11-11T10:30:06.772Z,5413.0,2910,5500.0,58.799,1.1,20.0
678,296420,20.0,25.0,20.212,CANDELA_20,1,1,2020-11-11T10:32:13.924Z,15975.0,2911,16000.0,188.0,2.6,20.0
679,338395,16.0,30.0,20.382,CANDELA_16_H100,1,1,2020-11-11T10:39:13.681Z,16903.0,2912,17000.0,178.3,2.1,25.0
680,361902,300.0,25.0,20.4,FRESA300,1,1,2020-11-11T10:43:08.755Z,5495.0,2913,5500.0,58.799,2.3,24.0
681,369668,20.0,28.0,20.212,CANDELA_20,1,1,2020-11-11T10:44:26.416Z,15993.0,2914,16000.0,188.0,2.3,24.0
682,411647,16.0,33.0,20.281,CANDELA_16_H100,1,1,2020-11-11T10:51:26.213Z,16936.0,2915,17000.0,178.3,1.2,27.0
683,1070780,300.0,25.0,20.298,FRESA300,1,1,2020-11-11T12:41:17.665Z,5450.0,2916,5500.0,58.799,1.1,24.0
684,1099552,300.0,25.0,20.485,FRESA300,1,1,2020-11-11T12:46:05.390Z,5409.0,2917,5500.0,58.599,2.6,24.0
685,1127468,300.0,25.0,20.672,FRESA300,1,1,2020-11-11T12:50:44.556Z,5448.0,2918,5500.0,58.599,2.4,25.0
686,1135817,20.0,29.0,20.281,CANDELA_20,1,1,2020-11-11T12:52:08.047Z,15994.0,2919,16000.0,188.0,0.8,25.0
687,1177775,16.0,33.0,20.281,CANDELA_16_H100,1,1,2020-11-11T12:59:07.635Z,16927.0,2920,17000.0,178.3,1.6,27.0
688,1214861,299.5,25.0,20.382,FRESA300,1,1,2020-11-11T13:05:18.502Z,5450.0,2921,5500.0,58.599,2.4,25.0
689,1225221,20.0,28.0,20.179,CANDELA_20,1,1,2020-11-11T13:07:02.104Z,16000.0,2922,16000.0,188.0,3.4,25.0
690,1267193,16.0,34.0,20.332,CANDELA_16_H100,1,1,2020-11-11T13:14:01.832Z,16947.0,2923,17000.0,178.3,1.8,27.0
691,1288526,299.5,27.0,20.298,FRESA300,1,1,2020-11-11T13:17:35.167Z,5460.0,2924,5500.0,58.599,2.4,25.0
692,1296304,20.0,29.0,20.247,CANDELA_20,1,1,2020-11-11T13:18:52.948Z,15988.0,2925,16000.0,188.0,1.5,25.0
693,1338265,16.0,33.0,20.212,CANDELA_16_H100,1,1,2020-11-11T13:25:52.566Z,16936.0,2926,17000.0,178.3,1.8,27.0
694,1350029,299.5,30.0,20.451,FRESA300,1,1,2020-11-11T13:27:50.209Z,5474.0,2927,5500.0,58.599,2.4,27.0
695,1357798,20.0,32.0,20.332,CANDELA_20,1,1,2020-11-11T13:29:07.900Z,15954.0,2928,16000.0,188.0,1.3,27.0
696,1399777,16.0,33.0,20.298,CANDELA_16_H100,1,1,2020-11-11T13:36:07.698Z,16955.0,2929,17000.0,178.3,1.0,27.0
697,1411929,299.5,30.0,20.451,FRESA300,1,1,2020-11-11T13:38:09.221Z,5464.0,2930,5500.0,58.599,2.5,27.0
698,1419713,20.0,32.0,20.298,CANDELA_20,1,1,2020-11-11T13:39:27.062Z,15930.0,2931,16000.0,188.0,2.3,27.0
699,1461693,16.0,33.0,20.298,CANDELA_16_H100,1,1,2020-11-11T13:46:26.871Z,16979.0,2932,17000.0,178.3,1.0,27.0
700,1473697,299.5,30.0,20.281,FRESA300,1,1,2020-11-11T13:48:26.913Z,5407.0,2933,5500.0,58.599,2.5,27.0
701,1481470,20.0,30.0,20.212,CANDELA_20,1,1,2020-11-11T13:49:44.645Z,15900.0,2934,16000.0,188.0,2.3,25.0
702,1523447,16.0,34.0,20.298,CANDELA_16_H100,1,1,2020-11-11T13:56:44.423Z,16968.0,2935,17000.0,178.3,1.2,28.0
703,1536070,299.5,30.0,20.518,FRESA300,1,1,2020-11-11T13:58:50.656Z,5402.0,2936,5500.0,58.599,2.4,27.0
704,1543848,20.0,30.0,20.264,CANDELA_20,1,1,2020-11-11T14:00:08.437Z,15938.0,2937,16000.0,188.0,3.7,27.0
705,1585827,16.0,35.0,20.179,CANDELA_16_H100,1,1,2020-11-11T14:07:08.235Z,16924.0,2938,17000.0,178.3,1.5,29.0
706,1605011,299.5,27.0,20.247,FRESA300,1,1,2020-11-11T14:10:20.079Z,5484.0,2939,5500.0,58.599,2.4,27.0
707,1612774,20.0,30.0,20.247,CANDELA_20,1,1,2020-11-11T14:11:37.711Z,15953.0,2940,16000.0,188.0,2.8,27.0
708,1654752,16.0,35.0,20.332,CANDELA_16_H100,1,1,2020-11-11T14:18:37.499Z,16932.0,2941,17000.0,178.3,1.1,29.0
709,1686693,299.5,27.0,20.705,FRESA300,1,1,2020-11-11T14:23:56.916Z,5461.0,2942,5500.0,58.599,2.4,25.0
710,1694465,20.0,29.0,20.179,CANDELA_20,1,1,2020-11-11T14:25:14.637Z,15979.0,2943,16000.0,188.0,2.8,25.0
711,1736429,16.0,34.0,20.195,CANDELA_16_H100,1,1,2020-11-11T14:32:14.286Z,16949.0,2944,17000.0,178.3,0.8,28.0
712,1752223,299.5,29.0,20.417,FRESA300,1,1,2020-11-11T14:34:52.229Z,5453.0,2945,5500.0,58.599,2.4,27.0
713,1759993,20.0,30.0,20.281,CANDELA_20,1,1,2020-11-11T14:36:09.930Z,15896.0,2946,16000.0,188.0,2.2,27.0
714,1801967,16.0,34.0,20.349,CANDELA_16_H100,1,1,2020-11-11T14:43:09.679Z,16949.0,2947,17000.0,178.3,1.6,27.0
715,1819894,299.5,29.0,20.587,FRESA300,1,1,2020-11-11T14:46:08.953Z,5489.0,2948,5500.0,58.599,2.5,27.0
716,1827657,20.0,30.0,20.417,CANDELA_20,1,1,2020-11-11T14:47:26.584Z,15953.0,2949,16000.0,188.0,4.3,27.0
717,1869632,16.0,34.0,20.382,CANDELA_16_H100,1,1,2020-11-11T14:54:26.343Z,16928.0,2950,17000.0,178.3,1.1,27.0
718,1905901,299.5,27.0,20.4,FRESA300,1,1,2020-11-11T15:00:29.040Z,5414.0,2951,5500.0,58.599,2.5,25.0
719,1913689,20.0,29.0,20.417,CANDELA_20,1,1,2020-11-11T15:01:46.922Z,15983.0,2952,16000.0,188.0,3.1,25.0
720,1955655,16.0,33.0,20.212,CANDELA_16_H100,1,1,2020-11-11T15:08:46.590Z,16974.0,2953,17000.0,178.3,1.5,27.0
721,1968882,299.5,30.0,20.434,FRESA300,1,1,2020-11-11T15:10:58.863Z,5435.0,2954,5500.0,58.599,2.5,27.0
722,1976658,20.0,32.0,20.315,CANDELA_20,1,1,2020-11-11T15:12:16.625Z,15951.0,2955,16000.0,188.0,2.1,27.0
723,2018646,16.0,33.0,20.298,CANDELA_16_H100,1,1,2020-11-11T15:19:16.513Z,16969.0,2956,17000.0,178.3,1.8,27.0
724,2043230,299.5,27.0,20.604,FRESA300,1,1,2020-11-11T15:23:22.358Z,5483.0,2957,5500.0,58.599,2.5,27.0
725,2050990,20.0,30.0,20.212,CANDELA_20,1,1,2020-11-11T15:24:39.960Z,15931.0,2958,16000.0,188.0,2.3,25.0
726,2092973,16.0,33.0,20.281,CANDELA_16_H100,1,1,2020-11-11T15:31:39.798Z,16957.0,2959,17000.0,178.3,1.2,27.0
727,2124240,299.5,27.0,20.434,FRESA300,1,1,2020-11-11T15:36:52.475Z,5417.0,2960,5500.0,58.599,2.5,25.0
728,2132018,20.0,30.0,20.162,CANDELA_20,1,1,2020-11-11T15:38:10.256Z,16001.0,2961,16000.0,188.0,3.1,25.0
729,2174002,16.0,33.0,20.298,CANDELA_16_H100,1,1,2020-11-11T15:45:10.105Z,16982.0,2962,17000.0,178.3,1.2,27.0
730,2191757,299.5,27.0,20.552,FRESA300,1,1,2020-11-11T15:48:07.658Z,5413.0,2963,5500.0,58.599,2.5,25.0
731,2199530,20.0,30.0,20.247,CANDELA_20,1,1,2020-11-11T15:49:25.390Z,15981.0,2964,16000.0,188.0,2.6,25.0
732,2241503,16.0,34.0,20.212,CANDELA_16_H100,1,1,2020-11-11T15:56:25.129Z,16932.0,2965,17000.0,178.3,2.0,27.0
733,2254419,299.5,30.0,20.247,FRESA300,1,1,2020-11-11T15:58:34.291Z,5396.0,2966,5500.0,58.599,2.4,27.0
734,2262194,20.0,30.0,20.195,CANDELA_20,1,1,2020-11-11T15:59:52.043Z,15974.0,2967,16000.0,188.0,3.1,25.0
735,2304155,16.0,33.0,20.587,CANDELA_16_H100,1,1,2020-11-11T16:06:51.662Z,16946.0,2968,17000.0,178.3,1.0,27.0
736,2315689,299.5,30.0,20.332,FRESA300,1,1,2020-11-11T16:08:47.004Z,5409.0,2969,5500.0,58.599,2.5,27.0
737,2323452,20.0,32.0,20.212,CANDELA_20,1,1,2020-11-11T16:10:04.635Z,15932.0,2970,16000.0,188.0,2.8,27.0
738,2365430,16.0,33.0,20.247,CANDELA_16_H100,1,1,2020-11-11T16:17:04.424Z,16971.0,2971,17000.0,178.3,1.5,27.0
739,2382718,299.5,28.0,20.298,FRESA300,1,1,2020-11-11T16:19:57.308Z,5467.0,2972,5500.0,58.599,2.6,25.0
740,2390487,20.0,30.0,20.212,CANDELA_20,1,1,2020-11-11T16:21:14.999Z,15990.0,2973,16000.0,188.0,2.7,25.0
741,2432471,16.0,33.0,20.298,CANDELA_16_H100,1,1,2020-11-11T16:28:14.848Z,16976.0,2974,17000.0,178.3,1.5,27.0
742,2477453,12.0,27.0,20.23,CANDELA_12,1,1,2020-11-11T16:35:44.677Z,16981.0,2975,17000.0,136.0,0.5,25.0
743,2549119,299.5,25.0,20.298,FRESA300,1,1,2020-11-11T16:47:41.352Z,5462.0,2976,5500.0,58.599,2.6,25.0
744,2556895,20.0,28.0,20.332,CANDELA_20,1,1,2020-11-11T16:48:59.113Z,15925.0,2977,16000.0,188.0,2.7,25.0
745,2598861,16.0,33.0,20.247,CANDELA_16_H100,1,1,2020-11-11T16:55:58.782Z,16918.0,2978,17000.0,178.3,1.6,27.0
746,2611689,299.5,30.0,20.264,FRESA300,1,1,2020-11-11T16:58:07.065Z,5453.0,2979,5500.0,58.599,2.5,27.0
747,2619467,20.0,30.0,20.247,CANDELA_20,1,1,2020-11-11T16:59:24.846Z,15914.0,2980,16000.0,188.0,1.4,25.0
748,2661454,16.0,32.0,20.23,CANDELA_16_H100,1,1,2020-11-11T17:06:24.725Z,16964.0,2981,17000.0,178.3,1.5,27.0
749,200418,20.0,20.0,20.212,CANDELA_20,1,1,2020-11-12T14:12:14.789Z,15955.0,2982,16000.0,188.0,0.4,19.0
750,362571,20.0,30.0,20.332,CANDELA_20,1,1,2020-11-12T14:39:16.346Z,15956.0,2983,16000.0,188.0,0.4,27.0
751,911041,6.0,25.0,20.212,FRESA_6,1,1,2020-11-12T16:10:41.149Z,5481.0,2984,5500.0,105.699,0.3,24.0
752,981782,12.0,25.0,20.264,CANDELA_12,1,1,2020-11-12T16:22:28.572Z,16923.0,2985,17000.0,136.0,0.9,24.0
753,990563,299.5,30.0,20.315,FRESA300,1,1,2020-11-12T16:23:56.384Z,5457.0,2986,5500.0,58.599,2.1,25.0
754,1063782,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-12T16:36:08.588Z,16972.0,2987,17000.0,136.0,0.8,25.0
755,1072567,299.5,30.0,20.468,FRESA300,1,1,2020-11-12T16:37:36.440Z,5480.0,2988,5500.0,58.599,2.1,25.0
756,1087659,12.0,27.0,20.281,CANDELA_12,1,1,2020-11-12T16:40:07.363Z,17002.0,2989,17000.0,136.0,0.5,25.0
757,1096443,299.5,32.0,20.434,FRESA300,1,1,2020-11-12T16:41:35.205Z,5467.0,2990,5500.0,58.599,2.1,27.0
758,1146516,12.0,25.0,20.281,CANDELA_12,1,1,2020-11-12T16:49:55.944Z,16914.0,2991,17000.0,136.0,0.5,24.0
759,1158020,299.5,30.0,20.502,FRESA300,1,1,2020-11-12T16:51:50.987Z,5379.0,2992,5500.0,58.599,0.6,25.0
760,1184812,12.0,27.0,20.4,CANDELA_12,1,1,2020-11-12T16:56:18.912Z,16995.0,2993,17000.0,136.0,0.7,25.0
761,1196412,299.5,32.0,20.451,FRESA300,1,1,2020-11-12T16:58:14.914Z,5445.0,2994,5500.0,58.599,0.9,25.0
762,1227691,12.0,27.0,20.23,CANDELA_12,1,1,2020-11-12T17:03:27.711Z,16973.0,2995,17000.0,136.0,0.7,25.0
763,1239269,299.5,32.0,20.518,FRESA300,1,1,2020-11-12T17:05:23.493Z,5419.0,2996,5500.0,58.599,0.6,27.0
764,1267729,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-12T17:10:08.099Z,17002.0,2997,17000.0,136.0,1.0,25.0
765,1279321,299.5,32.0,20.468,FRESA300,1,1,2020-11-12T17:12:04.021Z,5414.0,2998,5500.0,58.599,0.6,27.0
766,1292587,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-12T17:14:16.683Z,16991.0,2999,17000.0,136.0,1.1,25.0
767,1301291,299.5,30.0,20.468,FRESA300,1,1,2020-11-12T17:15:43.725Z,5426.0,3000,5500.0,58.599,2.4,25.0
768,1312453,12.0,27.0,20.128,CANDELA_12,1,1,2020-11-12T17:17:35.347Z,16931.0,3001,17000.0,136.0,1.0,25.0
769,1321138,299.5,30.0,20.417,FRESA300,1,1,2020-11-12T17:19:02.199Z,5400.0,3002,5500.0,58.599,2.4,25.0
770,1336658,12.0,27.0,20.179,CANDELA_12,1,1,2020-11-12T17:21:37.402Z,17000.0,3003,17000.0,136.0,1.0,25.0
771,1345355,299.5,32.0,20.247,FRESA300,1,1,2020-11-12T17:23:04.374Z,5393.0,3004,5500.0,58.599,2.4,25.0
772,1356362,12.0,28.0,20.281,CANDELA_12,1,1,2020-11-12T17:24:54.446Z,16933.0,3005,17000.0,136.0,0.4,25.0
773,1365057,299.5,32.0,20.332,FRESA300,1,1,2020-11-12T17:26:21.398Z,5383.0,3006,5500.0,58.599,2.4,27.0
774,1376186,12.0,29.0,20.212,CANDELA_12,1,1,2020-11-12T17:28:12.690Z,16977.0,3007,17000.0,136.0,0.5,25.0
775,1384893,299.5,32.0,20.281,FRESA300,1,1,2020-11-12T17:29:39.762Z,5472.0,3008,5500.0,58.599,2.5,27.0
776,1395633,12.0,29.0,20.417,CANDELA_12,1,1,2020-11-12T17:31:27.164Z,16969.0,3009,17000.0,136.0,1.0,27.0
777,1404331,299.5,32.0,20.485,FRESA300,1,1,2020-11-12T17:32:54.146Z,5411.0,3010,5500.0,58.599,2.5,27.0
778,1420951,12.0,27.0,20.281,CANDELA_12,1,1,2020-11-12T17:35:40.349Z,16945.0,3011,17000.0,136.0,0.9,25.0
779,1429648,299.5,30.0,20.672,FRESA300,1,1,2020-11-12T17:37:07.321Z,5463.0,3012,5500.0,58.599,2.6,25.0
780,123336,12.0,20.0,20.162,CANDELA_12,1,1,2020-11-13T07:40:18.733Z,16922.0,3013,17000.0,136.0,0.5,20.0
781,132048,299.5,25.0,20.434,FRESA300,1,1,2020-11-13T07:41:45.855Z,5475.0,3014,5500.0,58.599,2.1,20.0
782,150144,12.0,22.0,20.247,CANDELA_12,1,1,2020-11-13T07:44:46.818Z,16958.0,3015,17000.0,136.0,1.2,20.0
783,158846,299.5,27.0,20.382,FRESA300,1,1,2020-11-13T07:46:13.839Z,5393.0,3016,5500.0,58.599,2.2,20.0
784,171067,12.0,24.0,20.349,CANDELA_12,1,1,2020-11-13T07:48:16.051Z,16955.0,3017,17000.0,136.0,1.3,20.0
785,179758,299.5,27.0,20.247,FRESA300,1,1,2020-11-13T07:49:42.963Z,5432.0,3018,5500.0,58.599,2.2,22.0
786,191211,12.0,24.0,20.332,CANDELA_12,1,1,2020-11-13T07:51:37.495Z,16966.0,3019,17000.0,136.0,1.3,22.0
787,199919,299.5,27.0,20.332,FRESA300,1,1,2020-11-13T07:53:04.576Z,5432.0,3020,5500.0,58.599,2.3,22.0
788,351337,12.0,24.0,20.264,CANDELA_12,1,1,2020-11-13T08:18:18.783Z,17001.0,3021,17000.0,136.0,0.9,22.0
789,360039,299.5,29.0,20.298,FRESA300,1,1,2020-11-13T08:19:45.805Z,5435.0,3022,5500.0,58.599,2.4,23.0
790,371020,12.0,25.0,20.281,CANDELA_12,1,1,2020-11-13T08:21:35.616Z,16929.0,3023,17000.0,136.0,0.4,23.0
791,379727,299.5,30.0,20.417,FRESA300,1,1,2020-11-13T08:23:02.688Z,5447.0,3024,5500.0,58.599,2.4,24.0
792,395534,12.0,27.0,20.298,CANDELA_12,1,1,2020-11-13T08:25:40.761Z,16967.0,3025,17000.0,136.0,0.9,23.0
793,404242,299.5,30.0,20.655,FRESA300,1,1,2020-11-13T08:27:07.843Z,5453.0,3026,5500.0,58.599,2.4,24.0
794,415711,12.0,27.0,20.247,CANDELA_12,1,1,2020-11-13T08:29:02.535Z,16993.0,3027,17000.0,136.0,0.4,24.0
795,424408,299.5,30.0,20.552,FRESA300,1,1,2020-11-13T08:30:29.506Z,5395.0,3028,5500.0,58.599,2.3,24.0
796,440244,12.0,27.0,20.247,CANDELA_12,1,1,2020-11-13T08:33:07.869Z,16970.0,3029,17000.0,136.0,0.5,24.0
797,448931,299.5,30.0,20.485,FRESA300,1,1,2020-11-13T08:34:34.741Z,5365.0,3030,5500.0,58.599,2.3,25.0
798,519083,12.0,27.0,20.162,CANDELA_12,1,1,2020-11-13T08:46:16.274Z,16929.0,3031,17000.0,136.0,0.6,25.0
799,527783,299.5,30.0,20.212,FRESA300,1,1,2020-11-13T08:47:43.276Z,5428.0,3032,5500.0,58.599,2.4,25.0
800,537592,12.0,29.0,20.212,CANDELA_12,1,1,2020-11-13T08:49:21.367Z,16967.0,3033,17000.0,136.0,0.9,25.0
801,546294,299.5,32.0,20.468,FRESA300,1,1,2020-11-13T08:50:48.389Z,5432.0,3034,5500.0,58.599,2.4,25.0
802,568829,12.0,27.0,20.247,CANDELA_12,1,1,2020-11-13T08:54:33.743Z,17000.0,3035,17000.0,136.0,0.4,25.0
803,577538,299.5,32.0,20.417,FRESA300,1,1,2020-11-13T08:56:00.835Z,5493.0,3036,5500.0,58.599,2.4,25.0
804,589723,12.0,27.0,20.349,CANDELA_12,1,1,2020-11-13T08:58:02.687Z,16996.0,3037,17000.0,136.0,0.3,24.0
805,598408,299.5,30.0,20.485,FRESA300,1,1,2020-11-13T08:59:29.539Z,5420.0,3038,5500.0,58.599,2.4,25.0
806,624097,12.0,25.0,20.365,CANDELA_12,1,1,2020-11-13T09:03:46.434Z,16945.0,3039,17000.0,136.0,0.5,24.0
807,632800,299.5,30.0,20.875,FRESA300,1,1,2020-11-13T09:05:13.466Z,5462.0,3040,5500.0,58.599,2.4,25.0
808,651838,12.0,27.0,20.264,CANDELA_12,1,1,2020-11-13T09:08:23.850Z,16981.0,3041,17000.0,136.0,0.9,25.0
809,660525,299.5,32.0,20.451,FRESA300,1,1,2020-11-13T09:09:50.721Z,5425.0,3042,5500.0,58.599,2.4,25.0
810,681038,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-13T09:13:15.855Z,17005.0,3043,17000.0,136.0,1.0,25.0
811,689740,299.5,32.0,20.655,FRESA300,1,1,2020-11-13T09:14:42.877Z,5419.0,3044,5500.0,58.599,2.4,27.0
812,698893,12.0,29.0,20.212,CANDELA_12,1,1,2020-11-13T09:16:14.409Z,16917.0,3045,17000.0,136.0,1.1,25.0
813,707602,299.5,32.0,20.247,FRESA300,1,1,2020-11-13T09:17:41.500Z,5492.0,3046,5500.0,58.599,2.4,27.0
814,717686,12.0,29.0,20.247,CANDELA_12,1,1,2020-11-13T09:19:22.342Z,17005.0,3047,17000.0,136.0,0.7,27.0
815,726393,299.5,32.0,20.247,FRESA300,1,1,2020-11-13T09:20:49.414Z,5470.0,3048,5500.0,58.599,2.4,27.0
816,740281,12.0,27.0,20.315,CANDELA_12,1,1,2020-11-13T09:23:08.297Z,16966.0,3049,17000.0,136.0,0.7,25.0
817,748988,299.5,32.0,20.298,FRESA300,1,1,2020-11-13T09:24:35.369Z,5485.0,3050,5500.0,58.599,2.4,25.0
818,760307,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-13T09:26:28.561Z,16967.0,3051,17000.0,136.0,0.7,25.0
819,769013,299.5,32.0,20.349,FRESA300,1,1,2020-11-13T09:27:55.622Z,5468.0,3052,5500.0,58.599,2.4,27.0
820,1249228,12.0,27.0,20.212,CANDELA_12,1,1,2020-11-13T10:47:57.869Z,16947.0,3053,17000.0,136.0,1.0,25.0
821,1258446,299.5,30.0,20.417,FRESA300,1,1,2020-11-13T10:49:30.050Z,5400.0,3054,5500.0,58.599,2.5,25.0
822,1738663,299.5,25.0,20.434,FRESA300,1,1,2020-11-13T12:09:32.316Z,5458.0,3055,5500.0,58.599,2.8,24.0
823,1744933,12.0,27.0,20.179,CANDELA_12,1,1,2020-11-13T12:10:35.018Z,16906.0,3056,17000.0,136.0,1.0,24.0
824,1754151,299.5,30.0,20.332,FRESA300,1,1,2020-11-13T12:12:07.200Z,5417.0,3057,5500.0,58.599,2.6,25.0
825,1777126,299.5,27.0,20.434,FRESA300,1,1,2020-11-13T12:15:56.954Z,5452.0,3058,5500.0,58.599,2.9,25.0
826,1785559,12.0,29.0,20.247,CANDELA_12,1,1,2020-11-13T12:17:21.286Z,16982.0,3059,17000.0,136.0,1.0,25.0
827,1982278,299.5,25.0,20.604,FRESA300,1,1,2020-11-13T12:50:08.516Z,5417.0,3060,5500.0,58.599,2.0,25.0
828,1990043,12.0,29.0,20.195,CANDELA_12,1,1,2020-11-13T12:51:26.167Z,16914.0,3061,17000.0,136.0,0.8,25.0
829,2003351,299.5,30.0,20.518,FRESA300,1,1,2020-11-13T12:53:39.250Z,5411.0,3062,5500.0,58.599,1.9,25.0
830,2011133,12.0,30.0,20.298,CANDELA_12,1,1,2020-11-13T12:54:57.071Z,16939.0,3063,17000.0,136.0,1.1,25.0
831,2029353,299.5,29.0,20.417,FRESA300,1,1,2020-11-13T12:57:59.275Z,5459.0,3064,5500.0,58.599,1.9,27.0
832,2037126,12.0,29.0,20.315,CANDELA_12,1,1,2020-11-13T12:59:17.007Z,16923.0,3065,17000.0,136.0,0.9,25.0
833,2845297,299.5,27.0,20.332,FRESA300,1,1,2020-11-13T15:13:58.881Z,5490.0,3066,5500.0,58.599,2.2,25.0
834,2853074,12.0,29.0,20.332,CANDELA_12,1,1,2020-11-13T15:15:16.653Z,16972.0,3067,17000.0,136.0,0.7,25.0
835,2869120,299.5,27.0,20.332,FRESA300,1,1,2020-11-13T15:17:57.116Z,5421.0,3068,5500.0,58.599,2.0,25.0
