,numTP,rpmSetPoint,spindleRpm,idChiave,VibromPeak,LUNG,statorCelsius,statoRot,CurrentPeak,UTE,DIAM,ist_acc,bearingsCelsius,@timestamp
209,1,18000.0,18002.0,4910,1.5,195.0,32.0,1,20.179,MORT14,14.0,383857,24.0,2020-12-14T10:24:24.288Z
210,1,6000.0,6009.0,4911,2.3,97.9,33.0,1,4.947,FRESA300,300.0,390774,25.0,2020-12-14T10:25:33.457Z
211,1,6000.0,5867.0,4911,1.7,97.9,33.0,1,20.688,FRESA300,300.0,389276,25.0,2020-12-14T10:25:18.477Z
212,1,6000.0,6000.0,4911,0.6,97.9,32.0,1,5.95,FRESA300,300.0,394421,24.0,2020-12-14T10:26:09.927Z
213,1,6000.0,5960.0,4912,0.9,97.9,32.0,1,20.332,FRESA300,300.0,396904,24.0,2020-12-14T10:26:34.757Z
214,1,18000.0,17955.0,4913,1.6,195.0,32.0,1,20.195,MORT14,14.0,399370,24.0,2020-12-14T10:26:59.417Z
215,1,6000.0,5942.0,4914,1.8,97.9,33.0,1,20.349,FRESA300,300.0,404784,25.0,2020-12-14T10:27:53.557Z
216,1,6000.0,6006.0,4914,0.7,97.9,32.0,1,4.25,FRESA300,300.0,409752,24.0,2020-12-14T10:28:43.237Z
217,1,6000.0,5996.0,4914,2.5,97.9,34.0,1,3.247,FRESA300,300.0,406295,25.0,2020-12-14T10:28:08.667Z
218,1,18000.0,17990.0,4915,1.5,195.0,32.0,1,20.247,MORT14,14.0,412569,24.0,2020-12-14T10:29:11.407Z
219,1,6000.0,5957.0,4916,1.8,97.9,33.0,1,20.247,FRESA300,300.0,418002,25.0,2020-12-14T10:30:05.737Z
220,1,6000.0,6000.0,4916,2.4,97.9,33.0,1,6.596,FRESA300,300.0,419497,25.0,2020-12-14T10:30:20.687Z
221,1,6000.0,6005.0,4916,0.7,97.9,32.0,1,7.004,FRESA300,300.0,423042,24.0,2020-12-14T10:30:56.137Z
222,1,18000.0,17976.0,4917,1.5,195.0,32.0,1,20.162,MORT14,14.0,425877,24.0,2020-12-14T10:31:24.487Z
223,1,6000.0,5951.0,4918,1.9,97.9,33.0,1,20.247,FRESA300,300.0,431308,25.0,2020-12-14T10:32:18.797Z
224,1,6000.0,6007.0,4918,2.2,97.9,33.0,1,6.188,FRESA300,300.0,432802,25.0,2020-12-14T10:32:33.737Z
225,1,6000.0,6001.0,4918,0.6,97.9,32.0,1,2.856,FRESA300,300.0,436332,24.0,2020-12-14T10:33:09.037Z
226,1,18000.0,17931.0,4919,1.4,195.0,32.0,1,20.212,MORT14,14.0,439155,24.0,2020-12-14T10:33:37.267Z
227,1,6000.0,6009.0,4920,2.4,97.9,33.0,1,3.145,FRESA300,300.0,446085,25.0,2020-12-14T10:34:46.567Z
228,1,6000.0,5929.0,4920,1.9,97.9,33.0,1,20.349,FRESA300,300.0,444587,25.0,2020-12-14T10:34:31.587Z
229,1,6000.0,65535.0,4920,0.7,97.9,32.0,1,1.054,FRESA300,300.0,449633,24.0,2020-12-14T10:35:22.047Z
230,1,18000.0,17957.0,4921,1.6,195.0,32.0,1,20.298,MORT14,14.0,452455,24.0,2020-12-14T10:35:50.266Z
231,1,6000.0,5937.0,4922,1.8,97.9,32.0,1,20.298,FRESA300,300.0,457889,25.0,2020-12-14T10:36:44.606Z
232,1,6000.0,6007.0,4922,2.2,97.9,33.0,1,5.236,FRESA300,300.0,459386,25.0,2020-12-14T10:36:59.576Z
233,1,6000.0,6006.0,4922,0.7,97.9,32.0,1,5.831,FRESA300,300.0,462859,24.0,2020-12-14T10:37:34.306Z
234,1,18000.0,17949.0,4923,1.5,195.0,32.0,1,20.145,MORT14,14.0,465684,24.0,2020-12-14T10:38:02.556Z
235,1,6000.0,5893.0,4924,1.8,97.9,33.0,1,20.298,FRESA300,300.0,471104,25.0,2020-12-14T10:38:56.756Z
236,1,6000.0,6008.0,4924,2.2,97.9,34.0,1,4.981,FRESA300,300.0,472587,25.0,2020-12-14T10:39:11.586Z
237,1,6000.0,6003.0,4924,0.7,97.9,32.0,1,6.001,FRESA300,300.0,476133,24.0,2020-12-14T10:39:47.046Z
238,1,18000.0,17947.0,4925,1.7,195.0,30.0,1,20.23,MORT14,14.0,478951,24.0,2020-12-14T10:40:15.226Z
239,1,6000.0,6001.0,4926,2.3,97.9,34.0,1,6.375,FRESA300,300.0,485873,25.0,2020-12-14T10:41:24.446Z
240,1,6000.0,5911.0,4926,1.8,97.9,32.0,1,20.212,FRESA300,300.0,484377,25.0,2020-12-14T10:41:09.486Z
241,1,6000.0,5999.0,4926,0.7,97.9,32.0,1,3.247,FRESA300,300.0,489348,24.0,2020-12-14T10:41:59.196Z
242,1,18000.0,18001.0,4927,1.6,195.0,32.0,1,20.281,MORT14,14.0,492159,24.0,2020-12-14T10:42:27.306Z
243,1,6000.0,5943.0,4928,1.8,97.9,33.0,1,20.451,FRESA300,300.0,497598,25.0,2020-12-14T10:43:21.696Z
244,1,6000.0,6007.0,4928,2.4,97.9,33.0,1,5.219,FRESA300,300.0,499083,25.0,2020-12-14T10:43:36.546Z
245,1,6000.0,5998.0,4928,0.6,97.9,32.0,1,5.253,FRESA300,300.0,502626,24.0,2020-12-14T10:44:11.976Z
246,1,18000.0,17971.0,4929,1.4,195.0,30.0,1,20.23,MORT14,14.0,505458,24.0,2020-12-14T10:44:40.296Z
247,1,6000.0,989.0,4930,1.8,97.9,25.0,1,20.247,FRESA300,300.0,526332,24.0,2020-12-14T10:48:09.035Z
248,1,6000.0,5851.0,4931,0.8,97.9,28.0,1,20.264,FRESA300,300.0,528857,24.0,2020-12-14T10:48:34.285Z
249,1,6000.0,5910.0,4932,1.0,97.9,27.0,1,20.281,FRESA300,300.0,532796,24.0,2020-12-14T10:49:13.675Z
250,1,6000.0,5951.0,4933,0.5,97.9,30.0,1,20.179,FRESA300,300.0,535517,24.0,2020-12-14T10:49:40.885Z
251,1,6000.0,6001.0,4933,2.4,97.9,30.0,1,5.576,FRESA300,300.0,535655,24.0,2020-12-14T10:49:42.265Z
252,1,6000.0,6004.0,4933,0.7,97.9,30.0,1,5.304,FRESA300,300.0,539177,24.0,2020-12-14T10:50:17.485Z
253,1,18000.0,17919.0,4934,1.6,195.0,30.0,1,20.247,MORT14,14.0,542003,24.0,2020-12-14T10:50:45.745Z
254,1,6000.0,6009.0,4935,2.1,97.9,33.0,1,6.596,FRESA300,300.0,548931,24.0,2020-12-14T10:51:55.025Z
255,1,6000.0,5938.0,4935,1.9,97.9,32.0,1,20.298,FRESA300,300.0,547435,24.0,2020-12-14T10:51:40.065Z
256,1,6000.0,5998.0,4935,0.6,97.9,32.0,1,7.174,FRESA300,300.0,552578,24.0,2020-12-14T10:52:31.495Z
257,1,18000.0,17974.0,4936,1.4,195.0,32.0,1,20.212,MORT14,14.0,555410,24.0,2020-12-14T10:52:59.815Z
258,1,6000.0,5960.0,4937,1.8,97.9,33.0,1,20.365,FRESA300,300.0,560848,24.0,2020-12-14T10:53:54.195Z
259,1,6000.0,6006.0,4937,2.4,97.9,33.0,1,5.1,FRESA300,300.0,562345,24.0,2020-12-14T10:54:09.165Z
260,1,6000.0,6003.0,4937,0.7,97.9,32.0,1,6.426,FRESA300,300.0,565819,24.0,2020-12-14T10:54:43.905Z
261,1,18000.0,17992.0,4938,1.6,195.0,32.0,1,20.247,MORT14,14.0,568643,24.0,2020-12-14T10:55:12.145Z
262,1,6000.0,5905.0,4939,1.9,97.9,33.0,1,20.315,FRESA300,300.0,574070,24.0,2020-12-14T10:56:06.415Z
263,1,6000.0,6009.0,4939,2.0,97.9,33.0,1,5.763,FRESA300,300.0,575562,24.0,2020-12-14T10:56:21.335Z
264,1,6000.0,5999.0,4939,0.6,97.9,32.0,1,6.579,FRESA300,300.0,579121,24.0,2020-12-14T10:56:56.925Z
265,1,18000.0,17993.0,4940,1.7,195.0,32.0,1,20.212,MORT14,14.0,581946,24.0,2020-12-14T10:57:25.175Z
266,1,6000.0,5921.0,4941,1.7,97.9,32.0,1,20.451,FRESA300,300.0,587379,25.0,2020-12-14T10:58:19.504Z
267,1,6000.0,6009.0,4941,2.2,97.9,33.0,1,5.389,FRESA300,300.0,588874,25.0,2020-12-14T10:58:34.454Z
268,1,6000.0,6002.0,4941,0.6,97.9,32.0,1,5.916,FRESA300,300.0,592404,24.0,2020-12-14T10:59:09.754Z
269,1,18000.0,17931.0,4942,1.6,195.0,32.0,1,20.212,MORT14,14.0,595224,24.0,2020-12-14T10:59:37.954Z
270,1,6000.0,5975.0,4943,1.8,97.9,33.0,1,20.315,FRESA300,300.0,600663,25.0,2020-12-14T11:00:32.344Z
271,1,6000.0,6011.0,4943,2.2,97.9,33.0,1,4.573,FRESA300,300.0,602147,25.0,2020-12-14T11:00:47.184Z
272,1,6000.0,6002.0,4943,0.7,97.9,32.0,1,5.865,FRESA300,300.0,605691,24.0,2020-12-14T11:01:22.624Z
273,1,18000.0,18009.0,4944,1.6,195.0,32.0,1,20.145,MORT14,14.0,608530,24.0,2020-12-14T11:01:51.014Z
274,1,6000.0,5951.0,4945,1.7,97.9,23.0,1,20.349,FRESA300,300.0,1155343,22.0,2020-12-14T12:32:59.136Z
275,1,6000.0,6002.0,4945,2.3,97.9,25.0,1,6.562,FRESA300,300.0,1156826,22.0,2020-12-14T12:33:13.966Z
276,1,6000.0,6000.0,4945,0.7,97.9,25.0,1,6.46,FRESA300,300.0,1160357,22.0,2020-12-14T12:33:49.276Z
277,1,18000.0,18010.0,4946,1.5,195.0,27.0,1,20.332,MORT14,14.0,1163186,20.0,2020-12-14T12:34:17.566Z
278,1,6000.0,5909.0,4947,1.9,97.9,30.0,1,20.332,FRESA300,300.0,1174338,22.0,2020-12-14T12:36:09.086Z
279,1,6000.0,6003.0,4947,2.4,97.9,30.0,1,7.157,FRESA300,300.0,1175839,22.0,2020-12-14T12:36:24.096Z
280,1,6000.0,65535.0,4947,0.7,97.9,29.0,1,3.366,FRESA300,300.0,1179380,22.0,2020-12-14T12:36:59.506Z
281,1,18000.0,17976.0,4948,1.7,195.0,29.0,1,20.212,MORT14,14.0,1182202,22.0,2020-12-14T12:37:27.726Z
282,1,6000.0,5942.0,4949,1.8,97.9,30.0,1,20.468,FRESA300,300.0,1187619,22.0,2020-12-14T12:38:21.896Z
283,1,6000.0,6002.0,4949,2.3,97.9,30.0,1,4.777,FRESA300,300.0,1189116,22.0,2020-12-14T12:38:36.866Z
284,1,6000.0,6003.0,4949,0.6,97.9,30.0,1,2.788,FRESA300,300.0,1192585,22.0,2020-12-14T12:39:11.556Z
285,1,18000.0,18019.0,4950,1.7,195.0,29.0,1,20.162,MORT14,14.0,1195421,22.0,2020-12-14T12:39:39.916Z
286,1,6000.0,5854.0,4951,1.8,97.9,30.0,1,20.247,FRESA300,300.0,1200841,22.0,2020-12-14T12:40:34.116Z
287,1,6000.0,6010.0,4951,2.1,97.9,32.0,1,6.953,FRESA300,300.0,1202333,22.0,2020-12-14T12:40:49.036Z
288,1,6000.0,6000.0,4951,0.7,97.9,30.0,1,3.349,FRESA300,300.0,1205983,22.0,2020-12-14T12:41:25.536Z
289,1,18000.0,17992.0,4952,1.7,195.0,30.0,1,20.247,MORT14,14.0,1208814,22.0,2020-12-14T12:41:53.845Z
290,1,6000.0,5918.0,4953,1.7,97.9,32.0,1,20.332,FRESA300,300.0,1214245,23.0,2020-12-14T12:42:48.155Z
291,1,6000.0,6003.0,4953,0.7,97.9,30.0,1,3.961,FRESA300,300.0,1219213,23.0,2020-12-14T12:43:37.835Z
292,1,6000.0,6010.0,4953,2.1,97.9,32.0,1,1.122,FRESA300,300.0,1215742,23.0,2020-12-14T12:43:03.125Z
293,1,18000.0,17968.0,4954,1.6,195.0,30.0,1,20.179,MORT14,14.0,1222047,23.0,2020-12-14T12:44:06.175Z
294,1,6000.0,5933.0,4955,1.7,97.9,32.0,1,20.247,FRESA300,300.0,1227478,23.0,2020-12-14T12:45:00.485Z
295,1,6000.0,6001.0,4955,2.2,97.9,33.0,1,3.128,FRESA300,300.0,1228974,24.0,2020-12-14T12:45:15.445Z
296,1,6000.0,6004.0,4955,0.7,97.9,32.0,1,1.649,FRESA300,300.0,1232520,23.0,2020-12-14T12:45:50.905Z
297,1,18000.0,17905.0,4956,1.7,195.0,30.0,1,20.247,MORT14,14.0,1235344,23.0,2020-12-14T12:46:19.145Z
298,1,6000.0,5926.0,4957,1.8,97.9,32.0,1,20.298,FRESA300,300.0,1240772,24.0,2020-12-14T12:47:13.425Z
299,1,6000.0,6000.0,4957,2.5,97.9,33.0,1,5.78,FRESA300,300.0,1242269,24.0,2020-12-14T12:47:28.395Z
300,1,6000.0,6003.0,4957,0.7,97.9,32.0,1,5.916,FRESA300,300.0,1245801,24.0,2020-12-14T12:48:03.715Z
301,1,18000.0,17941.0,4958,1.5,195.0,32.0,1,20.179,MORT14,14.0,1248627,24.0,2020-12-14T12:48:31.975Z
302,1,6000.0,5930.0,4959,1.8,97.9,32.0,1,20.247,FRESA300,300.0,1254054,24.0,2020-12-14T12:49:26.245Z
303,1,6000.0,6001.0,4959,2.2,97.9,33.0,1,1.36,FRESA300,300.0,1255539,24.0,2020-12-14T12:49:41.095Z
304,1,6000.0,6000.0,4959,0.7,97.9,32.0,1,1.496,FRESA300,300.0,1259083,24.0,2020-12-14T12:50:16.535Z
305,1,18000.0,17959.0,4960,1.7,195.0,30.0,1,20.247,MORT14,14.0,1261903,24.0,2020-12-14T12:50:44.735Z
306,1,6000.0,5896.0,4961,1.8,97.9,32.0,1,20.212,FRESA300,300.0,1267331,24.0,2020-12-14T12:51:39.015Z
307,1,6000.0,6003.0,4961,1.9,97.9,33.0,1,1.938,FRESA300,300.0,1268825,24.0,2020-12-14T12:51:53.955Z
308,1,6000.0,6003.0,4961,0.7,97.9,32.0,1,5.168,FRESA300,300.0,1272331,24.0,2020-12-14T12:52:29.015Z
309,1,18000.0,18026.0,4962,1.5,195.0,32.0,1,20.145,MORT14,14.0,1275163,24.0,2020-12-14T12:52:57.335Z
310,1,6000.0,5899.0,4963,1.8,97.9,33.0,1,20.315,FRESA300,300.0,1280586,24.0,2020-12-14T12:53:51.564Z
311,1,6000.0,6000.0,4963,2.2,97.9,33.0,1,5.882,FRESA300,300.0,1282083,24.0,2020-12-14T12:54:06.534Z
312,1,6000.0,6004.0,4963,0.7,97.9,32.0,1,6.001,FRESA300,300.0,1285636,24.0,2020-12-14T12:54:42.064Z
313,1,18000.0,18003.0,4964,1.5,195.0,32.0,1,20.247,MORT14,14.0,1288459,24.0,2020-12-14T12:55:10.294Z
314,1,6000.0,5936.0,4965,1.8,97.9,32.0,1,20.23,FRESA300,300.0,1293893,24.0,2020-12-14T12:56:04.634Z
315,1,6000.0,6001.0,4965,2.5,97.9,33.0,1,5.406,FRESA300,300.0,1295393,24.0,2020-12-14T12:56:19.634Z
316,1,6000.0,6003.0,4965,0.6,97.9,32.0,1,5.61,FRESA300,300.0,1298864,24.0,2020-12-14T12:56:54.344Z
317,1,18000.0,17959.0,4966,1.7,195.0,32.0,1,20.212,MORT14,14.0,1301683,24.0,2020-12-14T12:57:22.534Z
318,1,6000.0,5891.0,4967,1.7,97.9,33.0,1,20.332,FRESA300,300.0,1307104,24.0,2020-12-14T12:58:16.744Z
319,1,6000.0,6005.0,4967,2.1,97.9,33.0,1,5.78,FRESA300,300.0,1308598,24.0,2020-12-14T12:58:31.684Z
320,1,6000.0,6005.0,4967,0.7,97.9,32.0,1,2.873,FRESA300,300.0,1312144,24.0,2020-12-14T12:59:07.144Z
321,1,18000.0,17968.0,4968,1.7,195.0,32.0,1,20.145,MORT14,14.0,1314968,24.0,2020-12-14T12:59:35.384Z
322,1,6000.0,5867.0,4969,1.8,97.9,33.0,1,20.281,FRESA300,300.0,1320387,24.0,2020-12-14T13:00:29.574Z
323,1,6000.0,6004.0,4969,2.6,97.9,33.0,1,5.865,FRESA300,300.0,1321886,24.0,2020-12-14T13:00:44.564Z
324,1,6000.0,6002.0,4969,0.6,97.9,32.0,1,5.848,FRESA300,300.0,1325357,24.0,2020-12-14T13:01:19.274Z
325,1,18000.0,17984.0,4970,1.6,195.0,32.0,1,20.247,MORT14,14.0,1328195,24.0,2020-12-14T13:01:47.654Z
326,1,6000.0,6002.0,4971,2.2,97.9,33.0,1,6.12,FRESA300,300.0,1335129,24.0,2020-12-14T13:02:56.994Z
327,1,6000.0,5941.0,4971,1.8,97.9,33.0,1,20.298,FRESA300,300.0,1333629,24.0,2020-12-14T13:02:41.994Z
328,1,6000.0,6000.0,4971,0.7,97.9,32.0,1,5.678,FRESA300,300.0,1338775,24.0,2020-12-14T13:03:33.454Z
329,1,18000.0,17978.0,4972,1.6,195.0,32.0,1,20.315,MORT14,14.0,1341582,24.0,2020-12-14T13:04:01.524Z
330,1,6000.0,6007.0,4973,2.2,97.9,29.0,1,6.8,FRESA300,300.0,1356918,24.0,2020-12-14T13:06:34.883Z
331,1,6000.0,5906.0,4973,1.7,97.9,27.0,1,20.298,FRESA300,300.0,1355435,24.0,2020-12-14T13:06:20.053Z
332,1,6000.0,5999.0,4973,0.7,97.9,29.0,1,7.106,FRESA300,300.0,1360448,24.0,2020-12-14T13:07:10.183Z
333,1,18000.0,17995.0,4974,1.4,195.0,30.0,1,20.162,MORT14,14.0,1363280,24.0,2020-12-14T13:07:38.503Z
334,1,6000.0,5904.0,4975,1.9,97.9,25.0,1,20.315,FRESA300,300.0,1383278,24.0,2020-12-14T13:10:58.483Z
335,1,6000.0,6001.0,4975,2.5,97.9,27.0,1,6.562,FRESA300,300.0,1384786,24.0,2020-12-14T13:11:13.563Z
336,1,6000.0,6002.0,4975,0.7,97.9,28.0,1,6.256,FRESA300,300.0,1388301,23.0,2020-12-14T13:11:48.713Z
337,1,18000.0,17977.0,4976,1.5,195.0,30.0,1,20.179,MORT14,14.0,1391128,23.0,2020-12-14T13:12:16.983Z
338,1,6000.0,5877.0,4977,1.8,97.9,33.0,1,20.349,FRESA300,300.0,1398403,24.0,2020-12-14T13:13:29.733Z
339,1,6000.0,6009.0,4977,1.9,97.9,33.0,1,5.457,FRESA300,300.0,1399898,24.0,2020-12-14T13:13:44.683Z
340,1,6000.0,5996.0,4977,0.7,97.9,32.0,1,6.375,FRESA300,300.0,1403456,24.0,2020-12-14T13:14:20.263Z
341,1,18000.0,17963.0,4978,1.6,195.0,32.0,1,20.382,MORT14,14.0,1406278,24.0,2020-12-14T13:14:48.483Z
342,1,6000.0,6005.0,4979,2.5,97.9,33.0,1,5.236,FRESA300,300.0,1413178,24.0,2020-12-14T13:15:57.483Z
343,1,6000.0,5936.0,4979,1.9,97.9,33.0,1,20.382,FRESA300,300.0,1411694,24.0,2020-12-14T13:15:42.643Z
344,1,6000.0,6000.0,4979,0.7,97.9,32.0,1,6.001,FRESA300,300.0,1416652,24.0,2020-12-14T13:16:32.222Z
345,1,18000.0,18008.0,4980,1.5,195.0,32.0,1,20.179,MORT14,14.0,1419479,24.0,2020-12-14T13:17:00.492Z
346,1,6000.0,5968.0,4981,1.9,97.9,25.0,1,20.247,FRESA300,300.0,80335,24.0,2020-12-14T13:41:23.643Z
347,1,6000.0,6007.0,4981,2.6,97.9,27.0,1,4.675,FRESA300,300.0,81822,24.0,2020-12-14T13:41:38.514Z
348,1,6000.0,6003.0,4981,0.7,97.9,27.0,1,3.57,FRESA300,300.0,85468,23.0,2020-12-14T13:42:14.974Z
349,1,18000.0,17882.0,4982,1.6,195.0,28.0,1,20.315,MORT14,14.0,88280,23.0,2020-12-14T13:42:43.095Z
350,1,6000.0,5920.0,4983,1.8,97.9,30.0,1,20.332,FRESA300,300.0,96791,23.0,2020-12-14T13:44:08.206Z
351,1,6000.0,5999.0,4983,2.3,97.9,32.0,1,1.666,FRESA300,300.0,98286,23.0,2020-12-14T13:44:23.156Z
352,1,6000.0,6003.0,4983,0.7,97.9,30.0,1,3.961,FRESA300,300.0,101813,23.0,2020-12-14T13:44:58.427Z
353,1,18000.0,18021.0,4984,1.8,195.0,30.0,1,20.212,MORT14,14.0,104655,22.0,2020-12-14T13:45:26.847Z
354,1,6000.0,5898.0,4985,1.9,97.9,30.0,1,20.451,FRESA300,300.0,110088,23.0,2020-12-14T13:46:21.178Z
355,1,6000.0,6002.0,4985,2.2,97.9,32.0,1,1.462,FRESA300,300.0,111586,23.0,2020-12-14T13:46:36.159Z
356,1,6000.0,6002.0,4985,0.7,97.9,30.0,1,4.845,FRESA300,300.0,115127,23.0,2020-12-14T13:47:11.569Z
357,1,18000.0,17998.0,4986,1.6,195.0,30.0,1,20.128,MORT14,14.0,117966,23.0,2020-12-14T13:47:39.960Z
358,1,6000.0,6010.0,4987,1.8,97.9,32.0,1,5.236,FRESA300,300.0,124892,23.0,2020-12-14T13:48:49.221Z
359,1,6000.0,5897.0,4987,1.9,97.9,32.0,1,20.382,FRESA300,300.0,123398,23.0,2020-12-14T13:48:34.281Z
360,1,6000.0,6004.0,4987,0.7,97.9,30.0,1,7.259,FRESA300,300.0,128370,23.0,2020-12-14T13:49:24.001Z
361,1,18000.0,17951.0,4988,1.7,195.0,30.0,1,20.298,MORT14,14.0,131197,23.0,2020-12-14T13:49:52.272Z
362,1,6000.0,6008.0,4989,2.5,97.9,33.0,1,6.817,FRESA300,300.0,138142,24.0,2020-12-14T13:51:01.723Z
363,1,6000.0,5967.0,4989,1.8,97.9,32.0,1,20.434,FRESA300,300.0,136645,24.0,2020-12-14T13:50:46.753Z
364,1,6000.0,6003.0,4989,0.7,97.9,32.0,1,3.876,FRESA300,300.0,141786,24.0,2020-12-14T13:51:38.164Z
365,1,18000.0,18000.0,4990,1.6,195.0,32.0,1,20.247,MORT14,14.0,144615,24.0,2020-12-14T13:52:06.454Z
366,1,6000.0,6006.0,4991,2.3,97.9,33.0,1,6.035,FRESA300,300.0,151820,24.0,2020-12-14T13:53:18.505Z
367,1,6000.0,5912.0,4991,1.9,97.9,33.0,1,20.332,FRESA300,300.0,150323,24.0,2020-12-14T13:53:03.535Z
368,1,6000.0,6003.0,4991,0.7,97.9,32.0,1,6.29,FRESA300,300.0,155345,24.0,2020-12-14T13:53:53.756Z
369,1,18000.0,17964.0,4992,1.6,195.0,32.0,1,20.212,MORT14,14.0,158173,24.0,2020-12-14T13:54:22.037Z
370,1,6000.0,5917.0,4993,1.8,97.9,33.0,1,20.281,FRESA300,300.0,163614,24.0,2020-12-14T13:55:16.447Z
371,1,6000.0,6003.0,4993,2.1,97.9,33.0,1,5.984,FRESA300,300.0,165108,24.0,2020-12-14T13:55:31.388Z
372,1,6000.0,6000.0,4993,0.6,97.9,32.0,1,6.103,FRESA300,300.0,168669,24.0,2020-12-14T13:56:06.998Z
373,1,18000.0,17961.0,4994,1.7,195.0,32.0,1,20.23,MORT14,14.0,171489,24.0,2020-12-14T13:56:35.199Z
374,1,6000.0,5968.0,4995,1.8,97.9,32.0,1,20.298,FRESA300,300.0,176938,24.0,2020-12-14T13:57:29.690Z
375,1,6000.0,6012.0,4995,2.4,97.9,33.0,1,5.032,FRESA300,300.0,178433,24.0,2020-12-14T13:57:44.640Z
376,1,6000.0,5998.0,4995,0.7,97.9,32.0,1,3.876,FRESA300,300.0,181907,24.0,2020-12-14T13:58:19.380Z
377,1,18000.0,18002.0,4996,1.5,195.0,32.0,1,20.179,MORT14,14.0,184738,24.0,2020-12-14T13:58:47.691Z
378,1,6000.0,6004.0,4997,2.5,97.9,33.0,1,6.341,FRESA300,300.0,191673,24.0,2020-12-14T13:59:57.042Z
379,1,6000.0,5889.0,4997,1.8,97.9,33.0,1,20.315,FRESA300,300.0,190174,24.0,2020-12-14T13:59:42.052Z
380,1,6000.0,6007.0,4997,0.7,97.9,32.0,1,4.811,FRESA300,300.0,195215,24.0,2020-12-14T14:00:32.463Z
381,1,18000.0,17931.0,4998,1.7,195.0,32.0,1,20.162,MORT14,14.0,198042,24.0,2020-12-14T14:01:00.733Z
382,1,6000.0,5898.0,4999,1.8,97.9,33.0,1,20.349,FRESA300,300.0,203465,24.0,2020-12-14T14:01:54.964Z
383,1,6000.0,6006.0,4999,1.9,97.9,33.0,1,5.712,FRESA300,300.0,204961,24.0,2020-12-14T14:02:09.924Z
384,1,6000.0,6006.0,4999,0.7,97.9,32.0,1,5.882,FRESA300,300.0,208433,24.0,2020-12-14T14:02:44.645Z
385,1,18000.0,17913.0,5000,1.7,195.0,32.0,1,20.298,MORT14,14.0,211255,24.0,2020-12-14T14:03:12.865Z
386,1,6000.0,5917.0,5001,1.9,97.9,33.0,1,20.264,FRESA300,300.0,216694,24.0,2020-12-14T14:04:07.256Z
387,1,6000.0,6009.0,5001,2.3,97.9,33.0,1,6.001,FRESA300,300.0,218190,24.0,2020-12-14T14:04:22.217Z
388,1,6000.0,6005.0,5001,0.6,97.9,32.0,1,6.783,FRESA300,300.0,221733,24.0,2020-12-14T14:04:57.647Z
389,1,18000.0,17967.0,5002,1.5,195.0,32.0,1,20.298,MORT14,14.0,224564,24.0,2020-12-14T14:05:25.958Z
390,1,6000.0,5918.0,5003,1.8,97.9,33.0,1,20.382,FRESA300,300.0,230008,24.0,2020-12-14T14:06:20.399Z
391,1,6000.0,6004.0,5003,2.2,97.9,34.0,1,5.865,FRESA300,300.0,231503,24.0,2020-12-14T14:06:35.349Z
392,1,6000.0,6005.0,5003,0.6,97.9,32.0,1,3.23,FRESA300,300.0,234977,24.0,2020-12-14T14:07:10.089Z
393,1,18000.0,18002.0,5004,1.7,195.0,32.0,1,20.195,MORT14,14.0,237814,24.0,2020-12-14T14:07:38.460Z
394,1,6000.0,5923.0,5005,1.9,97.9,33.0,1,20.332,FRESA300,300.0,243261,25.0,2020-12-14T14:08:32.931Z
395,1,6000.0,6006.0,5005,2.0,97.9,33.0,1,1.258,FRESA300,300.0,244753,25.0,2020-12-14T14:08:47.851Z
396,1,6000.0,6003.0,5005,0.6,97.9,32.0,1,5.933,FRESA300,300.0,248417,24.0,2020-12-14T14:09:24.492Z
397,1,18000.0,18014.0,5006,1.5,195.0,32.0,1,20.212,MORT14,14.0,251242,24.0,2020-12-14T14:09:52.742Z
398,1,6000.0,5943.0,5007,1.8,97.9,33.0,1,20.247,FRESA300,300.0,256686,24.0,2020-12-14T14:10:47.183Z
399,1,6000.0,6004.0,5007,2.2,97.9,33.0,1,2.346,FRESA300,300.0,258181,24.0,2020-12-14T14:11:02.133Z
400,1,6000.0,6003.0,5007,0.7,97.9,32.0,1,5.253,FRESA300,300.0,261657,24.0,2020-12-14T14:11:36.894Z
401,1,18000.0,18009.0,5008,1.6,195.0,30.0,1,20.247,MORT14,14.0,264497,24.0,2020-12-14T14:12:05.295Z
402,1,6000.0,5953.0,5009,1.8,97.9,33.0,1,20.212,FRESA300,300.0,269943,25.0,2020-12-14T14:12:59.755Z
403,1,6000.0,6008.0,5009,2.2,97.9,34.0,1,6.851,FRESA300,300.0,271439,25.0,2020-12-14T14:13:14.716Z
404,1,6000.0,65535.0,5009,0.6,97.9,32.0,1,4.454,FRESA300,300.0,274989,24.0,2020-12-14T14:13:50.216Z
405,1,18000.0,18003.0,5010,1.7,195.0,32.0,1,20.247,MORT14,14.0,277819,24.0,2020-12-14T14:14:18.517Z
406,1,6000.0,5996.0,5011,2.5,97.9,33.0,1,1.768,FRESA300,300.0,284749,24.0,2020-12-14T14:15:27.818Z
407,1,6000.0,5898.0,5011,1.9,97.9,33.0,1,20.315,FRESA300,300.0,283240,24.0,2020-12-14T14:15:12.728Z
408,1,6000.0,6000.0,5011,0.7,97.9,32.0,1,2.38,FRESA300,300.0,288211,24.0,2020-12-14T14:16:02.439Z
409,1,18000.0,17971.0,5012,1.5,195.0,32.0,1,20.264,MORT14,14.0,291038,24.0,2020-12-14T14:16:30.709Z
