,CurrentPeak,statorCelsius,rpmSetPoint,bearingsCelsius,VibromPeak,idChiave,ist_acc,spindleRpm,LUNG,numTP,UTE,@timestamp,statoRot,DIAM
19199,13.406,26.0,2000.0,21.0,0.5,8100,265883,2000.0,130.99,1,PUNTA_D10,2021-12-16T13:16:24.458Z,1,10.0
19200,13.406,24.0,9500.0,21.0,0.5,8101,286166,9498.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:19:47.292Z,1,9.0
19201,4.798,26.0,5000.0,22.0,0.6,8102,296331,4999.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:21:28.943Z,1,12.0
19202,13.312,25.0,11500.0,21.0,0.5,8102,294518,11524.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:21:10.813Z,1,12.0
19203,13.371,26.0,9000.0,22.0,0.6,8103,299842,9001.0,115.515,1,D8_INCISORE,2021-12-16T13:22:04.054Z,1,8.0
19204,13.359,26.0,9000.0,22.0,0.6,8104,303123,8993.0,106.99,1,D6_INCISORE,2021-12-16T13:22:36.864Z,1,6.0
19205,13.511,27.0,2000.0,22.0,0.4,8105,306475,1998.0,130.99,1,PUNTA_D10,2021-12-16T13:23:10.385Z,1,10.0
19206,13.511,25.0,9500.0,22.0,0.7,8106,324519,9501.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:26:10.828Z,1,9.0
19207,13.294,25.0,11500.0,22.0,0.8,8107,332848,11507.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:27:34.119Z,1,12.0
19208,4.781,26.0,5000.0,22.0,1.0,8107,334659,5003.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:27:52.229Z,1,12.0
19209,13.218,27.0,9000.0,22.0,0.7,8108,338150,9004.0,115.515,1,D8_INCISORE,2021-12-16T13:28:27.140Z,1,8.0
19210,13.236,27.0,9000.0,23.0,0.4,8109,341439,9002.0,106.99,1,D6_INCISORE,2021-12-16T13:29:00.031Z,1,6.0
19211,13.511,27.0,2000.0,23.0,0.4,8110,344792,2000.0,130.99,1,PUNTA_D10,2021-12-16T13:29:33.561Z,1,10.0
19212,13.388,24.0,9500.0,22.0,0.7,8111,369192,9512.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:33:37.565Z,1,9.0
19213,13.359,26.0,11500.0,22.0,0.9,8112,377524,11499.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:35:00.886Z,1,12.0
19214,4.763,26.0,5000.0,22.0,0.9,8112,379338,5001.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:35:19.027Z,1,12.0
19215,13.171,26.0,9000.0,22.0,0.6,8113,382851,9002.0,115.515,1,D8_INCISORE,2021-12-16T13:35:54.157Z,1,8.0
19216,13.417,27.0,9000.0,23.0,0.5,8114,386151,9005.0,106.99,1,D6_INCISORE,2021-12-16T13:36:27.158Z,1,6.0
19217,13.541,27.0,2000.0,23.0,0.4,8115,389491,2004.0,130.99,1,PUNTA_D10,2021-12-16T13:37:00.558Z,1,10.0
19218,13.359,25.0,9500.0,22.0,0.6,8116,406767,9504.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:39:53.321Z,1,9.0
19219,13.248,26.0,11500.0,22.0,0.7,8117,415097,11503.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:41:16.623Z,1,12.0
19220,4.763,26.0,5000.0,22.0,0.8,8117,416911,5000.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:41:34.763Z,1,12.0
19221,13.236,27.0,9000.0,23.0,0.6,8118,420422,9006.0,115.515,1,D8_INCISORE,2021-12-16T13:42:09.874Z,1,8.0
19222,13.312,27.0,9000.0,23.0,0.5,8119,423737,9003.0,106.99,1,D6_INCISORE,2021-12-16T13:42:43.024Z,1,6.0
19223,13.388,28.0,2000.0,23.0,0.4,8120,427091,2000.0,130.99,1,PUNTA_D10,2021-12-16T13:43:16.565Z,1,10.0
19224,13.265,22.0,9500.0,21.0,0.4,8121,473533,9496.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:51:00.992Z,1,9.0
19225,4.763,22.0,5000.0,21.0,0.7,8122,479825,4999.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:52:03.913Z,1,12.0
19226,13.341,22.0,11500.0,21.0,0.6,8122,477905,11488.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:51:44.713Z,1,12.0
19227,13.189,23.0,9500.0,21.0,0.5,8123,484680,9493.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:52:52.464Z,1,9.0
19228,13.265,25.0,11500.0,21.0,0.4,8124,492888,11506.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:54:14.546Z,1,12.0
19229,4.781,26.0,5000.0,22.0,0.6,8124,494705,5001.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:54:32.716Z,1,12.0
19230,13.341,26.0,9000.0,22.0,0.5,8125,498136,9003.0,115.515,1,D8_INCISORE,2021-12-16T13:55:07.027Z,1,8.0
19231,13.283,26.0,9000.0,22.0,0.5,8126,501410,8999.0,106.99,1,D6_INCISORE,2021-12-16T13:55:39.767Z,1,6.0
19232,13.447,27.0,2000.0,22.0,0.5,8127,504747,2004.0,130.99,1,PUNTA_D10,2021-12-16T13:56:13.138Z,1,10.0
19233,13.312,25.0,9500.0,22.0,0.6,8128,518516,9506.0,109.497,1,FRS-D9_Z3_ALL,2021-12-16T13:58:30.830Z,1,9.0
19234,4.845,26.0,5000.0,22.0,0.9,8129,528535,4998.0,119.5,1,FRESA_D12_Z3,2021-12-16T14:00:11.022Z,1,12.0
19235,13.083,26.0,11500.0,22.0,0.8,8129,526719,11506.0,119.5,1,FRESA_D12_Z3,2021-12-16T13:59:52.861Z,1,12.0
19236,13.406,27.0,9000.0,22.0,0.6,8130,531953,9004.0,115.515,1,D8_INCISORE,2021-12-16T14:00:45.202Z,1,8.0
19237,13.189,27.0,9000.0,23.0,0.5,8131,535251,9001.0,106.99,1,D6_INCISORE,2021-12-16T14:01:18.183Z,1,6.0
19238,13.417,28.0,2000.0,23.0,0.4,8132,538589,2006.0,130.99,1,PUNTA_D10,2021-12-16T14:01:51.563Z,1,10.0
19239,13.189,11.0,9500.0,11.0,0.6,8133,46516,9499.0,109.497,1,FRS-D9_Z3_ALL,2021-12-18T06:17:39.830Z,1,9.0
19240,12.943,13.0,11500.0,12.0,0.7,8134,54725,11501.0,119.5,1,FRESA_D12_Z3,2021-12-18T06:19:01.920Z,1,12.0
19241,4.687,14.0,5000.0,12.0,0.9,8134,56545,5001.0,119.5,1,FRESA_D12_Z3,2021-12-18T06:19:20.121Z,1,12.0
19242,13.435,15.0,9000.0,12.0,0.6,8135,59962,9001.0,115.515,1,D8_INCISORE,2021-12-18T06:19:54.291Z,1,8.0
19243,13.388,16.0,9000.0,13.0,0.4,8136,63239,8998.0,106.99,1,D6_INCISORE,2021-12-18T06:20:27.061Z,1,6.0
19244,13.283,17.0,2000.0,13.0,0.4,8137,66589,2000.0,130.99,1,PUNTA_D10,2021-12-18T06:21:00.562Z,1,10.0
19245,13.283,16.0,9500.0,13.0,0.6,8138,78921,9493.0,109.497,1,FRS-D9_Z3_ALL,2021-12-18T06:23:03.883Z,1,9.0
19246,13.16,18.0,11500.0,14.0,0.6,8139,87128,11494.0,119.5,1,FRESA_D12_Z3,2021-12-18T06:24:25.953Z,1,12.0
19247,4.658,18.0,5000.0,14.0,0.8,8139,88945,4997.0,119.5,1,FRESA_D12_Z3,2021-12-18T06:24:44.123Z,1,12.0
19248,13.265,19.0,9000.0,14.0,0.6,8140,92361,9010.0,115.515,1,D8_INCISORE,2021-12-18T06:25:18.284Z,1,8.0
19249,13.019,20.0,9000.0,15.0,0.5,8141,95663,9002.0,106.99,1,D6_INCISORE,2021-12-18T06:25:51.304Z,1,6.0
19250,13.189,20.0,2000.0,15.0,0.4,8142,99007,2001.0,130.99,1,PUNTA_D10,2021-12-18T06:26:24.744Z,1,10.0
19251,13.324,14.0,7000.0,14.0,0.4,8143,161568,6995.0,115.515,1,D8_INCISORE,2021-12-18T06:36:50.360Z,1,8.0
19252,13.283,15.0,7000.0,14.0,0.4,8144,170629,6997.0,115.515,1,D8_INCISORE,2021-12-18T06:38:20.971Z,1,8.0
19253,13.171,15.0,7000.0,14.0,0.4,8145,174239,7002.0,111.846,1,PUNTA_D3-2,2021-12-18T06:38:57.071Z,1,3.3
19254,13.664,17.0,0.0,14.0,0.1,8146,181099,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:05.672Z,1,4.0
19255,13.71,17.0,600.0,14.0,0.3,8146,181330,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:07.982Z,1,4.0
19256,13.189,17.0,600.0,14.0,0.4,8146,180472,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:39:59.402Z,1,4.0
19257,8.373,17.0,600.0,14.0,0.1,8146,180927,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:03.952Z,1,4.0
19258,14.337,17.0,0.0,14.0,0.1,8146,181506,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:09.742Z,1,4.0
19259,13.787,17.0,600.0,14.0,0.3,8146,181737,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:12.052Z,1,4.0
19260,14.091,17.0,0.0,14.0,0.1,8146,181986,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:14.542Z,1,4.0
19261,14.15,17.0,600.0,14.0,0.4,8146,182216,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:16.842Z,1,4.0
19262,8.449,17.0,600.0,14.0,0.1,8146,181834,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:13.022Z,1,4.0
19263,8.923,17.0,600.0,14.0,0.1,8146,182280,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:17.482Z,1,4.0
19264,14.396,17.0,0.0,14.0,0.1,8146,182432,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:19.002Z,1,4.0
19265,13.617,18.0,600.0,14.0,0.5,8146,182662,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:21.302Z,1,4.0
19266,8.8,18.0,600.0,14.0,0.1,8146,182726,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:21.942Z,1,4.0
19267,13.675,18.0,0.0,14.0,0.1,8146,182878,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:23.462Z,1,4.0
19268,13.646,18.0,600.0,14.0,0.5,8146,183108,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:25.762Z,1,4.0
19269,8.97,18.0,600.0,14.0,0.1,8146,183618,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:30.862Z,1,4.0
19270,8.742,18.0,600.0,14.0,0.1,8146,183172,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:26.402Z,1,4.0
19271,14.273,18.0,0.0,14.0,0.1,8146,183770,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:32.382Z,1,4.0
19272,13.833,18.0,0.0,14.0,0.1,8146,183324,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:27.922Z,1,4.0
19273,14.273,18.0,600.0,14.0,0.4,8146,183554,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:40:30.222Z,1,4.0
19274,12.562,16.0,7000.0,15.0,0.5,8147,206376,7004.0,115.515,1,D8_INCISORE,2021-12-18T06:44:18.445Z,1,8.0
19275,13.13,16.0,7000.0,15.0,0.4,8148,209931,7007.0,111.846,1,PUNTA_D3-2,2021-12-18T06:44:53.995Z,1,3.3
19276,13.207,18.0,600.0,15.0,0.4,8149,216191,595.0,171.228,1,MASCHIO_M4,2021-12-18T06:45:56.596Z,1,4.0
19277,13.599,18.0,600.0,15.0,0.4,8149,217046,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:05.146Z,1,4.0
19278,13.986,18.0,0.0,15.0,0.1,8149,217224,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:06.926Z,1,4.0
19279,8.373,18.0,600.0,15.0,0.2,8149,216645,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:01.136Z,1,4.0
19280,13.845,18.0,0.0,15.0,0.1,8149,216816,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:02.846Z,1,4.0
19281,14.214,18.0,600.0,15.0,0.2,8149,217454,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:09.226Z,1,4.0
19282,8.478,18.0,600.0,15.0,0.1,8149,217551,601.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:10.196Z,1,4.0
19283,13.875,18.0,0.0,15.0,0.1,8149,217703,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:11.716Z,1,4.0
19284,14.226,18.0,600.0,15.0,0.4,8149,217934,598.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:14.026Z,1,4.0
19285,8.97,18.0,600.0,15.0,0.1,8149,217997,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:14.656Z,1,4.0
19286,14.349,18.0,0.0,15.0,0.1,8149,218150,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:16.186Z,1,4.0
19287,13.74,18.0,600.0,15.0,0.5,8149,218379,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:18.476Z,1,4.0
19288,8.97,18.0,600.0,15.0,0.2,8149,218443,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:19.116Z,1,4.0
19289,13.968,19.0,0.0,15.0,0.1,8149,218595,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:20.636Z,1,4.0
19290,13.617,19.0,600.0,15.0,0.5,8149,218825,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:22.936Z,1,4.0
19291,8.753,19.0,600.0,15.0,0.1,8149,218889,598.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:23.576Z,1,4.0
19292,13.951,19.0,0.0,15.0,0.1,8149,219041,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:25.096Z,1,4.0
19293,14.109,19.0,600.0,15.0,0.4,8149,219271,596.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:27.396Z,1,4.0
19294,8.941,19.0,600.0,15.0,0.1,8149,219336,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:28.046Z,1,4.0
19295,14.337,19.0,0.0,15.0,0.1,8149,219488,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:46:29.566Z,1,4.0
19296,12.808,20.0,7000.0,15.0,0.4,8150,228760,7004.0,115.515,1,D8_INCISORE,2021-12-18T06:48:02.287Z,1,8.0
19297,13.142,19.0,7000.0,15.0,0.4,8151,232323,7001.0,111.846,1,PUNTA_D3-2,2021-12-18T06:48:37.917Z,1,3.3
19298,13.189,20.0,600.0,16.0,0.4,8152,238560,607.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:40.288Z,1,4.0
19299,8.496,20.0,600.0,16.0,0.2,8152,239013,598.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:44.818Z,1,4.0
19300,14.214,20.0,0.0,16.0,0.1,8152,239185,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:46.538Z,1,4.0
19301,13.968,20.0,600.0,16.0,0.4,8152,239415,597.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:48.838Z,1,4.0
19302,14.109,20.0,0.0,16.0,0.1,8152,239593,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:50.618Z,1,4.0
19303,13.494,20.0,600.0,16.0,0.3,8152,239823,595.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:52.918Z,1,4.0
19304,8.525,20.0,600.0,16.0,0.1,8152,239920,598.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:53.888Z,1,4.0
19305,14.349,20.0,0.0,16.0,0.1,8152,240072,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:55.408Z,1,4.0
19306,13.541,20.0,600.0,16.0,0.4,8152,240302,600.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:57.708Z,1,4.0
19307,8.771,20.0,600.0,16.0,0.1,8152,240366,601.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:58.348Z,1,4.0
19308,13.845,20.0,0.0,16.0,0.1,8152,240518,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:49:59.868Z,1,4.0
19309,14.226,20.0,600.0,16.0,0.5,8152,240748,595.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:02.168Z,1,4.0
19310,8.953,20.0,600.0,16.0,0.1,8152,240813,599.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:02.818Z,1,4.0
19311,14.32,20.0,0.0,16.0,0.1,8152,240965,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:04.338Z,1,4.0
19312,13.558,21.0,600.0,16.0,0.5,8152,241195,601.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:06.638Z,1,4.0
19313,8.876,21.0,600.0,16.0,0.1,8152,241259,602.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:07.278Z,1,4.0
19314,13.833,21.0,0.0,16.0,0.1,8152,241411,0.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:08.798Z,1,4.0
19315,13.587,21.0,600.0,16.0,0.3,8152,241641,601.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:11.098Z,1,4.0
19316,8.695,21.0,600.0,16.0,0.1,8152,241705,602.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:11.738Z,1,4.0
19317,13.816,21.0,500.0,16.0,0.1,8152,241857,500.0,171.228,1,MASCHIO_M4,2021-12-18T06:50:13.258Z,1,4.0
19318,13.511,20.0,7000.0,16.0,0.4,8153,253439,6996.0,115.515,1,D8_INCISORE,2021-12-18T06:52:09.080Z,1,8.0
19319,13.312,20.0,7000.0,16.0,0.5,8174,504592,7003.0,115.515,1,D8_INCISORE,2021-12-18T07:34:00.640Z,1,8.0
19320,13.388,20.0,7000.0,16.0,0.4,8175,508176,7000.0,111.846,1,PUNTA_D3-2,2021-12-18T07:34:36.481Z,1,3.3
19321,14.261,21.0,600.0,16.0,0.3,8176,515241,598.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:47.132Z,1,4.0
19322,14.32,21.0,0.0,16.0,0.1,8176,515419,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:48.912Z,1,4.0
19323,13.599,21.0,600.0,16.0,0.3,8176,515649,598.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:51.212Z,1,4.0
19324,8.343,21.0,600.0,16.0,0.2,8176,514839,600.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:43.112Z,1,4.0
19325,14.074,21.0,10000.0,16.0,0.1,8176,515012,31.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:44.842Z,1,4.0
19326,8.894,21.0,600.0,16.0,0.2,8176,516192,600.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:56.642Z,1,4.0
19327,13.951,21.0,0.0,16.0,0.1,8176,516344,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:58.162Z,1,4.0
19328,14.302,21.0,600.0,16.0,0.4,8176,516574,598.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:00.462Z,1,4.0
19329,8.677,21.0,600.0,16.0,0.1,8176,515746,600.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:52.182Z,1,4.0
19330,14.109,21.0,0.0,16.0,0.1,8176,515898,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:53.702Z,1,4.0
19331,13.494,21.0,600.0,16.0,0.4,8176,516128,603.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:56.002Z,1,4.0
19332,13.541,21.0,600.0,16.0,0.4,8176,514387,595.0,171.228,1,MASCHIO_M4,2021-12-18T07:35:38.592Z,1,4.0
19333,9.0,21.0,600.0,16.0,0.1,8176,516638,601.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:01.102Z,1,4.0
19334,14.425,21.0,0.0,16.0,0.1,8176,516790,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:02.622Z,1,4.0
19335,13.757,22.0,600.0,16.0,0.5,8176,517020,597.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:04.922Z,1,4.0
19336,8.953,22.0,600.0,16.0,0.2,8176,517084,599.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:05.562Z,1,4.0
19337,13.787,22.0,0.0,16.0,0.1,8176,517236,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:07.082Z,1,4.0
19338,13.757,22.0,600.0,16.0,0.4,8176,517466,598.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:09.382Z,1,4.0
19339,8.847,22.0,600.0,16.0,0.1,8176,517530,600.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:10.022Z,1,4.0
19340,13.875,22.0,0.0,16.0,0.1,8176,517682,0.0,171.228,1,MASCHIO_M4,2021-12-18T07:36:11.542Z,1,4.0
19341,13.359,14.0,7000.0,14.0,0.4,8177,1959614,7000.0,126.903,1,PUNTA_D5-ALLUM,2021-12-18T11:36:31.064Z,1,5.0
19342,15.878,25.0,500.0,18.0,0.1,8178,2002988,503.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:44.810Z,1,6.0
19343,11.841,25.0,500.0,18.0,0.1,8178,2003051,498.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:45.440Z,1,6.0
19344,15.498,25.0,0.0,18.0,0.1,8178,2003288,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:47.810Z,1,6.0
19345,16.001,25.0,500.0,18.0,0.1,8178,2002388,505.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:38.810Z,1,6.0
19346,12.105,25.0,500.0,18.0,0.1,8178,2002443,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:39.360Z,1,6.0
19347,15.708,25.0,0.0,18.0,0.1,8178,2002680,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:41.730Z,1,6.0
19348,11.185,25.0,500.0,18.0,0.2,8178,2001794,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:32.870Z,1,6.0
19349,15.404,25.0,0.0,18.0,0.1,8178,2002068,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:35.610Z,1,6.0
19350,13.13,25.0,500.0,18.0,0.3,8178,2001257,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:27.500Z,1,6.0
19351,15.298,26.0,500.0,18.0,0.3,8178,2005390,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:08.831Z,1,6.0
19352,11.66,26.0,500.0,18.0,0.1,8178,2005451,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:09.441Z,1,6.0
19353,15.48,26.0,0.0,18.0,0.1,8178,2005676,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:11.691Z,1,6.0
19354,15.955,25.0,500.0,18.0,0.1,8178,2003608,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:51.010Z,1,6.0
19355,15.896,26.0,500.0,18.0,0.3,8178,2004199,498.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:56.920Z,1,6.0
19356,15.632,26.0,0.0,18.0,0.1,8178,2004479,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:59.720Z,1,6.0
19357,15.48,25.0,0.0,18.0,0.1,8178,2003880,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:43:53.730Z,1,6.0
19358,15.908,26.0,500.0,18.0,0.1,8178,2004799,497.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:02.921Z,1,6.0
19359,16.183,26.0,0.0,18.0,0.1,8178,2005070,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:05.631Z,1,6.0
19360,15.679,27.0,500.0,18.0,0.2,8178,2006008,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:15.011Z,1,6.0
19361,15.375,27.0,0.0,18.0,0.1,8178,2006279,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:17.721Z,1,6.0
19362,15.867,27.0,500.0,18.0,0.2,8178,2006599,498.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:20.921Z,1,6.0
19363,15.451,27.0,0.0,18.0,0.1,8178,2006868,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:23.611Z,1,6.0
19364,15.222,28.0,500.0,18.0,0.4,8178,2007775,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:32.681Z,1,6.0
19365,11.906,28.0,500.0,18.0,0.2,8178,2007837,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:33.301Z,1,6.0
19366,16.142,29.0,0.0,18.0,0.1,8178,2008075,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:35.681Z,1,6.0
19367,15.515,30.0,500.0,18.0,0.2,8178,2010173,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:56.661Z,1,6.0
19368,11.812,30.0,500.0,18.0,0.1,8178,2010224,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:57.171Z,1,6.0
19369,15.773,30.0,0.0,18.0,0.1,8178,2010461,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:59.541Z,1,6.0
19370,15.908,28.0,500.0,18.0,0.1,8178,2007188,504.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:26.811Z,1,6.0
19371,15.667,28.0,0.0,18.0,0.1,8178,2007466,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:29.591Z,1,6.0
19372,15.544,29.0,500.0,18.0,0.2,8178,2008981,498.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:44.741Z,1,6.0
19373,15.791,30.0,0.0,18.0,0.1,8178,2009262,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:47.551Z,1,6.0
19374,15.451,30.0,500.0,18.0,0.1,8178,2009582,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:50.751Z,1,6.0
19375,15.667,30.0,0.0,18.0,0.1,8178,2009853,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:53.461Z,1,6.0
19376,15.375,29.0,500.0,18.0,0.2,8178,2008383,487.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:38.761Z,1,6.0
19377,15.697,29.0,0.0,18.0,0.1,8178,2008661,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:44:41.541Z,1,6.0
19378,15.48,31.0,500.0,18.0,0.2,8178,2010781,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:02.741Z,1,6.0
19379,11.859,31.0,500.0,18.0,0.1,8178,2010831,501.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:03.241Z,1,6.0
19380,15.755,31.0,0.0,18.0,0.1,8178,2011068,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:05.611Z,1,6.0
19381,15.697,31.0,500.0,18.0,0.4,8178,2011377,494.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:08.701Z,1,6.0
19382,11.173,32.0,500.0,18.0,0.2,8178,2011538,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:10.312Z,1,6.0
19383,16.23,32.0,0.0,18.0,0.1,8178,2011764,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:12.572Z,1,6.0
19384,15.375,32.0,500.0,18.0,0.1,8178,2012095,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:15.882Z,1,6.0
19385,11.964,32.0,500.0,18.0,0.1,8178,2012146,500.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:16.392Z,1,6.0
19386,16.125,32.0,0.0,18.0,0.1,8178,2012372,0.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:18.652Z,1,6.0
19387,15.468,32.0,500.0,18.0,0.1,8178,2012703,499.0,178.849,1,MASCHIO_M6,2021-12-18T11:45:21.962Z,1,6.0
