,statoRot,CurrentPeak,numTP,UTE,DIAM,ist_acc,bearingsCelsius,spindleRpm,rpmSetPoint,statorCelsius,@timestamp,idChiave,VibromPeak,LUNG
22739,1,5.187,8,LAMA120,119.5,823786,0.0,0.0,6000.0,0.0,2022-07-05T07:56:20.708Z,23800,,2.0
22740,1,12.121,,,,907687,0.0,0.0,0.0,0.0,2022-07-05T08:10:19.733Z,23803,,
22741,1,10.093,,,,914659,0.0,0.0,0.0,0.0,2022-07-05T08:11:29.454Z,23804,,
22742,1,12.099,,,,921090,0.0,0.0,0.0,0.0,2022-07-05T08:12:33.765Z,23805,,
22743,1,12.239,,,,938584,0.0,0.0,0.0,0.0,2022-07-05T08:15:28.708Z,23806,,
22744,1,12.261,,,,953079,0.0,0.0,0.0,0.0,2022-07-05T08:17:53.660Z,23807,,
22745,1,12.18,,,,960879,0.0,0.0,0.0,0.0,2022-07-05T08:19:11.662Z,23808,,
22746,1,12.18,,,,969813,0.0,0.0,0.0,0.0,2022-07-05T08:20:41.003Z,23809,,
22747,1,5.498,,,,977525,0.0,0.0,0.0,0.0,2022-07-05T08:21:58.124Z,23810,,
22748,1,12.202,,,,987791,0.0,0.0,0.0,0.0,2022-07-05T08:23:40.786Z,23811,,
22749,1,12.18,,,,1175124,0.0,0.0,0.0,0.0,2022-07-05T08:54:54.148Z,23812,,
22750,1,5.268,,,,530940,0.0,0.0,0.0,0.0,2022-07-04T13:32:43.285Z,23713,,
22751,1,36.735,1,FRESA20,20.0,1027377,27.0,16589.0,17000.0,28.0,2022-06-24T14:56:05.279Z,23360,3.0,147.369
22752,1,27.775,1,FRESA20,20.0,1057595,25.0,16556.0,17000.0,27.0,2022-06-24T15:01:07.464Z,23364,3.0,147.369
22753,1,28.799,1,FRESA20,20.0,1069415,27.0,16489.0,17000.0,30.0,2022-06-24T15:03:05.666Z,23365,2.7,147.369
22754,1,31.155,1,FRESA20,20.0,1078520,29.0,16556.0,17000.0,32.0,2022-06-24T15:04:36.717Z,23366,3.2,147.369
22755,1,27.775,1,FRESA20,20.0,1142520,27.0,16590.0,17000.0,27.0,2022-06-24T15:15:16.727Z,23369,3.1,147.369
22756,1,30.875,1,FRESA8,7.9,1152044,29.0,15582.0,16000.0,34.0,2022-06-24T15:16:51.968Z,23370,0.9,122.099
22757,1,27.434,1,FRESA20,20.0,1180776,27.0,16506.0,17000.0,27.0,2022-06-24T15:21:39.293Z,23373,1.8,147.369
22758,1,27.28,1,FRESA20,20.0,1198827,27.0,16491.0,17000.0,28.0,2022-06-24T15:24:39.806Z,23376,1.9,147.369
22759,1,27.775,1,FRESA20,20.0,1214942,27.0,16548.0,17000.0,28.0,2022-06-24T15:27:20.958Z,23379,1.9,147.369
22760,1,35.618,1,FRESA20,20.0,1239731,27.0,16577.0,17000.0,27.0,2022-06-24T15:31:28.852Z,23383,2.1,147.369
22761,1,27.403,1,FRESA20,20.0,1247230,28.0,16570.0,17000.0,30.0,2022-06-24T15:32:43.843Z,23384,1.9,147.369
22762,1,4.588,1,FRESA20,20.0,1293006,25.0,16465.0,17000.0,27.0,2022-06-24T15:40:21.610Z,23387,1.8,147.369
22763,1,4.774,1,FRESA20,20.0,1293124,25.0,16311.0,17000.0,27.0,2022-06-24T15:40:22.790Z,23387,1.9,147.369
22764,1,5.332,1,FRESA20,20.0,1293460,25.0,16490.0,17000.0,27.0,2022-06-24T15:40:26.150Z,23387,5.5,147.369
22765,1,5.084,1,FRESA20,20.0,1293761,25.0,16369.0,17000.0,27.0,2022-06-24T15:40:29.160Z,23387,4.6,147.369
22766,1,4.526,1,FRESA20,20.0,1293904,25.0,16346.0,17000.0,27.0,2022-06-24T15:40:30.590Z,23387,4.9,147.369
22767,1,4.185,1,FRESA20,20.0,1294344,25.0,16338.0,17000.0,27.0,2022-06-24T15:40:34.990Z,23387,2.1,147.369
22768,1,5.084,1,FRESA20,20.0,1294386,25.0,16327.0,17000.0,27.0,2022-06-24T15:40:35.410Z,23387,2.3,147.369
22769,1,3.689,1,FRESA20,20.0,1294672,25.0,16355.0,17000.0,27.0,2022-06-24T15:40:38.270Z,23387,2.6,147.369
22770,1,4.557,1,FRESA20,20.0,1294717,25.0,16292.0,17000.0,27.0,2022-06-24T15:40:38.720Z,23387,2.6,147.369
22771,1,4.34,1,FRESA20,20.0,1295160,27.0,16348.0,17000.0,27.0,2022-06-24T15:40:43.150Z,23387,5.1,147.369
22772,1,4.898,1,FRESA20,20.0,1295202,27.0,16302.0,17000.0,27.0,2022-06-24T15:40:43.570Z,23387,5.2,147.369
22773,1,4.96,1,FRESA20,20.0,1295383,27.0,16359.0,17000.0,27.0,2022-06-24T15:40:45.380Z,23387,5.9,147.369
22774,1,4.867,1,FRESA20,20.0,1296449,27.0,16516.0,17000.0,28.0,2022-06-24T15:40:56.040Z,23387,4.9,147.369
22775,1,3.472,1,FRESA20,20.0,1296683,27.0,16359.0,17000.0,29.0,2022-06-24T15:40:58.380Z,23387,7.3,147.369
22776,1,4.774,1,FRESA20,20.0,1295425,27.0,16336.0,17000.0,27.0,2022-06-24T15:40:45.800Z,23387,6.0,147.369
22777,1,35.494,1,FRESA20,20.0,1292825,25.0,17069.0,17000.0,27.0,2022-06-24T15:40:19.800Z,23387,2.3,147.369
22778,1,5.022,1,FRESA20,20.0,1296725,27.0,16316.0,17000.0,29.0,2022-06-24T15:40:58.800Z,23387,7.5,147.369
22779,1,5.177,1,FRESA20,20.0,1295640,27.0,16332.0,17000.0,28.0,2022-06-24T15:40:47.950Z,23387,6.6,147.369
22780,1,5.611,1,FRESA20,20.0,1296882,27.0,16414.0,17000.0,29.0,2022-06-24T15:41:00.370Z,23387,6.1,147.369
22781,1,4.34,1,FRESA20,20.0,1295683,27.0,16301.0,17000.0,28.0,2022-06-24T15:40:48.380Z,23387,6.6,147.369
22782,1,5.456,1,FRESA20,20.0,1295995,27.0,16504.0,17000.0,28.0,2022-06-24T15:40:51.500Z,23387,5.6,147.369
22783,1,4.712,1,FRESA20,20.0,1297023,27.0,16343.0,17000.0,30.0,2022-06-24T15:41:01.780Z,23387,6.4,147.369
22784,1,5.146,1,FRESA20,20.0,1297336,27.0,16526.0,17000.0,30.0,2022-06-24T15:41:04.911Z,23387,6.1,147.369
22785,1,4.402,1,FRESA20,20.0,1297146,27.0,16340.0,17000.0,30.0,2022-06-24T15:41:03.010Z,23387,6.1,147.369
22786,1,4.65,1,FRESA20,20.0,1297501,27.0,16504.0,17000.0,30.0,2022-06-24T15:41:06.561Z,23387,6.0,147.369
22787,1,4.836,1,FRESA20,20.0,1297188,27.0,16303.0,17000.0,30.0,2022-06-24T15:41:03.431Z,23387,5.9,147.369
22788,1,5.456,1,FRESA20,20.0,1297845,27.0,16336.0,17000.0,30.0,2022-06-24T15:41:10.001Z,23387,3.4,147.369
22789,1,4.929,1,FRESA20,20.0,1297887,27.0,16310.0,17000.0,30.0,2022-06-24T15:41:10.421Z,23387,3.5,147.369
22790,1,5.022,1,FRESA20,20.0,1298367,27.0,16497.0,17000.0,30.0,2022-06-24T15:41:15.221Z,23387,4.6,147.369
22791,1,4.65,1,FRESA20,20.0,1298675,27.0,16515.0,17000.0,30.0,2022-06-24T15:41:18.301Z,23387,4.8,147.369
22792,1,5.146,1,FRESA20,20.0,1298699,27.0,16530.0,17000.0,30.0,2022-06-24T15:41:18.541Z,23387,4.6,147.369
22793,1,15.128,1,FRESA8,7.9,1301807,28.0,15739.0,16000.0,33.0,2022-06-24T15:41:49.621Z,23388,0.9,122.099
22794,1,37.324,1,FRESA20,20.0,1330859,27.0,16747.0,17000.0,27.0,2022-06-24T15:46:40.146Z,23391,1.4,147.369
22795,1,27.125,1,FRESA20,20.0,34455,24.0,17018.0,17000.0,25.0,2022-06-27T05:39:47.630Z,23394,1.4,147.369
22796,1,29.945,1,FRESA20,20.0,48781,25.0,17018.0,17000.0,27.0,2022-06-27T05:42:10.892Z,23397,1.3,147.369
22797,1,29.605,1,FRESA20,20.0,69505,25.0,17103.0,17000.0,27.0,2022-06-27T05:45:38.134Z,23401,1.3,147.369
22798,1,29.233,1,FRESA20,20.0,77047,25.0,17081.0,17000.0,29.0,2022-06-27T05:46:53.555Z,23402,1.3,147.369
22799,1,34.999,1,FRESA20,20.0,82030,27.0,17064.0,17000.0,30.0,2022-06-27T05:47:43.386Z,23403,1.3,147.369
22800,1,29.791,1,FRESA20,20.0,88677,27.0,17077.0,17000.0,32.0,2022-06-27T05:48:49.856Z,23404,1.4,147.369
22801,1,25.017,1,FRESA20,20.0,95587,27.0,17066.0,17000.0,30.0,2022-06-27T05:49:58.957Z,23405,1.5,147.369
22802,1,26.474,1,FRESA20,20.0,133043,25.0,17069.0,17000.0,27.0,2022-06-27T05:56:13.522Z,23406,1.6,147.369
22803,1,27.745,1,FRESA20,20.0,143738,27.0,17072.0,17000.0,30.0,2022-06-27T05:58:00.474Z,23407,1.5,147.369
22804,1,15.159,1,FRESA20,20.0,156013,28.0,17004.0,17000.0,30.0,2022-06-27T06:00:03.225Z,23408,1.5,147.369
22805,1,27.372,1,FRESA20,20.0,166864,29.0,17051.0,17000.0,32.0,2022-06-27T06:01:51.737Z,23409,1.6,147.369
22806,1,29.976,1,FRESA20ELI,19.5,423368,24.0,14080.0,14000.0,25.0,2022-06-27T06:44:36.819Z,23417,0.4,156.5
22807,1,22.971,1,FRESA20ELI,19.5,451751,27.0,14086.0,14000.0,30.0,2022-06-27T06:49:20.654Z,23418,0.7,156.5
22808,1,27.931,1,FRESA20ELI,19.5,473505,27.0,14071.0,14000.0,29.0,2022-06-27T06:52:58.197Z,23419,0.5,156.5
22809,1,28.892,1,FRESA20,20.0,483551,28.0,17075.0,17000.0,33.0,2022-06-27T06:54:38.659Z,23420,1.9,147.369
22810,1,30.349,1,FRESA20ELI,19.5,592636,25.0,14075.0,14000.0,27.0,2022-06-27T07:12:49.528Z,23421,1.1,156.5
22811,1,27.559,1,FRESA8,7.9,820268,24.0,16004.0,16000.0,25.0,2022-06-27T07:50:45.888Z,23422,0.8,122.099
22812,1,30.783,1,FRESA8,7.9,918906,24.0,16009.0,16000.0,25.0,2022-06-27T08:07:12.286Z,23423,1.0,122.099
22813,1,30.504,1,FRESA20,20.0,956572,25.0,17098.0,17000.0,27.0,2022-06-27T08:13:28.953Z,23424,2.0,147.369
22814,1,30.752,1,FRESA300Z72,299.5,1159071,25.0,3995.0,4000.0,27.0,2022-06-27T08:47:13.979Z,23425,1.3,97.82
22815,1,23.312,1,FRESA8,7.9,1166203,24.0,16080.0,16000.0,27.0,2022-06-27T08:48:25.300Z,23426,1.7,122.099
22816,1,30.504,1,FRESA20,20.0,1807698,24.0,17079.0,17000.0,27.0,2022-06-27T10:35:20.364Z,23427,3.4,147.369
22817,1,28.643,1,FRESA20,20.0,1841133,25.0,16996.0,17000.0,25.0,2022-06-27T10:40:54.720Z,23430,3.2,147.369
22818,1,34.564,1,FRESA20,20.0,1869853,25.0,17047.0,17000.0,27.0,2022-06-27T10:45:41.926Z,23433,2.9,147.369
22819,1,28.396,1,FRESA20,20.0,1889364,27.0,17018.0,17000.0,27.0,2022-06-27T10:48:57.039Z,23437,2.8,147.369
22820,1,30.318,1,FRESA20,20.0,29239,25.0,17075.0,17000.0,25.0,2022-06-27T12:05:31.209Z,23441,2.7,147.369
22821,1,27.434,1,FRESA20,20.0,50571,25.0,16989.0,17000.0,27.0,2022-06-27T12:09:04.531Z,23445,2.6,147.369
22822,1,30.007,1,FRESA20,20.0,57155,27.0,17059.0,17000.0,30.0,2022-06-27T12:10:10.372Z,23446,2.7,147.369
22823,1,28.427,1,FRESA20,20.0,62903,28.0,17089.0,17000.0,32.0,2022-06-27T12:11:07.853Z,23447,2.8,147.369
22824,1,15.128,1,FRESA20,20.0,69473,29.0,17092.0,17000.0,33.0,2022-06-27T12:12:13.554Z,23448,2.9,147.369
22825,1,29.729,1,FRESA20,20.0,103944,25.0,17077.0,17000.0,27.0,2022-06-27T12:17:58.268Z,23449,3.0,147.369
22826,1,26.784,1,FRESA300Z72,299.5,118472,30.0,3964.0,4000.0,35.0,2022-06-27T12:20:23.550Z,23450,2.0,97.82
22827,1,31.031,1,FRESA8,7.9,125007,30.0,16099.0,16000.0,33.0,2022-06-27T12:21:28.901Z,23451,2.3,122.099
22828,1,25.698,1,FRESA300Z72,299.5,172134,27.0,3968.0,4000.0,27.0,2022-06-27T12:29:20.178Z,23452,1.3,97.82
22829,1,33.79,1,FRESA20,20.0,206049,27.0,17071.0,17000.0,27.0,2022-06-27T12:34:59.333Z,23454,1.2,147.369
22830,1,27.434,1,FRESA300Z72,299.5,217392,29.0,3993.0,4000.0,34.0,2022-06-27T12:36:52.764Z,23455,1.3,97.82
22831,1,27.403,1,FRESA8,7.9,223410,28.0,16023.0,16000.0,32.0,2022-06-27T12:37:52.945Z,23456,2.2,126.199
22832,1,30.597,1,FRESA20,20.0,246863,27.0,17095.0,17000.0,28.0,2022-06-27T12:41:47.479Z,23457,1.8,147.369
22833,1,30.256,1,FRESA20,20.0,386536,24.0,17079.0,17000.0,25.0,2022-06-27T13:05:04.230Z,23458,1.8,147.369
22834,1,27.745,1,FRESA20,20.0,415177,27.0,17073.0,17000.0,27.0,2022-06-27T13:09:50.644Z,23461,1.6,147.369
22835,1,31.868,1,FRESA20,20.0,452178,25.0,17095.0,17000.0,27.0,2022-06-27T13:16:00.660Z,23464,1.6,147.369
22836,1,36.952,1,FRESA20,20.0,491019,27.0,17041.0,17000.0,27.0,2022-06-27T13:22:29.076Z,23468,1.5,147.369
22837,1,28.334,1,FRESA20,20.0,520981,27.0,17081.0,17000.0,28.0,2022-06-27T13:27:28.701Z,23472,1.6,147.369
22838,1,29.945,1,FRESA20,20.0,599223,27.0,17086.0,17000.0,27.0,2022-06-27T13:40:31.133Z,23476,1.5,147.369
22839,1,28.458,1,FRESA20,20.0,612915,29.0,17016.0,17000.0,33.0,2022-06-27T13:42:48.055Z,23477,1.3,147.369
22840,1,28.24,1,FRESA20,20.0,626860,30.0,17078.0,17000.0,35.0,2022-06-27T13:45:07.507Z,23478,1.5,147.369
22841,1,15.097,1,FRESA20,20.0,643373,30.0,17056.0,17000.0,33.0,2022-06-27T13:47:52.640Z,23479,1.4,147.369
22842,1,26.474,1,FRESA300Z72,299.5,662614,30.0,3993.0,4000.0,30.0,2022-06-27T13:51:05.053Z,23480,2.2,97.82
22843,1,30.813,1,FRESA8,7.9,670581,29.0,16083.0,16000.0,30.0,2022-06-27T13:52:24.724Z,23481,1.7,126.199
22844,1,25.358,1,FRESA20,20.0,694967,27.0,17053.0,17000.0,28.0,2022-06-27T13:56:28.588Z,23482,3.3,147.369
22845,1,27.434,1,FRESA300Z72,299.5,707858,30.0,3976.0,4000.0,35.0,2022-06-27T13:58:37.500Z,23483,2.4,97.82
22846,1,29.605,1,FRESA8,7.9,715834,29.0,16075.0,16000.0,32.0,2022-06-27T13:59:57.261Z,23484,1.7,126.199
22847,1,27.59,1,FRESA20,20.0,831041,25.0,17042.0,17000.0,25.0,2022-06-27T14:19:09.349Z,23485,2.3,147.369
22848,1,28.551,1,FRESA8,7.9,844323,29.0,16085.0,16000.0,34.0,2022-06-27T14:21:22.171Z,23486,0.8,126.199
22849,1,34.348,1,FRESA20,20.0,116932,24.0,17053.0,17000.0,25.0,2022-06-27T15:02:16.823Z,23487,1.3,147.369
22850,1,35.773,1,FRESA8,7.9,143380,32.0,16081.0,16000.0,37.0,2022-06-27T15:06:41.307Z,23488,0.9,126.25
22851,1,30.783,1,FRESA8,7.9,443657,24.0,16076.0,16000.0,27.0,2022-06-28T06:44:59.212Z,23494,1.2,126.25
22852,1,31.341,1,FRESA20,20.0,1249615,24.0,17028.0,17000.0,27.0,2022-06-28T08:59:18.928Z,23495,2.4,147.369
22853,1,14.973,1,FRESA20,20.0,1257060,25.0,17038.0,17000.0,27.0,2022-06-28T09:00:33.379Z,23496,3.2,147.369
22854,1,30.875,1,FRESA20,20.0,1268078,25.0,17095.0,17000.0,27.0,2022-06-28T09:02:23.561Z,23497,3.8,147.369
22855,1,34.348,1,FRESA20,20.0,1276872,25.0,17086.0,17000.0,27.0,2022-06-28T09:03:51.502Z,23498,3.8,147.369
22856,1,30.07,1,FRESA20,20.0,1312494,25.0,17089.0,17000.0,27.0,2022-06-28T09:09:47.728Z,23499,3.9,147.369
22857,1,29.171,1,FRESA20,20.0,1336612,25.0,17085.0,17000.0,27.0,2022-06-28T09:13:48.912Z,23500,3.7,147.369
22858,1,27.868,1,FRESA3,3.0,1430391,24.0,15055.0,15000.0,25.0,2022-06-28T09:29:26.718Z,23501,0.9,104.0
22859,1,27.434,1,FRESA3,3.0,1483330,24.0,15007.0,15000.0,25.0,2022-06-28T09:38:16.117Z,23502,0.8,103.5
22860,1,36.424,1,FRESA2,2.0,1633661,24.0,15100.0,15000.0,25.0,2022-06-28T10:03:19.453Z,23503,1.3,98.0
22861,1,30.101,1,FRESA2,2.0,1662279,24.0,15059.0,15000.0,27.0,2022-06-28T10:08:05.638Z,23504,1.2,98.0
22862,1,26.381,1,FRESA2,2.0,1704058,24.0,15113.0,15000.0,25.0,2022-06-28T10:15:03.435Z,23505,0.8,98.0
22863,1,15.097,1,FRESA8,7.9,1026696,24.0,16098.0,16000.0,25.0,2022-06-28T14:53:30.752Z,23507,0.8,126.25
22864,1,24.986,1,FRESA8,7.9,1237583,24.0,16085.0,16000.0,25.0,2022-06-28T15:28:39.655Z,23509,0.7,126.25
22865,1,27.434,1,FRESA20,20.0,239920,24.0,17084.0,17000.0,27.0,2022-06-29T06:12:55.059Z,23521,3.0,147.369
22866,1,15.159,1,FRESA20,20.0,256402,25.0,17055.0,17000.0,28.0,2022-06-29T06:15:39.879Z,23522,4.0,147.369
22867,1,28.117,1,FRESA20,20.0,291388,25.0,17083.0,17000.0,25.0,2022-06-29T06:21:29.740Z,23523,4.1,147.369
22868,1,29.853,1,FRESA20,20.0,352979,24.0,17050.0,17000.0,25.0,2022-06-29T06:31:45.652Z,23524,3.8,147.369
22869,1,26.381,1,FRESA20,20.0,388096,29.0,17051.0,17000.0,30.0,2022-06-29T06:37:36.823Z,23525,3.9,147.369
22870,1,32.146,1,FRESA20,20.0,412218,28.0,17032.0,17000.0,29.0,2022-06-29T06:41:38.044Z,23526,3.9,147.369
22871,1,25.233,1,FRESA20,20.0,607368,24.0,17076.0,17000.0,25.0,2022-06-29T07:14:09.551Z,23527,3.7,147.369
22872,1,26.629,1,FRESA20,20.0,1187801,25.0,17082.0,17000.0,27.0,2022-06-29T08:50:53.905Z,23528,3.8,147.369
22873,1,27.714,1,FRESA8,7.9,1192391,25.0,16104.0,16000.0,29.0,2022-06-29T08:51:39.805Z,23529,0.8,126.25
22874,1,25.636,1,FRESA20,20.0,419037,25.0,17087.0,17000.0,27.0,2022-06-29T13:14:58.434Z,23530,2.3,147.369
22875,1,30.628,1,FRESA8,7.9,458643,27.0,15996.0,16000.0,27.0,2022-06-29T13:21:34.499Z,23531,0.8,126.25
22876,1,15.035,1,FRESA20,20.0,521503,25.0,17092.0,17000.0,27.0,2022-06-29T13:32:03.108Z,23533,2.1,147.369
22877,1,27.466,1,FRESA8,7.9,541410,32.0,16074.0,16000.0,37.0,2022-06-29T13:35:22.181Z,23534,1.0,126.25
22878,1,3.038,1,FRESA8,7.9,546829,32.0,16026.0,16000.0,37.0,2022-06-29T13:36:16.371Z,23534,1.4,126.25
22879,1,30.41,1,FRESA20,20.0,642552,27.0,17062.0,17000.0,27.0,2022-06-29T13:52:13.614Z,23536,2.1,147.369
22880,1,23.839,1,FRESA8,7.9,662458,32.0,16068.0,16000.0,37.0,2022-06-29T13:55:32.677Z,23537,1.0,126.25
22881,1,4.247,1,FRESA8,7.9,667878,32.0,16023.0,16000.0,37.0,2022-06-29T13:56:26.878Z,23537,1.3,126.25
22882,1,31.341,1,FRESA20,20.0,781362,27.0,17080.0,17000.0,27.0,2022-06-29T14:15:21.733Z,23538,2.7,147.369
22883,1,35.061,1,FRESA8,7.9,801414,30.0,16032.0,16000.0,35.0,2022-06-29T14:18:42.256Z,23539,1.0,126.25
22884,1,4.061,1,FRESA8,7.9,806940,30.0,16026.0,16000.0,35.0,2022-06-29T14:19:37.517Z,23539,0.9,126.25
22885,1,34.285,1,FRESA20,20.0,887654,27.0,16396.0,17000.0,27.0,2022-06-29T14:33:04.668Z,23540,0.1,147.369
22886,1,28.674,1,FRESA8,7.9,898981,29.0,15465.0,16000.0,33.0,2022-06-29T14:34:57.939Z,23541,0.7,126.25
22887,1,30.256,1,FRESA20,20.0,1030098,25.0,17084.0,17000.0,27.0,2022-06-29T14:56:49.127Z,23542,3.2,147.369
22888,1,25.667,1,FRESA8,7.9,1039564,28.0,16047.0,16000.0,33.0,2022-06-29T14:58:23.788Z,23543,1.3,119.349
22889,1,34.596,1,FRESA8,7.9,1082883,27.0,16091.0,16000.0,27.0,2022-06-29T15:05:36.984Z,23544,1.2,119.349
22890,1,27.931,1,FRESA20,20.0,1240383,25.0,17067.0,17000.0,27.0,2022-06-29T15:31:52.006Z,23548,2.2,147.369
22891,1,15.035,1,FRESA8,7.9,1253078,28.0,16087.0,16000.0,33.0,2022-06-29T15:33:58.957Z,23549,1.3,119.349
22892,1,29.822,1,FRESA20,20.0,1288864,27.0,17074.0,17000.0,27.0,2022-06-29T15:39:56.822Z,23550,1.9,147.369
22893,1,27.806,1,FRESA8,7.9,1302280,30.0,16087.0,16000.0,34.0,2022-06-29T15:42:10.984Z,23551,1.5,119.349
22894,1,30.504,1,FRESA20,20.0,1315794,28.0,17100.0,17000.0,30.0,2022-06-29T15:44:26.126Z,23552,2.3,147.369
22895,1,34.502,1,FRESA8,7.9,1328736,32.0,16083.0,16000.0,37.0,2022-06-29T15:46:35.548Z,23553,1.9,119.349
22896,1,29.605,1,FRESA20,20.0,76716,25.0,17084.0,17000.0,27.0,2022-06-30T05:46:20.398Z,23554,2.5,147.369
22897,1,27.745,1,FRESA20,20.0,863657,24.0,17056.0,17000.0,25.0,2022-06-30T07:57:29.983Z,23562,3.3,147.369
22898,1,35.494,1,FRESA20,20.0,887009,25.0,17064.0,17000.0,27.0,2022-06-30T08:01:23.509Z,23563,3.7,147.369
22899,1,32.363,1,FRESA20,20.0,1019505,24.0,17048.0,17000.0,25.0,2022-06-30T08:23:28.499Z,23565,2.6,147.369
22900,1,29.139,1,FRESA8,7.9,1023897,25.0,16093.0,16000.0,29.0,2022-06-30T08:24:12.420Z,23566,2.4,119.349
22901,1,15.159,1,FRESA20,20.0,1353982,24.0,17078.0,17000.0,27.0,2022-06-30T09:19:13.347Z,23568,4.8,147.369
22902,1,32.549,1,FRESA8,7.9,1365071,25.0,16072.0,16000.0,30.0,2022-06-30T09:21:04.240Z,23570,1.9,119.349
22903,1,29.077,1,FRESA20,20.0,1377610,25.0,16997.0,17000.0,27.0,2022-06-30T09:23:09.633Z,23571,3.9,147.369
22904,1,21.545,1,FRESA8,7.9,1388835,27.0,16080.0,16000.0,29.0,2022-06-30T09:25:01.885Z,23573,2.1,119.349
22905,1,23.343,1,FRESA20,20.0,1402820,25.0,17029.0,17000.0,27.0,2022-06-30T09:27:21.739Z,23574,2.4,147.369
22906,1,28.705,1,FRESA8,7.9,1412078,27.0,16075.0,16000.0,29.0,2022-06-30T09:28:54.321Z,23576,1.5,119.349
22907,1,34.688,1,FRESA20,20.0,1427688,27.0,17042.0,17000.0,28.0,2022-06-30T09:31:30.424Z,23577,2.6,147.369
22908,1,34.75,1,FRESA20,20.0,1461715,25.0,17081.0,17000.0,25.0,2022-06-30T09:37:10.702Z,23579,3.0,147.369
22909,1,32.798,1,FRESA8,7.9,1479007,29.0,16065.0,16000.0,33.0,2022-06-30T09:40:03.626Z,23581,1.3,119.349
22910,1,36.735,1,FRESA8,7.9,1483245,28.0,16059.0,16000.0,32.0,2022-06-30T09:40:46.007Z,23583,1.1,119.349
22911,1,27.434,1,FRESA20,20.0,1514911,25.0,17090.0,17000.0,25.0,2022-06-30T09:46:02.675Z,23584,3.7,147.369
22912,1,26.938,1,FRESA300Z72,299.5,1520167,27.0,3966.0,4000.0,30.0,2022-06-30T09:46:55.236Z,23585,1.5,97.82
22913,1,31.775,1,FRESA20,20.0,1731934,24.0,17061.0,17000.0,25.0,2022-06-30T10:22:12.955Z,23586,2.1,147.369
22914,1,30.256,1,FRESA20,20.0,1741686,24.0,17080.0,17000.0,27.0,2022-06-30T10:23:50.477Z,23587,2.2,147.369
22915,1,32.425,1,FRESA20,20.0,1840699,25.0,17079.0,17000.0,27.0,2022-06-30T10:40:20.630Z,23588,2.6,147.369
22916,1,36.673,1,FRESA8,7.9,1859299,28.0,16046.0,16000.0,32.0,2022-06-30T10:43:26.635Z,23590,1.7,119.349
22917,1,27.745,1,FRESA8,7.9,1862023,28.0,16071.0,16000.0,32.0,2022-06-30T10:43:53.875Z,23592,1.8,119.349
22918,1,29.884,1,FRESA20,20.0,1870025,27.0,17088.0,17000.0,29.0,2022-06-30T10:45:13.897Z,23593,4.5,147.369
22919,1,34.75,1,FRESA8,7.9,1891587,29.0,16006.0,16000.0,32.0,2022-06-30T10:48:49.522Z,23597,2.1,119.349
22920,1,37.417,1,FRESA8,7.9,1888917,29.0,16078.0,16000.0,33.0,2022-06-30T10:48:22.822Z,23595,2.1,119.349
22921,1,27.621,1,FRESA20,20.0,80472,24.0,17076.0,17000.0,25.0,2022-06-30T12:23:24.658Z,23599,3.4,147.369
22922,1,27.403,1,FRESA300Z72,299.5,92358,27.0,3936.0,4000.0,33.0,2022-06-30T12:25:23.520Z,23600,1.8,97.82
22923,1,29.791,1,FRESA20,20.0,116566,25.0,17068.0,17000.0,27.0,2022-06-30T12:29:25.604Z,23602,2.0,147.369
22924,1,27.403,1,FRESA300Z72,299.5,129048,28.0,3961.0,4000.0,33.0,2022-06-30T12:31:30.426Z,23603,2.0,97.82
22925,1,35.773,1,FRESA20ELI,19.5,549523,24.0,14041.0,14000.0,25.0,2022-06-30T13:41:35.245Z,23605,1.0,156.5
22926,1,26.938,1,FRESA20ELI,19.5,584541,25.0,14079.0,14000.0,27.0,2022-06-30T13:47:25.431Z,23607,0.8,156.5
22927,1,31.0,1,FRESA20ELI,19.5,629904,25.0,14072.0,14000.0,27.0,2022-06-30T13:54:59.068Z,23609,0.5,156.5
22928,1,34.472,1,FRESA20ELI,19.5,657924,25.0,14056.0,14000.0,27.0,2022-06-30T13:59:39.273Z,23611,0.5,156.5
22929,1,28.582,1,FRESA20ELI,19.5,786146,25.0,14032.0,14000.0,27.0,2022-06-30T14:21:01.514Z,23614,0.5,156.5
22930,1,32.798,1,FRESA20ELI,19.5,824689,27.0,13982.0,14000.0,27.0,2022-06-30T14:27:26.951Z,23616,0.5,156.5
22931,1,28.954,1,FRESA20ELI,19.5,877671,25.0,14077.0,14000.0,27.0,2022-06-30T14:36:16.780Z,23618,0.5,156.5
22932,1,27.434,1,FRESA20ELI,19.5,1028683,25.0,14061.0,14000.0,27.0,2022-06-30T15:01:26.925Z,23620,1.0,156.5
22933,1,28.055,1,FRESA20ELI,19.5,1043982,27.0,14070.0,14000.0,28.0,2022-06-30T15:03:59.917Z,23622,0.5,156.5
22934,1,27.683,1,FRESA20ELI,19.5,1081098,25.0,14058.0,14000.0,27.0,2022-06-30T15:10:11.084Z,23624,0.6,156.5
22935,1,25.11,1,FRESA20ELI,19.5,1105525,25.0,14019.0,14000.0,27.0,2022-06-30T15:14:15.358Z,23627,0.5,156.5
22936,1,28.954,1,FRESA8,7.9,1248549,25.0,16085.0,16000.0,27.0,2022-06-30T15:38:05.622Z,23634,1.7,119.349
