,rpmSetPoint,statoRot,@timestamp,bearingsCelsius,idChiave,LUNG,UTE,spindleRpm,DIAM,VibromPeak,statorCelsius,ist_acc,CurrentPeak,numTP
215,0.0,1,2022-03-09T03:23:13.703Z,0.0,6988,1.0,LAINTEST,0.0,50.0,,0.0,1128521,20.205,19
216,0.0,1,2022-03-09T03:37:44.307Z,0.0,6990,1.0,LAINTEST,0.0,50.0,,0.0,1215580,20.295,19
217,0.0,1,2022-03-09T03:39:24.349Z,0.0,6991,1.0,LAINTEST,0.0,50.0,,0.0,1225584,20.205,19
218,0.0,1,2022-03-09T03:44:37.853Z,0.0,6993,1.0,LAINTEST,0.0,50.0,,0.0,1256934,20.16,19
219,0.0,1,2022-03-09T03:46:17.895Z,0.0,6994,1.0,LAINTEST,0.0,50.0,,0.0,1266938,20.235,19
220,0.0,1,2022-03-09T03:51:14.440Z,0.0,6996,1.0,LAINTEST,0.0,50.0,,0.0,1296592,20.25,19
221,0.0,1,2022-03-09T03:52:54.461Z,0.0,6997,1.0,LAINTEST,0.0,50.0,,0.0,1306594,20.415,19
222,0.0,1,2022-03-09T04:19:14.676Z,0.0,6999,1.0,LAINTEST,0.0,50.0,,0.0,1464613,20.16,19
223,0.0,1,2022-03-09T04:20:50.898Z,0.0,7000,1.0,LAINTEST,0.0,50.0,,0.0,1474235,20.129,19
224,0.0,1,2022-03-09T04:26:05.143Z,0.0,7002,1.0,LAINTEST,0.0,50.0,,0.0,1505659,20.205,19
225,0.0,1,2022-03-09T04:27:41.364Z,0.0,7003,1.0,LAINTEST,0.0,50.0,,0.0,1515281,20.264,19
226,0.0,1,2022-03-09T04:48:22.844Z,0.0,7006,1.0,LAINTEST,0.0,50.0,,0.0,1639427,20.219,19
227,0.0,1,2022-03-09T04:49:59.026Z,0.0,7007,1.0,LAINTEST,0.0,50.0,,0.0,1649045,20.145,19
228,0.0,1,2022-03-09T06:25:15.577Z,0.0,7010,1.0,LAINTEST,0.0,50.0,,0.0,2220691,20.295,19
229,0.0,1,2022-03-09T06:26:51.748Z,0.0,7011,1.0,LAINTEST,0.0,50.0,,0.0,2230308,20.309,19
230,0.0,1,2022-03-09T06:33:55.595Z,0.0,7013,1.0,LAINTEST,0.0,50.0,,0.0,2272692,20.235,19
231,0.0,1,2022-03-09T06:35:31.696Z,0.0,7014,1.0,LAINTEST,0.0,50.0,,0.0,2282302,20.219,19
232,0.0,1,2022-03-09T06:43:44.194Z,0.0,7016,1.0,LAINTEST,0.0,50.0,,0.0,2331551,20.129,19
233,0.0,1,2022-03-09T06:45:20.356Z,0.0,7017,1.0,LAINTEST,0.0,50.0,,0.0,2341167,20.205,19
234,0.0,1,2022-03-09T06:56:56.297Z,0.0,7019,1.0,LAINTEST,0.0,50.0,,0.0,2410760,20.174,19
235,0.0,1,2022-03-09T06:58:32.358Z,0.0,7020,1.0,LAINTEST,0.0,50.0,,0.0,2420366,20.34,19
236,0.0,1,2022-03-09T07:06:54.616Z,0.0,7022,1.0,LAINTEST,0.0,50.0,,0.0,2470591,20.295,19
237,0.0,1,2022-03-09T07:08:30.788Z,0.0,7023,1.0,LAINTEST,0.0,50.0,,0.0,2480208,20.16,19
238,0.0,1,2022-03-09T08:42:56.789Z,0.0,7027,1.0,LAINTEST,0.0,50.0,,0.0,3046799,20.219,19
239,0.0,1,2022-03-09T08:45:39.442Z,0.0,7028,1.0,LAINTEST,0.0,50.0,,0.0,3063064,20.235,19
240,0.0,1,2022-03-09T08:50:25.716Z,0.0,7030,1.0,LAINTEST,0.0,50.0,,0.0,3091691,20.34,19
241,0.0,1,2022-03-09T08:53:08.429Z,0.0,7031,1.0,LAINTEST,0.0,50.0,,0.0,3107962,20.145,19
242,0.0,1,2022-03-10T02:03:33.993Z,0.0,7033,,,0.0,,,0.0,616106,7.54,
243,0.0,1,2022-03-10T02:12:29.311Z,0.0,7035,,,0.0,,,0.0,669637,7.571,
244,0.0,1,2022-03-10T02:48:15.663Z,0.0,7041,,,0.0,,,0.0,884269,7.43,
245,0.0,1,2022-03-10T03:15:21.737Z,0.0,7044,,,0.0,,,0.0,1046874,7.493,
246,0.0,1,2022-03-10T03:33:37.203Z,0.0,7047,,,0.0,,,0.0,1156419,7.477,
247,0.0,1,2022-03-10T06:18:15.553Z,0.0,7051,,,0.0,,,0.0,2144239,7.508,
248,0.0,1,2022-03-10T06:30:27.014Z,0.0,7054,,,0.0,,,0.0,2217384,7.446,
249,0.0,1,2022-03-10T06:42:39.736Z,0.0,7057,,,0.0,,,0.0,2290655,7.461,
250,0.0,1,2022-03-10T07:01:00.402Z,0.0,7060,,,0.0,,,0.0,2400720,7.336,
251,0.0,1,2022-03-10T07:21:47.481Z,0.0,7063,,,0.0,,,0.0,2525426,7.414,
252,0.0,1,2022-03-10T07:44:47.743Z,0.0,7066,,,0.0,,,0.0,2663450,7.43,
253,0.0,1,2022-03-10T08:06:23.902Z,0.0,7069,,,0.0,,,0.0,2793064,7.446,
254,0.0,1,2022-03-10T08:10:01.876Z,0.0,7070,,,0.0,,,0.0,2814861,7.493,
255,0.0,1,2022-03-10T08:14:41.160Z,0.0,7071,,,0.0,,,0.0,2842789,7.446,
256,0.0,1,2022-03-10T08:18:45.314Z,0.0,7072,,,0.0,,,0.0,2867204,7.477,
257,0.0,1,2022-03-10T08:32:14.626Z,0.0,7073,,,0.0,,,0.0,2948134,7.477,
258,0.0,1,2022-03-10T08:36:45.450Z,0.0,7074,,,0.0,,,0.0,2975216,7.414,
259,0.0,1,2022-03-10T08:42:11.355Z,0.0,7075,,,0.0,,,0.0,3007806,7.414,
260,0.0,1,2022-03-10T08:43:08.896Z,0.0,7076,,,0.0,,,0.0,3013560,7.351,
261,0.0,1,2022-03-10T08:44:02.097Z,0.0,7077,,,0.0,,,0.0,3018880,7.4,
262,0.0,1,2022-03-10T08:44:57.108Z,0.0,7078,,,0.0,,,0.0,3024381,7.477,
263,0.0,1,2022-03-10T08:49:40.312Z,0.0,7079,,,0.0,,,0.0,3052701,7.336,
264,0.0,1,2022-03-11T00:34:19.441Z,0.0,7080,,,0.0,,,0.0,143977,7.508,
265,0.0,1,2022-03-11T00:36:19.853Z,0.0,7080,,,0.0,,,0.0,156018,3.094,
266,0.0,1,2022-03-11T00:38:19.765Z,0.0,7080,,,0.0,,,0.0,168009,3.094,
267,0.0,1,2022-03-11T01:17:18.762Z,0.0,7082,,,0.0,,,0.0,401905,7.414,
268,0.0,1,2022-03-11T02:29:06.015Z,0.0,7085,,,0.0,,,0.0,832623,7.367,
269,0.0,1,2022-03-11T02:42:55.019Z,0.0,7088,,,0.0,,,0.0,915522,7.304,
270,0.0,1,2022-03-11T03:01:25.778Z,0.0,7091,,,0.0,,,0.0,1026596,7.446,
271,0.0,1,2022-03-11T03:21:34.869Z,0.0,7094,,,0.0,,,0.0,1147503,7.336,
272,0.0,1,2022-03-11T03:46:14.445Z,0.0,7097,,,0.0,,,0.0,1295458,7.336,
273,0.0,1,2022-03-11T03:53:30.012Z,0.0,7100,,,0.0,,,0.0,1339014,7.273,
274,0.0,1,2022-03-11T04:04:48.944Z,0.0,7103,,,0.0,,,0.0,1406906,7.414,
275,0.0,1,2022-03-11T04:11:41.111Z,0.0,7106,,,0.0,,,0.0,1448122,7.43,
276,0.0,1,2022-03-11T07:08:50.577Z,0.0,7109,,,0.0,,,0.0,2511050,7.257,
277,0.0,1,2022-03-11T07:16:46.525Z,0.0,7112,,,0.0,,,0.0,2558644,7.477,
278,0.0,1,2022-03-11T08:27:06.069Z,0.0,7121,,,0.0,,,0.0,2980591,7.493,
279,0.0,1,2022-03-11T08:49:39.603Z,0.0,7124,,,0.0,,,0.0,3115942,7.477,
280,0.0,1,2022-03-12T01:21:00.624Z,0.0,7127,,,0.0,,,0.0,133727,7.493,
281,0.0,1,2022-03-12T01:26:22.708Z,0.0,7129,,,0.0,,,0.0,165935,7.508,
282,0.0,1,2022-03-12T01:51:09.291Z,0.0,7132,,,0.0,,,0.0,314591,7.414,
283,0.0,1,2022-03-12T01:59:40.639Z,0.0,7134,,,0.0,,,0.0,365725,7.493,
284,0.0,1,2022-03-12T02:13:58.352Z,0.0,7136,,,0.0,,,0.0,451495,7.43,
285,0.0,1,2022-03-12T03:23:11.437Z,0.0,7148,,,0.0,,,0.0,866797,7.508,
286,0.0,1,2022-03-12T03:35:08.388Z,0.0,7151,,,0.0,,,0.0,938491,7.508,
287,0.0,1,2022-03-12T03:46:32.429Z,0.0,7154,,,0.0,,,0.0,1006894,7.43,
288,0.0,1,2022-03-14T02:04:37.659Z,0.0,7165,,,0.0,,,0.0,652080,7.461,
289,0.0,1,2022-03-14T02:16:34.547Z,0.0,7168,,,0.0,,,0.0,723767,7.43,
290,0.0,1,2022-03-14T02:28:24.945Z,0.0,7171,,,0.0,,,0.0,794805,7.257,
291,0.0,1,2022-03-14T02:41:17.864Z,0.0,7174,,,0.0,,,0.0,872095,7.414,
292,0.0,1,2022-03-14T02:55:09.455Z,0.0,7177,,,0.0,,,0.0,955252,7.367,
293,0.0,1,2022-03-14T03:05:59.641Z,0.0,7179,,,0.0,,,0.0,1020269,7.367,
294,0.0,1,2022-03-14T03:18:26.160Z,0.0,7182,,,0.0,,,0.0,1094919,7.477,
295,0.0,1,2022-03-14T03:31:26.750Z,0.0,7185,,,0.0,,,0.0,1172976,7.304,
296,0.0,1,2022-03-14T03:45:44.112Z,0.0,7188,,,0.0,,,0.0,1258710,7.367,
297,0.0,1,2022-03-14T03:58:55.782Z,0.0,7191,,,0.0,,,0.0,1337875,7.383,
298,0.0,1,2022-03-14T04:10:48.330Z,0.0,7194,,,0.0,,,0.0,1409128,7.43,
299,0.0,1,2022-03-14T06:40:22.508Z,0.0,7206,,,0.0,,,0.0,2306523,7.21,
300,0.0,1,2022-03-14T08:18:47.559Z,0.0,7207,,,0.0,,,0.0,2897013,7.493,
301,0.0,1,2022-03-15T02:26:00.147Z,0.0,7222,,,0.0,,,0.0,744802,7.461,
302,0.0,1,2022-03-04T04:20:03.480Z,31.0,6764,214.0,SPIGOLATORE,0.0,60.0,0.8,31.0,1331246,14.566,1
303,7000.0,1,2022-03-04T04:20:15.200Z,31.0,6764,214.0,SPIGOLATORE,7000.0,60.0,2.3,31.0,1332418,11.906,1
304,0.0,1,2022-03-04T04:20:27.390Z,31.0,6764,214.0,SPIGOLATORE,0.0,60.0,2.6,32.0,1333637,11.812,1
305,18000.0,1,2022-03-04T06:26:22.198Z,29.0,6766,137.514,D16,18012.0,16.799,0.7,28.0,2089110,13.324,1
306,6000.0,1,2022-03-04T06:31:28.081Z,30.0,6767,2.05,AGGRE44-1-LAMA215,6007.399,215.0,5.8,30.0,2119698,13.587,1
307,0.0,1,2022-03-04T06:34:37.783Z,31.0,6768,214.0,SPIGOLATORE,0.0,60.0,0.8,31.0,2138668,14.548,1
308,7000.0,1,2022-03-04T06:34:49.563Z,30.0,6768,214.0,SPIGOLATORE,7001.0,60.0,2.4,31.0,2139846,11.841,1
309,0.0,1,2022-03-04T06:35:01.773Z,31.0,6768,214.0,SPIGOLATORE,0.0,60.0,2.8,31.0,2141067,12.24,1
310,18000.0,1,2022-03-04T06:43:21.798Z,31.0,6770,137.514,D16,18010.0,16.799,1.4,30.0,2191069,13.558,1
311,6000.0,1,2022-03-04T06:48:40.771Z,32.0,6771,2.05,AGGRE44-1-LAMA215,6002.5,215.0,5.1,32.0,2222966,13.57,1
312,0.0,1,2022-03-04T06:51:50.583Z,32.0,6772,214.0,SPIGOLATORE,0.0,60.0,0.9,32.0,2241947,14.443,1
313,7000.0,1,2022-03-04T06:52:02.284Z,32.0,6772,214.0,SPIGOLATORE,6999.0,60.0,2.4,32.0,2243117,11.888,1
314,0.0,1,2022-03-04T06:52:14.524Z,32.0,6772,214.0,SPIGOLATORE,0.0,60.0,2.8,32.0,2244341,11.753,1
315,18000.0,1,2022-03-04T06:54:37.845Z,32.0,6774,137.514,D16,18004.0,16.799,1.2,33.0,2258673,13.406,1
316,6000.0,1,2022-03-04T07:00:38.789Z,33.0,6775,2.05,AGGRE44-1-LAMA215,5995.5,215.0,4.8,33.0,2294767,12.896,1
317,0.0,1,2022-03-04T07:04:39.521Z,33.0,6776,214.0,SPIGOLATORE,0.0,60.0,0.9,32.0,2318840,14.578,1
318,7000.0,1,2022-03-04T07:04:51.222Z,33.0,6776,214.0,SPIGOLATORE,7001.0,60.0,2.3,33.0,2320010,12.24,1
319,0.0,1,2022-03-04T07:05:03.392Z,33.0,6776,214.0,SPIGOLATORE,0.0,60.0,3.1,33.0,2321227,12.105,1
320,18000.0,1,2022-03-04T07:18:07.990Z,32.0,6778,137.514,D16,17997.0,16.799,1.6,31.0,2399686,13.248,1
321,6000.0,1,2022-03-04T07:24:12.154Z,33.0,6779,2.05,AGGRE44-1-LAMA215,5995.5,215.0,3.8,32.0,2436102,13.189,1
322,0.0,1,2022-03-04T07:28:18.116Z,33.0,6780,214.0,SPIGOLATORE,0.0,60.0,0.9,32.0,2460698,14.501,1
323,7000.0,1,2022-03-04T07:28:29.876Z,33.0,6780,214.0,SPIGOLATORE,7000.0,60.0,2.9,32.0,2461874,11.935,1
324,0.0,1,2022-03-04T07:28:42.096Z,33.0,6780,214.0,SPIGOLATORE,0.0,60.0,3.3,33.0,2463096,12.21,1
325,18000.0,1,2022-03-04T07:31:14.168Z,33.0,6782,137.514,D16,17996.0,16.799,0.6,33.0,2478303,13.523,1
326,6000.0,1,2022-03-04T07:38:06.842Z,33.0,6783,2.05,AGGRE44-1-LAMA215,5994.1,215.0,4.3,33.0,2519570,13.587,1
327,0.0,1,2022-03-04T07:42:48.835Z,33.0,6784,214.0,SPIGOLATORE,0.0,60.0,0.9,33.0,2547769,14.443,1
328,7000.0,1,2022-03-04T07:43:00.455Z,33.0,6784,214.0,SPIGOLATORE,7003.0,60.0,2.5,33.0,2548931,11.841,1
329,0.0,1,2022-03-04T07:43:12.735Z,33.0,6784,214.0,SPIGOLATORE,0.0,60.0,3.0,33.0,2550159,12.38,1
330,18000.0,1,2022-03-04T07:50:17.530Z,33.0,6786,137.514,D16,18012.0,16.799,1.5,32.0,2592638,13.417,1
331,6000.0,1,2022-03-04T08:10:46.163Z,32.0,6787,2.05,AGGRE44-1-LAMA215,6000.399,215.0,4.6,31.0,2715500,13.646,1
332,0.0,1,2022-03-04T08:25:04.571Z,31.0,6788,214.0,SPIGOLATORE,0.0,60.0,1.1,30.0,2801340,14.425,1
333,7000.0,1,2022-03-04T08:25:16.762Z,32.0,6788,214.0,SPIGOLATORE,7007.0,60.0,2.7,31.0,2802559,12.228,1
334,0.0,1,2022-03-04T08:25:29.042Z,32.0,6788,214.0,SPIGOLATORE,0.0,60.0,3.2,31.0,2803787,11.689,1
335,18000.0,1,2022-03-04T08:33:39.197Z,31.0,6790,137.514,D16,18004.0,16.799,1.3,31.0,2852802,13.523,1
336,6000.0,1,2022-03-04T08:40:30.431Z,32.0,6791,2.05,AGGRE44-1-LAMA215,5998.299,215.0,4.7,32.0,2893925,13.664,1
337,0.0,1,2022-03-04T08:45:07.374Z,32.0,6792,214.0,SPIGOLATORE,0.0,60.0,0.8,32.0,2921619,14.548,1
338,7000.0,1,2022-03-04T08:45:18.974Z,32.0,6792,214.0,SPIGOLATORE,7002.0,60.0,1.7,32.0,2922779,11.964,1
339,0.0,1,2022-03-04T08:45:31.264Z,32.0,6792,214.0,SPIGOLATORE,0.0,60.0,2.8,33.0,2924008,11.8,1
340,18000.0,1,2022-03-04T08:46:10.835Z,32.0,6794,137.514,D16,18011.0,16.799,1.7,34.0,2927965,13.417,1
341,6000.0,1,2022-03-04T08:53:10.459Z,33.0,6795,2.05,AGGRE44-1-LAMA215,6006.0,215.0,4.6,33.0,2969927,13.558,1
342,18000.0,1,2022-03-05T02:21:53.669Z,26.0,6797,137.514,D16,18005.0,16.799,0.7,26.0,668043,13.71,1
343,6000.0,1,2022-03-05T02:29:05.186Z,27.0,6798,2.05,AGGRE44-1-LAMA215,5989.199,215.0,5.8,27.0,711194,13.599,1
344,0.0,1,2022-03-05T02:33:42.260Z,28.0,6799,214.0,SPIGOLATORE,0.0,60.0,0.8,27.0,738901,14.443,1
345,7000.0,1,2022-03-05T02:33:53.900Z,28.0,6799,214.0,SPIGOLATORE,7003.0,60.0,2.1,27.0,740065,11.83,1
346,0.0,1,2022-03-05T02:34:06.070Z,28.0,6799,214.0,SPIGOLATORE,0.0,60.0,2.8,28.0,741282,12.316,1
347,18000.0,1,2022-03-05T02:42:01.958Z,28.0,6801,137.514,D16,18012.0,16.799,0.9,27.0,788870,13.447,1
348,6000.0,1,2022-03-05T02:48:50.104Z,29.0,6802,2.05,AGGRE44-1-LAMA215,5991.299,215.0,4.7,28.0,829684,13.494,1
349,18000.0,1,2022-03-05T03:08:10.892Z,29.0,6804,137.514,D16,18002.0,16.799,0.6,28.0,945761,13.406,1
350,6000.0,1,2022-03-05T03:15:22.788Z,30.0,6805,2.05,AGGRE44-1-LAMA215,5993.399,215.0,4.2,29.0,988950,13.435,1
351,0.0,1,2022-03-05T03:23:00.815Z,30.0,6806,214.0,SPIGOLATORE,0.0,60.0,1.1,29.0,1034752,14.185,1
352,7000.0,1,2022-03-05T03:23:12.925Z,30.0,6806,214.0,SPIGOLATORE,7005.0,60.0,2.7,29.0,1035963,11.8,1
353,0.0,1,2022-03-05T03:23:25.086Z,30.0,6806,214.0,SPIGOLATORE,0.0,60.0,3.1,29.0,1037179,11.859,1
354,18000.0,1,2022-03-05T03:33:16.735Z,30.0,6808,137.514,D16,18012.0,16.799,0.8,29.0,1096343,13.482,1
355,6000.0,1,2022-03-05T03:47:14.598Z,30.0,6809,2.05,AGGRE44-1-LAMA215,6000.399,215.0,4.5,29.0,1180128,13.722,1
356,0.0,1,2022-03-05T03:50:25.651Z,30.0,6810,214.0,SPIGOLATORE,0.0,60.0,1.0,30.0,1199233,14.519,1
357,7000.0,1,2022-03-05T03:50:37.211Z,30.0,6810,214.0,SPIGOLATORE,7004.0,60.0,2.4,30.0,1200389,11.876,1
358,0.0,1,2022-03-05T03:50:49.381Z,30.0,6810,214.0,SPIGOLATORE,0.0,60.0,3.3,30.0,1201606,11.8,1
359,18000.0,1,2022-03-05T04:17:51.076Z,30.0,6812,137.514,D16,18005.0,16.799,1.0,29.0,1363773,13.312,1
360,6000.0,1,2022-03-05T04:22:51.291Z,31.0,6813,2.05,AGGRE44-1-LAMA215,5993.399,215.0,4.0,31.0,1393794,13.523,1
361,0.0,1,2022-03-05T04:26:05.564Z,31.0,6814,214.0,SPIGOLATORE,0.0,60.0,1.0,31.0,1413221,14.378,1
362,7000.0,1,2022-03-05T04:26:17.264Z,31.0,6814,214.0,SPIGOLATORE,6999.0,60.0,2.8,31.0,1414391,11.83,1
363,0.0,1,2022-03-05T04:26:29.494Z,31.0,6814,214.0,SPIGOLATORE,0.0,60.0,3.3,32.0,1415614,12.24,1
364,18000.0,1,2022-03-07T02:10:05.010Z,26.0,6816,137.514,D16,17995.0,16.799,0.6,26.0,682335,13.417,1
365,6000.0,1,2022-03-07T02:16:31.245Z,28.0,6818,2.05,AGGRE44-1-LAMA215,5994.1,215.0,5.6,27.0,720958,13.587,1
366,6000.0,1,2022-03-07T03:01:13.780Z,28.0,6819,2.05,AGGRE44-1-LAMA215,5991.299,215.0,6.5,27.0,989208,13.634,1
367,18000.0,1,2022-03-07T03:27:56.101Z,28.0,6822,137.514,D16,18004.0,16.799,1.4,27.0,1149438,13.371,1
368,18000.0,1,2022-03-07T03:37:33.139Z,29.0,6824,137.514,D16,18004.0,16.799,1.6,29.0,1207141,13.265,1
369,6000.0,1,2022-03-07T03:42:24.123Z,30.0,6826,2.05,AGGRE44-1-LAMA215,6003.899,215.0,5.2,30.0,1236239,13.482,1
370,0.0,1,2022-03-07T03:45:25.575Z,30.0,6828,214.0,SPIGOLATORE,0.0,60.0,0.9,30.0,1254384,14.396,1
371,7000.0,1,2022-03-07T03:45:37.265Z,30.0,6828,214.0,SPIGOLATORE,7000.0,60.0,2.7,31.0,1255553,12.041,1
372,0.0,1,2022-03-07T03:45:49.545Z,30.0,6828,214.0,SPIGOLATORE,0.0,60.0,3.2,31.0,1256781,12.152,1
373,18000.0,1,2022-03-07T04:02:07.318Z,30.0,6830,137.514,D16,17992.0,16.799,1.2,29.0,1354557,13.57,1
374,6000.0,1,2022-03-07T04:07:41.333Z,31.0,6832,2.05,AGGRE44-1-LAMA215,5996.199,215.0,5.2,31.0,1387958,13.634,1
375,7000.0,1,2022-03-07T04:10:55.155Z,31.0,6834,214.0,SPIGOLATORE,7000.0,60.0,1.9,31.0,1407340,11.953,1
376,0.0,1,2022-03-07T04:10:43.615Z,31.0,6834,214.0,SPIGOLATORE,0.0,60.0,0.8,31.0,1406186,14.302,1
377,0.0,1,2022-03-07T04:11:07.525Z,31.0,6834,214.0,SPIGOLATORE,0.0,60.0,2.5,32.0,1408577,11.8,1
378,18000.0,1,2022-03-07T04:17:33.120Z,31.0,6836,137.514,D16,17997.0,16.799,0.8,30.0,1447136,13.312,1
379,6000.0,1,2022-03-07T04:22:30.684Z,32.0,6838,2.05,AGGRE44-1-LAMA215,5997.6,215.0,5.2,32.0,1476892,13.523,1
380,0.0,1,2022-03-07T04:25:32.767Z,32.0,6840,214.0,SPIGOLATORE,0.0,60.0,0.8,32.0,1495100,14.378,1
381,7000.0,1,2022-03-07T04:25:44.537Z,32.0,6840,214.0,SPIGOLATORE,7002.0,60.0,2.5,32.0,1496277,12.0,1
382,0.0,1,2022-03-07T04:25:56.817Z,32.0,6840,214.0,SPIGOLATORE,0.0,60.0,2.9,32.0,1497505,11.707,1
383,18000.0,1,2022-03-07T04:37:11.636Z,31.0,6842,137.514,D16,17999.0,16.799,0.6,30.0,1564986,13.265,1
384,18000.0,1,2022-03-07T04:41:15.489Z,32.0,6844,137.514,D16,18007.0,16.799,0.7,33.0,1589371,13.482,1
385,6000.0,1,2022-03-07T04:45:57.833Z,33.0,6846,2.05,AGGRE44-1-LAMA215,5994.1,215.0,6.9,33.0,1617605,13.74,1
386,0.0,1,2022-03-07T04:48:42.555Z,33.0,6848,214.0,SPIGOLATORE,0.0,60.0,0.9,33.0,1634077,14.425,1
387,7000.0,1,2022-03-07T04:48:54.345Z,33.0,6848,214.0,SPIGOLATORE,6999.0,60.0,2.8,33.0,1635256,12.164,1
388,0.0,1,2022-03-07T04:49:06.525Z,33.0,6848,214.0,SPIGOLATORE,0.0,60.0,3.0,33.0,1636474,11.859,1
389,18000.0,1,2022-03-07T08:13:46.690Z,27.0,6850,137.514,D16,18007.0,16.799,0.7,26.0,2864474,13.447,1
390,18000.0,1,2022-03-07T08:16:16.922Z,28.0,6851,137.514,D16,18004.0,16.799,1.0,29.0,2879497,13.406,1
391,18000.0,1,2022-03-07T08:17:54.123Z,29.0,6852,137.514,D16,18000.0,16.799,1.0,30.0,2889217,13.248,1
392,6000.0,1,2022-03-07T08:23:11.608Z,29.0,6854,2.05,AGGRE44-1-LAMA215,5995.5,215.0,6.3,29.0,2920965,13.541,1
393,0.0,1,2022-03-07T08:26:45.990Z,29.0,6856,214.0,SPIGOLATORE,0.0,60.0,0.9,29.0,2942403,14.49,1
394,7000.0,1,2022-03-07T08:26:57.671Z,29.0,6856,214.0,SPIGOLATORE,6998.0,60.0,2.2,29.0,2943571,11.982,1
395,0.0,1,2022-03-07T08:27:09.961Z,29.0,6856,214.0,SPIGOLATORE,0.0,60.0,2.8,29.0,2944800,11.935,1
396,18000.0,1,2022-03-07T09:06:33.322Z,27.0,6858,137.514,D16,18004.0,16.799,2.0,26.0,3181133,13.435,1
397,18000.0,1,2022-03-07T09:12:46.617Z,27.0,6859,137.514,D16,18002.0,16.799,2.8,27.0,3218462,13.312,1
398,18000.0,1,2022-03-07T09:19:38.553Z,28.0,6860,137.514,D16,18007.0,16.799,2.8,27.0,3259655,13.236,1
399,18000.0,1,2022-03-07T09:27:00.219Z,28.0,6861,137.514,D16,18001.0,16.799,2.9,27.0,3303821,13.482,1
400,18000.0,1,2022-03-07T09:41:15.930Z,28.0,6862,137.514,D16,18014.0,16.799,2.9,27.0,3389391,13.406,1
401,18000.0,1,2022-03-07T09:49:59.997Z,28.0,6863,137.514,D16,18001.0,16.799,3.1,28.0,3441797,13.388,1
402,18000.0,1,2022-03-07T09:56:13.452Z,28.0,6864,137.514,D16,18001.0,16.799,2.7,27.0,3479142,13.482,1
403,18000.0,1,2022-03-07T10:08:23.102Z,28.0,6865,137.514,D16,18007.0,16.799,2.4,27.0,3552106,13.558,1
404,6000.0,1,2022-03-07T10:12:25.295Z,28.0,6867,2.05,AGGRE44-1-LAMA215,5994.799,215.0,6.6,28.0,3576325,13.16,1
405,0.0,1,2022-03-07T10:15:59.618Z,28.0,6869,214.0,SPIGOLATORE,0.0,60.0,1.1,28.0,3597757,14.337,1
406,7000.0,1,2022-03-07T10:16:11.328Z,28.0,6869,214.0,SPIGOLATORE,7000.0,60.0,2.9,28.0,3598928,11.964,1
407,0.0,1,2022-03-07T10:16:23.518Z,28.0,6869,214.0,SPIGOLATORE,0.0,60.0,3.4,28.0,3600147,12.076,1
408,8000.0,1,2022-03-08T00:43:56.177Z,25.0,6871,214.0,SPIGOLATORE,8006.0,60.0,2.6,28.0,265175,9.445,1
409,5000.0,1,2022-03-08T00:41:56.445Z,25.0,6871,214.0,SPIGOLATORE,5000.0,60.0,1.7,24.0,253202,14.378,1
410,8000.0,1,2022-03-08T00:45:55.869Z,26.0,6871,214.0,SPIGOLATORE,8003.0,60.0,1.1,32.0,277144,0.732,1
411,8000.0,1,2022-03-08T00:54:56.257Z,28.0,6873,214.0,SPIGOLATORE,7999.0,60.0,2.6,32.0,331182,9.369,1
412,5000.0,1,2022-03-08T00:52:56.565Z,27.0,6873,214.0,SPIGOLATORE,5004.0,60.0,2.4,28.0,319213,14.472,1
413,8000.0,1,2022-03-08T00:56:55.889Z,29.0,6873,214.0,SPIGOLATORE,8003.0,60.0,1.2,36.0,343145,0.714,1
414,5000.0,1,2022-03-08T01:04:53.376Z,30.0,6875,214.0,SPIGOLATORE,5001.0,60.0,2.2,30.0,390893,14.396,1
415,8000.0,1,2022-03-08T01:06:53.038Z,30.0,6875,214.0,SPIGOLATORE,8004.0,60.0,2.6,35.0,402859,9.398,1
416,8000.0,1,2022-03-08T01:08:52.719Z,31.0,6875,214.0,SPIGOLATORE,8003.0,60.0,1.2,38.0,414827,0.791,1
417,5000.0,1,2022-03-08T01:15:42.436Z,31.0,6877,214.0,SPIGOLATORE,4999.0,60.0,1.6,33.0,455798,14.138,1
418,8000.0,1,2022-03-08T01:17:42.178Z,32.0,6877,214.0,SPIGOLATORE,8001.0,60.0,2.6,37.0,467772,9.339,1
419,8000.0,1,2022-03-08T01:19:41.829Z,33.0,6877,214.0,SPIGOLATORE,8000.0,60.0,1.2,40.0,479737,0.808,1
420,18000.0,1,2022-03-08T01:50:44.799Z,29.0,6878,137.514,D16,17992.0,16.799,1.2,28.0,666031,13.218,1
421,18000.0,1,2022-03-08T01:55:25.323Z,29.0,6879,137.514,D16,18011.0,16.799,1.5,28.0,694083,13.388,1
422,18000.0,1,2022-03-08T02:01:06.498Z,29.0,6880,137.514,D16,18002.0,16.799,1.4,28.0,728200,13.359,1
423,18000.0,1,2022-03-08T02:05:58.293Z,29.0,6881,137.514,D16,17999.0,16.799,1.3,28.0,757379,13.265,1
424,18000.0,1,2022-03-08T02:10:25.177Z,29.0,6882,137.514,D16,18002.0,16.799,1.5,29.0,784067,13.417,1
425,18000.0,1,2022-03-08T02:14:24.601Z,30.0,6883,137.514,D16,18009.0,16.799,1.4,29.0,808009,13.599,1
