,spindleRpm,statorCelsius,rpmSetPoint,@timestamp,numTP,idChiave,bearingsCelsius,LUNG,ist_acc,UTE,CurrentPeak,VibromPeak,DIAM,statoRot
3971,3879.0,32.0,4000.0,2022-03-15T04:30:52.118Z,1,7924,29.0,97.9,3312674,300_BLADE,20.552,2.4,298.799,1
3972,18942.0,32.0,19000.0,2022-03-15T04:31:33.209Z,1,7925,28.0,129.024,3316783,16_STRAIGHT,20.212,0.8,15.8,1
3973,3893.0,32.0,4000.0,2022-03-15T04:32:47.960Z,1,7926,29.0,97.9,3324258,300_BLADE,20.434,2.5,298.799,1
3974,18942.0,32.0,19000.0,2022-03-15T04:33:27.591Z,1,7927,29.0,129.024,3328221,16_STRAIGHT,20.212,0.9,15.8,1
3975,3946.0,32.0,4000.0,2022-03-15T04:34:40.503Z,1,7928,29.0,97.9,3335512,300_BLADE,20.298,2.5,298.799,1
3976,18951.0,32.0,19000.0,2022-03-15T04:35:21.964Z,1,7929,28.0,129.024,3339658,16_STRAIGHT,20.212,1.6,15.8,1
3977,10988.0,24.0,11000.0,2022-03-15T20:06:40.650Z,1,7930,23.0,128.429,171643,80_SKIM,20.332,0.8,80.0,1
3978,3958.0,25.0,4000.0,2022-03-15T20:22:56.274Z,1,7931,24.0,97.9,269204,300_BLADE,20.212,1.0,298.799,1
3979,3990.0,27.0,4000.0,2022-03-15T20:24:21.325Z,1,7932,24.0,150.0,277709,8MM_DOWEL,20.162,1.7,8.0,1
3980,5435.0,27.0,5500.0,2022-03-15T20:24:48.166Z,1,7933,24.0,150.83,280393,10_SLOT,20.315,1.0,10.0,1
3981,3898.0,25.0,4000.0,2022-03-15T20:48:13.478Z,1,7934,25.0,97.9,420922,300_BLADE,20.315,2.4,298.799,1
3982,3978.0,27.0,4000.0,2022-03-15T20:49:06.438Z,1,7935,25.0,150.0,426218,8MM_DOWEL,20.434,2.7,8.0,1
3983,5502.0,28.0,5500.0,2022-03-15T20:49:27.899Z,1,7936,25.0,150.83,428364,10_SLOT,20.281,0.9,10.0,1
3984,3878.0,24.0,4000.0,2022-03-15T20:58:30.298Z,1,7937,24.0,97.9,482603,300_BLADE,20.382,1.0,298.799,1
3985,3873.0,25.0,4000.0,2022-03-15T20:59:36.649Z,1,7938,24.0,97.9,489238,300_BLADE,20.247,0.8,298.799,1
3986,4005.0,25.0,4000.0,2022-03-15T21:01:26.201Z,1,7939,24.0,150.0,500193,8MM_DOWEL,20.212,2.7,8.0,1
3987,5445.0,27.0,5500.0,2022-03-15T21:01:47.471Z,1,7940,24.0,150.83,502320,10_SLOT,20.264,0.9,10.0,1
3988,3921.0,25.0,4000.0,2022-03-15T21:17:05.707Z,1,7941,25.0,97.9,594142,300_BLADE,20.535,1.0,298.799,1
3989,3931.0,25.0,4000.0,2022-03-15T21:18:31.398Z,1,7942,25.0,97.9,602711,300_BLADE,20.349,2.3,298.799,1
3990,3968.0,27.0,4000.0,2022-03-15T21:19:15.179Z,1,7943,25.0,150.0,607089,8MM_DOWEL,20.195,1.0,8.0,1
3991,5502.0,29.0,5500.0,2022-03-15T21:19:36.439Z,1,7944,25.0,150.83,609215,10_SLOT,20.247,1.0,10.0,1
3992,3892.0,24.0,4000.0,2022-03-15T21:40:44.582Z,1,7945,24.0,97.9,736027,300_BLADE,20.298,2.5,298.799,1
3993,4016.0,25.0,4000.0,2022-03-15T21:41:48.523Z,1,7946,24.0,150.0,742421,8MM_DOWEL,20.179,0.9,8.0,1
3994,5435.0,27.0,5500.0,2022-03-15T21:42:09.453Z,1,7947,24.0,143.593,744514,10_SLOT,20.315,1.0,10.0,1
3995,3926.0,25.0,4000.0,2022-03-15T21:44:34.326Z,1,7948,24.0,97.9,759001,300_BLADE,20.349,2.4,298.799,1
3996,3953.0,27.0,4000.0,2022-03-15T21:45:20.927Z,1,7949,24.0,150.0,763661,8MM_DOWEL,20.212,2.7,8.0,1
3997,5502.0,27.0,5500.0,2022-03-15T21:45:42.157Z,1,7950,24.0,143.593,765784,10_SLOT,20.281,1.0,10.0,1
3998,3909.0,25.0,4000.0,2022-03-15T21:47:53.299Z,1,7951,24.0,97.9,778898,300_BLADE,20.298,2.4,298.799,1
3999,3974.0,27.0,4000.0,2022-03-15T21:49:17.791Z,1,7952,24.0,150.0,787347,8MM_DOWEL,20.281,2.7,8.0,1
4000,5466.0,27.0,5500.0,2022-03-15T21:49:39.051Z,1,7953,24.0,143.593,789473,10_SLOT,20.247,0.9,10.0,1
4001,3961.0,25.0,4000.0,2022-03-15T21:52:13.134Z,1,7954,25.0,97.9,804881,300_BLADE,20.382,2.4,298.799,1
4002,4018.0,27.0,4000.0,2022-03-15T21:53:22.195Z,1,7955,25.0,150.0,811787,8MM_DOWEL,20.128,2.7,8.0,1
4003,5462.0,28.0,5500.0,2022-03-15T21:53:43.256Z,1,7956,25.0,143.593,813893,10_SLOT,20.332,1.0,10.0,1
4004,3903.0,25.0,4000.0,2022-03-15T21:57:23.700Z,1,7957,25.0,97.9,835937,300_BLADE,20.587,2.5,298.799,1
4005,3864.0,27.0,4000.0,2022-03-15T21:58:25.421Z,1,7958,25.0,97.9,842109,300_BLADE,20.298,2.5,298.799,1
4006,3984.0,28.0,4000.0,2022-03-15T21:59:04.502Z,1,7959,25.0,150.0,846017,8MM_DOWEL,20.298,2.7,8.0,1
4007,5450.0,29.0,5500.0,2022-03-15T21:59:26.882Z,1,7960,25.0,143.593,848255,10_SLOT,20.247,1.0,10.0,1
4008,3916.0,27.0,4000.0,2022-03-15T22:01:35.304Z,1,7961,25.0,97.9,861097,300_BLADE,20.502,2.5,298.799,1
4009,3931.0,27.0,4000.0,2022-03-15T22:05:24.019Z,1,7962,25.0,150.0,883968,8MM_DOWEL,20.179,2.6,8.0,1
4010,5479.0,27.0,5500.0,2022-03-15T22:05:46.679Z,1,7963,25.0,143.593,886234,10_SLOT,20.247,1.0,10.0,1
4011,3919.0,27.0,4000.0,2022-03-15T22:08:41.882Z,1,7964,25.0,97.9,903754,300_BLADE,20.382,2.4,298.799,1
4012,3953.0,27.0,4000.0,2022-03-15T22:09:27.733Z,1,7965,25.0,150.0,908339,8MM_DOWEL,20.212,2.6,8.0,1
4013,5491.0,28.0,5500.0,2022-03-15T22:09:50.314Z,1,7966,25.0,143.593,910597,10_SLOT,20.179,0.9,10.0,1
4014,3900.0,25.0,4000.0,2022-03-15T22:12:18.826Z,1,7967,24.0,97.9,925448,300_BLADE,20.247,2.5,298.799,1
4015,3956.0,27.0,4000.0,2022-03-15T22:13:03.537Z,1,7968,24.0,150.0,929919,8MM_DOWEL,20.264,2.7,8.0,1
4016,5478.0,27.0,5500.0,2022-03-15T22:13:25.958Z,1,7969,24.0,143.593,932161,10_SLOT,20.298,1.0,10.0,1
4017,3945.0,27.0,4000.0,2022-03-15T22:15:04.339Z,1,7970,24.0,97.9,941999,300_BLADE,20.247,2.4,298.799,1
4018,3955.0,27.0,4000.0,2022-03-15T22:15:51.250Z,1,7971,24.0,150.0,946690,8MM_DOWEL,20.264,2.7,8.0,1
4019,5483.0,27.0,5500.0,2022-03-15T22:16:13.651Z,1,7972,24.0,143.593,948930,10_SLOT,20.212,0.9,10.0,1
4020,3956.0,25.0,4000.0,2022-03-15T22:20:17.685Z,1,7973,24.0,97.9,973333,300_BLADE,20.468,2.4,298.799,1
4021,4001.0,27.0,4000.0,2022-03-15T22:21:05.896Z,1,7974,24.0,150.0,978154,8MM_DOWEL,20.23,2.7,8.0,1
4022,5460.0,27.0,5500.0,2022-03-15T22:21:28.147Z,1,7975,24.0,143.593,980379,10_SLOT,20.23,0.9,10.0,1
4023,3886.0,25.0,4000.0,2022-03-15T22:26:24.142Z,1,7976,25.0,97.9,1009978,300_BLADE,20.332,2.5,298.799,1
4024,3975.0,27.0,4000.0,2022-03-15T22:27:16.393Z,1,7977,25.0,150.0,1015203,8MM_DOWEL,20.247,0.9,8.0,1
4025,5448.0,28.0,5500.0,2022-03-15T22:27:38.584Z,1,7978,25.0,143.593,1017422,10_SLOT,20.179,0.9,10.0,1
4026,3918.0,25.0,4000.0,2022-03-15T22:33:52.601Z,1,7979,25.0,97.9,1054823,300_BLADE,20.417,2.4,298.799,1
4027,4002.0,27.0,4000.0,2022-03-15T22:34:38.361Z,1,7980,25.0,150.0,1059399,8MM_DOWEL,20.179,0.9,8.0,1
4028,5444.0,28.0,5500.0,2022-03-15T22:35:00.522Z,1,7981,25.0,143.593,1061615,10_SLOT,20.195,1.0,10.0,1
4029,3877.0,25.0,4000.0,2022-03-15T22:43:38.331Z,1,7982,25.0,97.9,1113395,300_BLADE,20.365,2.4,298.799,1
4030,3991.0,27.0,4000.0,2022-03-15T22:44:25.452Z,1,7983,24.0,150.0,1118107,8MM_DOWEL,20.247,0.9,8.0,1
4031,5494.0,27.0,5500.0,2022-03-15T22:44:47.773Z,1,7984,24.0,143.593,1120339,10_SLOT,20.23,1.0,10.0,1
4032,3906.0,25.0,4000.0,2022-03-15T23:07:34.928Z,1,7985,25.0,97.9,1257052,300_BLADE,20.315,2.5,298.799,1
4033,4001.0,27.0,4000.0,2022-03-15T23:08:21.619Z,1,7986,25.0,150.0,1261721,8MM_DOWEL,20.264,0.9,8.0,1
4034,5500.0,28.0,5500.0,2022-03-15T23:08:43.800Z,1,7987,25.0,143.593,1263939,10_SLOT,20.162,1.0,10.0,1
4035,3921.0,25.0,4000.0,2022-03-15T23:19:06.311Z,1,7988,25.0,97.9,1326189,300_BLADE,20.212,2.4,298.799,1
4036,3982.0,27.0,4000.0,2022-03-15T23:19:52.402Z,1,7989,24.0,150.0,1330798,8MM_DOWEL,20.212,0.9,8.0,1
4037,5510.0,27.0,5500.0,2022-03-15T23:20:14.602Z,1,7990,24.0,143.593,1333018,10_SLOT,20.195,0.9,10.0,1
4038,3941.0,25.0,4000.0,2022-03-15T23:35:50.680Z,1,7991,25.0,97.9,1426624,300_BLADE,20.382,2.4,298.799,1
4039,4006.0,27.0,4000.0,2022-03-15T23:36:40.001Z,1,7992,25.0,150.0,1431556,8MM_DOWEL,20.298,0.9,8.0,1
4040,5446.0,27.0,5500.0,2022-03-15T23:37:02.102Z,1,7993,25.0,143.593,1433766,10_SLOT,20.264,0.9,10.0,1
4041,3945.0,27.0,4000.0,2022-03-15T23:38:37.993Z,1,7994,25.0,97.9,1443355,300_BLADE,20.451,2.5,298.799,1
4042,4015.0,28.0,4000.0,2022-03-15T23:39:24.664Z,1,7995,25.0,150.0,1448022,8MM_DOWEL,20.162,0.9,8.0,1
4043,3961.0,28.0,4000.0,2022-03-15T23:41:24.937Z,1,7997,25.0,97.9,1460049,300_BLADE,20.502,2.4,298.799,1
4044,4016.0,29.0,4000.0,2022-03-15T23:42:09.437Z,1,7998,25.0,150.0,1464499,8MM_DOWEL,20.212,0.9,8.0,1
4045,5506.0,29.0,5500.0,2022-03-15T23:42:31.678Z,1,7999,25.0,143.593,1466723,10_SLOT,20.349,0.9,10.0,1
4046,3926.0,28.0,4000.0,2022-03-15T23:44:11.810Z,1,8000,25.0,97.9,1476736,300_BLADE,20.247,2.4,298.799,1
4047,3953.0,29.0,4000.0,2022-03-15T23:44:55.951Z,1,8001,25.0,150.0,1481150,8MM_DOWEL,20.128,0.9,8.0,1
4048,5504.0,30.0,5500.0,2022-03-15T23:45:18.201Z,1,8002,25.0,143.593,1483375,10_SLOT,20.212,1.0,10.0,1
4049,4002.0,25.0,4000.0,2022-03-15T23:50:16.717Z,1,8004,24.0,150.0,1513226,8MM_DOWEL,20.247,0.9,8.0,1
4050,5470.0,27.0,5500.0,2022-03-15T23:50:39.027Z,1,8005,24.0,143.593,1515457,10_SLOT,20.23,0.9,10.0,1
4051,3936.0,25.0,4000.0,2022-03-15T23:55:47.923Z,1,8006,24.0,97.9,1546346,300_BLADE,20.4,2.5,298.799,1
4052,4015.0,27.0,4000.0,2022-03-15T23:56:44.334Z,1,8007,24.0,150.0,1551987,8MM_DOWEL,20.264,0.9,8.0,1
4053,5508.0,27.0,5500.0,2022-03-15T23:57:06.584Z,1,8008,24.0,143.593,1554212,10_SLOT,20.281,1.0,10.0,1
4054,3863.0,25.0,4000.0,2022-03-16T00:01:19.089Z,1,8009,25.0,97.9,1579462,300_BLADE,20.281,2.4,298.799,1
4055,3992.0,25.0,4000.0,2022-03-16T00:04:18.893Z,1,8010,25.0,150.0,1597442,8MM_DOWEL,20.179,1.0,8.0,1
4056,5503.0,27.0,5500.0,2022-03-16T00:04:41.133Z,1,8011,25.0,143.593,1599666,10_SLOT,20.298,1.0,10.0,1
4057,10919.0,24.0,11000.0,2022-03-16T00:45:02.288Z,1,8012,24.0,128.429,1841777,80_SKIM,20.247,0.5,80.0,1
4058,10988.0,25.0,11000.0,2022-03-16T00:48:43.572Z,1,8013,24.0,128.429,1863905,80_SKIM,20.298,0.5,80.0,1
4059,10942.0,25.0,11000.0,2022-03-16T00:57:46.622Z,1,8014,25.0,128.429,1918209,80_SKIM,20.212,0.5,80.0,1
4060,3892.0,25.0,4000.0,2022-03-16T01:22:15.470Z,1,8015,25.0,97.9,2065091,300_BLADE,21.556,2.8,298.799,1
4061,7789.0,25.0,20000.0,2022-03-16T03:16:59.289Z,1,8016,24.0,116.949,2753460,8_SPIRAL,20.212,0.4,8.0,1
4062,10946.0,24.0,11000.0,2022-03-16T19:38:37.007Z,1,8017,23.0,128.429,153745,80_SKIM,20.382,0.8,80.0,1
4063,10929.0,27.0,11000.0,2022-03-16T19:40:10.429Z,1,8018,23.0,128.429,163087,80_SKIM,20.365,0.8,80.0,1
4064,10990.0,27.0,11000.0,2022-03-16T19:42:52.661Z,1,8019,24.0,128.429,179310,80_SKIM,20.212,0.8,80.0,1
4065,1476.0,25.0,20000.0,2022-03-16T19:54:43.131Z,1,8020,25.0,116.949,250356,8_SPIRAL,20.145,0.4,8.0,1
4066,19941.0,25.0,20000.0,2022-03-16T19:58:28.025Z,1,8021,25.0,116.949,272845,8_SPIRAL,20.212,0.9,8.0,1
4067,20014.0,25.0,20000.0,2022-03-16T20:26:45.463Z,1,8022,24.0,116.949,442586,8_SPIRAL,20.247,0.9,8.0,1
4068,19992.0,25.0,20000.0,2022-03-16T21:32:26.703Z,1,8023,24.0,116.949,836703,8_SPIRAL,20.212,0.8,8.0,1
4069,20036.0,30.0,20000.0,2022-03-16T21:35:27.177Z,1,8024,27.0,116.949,854750,8_SPIRAL,20.298,1.2,8.0,1
4070,19994.0,25.0,20000.0,2022-03-16T22:02:41.807Z,1,8025,25.0,116.949,1018210,8_SPIRAL,20.145,0.8,8.0,1
4071,19930.0,29.0,20000.0,2022-03-16T22:10:13.256Z,1,8026,28.0,116.949,1063354,8_SPIRAL,20.212,0.9,8.0,1
4072,20023.0,25.0,20000.0,2022-03-16T22:40:11.180Z,1,8027,24.0,116.949,1243143,8_SPIRAL,20.212,0.9,8.0,1
4073,19988.0,25.0,20000.0,2022-03-16T23:44:20.646Z,1,8028,25.0,116.949,1628082,8_SPIRAL,20.212,0.9,8.0,1
4074,19989.0,27.0,20000.0,2022-03-16T23:53:44.967Z,1,8029,27.0,116.949,1684513,8_SPIRAL,20.162,0.7,8.0,1
4075,19984.0,27.0,20000.0,2022-03-16T23:55:48.849Z,1,8030,27.0,116.949,1696901,8_SPIRAL,20.247,1.1,8.0,1
4076,19990.0,25.0,20000.0,2022-03-17T00:13:50.980Z,1,8031,25.0,116.949,1805112,8_SPIRAL,20.162,0.7,8.0,1
4077,20040.0,34.0,20000.0,2022-03-17T00:19:54.497Z,1,8032,30.0,116.949,1841463,8_SPIRAL,20.212,0.8,8.0,1
4078,19958.0,30.0,20000.0,2022-03-17T00:26:32.835Z,1,8033,30.0,116.949,1881296,8_SPIRAL,20.212,0.7,8.0,1
4079,20017.0,30.0,20000.0,2022-03-17T00:33:57.384Z,1,8034,30.0,116.949,1925750,8_SPIRAL,20.23,0.8,8.0,1
4080,20028.0,29.0,20000.0,2022-03-17T00:41:25.873Z,1,8035,29.0,116.949,1970598,8_SPIRAL,20.212,0.8,8.0,1
4081,19975.0,32.0,20000.0,2022-03-17T00:47:54.960Z,1,8036,30.0,116.949,2009506,8_SPIRAL,20.247,0.8,8.0,1
4082,19997.0,28.0,20000.0,2022-03-17T00:56:45.001Z,1,8037,28.0,116.949,2062509,8_SPIRAL,20.281,0.7,8.0,1
4083,11746.0,34.0,20000.0,2022-03-17T01:02:47.148Z,1,8038,30.0,116.949,2098723,8_SPIRAL,20.162,0.4,8.0,1
4084,19989.0,27.0,20000.0,2022-03-17T01:05:33.541Z,1,8039,28.0,116.949,2115362,8_SPIRAL,20.264,0.8,8.0,1
4085,430.0,33.0,20000.0,2022-03-17T01:11:47.868Z,1,8040,32.0,116.949,2152794,8_SPIRAL,20.332,0.5,8.0,1
4086,19970.0,28.0,20000.0,2022-03-17T01:14:46.602Z,1,8041,28.0,116.949,2170667,8_SPIRAL,20.128,0.7,8.0,1
4087,19963.0,30.0,20000.0,2022-03-17T01:21:34.550Z,1,8042,30.0,116.949,2211461,8_SPIRAL,20.264,0.8,8.0,1
4088,19988.0,27.0,20000.0,2022-03-17T01:34:17.285Z,1,8043,27.0,116.949,2287733,8_SPIRAL,20.162,0.7,8.0,1
4089,19985.0,25.0,20000.0,2022-03-17T01:50:11.154Z,1,8044,25.0,116.949,2383118,8_SPIRAL,20.247,1.0,8.0,1
4090,19999.0,32.0,20000.0,2022-03-17T01:56:38.991Z,1,8045,30.0,116.949,2421901,8_SPIRAL,20.281,1.3,8.0,1
4091,20031.0,25.0,20000.0,2022-03-17T02:40:31.073Z,1,8046,25.0,116.949,2685104,8_SPIRAL,20.247,1.1,8.0,1
4092,19956.0,34.0,20000.0,2022-03-17T02:46:32.770Z,1,8047,30.0,116.949,2721273,8_SPIRAL,20.332,1.3,8.0,1
4093,20025.0,30.0,20000.0,2022-03-17T02:54:15.580Z,1,8048,30.0,116.949,2767553,8_SPIRAL,20.247,1.2,8.0,1
4094,10927.0,27.0,11000.0,2022-03-17T03:07:42.245Z,1,8049,27.0,128.429,2848218,80_SKIM,20.298,1.4,80.0,1
4095,19986.0,25.0,20000.0,2022-03-17T03:18:26.268Z,1,8050,25.0,116.949,2912619,8_SPIRAL,20.212,0.9,8.0,1
4096,20047.0,30.0,20000.0,2022-03-17T03:25:59.237Z,1,8051,30.0,116.949,2957915,8_SPIRAL,20.298,1.0,8.0,1
4097,20008.0,29.0,20000.0,2022-03-17T03:34:49.537Z,1,8052,29.0,116.949,3010944,8_SPIRAL,20.298,0.9,8.0,1
4098,19992.0,34.0,20000.0,2022-03-17T03:41:30.165Z,1,8053,32.0,116.949,3051006,8_SPIRAL,20.247,1.0,8.0,1
4099,20019.0,30.0,20000.0,2022-03-17T03:49:27.425Z,1,8054,30.0,116.949,3098731,8_SPIRAL,20.298,1.0,8.0,1
4100,18975.0,29.0,19000.0,2022-03-17T03:57:49.705Z,1,8055,29.0,129.024,3148958,16_STRAIGHT,20.212,2.0,15.8,1
4101,18940.0,32.0,19000.0,2022-03-17T04:01:20.169Z,1,8056,30.0,129.024,3170004,16_STRAIGHT,20.212,2.0,15.8,1
4102,18996.0,30.0,19000.0,2022-03-17T04:05:33.014Z,1,8057,29.0,129.024,3195288,16_STRAIGHT,20.145,2.0,15.8,1
4103,19964.0,28.0,20000.0,2022-03-17T04:11:15.071Z,1,8058,28.0,116.949,3229493,8_SPIRAL,20.315,1.0,8.0,1
4104,19954.0,32.0,20000.0,2022-03-17T04:18:46.079Z,1,8059,30.0,116.949,3274593,8_SPIRAL,20.247,0.9,8.0,1
4105,10971.0,25.0,11000.0,2022-03-17T19:40:08.738Z,1,8060,25.0,128.429,270478,80_SKIM,20.212,1.1,80.0,1
4106,20012.0,25.0,20000.0,2022-03-17T19:49:26.148Z,1,8061,24.0,116.949,326218,8_SPIRAL,20.162,1.3,8.0,1
4107,20042.0,25.0,20000.0,2022-03-17T20:03:10.254Z,1,8062,25.0,115.327,408627,8_SPIRAL,20.212,1.0,7.7,1
4108,19976.0,27.0,20000.0,2022-03-17T20:12:46.375Z,1,8063,27.0,115.327,466238,8_SPIRAL,20.212,1.0,7.7,1
4109,19998.0,28.0,20000.0,2022-03-17T20:22:14.566Z,1,8064,27.0,115.327,523056,8_SPIRAL,20.315,1.0,7.7,1
4110,20024.0,27.0,20000.0,2022-03-17T20:31:33.527Z,1,8065,27.0,115.327,578951,8_SPIRAL,20.332,1.0,7.7,1
4111,20033.0,27.0,20000.0,2022-03-17T20:42:39.700Z,1,8066,27.0,115.327,645567,8_SPIRAL,20.247,1.0,7.7,1
4112,19948.0,28.0,20000.0,2022-03-17T20:51:36.731Z,1,8067,28.0,115.327,699269,8_SPIRAL,20.264,1.0,7.7,1
4113,19968.0,28.0,20000.0,2022-03-17T20:59:28.711Z,1,8068,28.0,115.327,746466,8_SPIRAL,20.298,1.1,7.7,1
4114,20021.0,30.0,20000.0,2022-03-17T21:07:40.541Z,1,8069,29.0,115.327,795648,8_SPIRAL,20.195,1.0,7.7,1
4115,20032.0,30.0,20000.0,2022-03-17T21:15:04.030Z,1,8070,29.0,115.327,839996,8_SPIRAL,20.145,1.0,7.7,1
4116,19991.0,27.0,20000.0,2022-03-17T21:24:53.713Z,1,8071,27.0,115.327,898963,8_SPIRAL,20.247,1.0,7.7,1
4117,20023.0,30.0,20000.0,2022-03-17T21:32:16.292Z,1,8072,30.0,115.327,943220,8_SPIRAL,20.382,1.0,7.7,1
4118,19984.0,29.0,20000.0,2022-03-17T21:39:57.082Z,1,8073,29.0,115.327,989298,8_SPIRAL,20.212,1.0,7.7,1
4119,20022.0,32.0,20000.0,2022-03-17T21:47:05.681Z,1,8074,30.0,115.327,1032157,8_SPIRAL,20.212,1.0,7.7,1
4120,19947.0,27.0,20000.0,2022-03-17T21:57:47.984Z,1,8075,27.0,115.327,1096386,8_SPIRAL,20.128,0.9,7.7,1
4121,19936.0,30.0,20000.0,2022-03-17T22:04:58.853Z,1,8076,30.0,115.327,1139472,8_SPIRAL,20.247,1.0,7.7,1
4122,20012.0,32.0,20000.0,2022-03-17T22:12:07.033Z,1,8077,30.0,115.327,1182289,8_SPIRAL,20.162,1.0,7.7,1
4123,19993.0,29.0,20000.0,2022-03-17T22:19:55.803Z,1,8078,29.0,115.327,1229165,8_SPIRAL,20.212,0.9,7.7,1
4124,20022.0,32.0,20000.0,2022-03-17T22:26:57.372Z,1,8079,30.0,115.327,1271321,8_SPIRAL,20.281,1.0,7.7,1
4125,19963.0,29.0,20000.0,2022-03-17T22:35:17.582Z,1,8080,29.0,115.327,1321341,8_SPIRAL,20.264,1.0,7.7,1
4126,20000.0,32.0,20000.0,2022-03-17T22:42:23.361Z,1,8081,30.0,115.327,1363918,8_SPIRAL,20.247,0.9,7.7,1
4127,19954.0,27.0,20000.0,2022-03-17T23:09:05.745Z,1,8082,27.0,115.327,1524153,8_SPIRAL,20.195,0.9,7.7,1
4128,19985.0,28.0,20000.0,2022-03-17T23:17:09.996Z,1,8083,28.0,115.327,1572577,8_SPIRAL,20.298,1.0,7.7,1
4129,19955.0,30.0,20000.0,2022-03-17T23:24:32.135Z,1,8084,30.0,115.327,1616790,8_SPIRAL,20.247,1.0,7.7,1
4130,20049.0,28.0,20000.0,2022-03-17T23:34:58.648Z,1,8085,28.0,115.327,1679440,8_SPIRAL,20.212,1.0,7.7,1
4131,19915.0,30.0,20000.0,2022-03-17T23:42:26.448Z,1,8086,30.0,115.327,1724219,8_SPIRAL,20.162,0.9,7.7,1
4132,19955.0,29.0,20000.0,2022-03-17T23:50:29.298Z,1,8087,30.0,115.327,1772503,8_SPIRAL,20.162,0.9,7.7,1
4133,20076.0,27.0,20000.0,2022-03-18T00:06:35.519Z,1,8088,27.0,115.327,1869123,8_SPIRAL,20.281,1.0,7.7,1
4134,20005.0,27.0,20000.0,2022-03-18T00:18:43.284Z,1,8089,27.0,115.327,1941898,8_SPIRAL,20.298,0.9,7.7,1
4135,10967.0,22.0,11000.0,2022-03-20T19:41:16.281Z,1,8090,22.0,128.429,126089,80_SKIM,20.212,1.0,80.0,1
4136,19989.0,24.0,20000.0,2022-03-20T19:53:40.522Z,1,8091,23.0,115.327,200512,8_SPIRAL,20.298,0.5,7.7,1
4137,19876.0,28.0,20000.0,2022-03-20T20:01:30.359Z,1,8092,27.0,115.327,247495,8_SPIRAL,20.212,0.5,7.7,1
4138,19973.0,28.0,20000.0,2022-03-20T20:10:14.257Z,1,8093,28.0,115.327,299884,8_SPIRAL,20.212,0.6,7.7,1
4139,20003.0,27.0,20000.0,2022-03-20T20:19:09.306Z,1,8094,27.0,115.327,353388,8_SPIRAL,20.128,0.7,7.7,1
4140,20050.0,25.0,20000.0,2022-03-20T20:31:14.609Z,1,8095,27.0,115.327,425917,8_SPIRAL,20.247,0.4,7.7,1
4141,19972.0,27.0,20000.0,2022-03-20T20:39:57.079Z,1,8096,27.0,115.327,478163,8_SPIRAL,20.247,0.6,7.7,1
4142,20023.0,25.0,20000.0,2022-03-20T20:51:28.242Z,1,8097,25.0,115.327,547278,8_SPIRAL,20.315,0.7,7.7,1
4143,19960.0,25.0,20000.0,2022-03-20T21:13:50.578Z,1,8098,24.0,115.327,681509,8_SPIRAL,20.349,0.7,7.7,1
4144,20021.0,28.0,20000.0,2022-03-20T21:22:02.757Z,1,8099,27.0,115.327,730726,8_SPIRAL,20.179,0.6,7.7,1
4145,19947.0,27.0,20000.0,2022-03-20T21:31:36.149Z,1,8100,27.0,115.327,788064,8_SPIRAL,20.264,0.5,7.7,1
4146,20052.0,28.0,20000.0,2022-03-20T21:42:04.731Z,1,8101,27.0,115.327,850921,8_SPIRAL,20.264,0.4,7.7,1
4147,19947.0,27.0,20000.0,2022-03-20T21:50:38.742Z,1,8102,27.0,115.327,902321,8_SPIRAL,20.247,0.7,7.7,1
4148,20053.0,28.0,20000.0,2022-03-20T21:52:26.724Z,1,8103,27.0,115.327,913119,8_SPIRAL,20.212,0.6,7.7,1
4149,20009.0,30.0,20000.0,2022-03-20T22:00:00.633Z,1,8104,29.0,115.327,958509,8_SPIRAL,20.281,0.6,7.7,1
4150,18021.0,25.0,18000.0,2022-03-20T22:21:56.670Z,1,8105,25.0,137.0,1090110,90_V,20.212,4.4,1.0,1
4151,21051.0,29.0,21000.0,2022-03-20T22:22:46.571Z,1,8106,25.0,127.01,1095100,12-7_COMP,20.349,0.8,12.1,1
4152,21001.0,30.0,21000.0,2022-03-20T22:39:43.302Z,1,8107,29.0,127.01,1196771,12-7_COMP,20.212,0.7,12.1,1
4153,21002.0,27.0,21000.0,2022-03-20T23:08:30.978Z,1,8108,25.0,127.01,1369535,12-7_COMP,20.094,0.5,12.1,1
4154,3867.0,40.0,4000.0,2022-03-20T23:17:27.819Z,1,8109,32.0,97.9,1423218,300_BLADE,20.4,2.8,299.2,1
4155,21008.0,25.0,21000.0,2022-03-20T23:48:05.997Z,1,8110,25.0,127.01,1607032,12-7_COMP,20.247,1.2,12.1,1
4156,0.0,0.0,0.0,2022-03-21T03:37:13.886Z,,8132,0.0,,27190,,7.326,,,1
4157,0.0,0.0,0.0,2022-03-21T19:43:27.781Z,,8136,0.0,,146356,,12.032,,,1
4158,20013.0,41.0,20000.0,2022-03-21T00:18:56.486Z,1,8111,34.0,115.327,1792077,8_SPIRAL,20.212,2.3,7.7,1
4159,18017.0,40.0,18000.0,2022-03-21T00:20:00.397Z,1,8112,33.0,137.0,1798468,90_V,20.332,3.7,1.0,1
4160,21027.0,37.0,21000.0,2022-03-21T00:22:58.911Z,1,8113,32.0,127.01,1816319,12-7_COMP,20.264,1.7,12.1,1
4161,20007.0,43.0,20000.0,2022-03-21T00:28:00.487Z,1,8114,34.0,115.327,1846476,8_SPIRAL,20.281,0.9,7.7,1
