,LUNG,bearingsCelsius,spindleRpm,idChiave,statoRot,ist_acc,@timestamp,DIAM,UTE,VibromPeak,statorCelsius,numTP,CurrentPeak,rpmSetPoint
2416,116.574,30.0,15040.0,4590,1,2872361,2021-06-03T14:18:18.851Z,9.0,CAN9,3.7,32.0,1,11.951,15000.0
2417,116.574,30.0,2535.0,4590,1,2873982,2021-06-03T14:18:35.061Z,9.0,CAN9,3.1,32.0,1,9.418,2500.0
2418,116.574,30.0,2346.0,4590,1,2869762,2021-06-03T14:17:52.861Z,9.0,CAN9,3.2,32.0,1,8.534,2500.0
2419,116.574,30.0,2385.0,4590,1,2865556,2021-06-03T14:17:10.800Z,9.0,CAN9,3.2,32.0,1,8.5,2500.0
2420,116.574,30.0,15009.0,4590,1,2876563,2021-06-03T14:19:00.872Z,9.0,CAN9,3.7,32.0,1,14.059,15000.0
2421,116.574,30.0,2346.0,4590,1,2878176,2021-06-03T14:19:17.002Z,9.0,CAN9,3.1,32.0,1,9.078,2500.0
2422,116.574,30.0,2390.0,4590,1,2882384,2021-06-03T14:19:59.083Z,9.0,CAN9,3.1,30.0,1,9.044,2500.0
2423,116.574,30.0,14936.0,4590,1,2880774,2021-06-03T14:19:42.983Z,9.0,CAN9,3.6,32.0,1,10.217,15000.0
2424,116.574,30.0,14969.0,4590,1,2884978,2021-06-03T14:20:25.023Z,9.0,CAN9,3.7,32.0,1,16.371,15000.0
2425,116.574,30.0,2442.0,4590,1,2886593,2021-06-03T14:20:41.173Z,9.0,CAN9,3.1,30.0,1,7.837,2500.0
2426,116.574,30.0,14962.0,4590,1,2897606,2021-06-03T14:22:31.305Z,9.0,CAN9,3.7,32.0,1,11.458,15000.0
2427,116.574,30.0,15019.0,4590,1,2893396,2021-06-03T14:21:49.205Z,9.0,CAN9,3.7,32.0,1,15.725,15000.0
2428,116.574,30.0,2560.0,4590,1,2895013,2021-06-03T14:22:05.375Z,9.0,CAN9,3.1,32.0,1,7.973,2500.0
2429,116.574,30.0,14908.0,4590,1,2889184,2021-06-03T14:21:07.084Z,9.0,CAN9,3.7,32.0,1,16.235,15000.0
2430,116.574,30.0,2560.0,4590,1,2890805,2021-06-03T14:21:23.294Z,9.0,CAN9,3.0,32.0,1,8.16,2500.0
2431,116.574,30.0,2389.0,4590,1,2899213,2021-06-03T14:22:47.375Z,9.0,CAN9,3.0,32.0,1,9.588,2500.0
2432,116.574,30.0,14943.0,4590,1,2901811,2021-06-03T14:23:13.356Z,9.0,CAN9,3.6,32.0,1,15.929,15000.0
2433,116.574,30.0,2359.0,4590,1,2903417,2021-06-03T14:23:29.416Z,9.0,CAN9,3.1,32.0,1,8.058,2500.0
2434,116.574,30.0,2545.0,4590,1,2907636,2021-06-03T14:24:11.607Z,9.0,CAN9,3.0,32.0,1,8.619,2500.0
2435,116.574,30.0,14959.0,4590,1,2906012,2021-06-03T14:23:55.367Z,9.0,CAN9,3.7,32.0,1,15.538,15000.0
2436,116.574,30.0,14958.0,4590,1,2914433,2021-06-03T14:25:19.578Z,9.0,CAN9,3.6,32.0,1,13.277,15000.0
2437,116.574,30.0,2522.0,4590,1,2911846,2021-06-03T14:24:53.708Z,9.0,CAN9,3.1,32.0,1,8.568,2500.0
2438,116.574,30.0,14958.0,4590,1,2910230,2021-06-03T14:24:37.547Z,9.0,CAN9,3.6,32.0,1,11.203,15000.0
2439,116.574,30.0,2565.0,4590,1,2916049,2021-06-03T14:25:35.738Z,9.0,CAN9,3.0,32.0,1,8.5,2500.0
2440,116.574,30.0,14998.0,4590,1,2918635,2021-06-03T14:26:01.599Z,9.0,CAN9,3.5,32.0,1,14.773,15000.0
2441,116.574,30.0,14985.0,4590,1,2922850,2021-06-03T14:26:43.749Z,9.0,CAN9,3.6,32.0,1,12.75,15000.0
2442,116.574,30.0,2542.0,4590,1,2920252,2021-06-03T14:26:17.769Z,9.0,CAN9,3.1,32.0,1,8.959,2500.0
2443,141.494,30.0,23047.0,4591,1,2927289,2021-06-03T14:27:28.140Z,10.0,PALLA,2.4,30.0,1,20.179,23000.0
2444,199.036,32.0,17942.0,4592,1,2935047,2021-06-03T14:28:45.721Z,16.0,FEDORASGROSS,2.5,40.0,1,20.162,18000.0
2445,152.964,34.0,18996.0,4593,1,3641874,2021-06-03T16:26:34.105Z,16.0,FEDORA,12.6,38.0,1,20.195,19000.0
2446,143.781,25.0,5996.0,4594,1,9625016,2021-06-04T09:03:46.483Z,20.0,CAN19APK,0.3,24.0,1,20.417,6000.0
2447,147.154,27.0,19007.0,4595,1,9689040,2021-06-04T09:14:26.733Z,10.0,TEST10SGROSS,3.6,30.0,1,20.179,19000.0
2448,140.989,34.0,15047.0,4596,1,9795339,2021-06-04T09:32:09.739Z,5.0,CAN5,0.9,40.0,1,20.298,15000.0
2449,134.232,32.0,18974.0,4597,1,9838662,2021-06-04T09:39:22.976Z,6.0,TEST6,3.6,35.0,1,20.212,19000.0
2450,134.232,33.0,15059.0,4597,1,9870193,2021-06-04T09:44:38.291Z,6.0,TEST6,4.1,40.0,1,6.834,15000.0
2451,134.232,33.0,18949.0,4597,1,9872102,2021-06-04T09:44:57.381Z,6.0,TEST6,4.6,40.0,1,9.197,19000.0
2452,134.232,33.0,14943.0,4597,1,9875336,2021-06-04T09:45:29.721Z,6.0,TEST6,3.9,40.0,1,7.565,15000.0
2453,134.232,33.0,19014.0,4597,1,9877254,2021-06-04T09:45:48.902Z,6.0,TEST6,4.7,40.0,1,8.449,19000.0
2454,134.232,33.0,15072.0,4597,1,9880477,2021-06-04T09:46:21.132Z,6.0,TEST6,3.7,39.0,1,5.457,15000.0
2455,134.232,33.0,18982.0,4597,1,9882394,2021-06-04T09:46:40.303Z,6.0,TEST6,4.5,39.0,1,8.687,19000.0
2456,134.232,33.0,14969.0,4597,1,9885627,2021-06-04T09:47:12.633Z,6.0,TEST6,3.9,38.0,1,5.372,15000.0
2457,146.776,32.0,18949.0,4598,1,9889704,2021-06-04T09:47:53.404Z,10.0,TEST10,4.8,37.0,1,20.212,19000.0
2458,157.842,33.0,12004.0,4599,1,9978544,2021-06-04T10:02:41.817Z,6.0,FRESA6SMUSS,3.1,40.0,1,20.315,12000.0
2459,147.154,30.0,18967.0,4600,1,10032627,2021-06-04T10:11:42.656Z,10.0,TEST10SGROSS,3.4,34.0,1,20.162,19000.0
2460,143.781,25.0,6007.0,4601,1,11573259,2021-06-04T14:28:29.216Z,20.0,CAN19APK,1.2,25.0,1,20.247,6000.0
2461,147.154,28.0,18982.0,4602,1,11840844,2021-06-04T15:13:05.107Z,10.0,TEST10SGROSS,1.2,30.0,1,20.281,19000.0
2462,152.964,37.0,14978.0,4589,1,2416547,2021-06-03T13:02:20.638Z,16.0,FEDORA,14.1,42.0,,8.313,15000.0
2463,152.964,33.0,19026.0,4589,1,2510388,2021-06-03T13:17:59.063Z,16.0,FEDORA,11.1,35.0,,8.551,19000.0
2464,146.776,28.0,18925.0,4604,1,12915143,2021-06-04T18:12:08.265Z,10.0,TEST10,9.1,28.0,1,20.349,19000.0
2465,155.558,35.0,2451.0,4605,1,13415665,2021-06-04T19:35:33.563Z,12.0,TEST12,0.8,40.0,1,20.212,2500.0
2466,153.839,29.0,2434.0,4606,1,13495527,2021-06-04T19:48:52.195Z,7.0,CAN7-FR,0.9,29.0,1,20.179,2500.0
2467,134.232,25.0,19011.0,4607,1,1362586,2021-06-07T10:04:20.583Z,6.0,TEST6,9.5,25.0,1,20.179,19000.0
2468,166.86,33.0,1960.0,4608,1,1501961,2021-06-07T10:27:34.357Z,6.5,PUNT6-5,0.6,40.0,1,20.179,2000.0
2469,157.842,30.0,11996.0,4609,1,1525383,2021-06-07T10:31:28.581Z,6.0,FRESA6SMUSS,0.7,30.0,1,20.434,12000.0
2470,134.232,30.0,18917.0,4610,1,1597380,2021-06-07T10:43:28.563Z,6.0,TEST6,3.0,33.0,1,20.247,19000.0
2471,147.154,27.0,19020.0,4611,1,2356202,2021-06-07T12:49:56.911Z,10.0,TEST10SGROSS,1.6,25.0,1,20.145,19000.0
2472,146.776,33.0,18993.0,4612,1,2501875,2021-06-07T13:14:13.665Z,10.0,TEST10,1.6,40.0,1,20.281,19000.0
2473,134.232,33.0,19016.0,4613,1,2592875,2021-06-07T13:29:23.681Z,6.0,TEST6,2.9,40.0,1,20.128,19000.0
2474,132.569,33.0,2937.0,4614,1,2648833,2021-06-07T13:38:43.270Z,4.5,CAN4_5XFOR,0.3,40.0,1,20.162,3000.0
2475,134.232,28.0,19005.0,4615,1,2705374,2021-06-07T13:48:08.690Z,6.0,TEST6,2.5,30.0,1,20.247,19000.0
2476,132.569,30.0,2939.0,4616,1,2716168,2021-06-07T13:49:56.631Z,4.5,CAN4_5XFOR,0.3,35.0,1,20.264,3000.0
2477,157.842,29.0,12006.0,4617,1,2722726,2021-06-07T13:51:02.213Z,6.0,FRESA6SMUSS,1.9,32.0,1,20.264,12000.0
2478,147.154,30.0,19033.0,4618,1,2809048,2021-06-07T14:05:25.447Z,10.0,TEST10SGROSS,1.3,34.0,1,20.212,19000.0
2479,146.776,33.0,18996.0,4619,1,2893122,2021-06-07T14:19:26.201Z,10.0,TEST10,0.7,40.0,1,20.212,19000.0
2480,134.232,33.0,18989.0,4620,1,2937828,2021-06-07T14:26:53.269Z,6.0,TEST6,0.8,40.0,1,20.179,19000.0
2481,132.569,33.0,2458.0,4621,1,2965303,2021-06-07T14:31:28.024Z,4.5,CAN4_5XFOR,0.6,40.0,1,20.212,2500.0
2482,157.842,28.0,11982.0,4622,1,2992267,2021-06-07T14:35:57.668Z,6.0,FRESA6SMUSS,1.6,29.0,1,20.332,12000.0
2483,147.154,25.0,19009.0,4623,1,3253981,2021-06-07T15:19:34.853Z,10.0,TEST10SGROSS,1.1,25.0,1,20.298,19000.0
2484,141.494,33.0,22960.0,4624,1,3320516,2021-06-07T15:30:40.214Z,10.0,PALLA,2.3,40.0,1,20.332,23000.0
2485,115.542,37.0,17988.0,4625,1,3476446,2021-06-07T15:56:39.540Z,8.0,CAN8,3.3,48.0,1,20.145,18000.0
2486,143.781,35.0,6012.0,4626,1,3483852,2021-06-07T15:57:53.602Z,20.0,CAN19APK,0.5,42.0,1,20.349,6000.0
2487,146.776,32.0,19011.0,4627,1,3494628,2021-06-07T15:59:41.363Z,10.0,TEST10,1.3,35.0,1,20.298,19000.0
2488,134.232,34.0,19006.0,4628,1,3516492,2021-06-07T16:03:20.007Z,6.0,TEST6,3.5,40.0,1,20.298,19000.0
2489,132.804,33.0,2511.0,4629,1,3531592,2021-06-07T16:05:51.010Z,10.5,FRESA10-5,0.5,40.0,1,20.212,2500.0
2490,166.86,32.0,1926.0,4630,1,3539790,2021-06-07T16:07:12.991Z,6.5,PUNT6-5,0.9,33.0,1,20.195,2000.0
2491,157.842,30.0,11980.0,4631,1,3559512,2021-06-07T16:10:30.214Z,6.0,FRESA6SMUSS,2.0,30.0,1,20.162,12000.0
2492,147.154,30.0,18960.0,4632,1,3582178,2021-06-07T16:14:16.878Z,10.0,TEST10SGROSS,3.3,33.0,1,20.247,19000.0
2493,109.852,27.0,11964.0,4633,1,8901415,2021-06-08T07:00:50.148Z,80.0,SPIANAD80,1.2,25.0,1,20.247,12000.0
2494,109.852,27.0,2939.0,4633,1,8906565,2021-06-08T07:01:41.649Z,80.0,SPIANAD80,1.9,28.0,1,10.71,3000.0
2495,109.852,27.0,2991.0,4634,1,8940983,2021-06-08T07:07:25.834Z,80.0,SPIANAD80,2.1,30.0,1,10.2,3000.0
2496,109.852,27.0,12023.0,4634,1,8925404,2021-06-08T07:04:50.042Z,80.0,SPIANAD80,1.7,25.0,1,20.162,12000.0
2497,147.154,27.0,18962.0,4635,1,8953897,2021-06-08T07:09:34.977Z,10.0,TEST10SGROSS,1.2,28.0,1,20.179,19000.0
2498,143.781,30.0,5948.0,4636,1,8965777,2021-06-08T07:11:33.779Z,20.0,CAN19APK,0.6,36.0,1,20.212,6000.0
2499,146.776,28.0,18992.0,4637,1,8982021,2021-06-08T07:14:16.221Z,10.0,TEST10,0.8,30.0,1,20.485,19000.0
2500,157.842,29.0,11983.0,4638,1,8989348,2021-06-08T07:15:29.493Z,6.0,FRESA6SMUSS,2.4,34.0,1,20.162,12000.0
2501,147.154,27.0,18994.0,4639,1,9075816,2021-06-08T07:29:54.187Z,10.0,TEST10SGROSS,1.7,25.0,1,20.315,19000.0
2502,152.655,33.0,2796.0,4640,1,9166766,2021-06-08T07:45:03.703Z,11.0,CAN11-FR,1.0,40.0,1,20.179,2800.0
2503,138.701,28.0,18966.0,4641,1,9225452,2021-06-08T07:54:50.573Z,6.0,PALLAD6,3.8,30.0,1,20.195,19000.0
2504,147.154,33.0,18960.0,4642,1,9438537,2021-06-08T08:30:21.459Z,10.0,TEST10SGROSS,3.2,40.0,1,20.298,19000.0
2505,146.776,33.0,19008.0,4643,1,9580993,2021-06-08T08:54:06.043Z,10.0,TEST10,3.4,40.0,1,20.179,19000.0
2506,166.86,33.0,2471.0,4644,1,9626070,2021-06-08T09:01:36.821Z,6.5,PUNT6-5,0.9,41.0,1,20.23,2500.0
2507,109.852,27.0,11950.0,4645,1,9773668,2021-06-08T09:26:12.826Z,80.0,SPIANAD80,0.4,25.0,1,20.434,12000.0
2508,109.852,27.0,2984.0,4645,1,9780377,2021-06-08T09:27:19.917Z,80.0,SPIANAD80,0.4,30.0,1,10.217,3000.0
2509,147.154,27.0,18967.0,4646,1,9809034,2021-06-08T09:32:06.492Z,10.0,TEST10SGROSS,3.2,28.0,1,20.162,19000.0
2510,145.143,29.0,5498.0,4647,1,9821857,2021-06-08T09:34:14.724Z,50.0,SPIANA50,0.6,35.0,1,20.247,5500.0
2511,146.776,28.0,19008.0,4648,1,9833152,2021-06-08T09:36:07.676Z,10.0,TEST10,3.0,30.0,1,20.298,19000.0
2512,153.839,30.0,2427.0,4649,1,9841537,2021-06-08T09:37:31.527Z,7.0,CAN7-FR,0.9,35.0,1,20.298,2500.0
2513,157.842,30.0,11943.0,4650,1,9845565,2021-06-08T09:38:11.808Z,6.0,FRESA6SMUSS,2.2,33.0,1,20.281,12000.0
2514,147.154,30.0,18963.0,4651,1,9854188,2021-06-08T09:39:38.039Z,10.0,TEST10SGROSS,1.7,33.0,1,20.298,19000.0
2515,143.781,30.0,5956.0,4652,1,9870116,2021-06-08T09:42:17.322Z,20.0,CAN19APK,0.5,37.0,1,20.195,6000.0
2516,146.776,30.0,18961.0,4653,1,9875647,2021-06-08T09:43:12.633Z,10.0,TEST10,3.1,33.0,1,20.145,19000.0
2517,153.839,30.0,2499.0,4654,1,9884596,2021-06-08T09:44:42.124Z,7.0,CAN7-FR,0.9,37.0,1,20.179,2500.0
2518,157.842,30.0,11979.0,4655,1,9890320,2021-06-08T09:45:39.365Z,6.0,FRESA6SMUSS,1.5,33.0,1,20.247,12000.0
2519,146.776,27.0,19009.0,4656,1,9966463,2021-06-08T09:58:20.808Z,10.0,TEST10,3.4,27.0,1,20.247,19000.0
2520,147.154,27.0,18985.0,4657,1,10044264,2021-06-08T10:11:18.832Z,10.0,TEST10SGROSS,1.6,25.0,1,20.247,19000.0
2521,157.842,32.0,15972.0,4658,1,10084905,2021-06-08T10:18:05.248Z,6.0,FRESA6SMUSS,1.5,39.0,1,20.195,16000.0
2522,146.776,30.0,18940.0,4659,1,10097233,2021-06-08T10:20:08.530Z,10.0,TEST10,1.2,35.0,1,20.281,19000.0
2523,199.036,33.0,19986.0,4660,1,10142724,2021-06-08T10:27:43.448Z,16.0,FEDORASGROSS,3.9,40.0,1,20.212,20000.0
2524,157.842,33.0,13494.0,4661,1,10176987,2021-06-08T10:33:26.084Z,6.0,FRESA6SMUSS,1.4,42.0,1,20.212,13500.0
2525,152.964,32.0,19018.0,4662,1,10187683,2021-06-08T10:35:13.046Z,16.0,FEDORA,14.5,37.0,1,20.212,19000.0
2526,109.851,25.0,12002.0,4663,1,11109041,2021-06-08T13:08:46.782Z,80.0,SPIANAD80,0.9,25.0,1,20.23,12000.0
2527,109.851,29.0,2937.0,4663,1,11156076,2021-06-08T13:16:37.140Z,80.0,SPIANAD80,1.1,33.0,1,9.724,3000.0
2528,154.476,27.0,2986.0,4664,1,11369976,2021-06-08T13:52:16.176Z,15.0,CAN15,0.8,25.0,1,20.212,3000.0
2529,147.154,27.0,18984.0,4665,1,11389501,2021-06-08T13:55:31.430Z,10.0,TEST10SGROSS,3.1,28.0,1,20.485,19000.0
2530,146.776,33.0,18984.0,4666,1,11531815,2021-06-08T14:19:14.594Z,10.0,TEST10,1.1,40.0,1,20.247,19000.0
2531,132.804,33.0,1980.0,4667,1,11590699,2021-06-08T14:29:03.444Z,10.5,FRESA10-5,0.4,40.0,1,20.179,2000.0
2532,115.542,30.0,1982.0,4668,1,11610723,2021-06-08T14:32:23.687Z,8.0,CAN8,0.3,30.0,1,20.247,2000.0
2533,157.842,28.0,11932.0,4669,1,11640983,2021-06-08T14:37:26.292Z,6.0,FRESA6SMUSS,1.3,30.0,1,20.281,12000.0
2534,145.143,30.0,5491.0,4670,1,11697665,2021-06-08T14:46:53.122Z,50.0,SPIANA50,0.4,33.0,1,20.212,5500.0
2535,154.476,29.0,2514.0,4671,1,11709389,2021-06-08T14:48:50.364Z,15.0,CAN15,0.9,30.0,1,20.281,2500.0
2536,147.154,28.0,19008.0,4672,1,11719554,2021-06-08T14:50:32.016Z,10.0,TEST10SGROSS,1.7,29.0,1,20.145,19000.0
2537,132.804,33.0,1955.0,4673,1,11790702,2021-06-08T15:02:23.508Z,10.5,FRESA10-5,0.5,40.0,1,20.247,2000.0
2538,115.542,30.0,1923.0,4674,1,11800594,2021-06-08T15:04:02.430Z,8.0,CAN8,0.5,32.0,1,20.212,2000.0
2539,146.776,29.0,19012.0,4675,1,11814120,2021-06-08T15:06:17.692Z,10.0,TEST10,1.1,30.0,1,20.162,19000.0
2540,157.842,32.0,12012.0,4676,1,11841806,2021-06-08T15:10:54.557Z,6.0,FRESA6SMUSS,2.5,39.0,1,20.247,12000.0
2541,145.143,25.0,5475.0,4677,1,522236,2021-06-09T08:31:57.656Z,50.0,SPIANA50,0.5,25.0,1,20.298,5500.0
2542,152.964,25.0,19952.0,4678,1,533173,2021-06-09T08:33:47.028Z,16.0,FEDORA,11.3,28.0,1,20.179,20000.0
2543,152.964,33.0,19019.0,4678,1,559841,2021-06-09T08:38:13.712Z,16.0,FEDORA,9.1,40.0,1,5.44,19000.0
2544,157.842,33.0,11922.0,4679,1,576504,2021-06-09T08:41:00.345Z,6.0,FRESA6SMUSS,1.1,39.0,1,20.315,12000.0
2545,152.964,32.0,20033.0,4680,1,584617,2021-06-09T08:42:21.476Z,16.0,FEDORA,12.2,35.0,1,20.247,20000.0
2546,152.964,35.0,19008.0,4680,1,623465,2021-06-09T08:48:49.962Z,16.0,FEDORA,10.1,42.0,1,5.933,19000.0
2547,157.842,35.0,11960.0,4681,1,643830,2021-06-09T08:52:13.615Z,6.0,FRESA6SMUSS,2.4,41.0,1,20.179,12000.0
2548,134.232,27.0,18990.0,4682,1,812002,2021-06-09T09:20:15.362Z,6.0,TEST6,1.6,25.0,1,20.179,19000.0
2549,154.476,32.0,2956.0,4683,1,895541,2021-06-09T09:34:10.766Z,15.0,CAN15,0.8,39.0,1,20.247,3000.0
2550,166.86,30.0,1989.0,4684,1,905937,2021-06-09T09:35:54.727Z,6.5,PUNT6-5,0.8,33.0,1,20.247,2000.0
2551,143.781,30.0,5945.0,4685,1,916876,2021-06-09T09:37:44.119Z,20.0,CAN19APK,0.3,30.0,1,20.179,6000.0
2552,157.842,29.0,12009.0,4686,1,941745,2021-06-09T09:41:52.813Z,6.0,FRESA6SMUSS,2.2,30.0,1,20.162,12000.0
2553,134.232,30.0,18984.0,4687,1,977845,2021-06-09T09:47:53.819Z,6.0,TEST6,3.1,32.0,1,20.212,19000.0
2554,109.851,27.0,11946.0,4688,1,1157446,2021-06-09T10:17:49.858Z,80.0,SPIANAD80,0.6,25.0,1,20.212,12000.0
2555,109.851,27.0,2958.0,4688,1,1167197,2021-06-09T10:19:27.370Z,80.0,SPIANAD80,0.5,30.0,1,9.129,3000.0
2556,109.851,27.0,11983.0,4689,1,1207445,2021-06-09T10:26:09.856Z,80.0,SPIANAD80,0.5,27.0,1,20.23,12000.0
2557,109.851,28.0,2980.0,4689,1,1223159,2021-06-09T10:28:46.999Z,80.0,SPIANAD80,0.5,32.0,1,9.214,3000.0
2558,145.143,27.0,10462.0,4690,1,1272050,2021-06-09T10:36:55.917Z,50.0,SPIANA50,0.8,25.0,1,20.23,10500.0
2559,154.476,28.0,2938.0,4691,1,1288233,2021-06-09T10:39:37.750Z,15.0,CAN15,1.0,32.0,1,20.264,3000.0
2560,147.154,28.0,19021.0,4692,1,1293641,2021-06-09T10:40:31.831Z,10.0,TEST10SGROSS,1.5,30.0,1,20.281,19000.0
2561,146.776,32.0,18984.0,4693,1,1364670,2021-06-09T10:52:22.132Z,10.0,TEST10,1.1,39.0,1,20.212,19000.0
2562,146.776,30.0,19001.0,4694,1,1390513,2021-06-09T10:56:40.566Z,10.0,TEST10,0.8,32.0,1,20.332,19000.0
2563,146.776,30.0,18998.0,4695,1,1405631,2021-06-09T10:59:11.749Z,10.0,TEST10,0.7,32.0,1,20.23,19000.0
2564,143.781,33.0,18011.0,4696,1,1427616,2021-06-09T11:02:51.602Z,20.0,CAN19APK,4.7,39.0,1,20.145,18000.0
2565,143.781,33.0,5980.0,4696,1,1484710,2021-06-09T11:12:22.552Z,20.0,CAN19APK,3.7,38.0,1,12.206,6000.0
2566,146.776,32.0,19003.0,4697,1,1494463,2021-06-09T11:14:00.084Z,10.0,TEST10,2.6,34.0,1,20.162,19000.0
2567,147.154,32.0,18954.0,4698,1,1500512,2021-06-09T11:15:00.574Z,10.0,TEST10SGROSS,2.7,37.0,1,20.145,19000.0
2568,146.776,33.0,18984.0,4699,1,1527045,2021-06-09T11:19:25.909Z,10.0,TEST10,2.6,40.0,1,20.298,19000.0
2569,170.941,32.0,3469.0,4700,1,1535568,2021-06-09T11:20:51.140Z,8.5,CAN8-5FR,0.8,39.0,1,20.212,3500.0
2570,147.154,25.0,19023.0,4701,1,1984350,2021-06-09T12:35:39.034Z,10.0,TEST10SGROSS,2.1,24.0,1,20.247,19000.0
2571,145.143,29.0,5486.0,4702,1,2001262,2021-06-09T12:38:28.157Z,50.0,SPIANA50,0.6,37.0,1,20.179,5500.0
2572,142.681,29.0,2504.0,4703,1,2012338,2021-06-09T12:40:18.919Z,10.0,CAN10,0.6,32.0,1,20.162,2500.0
2573,142.363,27.0,2507.0,4704,1,2028064,2021-06-09T12:42:56.181Z,5.5,CAN5-5,0.5,28.0,1,20.332,2500.0
2574,145.143,27.0,5453.0,4705,1,2052610,2021-06-09T12:47:01.645Z,50.0,SPIANA50,0.5,28.0,1,20.247,5500.0
2575,146.776,27.0,18982.0,4706,1,2058639,2021-06-09T12:48:01.936Z,10.0,TEST10,2.3,29.0,1,20.264,19000.0
2576,143.781,29.0,5965.0,4707,1,2066537,2021-06-09T12:49:20.918Z,20.0,CAN19APK,1.0,35.0,1,20.195,6000.0
2577,146.776,29.0,5488.0,4708,1,2073117,2021-06-09T12:50:26.719Z,10.0,TEST10,0.6,32.0,1,20.365,5500.0
2578,146.776,29.0,18984.0,4708,1,2076302,2021-06-09T12:50:58.569Z,10.0,TEST10,3.2,32.0,1,10.693,19000.0
2579,146.776,29.0,18988.0,4708,1,2082079,2021-06-09T12:51:56.340Z,10.0,TEST10,3.1,33.0,1,9.333,19000.0
2580,146.776,29.0,5489.0,4708,1,2079472,2021-06-09T12:51:30.270Z,10.0,TEST10,3.5,33.0,1,9.52,5500.0
2581,157.842,32.0,11965.0,4709,1,2112642,2021-06-09T12:57:01.975Z,6.0,FRESA6SMUSS,2.1,39.0,1,20.281,12000.0
2582,101.949,30.0,2913.0,4710,1,2132869,2021-06-09T13:00:24.249Z,12.4,SVAS12,0.5,34.0,1,20.264,3000.0
2583,154.476,29.0,14967.0,4711,1,2139382,2021-06-09T13:01:29.380Z,15.0,CAN15,1.6,32.0,1,20.212,15000.0
2584,143.781,25.0,6005.0,4712,1,2341313,2021-06-09T13:35:08.723Z,20.0,CAN19APK,0.4,25.0,1,20.298,6000.0
2585,109.851,27.0,11913.0,4713,1,2417876,2021-06-09T13:47:54.366Z,80.0,SPIANAD80,1.6,25.0,1,20.212,12000.0
2586,109.851,27.0,2981.0,4713,1,2421763,2021-06-09T13:48:33.236Z,80.0,SPIANAD80,2.2,27.0,1,9.605,3000.0
2587,143.781,27.0,5907.0,4714,1,2440875,2021-06-09T13:51:44.359Z,20.0,CAN19APK,0.4,27.0,1,20.212,6000.0
2588,147.154,27.0,18986.0,4715,1,2445308,2021-06-09T13:52:28.690Z,10.0,TEST10SGROSS,3.1,28.0,1,20.145,19000.0
2589,146.776,28.0,18942.0,4716,1,2455987,2021-06-09T13:54:15.482Z,10.0,TEST10,2.0,35.0,1,20.247,19000.0
2590,142.681,29.0,2498.0,4717,1,2464389,2021-06-09T13:55:39.503Z,10.0,CAN10,0.5,36.0,1,20.264,2500.0
2591,142.363,28.0,2488.0,4718,1,2471665,2021-06-09T13:56:52.264Z,5.5,CAN5-5,0.5,32.0,1,20.212,2500.0
2592,157.842,28.0,12003.0,4719,1,2480092,2021-06-09T13:58:16.536Z,6.0,FRESA6SMUSS,2.1,30.0,1,20.179,12000.0
2593,134.232,25.0,18963.0,4720,1,2673375,2021-06-09T14:30:29.397Z,6.0,TEST6,2.4,25.0,1,20.179,19000.0
2594,143.781,30.0,5990.0,4721,1,2713908,2021-06-09T14:37:14.734Z,20.0,CAN19APK,3.0,37.0,1,13.039,6000.0
2595,143.781,30.0,17996.0,4721,1,2711694,2021-06-09T14:36:52.594Z,20.0,CAN19APK,3.8,38.0,1,20.212,18000.0
2596,143.781,30.0,17994.0,4721,1,2716722,2021-06-09T14:37:42.875Z,20.0,CAN19APK,3.8,36.0,1,8.789,18000.0
2597,143.781,30.0,6010.0,4721,1,2726644,2021-06-09T14:39:22.096Z,20.0,CAN19APK,3.1,37.0,1,9.69,6000.0
2598,146.776,30.0,19002.0,4722,1,2734018,2021-06-09T14:40:35.838Z,10.0,TEST10,3.8,35.0,1,20.212,19000.0
2599,134.232,30.0,18975.0,4723,1,2740497,2021-06-09T14:41:40.629Z,6.0,TEST6,2.9,32.0,1,20.281,19000.0
2600,147.154,30.0,18186.0,4724,1,2750076,2021-06-09T14:43:16.420Z,10.0,TEST10SGROSS,3.7,37.0,1,20.128,19000.0
2601,134.232,30.0,18945.0,4725,1,2757336,2021-06-09T14:44:29.021Z,6.0,TEST6,2.6,30.0,1,20.247,19000.0
2602,147.154,30.0,18981.0,4726,1,2766884,2021-06-09T14:46:04.503Z,10.0,TEST10SGROSS,3.1,37.0,1,20.212,19000.0
2603,146.776,32.0,19004.0,4727,1,2777988,2021-06-09T14:47:55.545Z,10.0,TEST10,4.6,39.0,1,20.212,19000.0
2604,166.86,32.0,2472.0,4728,1,2785520,2021-06-09T14:49:10.866Z,6.5,PUNT6-5,0.9,39.0,1,20.162,2500.0
2605,134.054,25.0,19493.0,4729,1,129389,2021-06-10T07:14:57.757Z,6.0,TEST6,3.2,24.0,1,20.281,19500.0
2606,138.701,33.0,18950.0,4730,1,381585,2021-06-10T07:56:59.752Z,6.0,PALLAD6,1.2,41.0,1,20.195,19000.0
2607,199.036,32.0,20004.0,4731,1,391560,2021-06-10T07:58:39.504Z,16.0,FEDORASGROSS,2.3,40.0,1,20.145,20000.0
2608,152.964,33.0,18977.0,4732,1,409718,2021-06-10T08:01:41.086Z,16.0,FEDORA,15.0,43.0,1,20.247,19000.0
