,bearingsCelsius,idChiave,UTE,statoRot,spindleRpm,statorCelsius,LUNG,CurrentPeak,@timestamp,VibromPeak,rpmSetPoint,ist_acc,DIAM,numTP
193,25.0,4110,E_TYPE_16MM,1,16416.0,26.0,130.08,15.192,2021-07-08T05:49:49.294Z,0.9,18000.0,12366970,14.84,1
194,26.0,4111,E_TYPE_16MM,1,16555.0,26.0,130.08,15.133,2021-07-08T05:51:24.411Z,0.8,18000.0,12414528,14.84,1
195,26.0,4112,E_TYPE_16MM,1,16460.0,27.0,130.08,15.281,2021-07-08T05:53:03.138Z,0.8,18000.0,12463891,14.84,1
196,24.0,4113,E_TYPE_16MM,1,16504.0,24.0,130.08,15.222,2021-07-09T06:51:11.715Z,0.9,18000.0,263273,14.84,1
197,24.0,4114,E_TYPE_16MM,1,16715.0,25.0,130.08,15.369,2021-07-09T06:57:29.061Z,0.7,18000.0,451945,14.84,1
198,26.0,4115,E_TYPE_16MM,1,16621.0,26.0,130.08,15.753,2021-07-09T06:59:44.652Z,0.7,18000.0,519740,14.84,1
199,27.0,4116,E_TYPE_16MM,1,16570.0,29.0,130.08,15.428,2021-07-09T07:02:00.275Z,0.8,18000.0,587551,14.84,1
200,28.0,4117,E_TYPE_16MM,1,16537.0,30.0,130.08,15.34,2021-07-09T07:04:15.856Z,0.9,18000.0,655341,14.84,1
201,29.0,4118,E_TYPE_16MM,1,16561.0,31.0,130.08,15.281,2021-07-09T07:06:31.447Z,0.8,18000.0,723136,14.84,1
202,29.0,4119,E_TYPE_16MM,1,16501.0,31.0,130.08,15.222,2021-07-09T07:08:46.978Z,0.9,18000.0,790901,14.84,1
203,30.0,4120,E_TYPE_16MM,1,16469.0,32.0,130.08,15.281,2021-07-09T07:11:02.553Z,0.9,18000.0,858688,14.84,1
204,30.0,4121,E_TYPE_16MM,1,16498.0,33.0,130.08,15.664,2021-07-09T07:13:18.124Z,0.8,18000.0,926473,14.84,1
205,31.0,4122,E_TYPE_16MM,1,16503.0,33.0,130.08,15.281,2021-07-09T07:15:33.799Z,0.8,18000.0,994310,14.84,1
206,31.0,4123,E_TYPE_16MM,1,16425.0,34.0,130.08,15.192,2021-07-09T07:17:49.348Z,1.0,18000.0,1062084,14.84,1
207,31.0,4124,E_TYPE_16MM,1,16611.0,33.0,130.08,15.871,2021-07-09T07:20:04.935Z,0.8,18000.0,1129877,14.84,1
208,31.0,4125,E_TYPE_16MM,1,16515.0,33.0,130.08,15.163,2021-07-09T07:22:20.587Z,0.9,18000.0,1197702,14.84,1
209,32.0,4126,E_TYPE_16MM,1,16605.0,34.0,130.08,16.608,2021-07-09T07:24:36.226Z,0.8,18000.0,1265521,14.84,1
210,32.0,4127,E_TYPE_16MM,1,16495.0,34.0,130.08,16.077,2021-07-09T07:26:51.785Z,0.8,18000.0,1333300,14.84,1
211,32.0,4128,E_TYPE_16MM,1,16427.0,34.0,130.08,15.576,2021-07-09T07:29:07.356Z,1.0,18000.0,1401085,14.84,1
212,32.0,4129,E_TYPE_16MM,1,16570.0,34.0,130.08,15.458,2021-07-09T07:31:22.897Z,0.7,18000.0,1468855,14.84,1
213,32.0,4130,E_TYPE_16MM,1,16600.0,34.0,130.08,15.192,2021-07-09T07:33:38.448Z,0.8,18000.0,1536630,14.84,1
214,32.0,4131,E_TYPE_16MM,1,16549.0,35.0,130.08,15.546,2021-07-09T07:35:54.046Z,0.8,18000.0,1604428,14.84,1
215,32.0,4132,E_TYPE_16MM,1,16539.0,34.0,130.08,15.251,2021-07-09T07:38:09.597Z,1.0,18000.0,1672203,14.84,1
216,32.0,4133,E_TYPE_16MM,1,16686.0,34.0,130.08,16.874,2021-07-09T07:40:25.202Z,0.9,18000.0,1740005,14.84,1
217,32.0,4134,E_TYPE_16MM,1,16425.0,34.0,130.08,15.281,2021-07-09T07:42:40.669Z,0.8,18000.0,1807738,14.84,1
218,32.0,4135,E_TYPE_16MM,1,16501.0,35.0,130.08,15.192,2021-07-09T07:45:00.627Z,0.8,18000.0,1877716,14.84,1
219,32.0,4136,E_TYPE_16MM,1,16454.0,35.0,130.08,15.222,2021-07-09T07:48:12.902Z,0.8,18000.0,1973853,14.84,1
220,33.0,4137,E_TYPE_16MM,1,16753.0,35.0,130.08,15.576,2021-07-09T07:51:25.274Z,0.8,18000.0,2070038,14.84,1
221,33.0,4138,E_TYPE_16MM,1,16393.0,35.0,130.08,15.34,2021-07-09T07:54:40.594Z,0.9,18000.0,2167697,14.84,1
222,32.0,4139,E_TYPE_16MM,1,16597.0,35.0,130.08,15.812,2021-07-09T07:57:28.432Z,0.8,18000.0,2251615,14.84,1
223,32.0,4140,E_TYPE_16MM,1,16638.0,35.0,130.08,15.34,2021-07-09T08:00:16.155Z,0.8,18000.0,2335476,14.84,1
224,25.0,4141,D12_150,1,3729.0,25.0,248.0,30.163,2021-07-15T00:43:33.504Z,0.4,4000.0,812685,12.0,21
225,25.0,4142,D7_120,1,3636.0,25.0,272.0,27.341,2021-07-15T00:44:06.350Z,0.4,4000.0,829108,7.0,21
226,23.0,4143,E16_45,1,16740.0,23.0,130.08,17.316,2021-07-15T00:44:29.613Z,0.8,18000.0,840739,14.84,1
227,25.0,4144,S350_L,1,4571.0,27.0,98.199,31.309,2021-07-15T00:44:52.583Z,2.4,5000.0,852224,350.0,21
228,27.0,4145,D12_150,1,3660.0,27.0,247.5,26.412,2021-07-15T02:26:30.104Z,0.3,4000.0,3900950,12.0,21
229,27.0,4146,D7_120,1,3791.0,27.0,270.7,29.729,2021-07-15T02:26:58.976Z,0.8,4000.0,3915386,7.0,21
230,29.0,4147,S350_L,1,4565.0,29.0,98.199,31.434,2021-07-15T02:34:40.315Z,2.6,5000.0,4146053,351.0,21
231,25.0,4148,D12_150,1,3751.0,27.0,247.5,27.311,2021-07-15T04:46:50.089Z,0.3,4000.0,8110898,12.0,21
232,27.0,4149,D7_120,1,3799.0,27.0,270.7,30.379,2021-07-15T04:48:14.522Z,0.9,4000.0,8153114,7.0,21
233,30.0,4150,S350_L,1,4655.0,30.0,98.199,29.573,2021-07-15T05:32:53.518Z,1.7,5000.0,9492598,351.0,21
234,30.0,4151,E16_45,1,16674.0,30.0,130.279,26.629,2021-07-15T05:35:41.322Z,3.3,18000.0,9576499,14.55,21
235,28.0,4152,D12_150,1,3653.0,27.0,247.5,30.256,2021-07-15T05:44:16.089Z,0.4,4000.0,9833880,12.0,21
236,29.0,4153,D7_120,1,3708.0,29.0,270.7,30.752,2021-07-15T05:45:37.990Z,0.9,4000.0,9874830,7.0,21
237,30.0,4154,S350_L,1,4595.0,30.0,98.199,31.247,2021-07-15T06:30:17.000Z,2.5,5000.0,11214322,351.0,21
238,30.0,4155,E16_45,1,16648.0,30.0,130.279,29.76,2021-07-15T06:33:37.184Z,0.9,18000.0,11314413,14.55,21
239,27.0,4156,S350_L,1,4614.0,27.0,98.199,29.077,2021-07-15T07:36:19.670Z,2.2,5000.0,13195638,351.0,21
240,25.0,4157,E16_45,1,16441.0,27.0,130.279,30.441,2021-07-16T00:19:49.868Z,0.5,18000.0,642763,14.55,21
241,27.0,4158,E16_45,1,16423.0,27.0,130.279,30.318,2021-07-16T00:25:40.917Z,0.5,18000.0,818286,14.55,21
242,25.0,4159,E16_45,1,16504.0,24.0,130.279,17.139,2021-07-16T00:29:06.553Z,0.8,18000.0,921103,14.55,1
243,27.0,4160,E16_45,1,16610.0,27.0,130.279,26.535,2021-07-16T00:43:56.644Z,0.5,18000.0,1366144,14.55,21
244,24.0,4161,E16_45,1,16594.0,24.0,130.279,16.343,2021-07-16T00:58:43.857Z,0.8,18000.0,1809746,14.55,1
245,25.0,4162,E16_45,1,16856.0,24.0,130.279,15.399,2021-07-16T04:05:10.641Z,0.9,18000.0,7403078,14.55,1
246,25.0,4163,E16_45,1,16644.0,25.0,130.279,15.664,2021-07-16T04:08:31.917Z,1.0,18000.0,7503715,14.55,1
247,27.0,4164,D13_150,1,3634.0,27.0,250.0,26.412,2021-07-21T01:22:47.062Z,0.3,4000.0,3692071,13.0,21
248,27.0,4165,D16_150,1,3731.0,27.0,240.0,28.055,2021-07-21T01:23:04.155Z,0.6,4000.0,3700617,16.0,21
249,27.0,4166,D13_150,1,3639.0,27.0,250.0,29.481,2021-07-21T01:26:45.999Z,0.3,4000.0,3811538,13.0,21
250,27.0,4167,D16_150,1,3640.0,27.0,240.0,28.643,2021-07-21T01:27:03.211Z,0.7,4000.0,3820144,16.0,21
251,27.0,4168,D17_110,1,3701.0,27.0,235.0,29.171,2021-07-21T01:27:19.039Z,0.6,4000.0,3828058,17.0,21
252,27.0,4169,D20_150,1,3696.0,27.0,240.0,30.287,2021-07-21T01:27:35.107Z,0.7,4000.0,3836092,20.0,21
253,27.0,4170,D22_150,1,3644.0,27.0,240.0,29.976,2021-07-21T01:27:50.859Z,0.6,4000.0,3843968,22.0,21
254,27.0,4171,D13_150,1,3578.0,27.0,250.86,28.892,2021-07-21T01:37:15.783Z,0.4,4000.0,4126426,13.0,21
255,27.0,4172,D16_150,1,3640.0,27.0,235.949,29.976,2021-07-21T01:37:33.019Z,0.6,4000.0,4135044,16.0,21
256,27.0,4173,D17_110,1,3579.0,27.0,235.0,29.542,2021-07-21T01:37:48.931Z,0.7,4000.0,4143000,17.0,21
257,27.0,4174,D20_150,1,3692.0,27.0,238.649,28.923,2021-07-21T01:38:04.843Z,0.7,4000.0,4150956,20.0,21
258,27.0,4175,D22_150,1,3679.0,27.0,237.449,27.156,2021-07-21T01:38:20.731Z,0.8,4000.0,4158900,22.0,21
259,27.0,4176,F10_25,1,16429.0,27.0,120.0,26.784,2021-07-21T01:48:57.339Z,0.5,18000.0,4477201,9.0,21
260,27.0,4177,F10_25,1,16407.0,27.0,120.8,27.806,2021-07-21T02:02:05.503Z,0.5,18000.0,4871279,8.55,21
261,27.0,4178,F10_25,1,16407.0,27.0,120.4,28.179,2021-07-21T02:05:50.247Z,0.5,18000.0,4983650,8.55,21
262,27.0,4179,F20_75,1,16173.0,27.0,180.0,26.784,2021-07-21T02:09:06.330Z,0.6,18000.0,5081691,20.0,21
263,27.0,4180,F20_75,1,16380.0,27.0,180.449,29.016,2021-07-21T02:13:54.099Z,0.6,18000.0,5225573,20.0,21
264,27.0,4181,F20_120_T,1,16425.0,27.0,220.0,29.511,2021-07-21T02:17:49.791Z,0.9,18000.0,5343418,20.0,21
265,27.0,4182,F20_120_T,1,16277.0,27.0,220.399,28.83,2021-07-21T02:22:09.219Z,1.0,18000.0,5473131,20.0,21
266,27.0,4183,R25_75,1,16388.0,27.0,182.559,27.372,2021-07-21T02:25:40.667Z,0.8,18000.0,5578854,25.0,21
267,28.0,4184,R25_75,1,16340.0,27.0,182.559,26.598,2021-07-21T02:31:18.394Z,0.8,18000.0,5747716,25.0,21
268,25.0,4185,S350_L,1,4532.0,27.0,98.199,29.573,2021-07-26T00:21:04.335Z,2.6,5000.0,1955525,351.0,21
269,30.0,4186,D20_150,1,3657.0,30.0,238.55,29.698,2021-07-26T00:25:53.037Z,0.9,4000.0,2099875,20.0,21
270,30.0,4187,F20_75,1,16402.0,30.0,180.449,29.171,2021-07-26T00:36:06.908Z,0.5,18000.0,2406808,20.0,21
271,33.0,4188,F20_120_T,1,16638.0,37.0,220.449,29.047,2021-07-26T00:38:18.172Z,1.9,18000.0,2472439,20.0,21
272,34.0,4189,R25_75,1,16460.0,38.0,182.66,26.412,2021-07-26T00:39:39.156Z,1.2,18000.0,2512931,24.799,21
273,37.0,4190,F20_75,1,16321.0,41.0,180.449,30.256,2021-07-26T00:43:13.644Z,1.0,18000.0,2620174,20.0,21
274,37.0,4191,D17_110,1,3579.0,40.0,235.0,29.357,2021-07-26T00:44:01.235Z,0.7,4000.0,2643969,17.0,21
275,30.0,4192,S350_L,1,4508.0,29.0,98.199,29.077,2021-07-26T00:50:39.734Z,2.7,5000.0,2843217,351.0,21
276,30.0,4193,R25_75,1,16318.0,32.0,182.66,26.474,2021-07-26T00:52:26.455Z,2.7,18000.0,2896577,24.799,21
277,32.0,4194,F20_75,1,16662.0,33.0,180.449,26.474,2021-07-26T00:53:12.867Z,0.9,18000.0,2919783,20.0,21
278,32.0,4195,D16_150,1,3630.0,35.0,235.85,26.381,2021-07-26T00:53:58.578Z,0.4,4000.0,2942638,16.0,21
279,32.0,4196,R25_75,1,16444.0,33.0,182.66,28.643,2021-07-26T00:54:53.762Z,2.9,18000.0,2970230,24.799,21
280,33.0,4197,F20_75,1,16396.0,37.0,180.449,27.962,2021-07-26T00:56:23.119Z,2.0,18000.0,3014908,20.0,21
281,27.0,4198,S350_L,1,4498.0,27.0,98.199,29.357,2021-07-26T01:55:31.562Z,3.1,5000.0,4789115,351.0,21
282,28.0,4199,R25_75,1,16434.0,29.0,182.66,26.412,2021-07-26T01:57:10.771Z,1.6,18000.0,4838719,24.799,21
283,30.0,4200,F20_75,1,16652.0,35.0,180.449,29.915,2021-07-26T01:59:02.878Z,0.5,18000.0,4894772,20.0,21
284,28.0,4201,R25_75,1,16465.0,27.0,182.66,30.566,2021-07-26T02:07:18.558Z,1.6,18000.0,5142610,24.799,21
285,35.0,4202,F20_75,1,16424.0,40.0,180.449,29.976,2021-07-26T02:11:23.310Z,0.6,18000.0,5264985,20.0,21
286,27.0,4203,S350_L,1,4602.0,27.0,98.199,30.875,2021-07-26T08:17:19.823Z,2.6,5000.0,16243161,351.0,21
287,29.0,4204,D20_150,1,3638.0,30.0,238.55,31.0,2021-07-26T08:20:36.738Z,0.9,4000.0,16341618,20.0,21
288,30.0,4205,F20_75,1,16533.0,30.0,180.449,29.233,2021-07-26T08:31:37.387Z,1.9,18000.0,16671940,20.0,21
289,33.0,4206,F20_120_T,1,16413.0,38.0,220.449,26.784,2021-07-26T08:33:42.772Z,1.6,18000.0,16734632,20.0,21
290,35.0,4207,R25_75,1,16428.0,39.0,182.66,27.094,2021-07-26T08:35:03.759Z,1.7,18000.0,16775125,24.799,21
291,37.0,4208,F20_75,1,16401.0,42.0,180.449,26.319,2021-07-26T08:38:38.192Z,0.8,18000.0,16882341,20.0,21
292,37.0,4209,D17_110,1,3633.0,41.0,235.0,29.139,2021-07-26T08:39:25.845Z,0.9,4000.0,16906167,17.0,21
293,30.0,4210,S350_L,1,4608.0,29.0,98.199,26.474,2021-07-26T08:51:46.032Z,3.0,5000.0,17276258,351.0,21
294,30.0,4211,R25_75,1,16659.0,32.0,182.66,26.784,2021-07-26T08:53:32.573Z,1.2,18000.0,17329528,24.799,21
295,32.0,4212,F20_75,1,16294.0,33.0,180.449,26.412,2021-07-26T08:54:18.903Z,0.9,18000.0,17352693,20.0,21
296,32.0,4213,D16_150,1,3661.0,35.0,235.85,29.976,2021-07-26T08:55:04.752Z,0.3,4000.0,17375617,16.0,21
297,32.0,4214,R25_75,1,16626.0,33.0,182.66,26.535,2021-07-26T08:55:59.796Z,2.2,18000.0,17403139,24.799,21
298,34.0,4215,F20_75,1,16675.0,37.0,180.449,30.844,2021-07-26T08:57:29.133Z,2.0,18000.0,17447807,20.0,21
299,27.0,4216,S350_L,1,4533.0,27.0,98.199,28.179,2021-07-26T23:24:45.111Z,2.8,5000.0,426585,351.0,21
300,28.0,4217,D16_150,1,3712.0,30.0,235.85,31.031,2021-07-26T23:28:01.393Z,0.8,4000.0,524726,16.0,21
301,28.0,4218,D20_150,1,3595.0,30.0,238.55,26.753,2021-07-26T23:28:49.465Z,0.8,4000.0,548762,20.0,21
302,30.0,4219,F20_75,1,16408.0,30.0,180.449,29.822,2021-07-26T23:41:43.567Z,1.7,18000.0,935813,20.0,21
303,33.0,4220,F20_120_T,1,16544.0,38.0,220.449,26.412,2021-07-26T23:44:18.349Z,2.0,18000.0,1013204,20.0,21
304,34.0,4221,R25_75,1,16410.0,38.0,182.66,30.597,2021-07-26T23:45:40.557Z,1.5,18000.0,1054308,24.799,21
305,37.0,4222,F20_75,1,16295.0,42.0,180.449,26.101,2021-07-26T23:49:26.644Z,0.8,18000.0,1167351,20.0,21
306,37.0,4223,D17_110,1,3643.0,41.0,235.0,30.813,2021-07-26T23:50:14.506Z,0.9,4000.0,1191282,17.0,21
307,30.0,4224,S350_L,1,4553.0,29.0,98.199,26.474,2021-07-26T23:55:04.068Z,3.0,5000.0,1336063,351.0,21
308,30.0,4225,R25_75,1,16334.0,32.0,182.66,26.132,2021-07-26T23:56:50.674Z,1.9,18000.0,1389366,24.799,21
309,32.0,4226,F20_75,1,16454.0,35.0,180.449,30.628,2021-07-26T23:57:37.698Z,0.9,18000.0,1412878,20.0,21
310,27.0,4227,S350_L,1,4560.0,27.0,98.199,26.412,2021-07-27T00:33:02.231Z,2.7,5000.0,2475143,351.0,21
311,28.0,4228,D16_150,1,3614.0,30.0,235.85,26.66,2021-07-27T00:36:18.558Z,0.9,4000.0,2573306,16.0,21
312,28.0,4229,D20_150,1,3607.0,30.0,238.55,29.729,2021-07-27T00:37:06.546Z,0.7,4000.0,2597300,20.0,21
313,29.0,4230,F20_75,1,16658.0,30.0,180.449,30.287,2021-07-27T00:50:00.547Z,1.8,18000.0,2984300,20.0,21
314,33.0,4231,F20_120_T,1,16405.0,38.0,220.449,29.047,2021-07-27T00:52:34.989Z,1.6,18000.0,3061521,20.0,21
315,34.0,4232,R25_75,1,16421.0,38.0,182.66,26.598,2021-07-27T00:53:57.413Z,1.3,18000.0,3102733,24.799,21
316,37.0,4233,F20_75,1,16296.0,42.0,180.449,30.225,2021-07-27T00:57:50.255Z,1.0,18000.0,3219154,20.0,21
317,37.0,4234,D17_110,1,3578.0,40.0,235.0,31.278,2021-07-27T00:58:38.097Z,0.9,4000.0,3243075,17.0,21
318,32.0,4235,S350_L,1,4543.0,30.0,98.199,31.062,2021-07-27T01:03:36.036Z,3.0,5000.0,3392044,351.0,21
319,32.0,4236,R25_75,1,16648.0,32.0,182.66,26.319,2021-07-27T01:05:22.842Z,1.0,18000.0,3445447,24.799,21
320,32.0,4237,F20_75,1,16309.0,34.0,180.449,29.202,2021-07-27T01:06:09.694Z,1.0,18000.0,3468873,20.0,21
321,27.0,4238,S350_L,1,4540.0,27.0,98.199,26.132,2021-07-27T02:03:35.034Z,3.0,5000.0,5191542,351.0,21
322,29.0,4239,D16_150,1,3701.0,32.0,235.85,30.659,2021-07-27T02:08:16.864Z,1.0,4000.0,5332457,16.0,21
323,29.0,4240,D20_150,1,3626.0,30.0,238.55,30.597,2021-07-27T02:09:05.076Z,0.9,4000.0,5356563,20.0,21
324,30.0,4241,F20_75,1,16294.0,30.0,180.449,30.907,2021-07-27T02:17:27.252Z,1.5,18000.0,5607651,20.0,21
325,32.0,4242,F20_120_T,1,16311.0,35.0,220.449,26.07,2021-07-27T02:18:42.120Z,1.7,18000.0,5645085,20.0,21
326,33.0,4243,D22_150,1,3746.0,37.0,237.35,30.69,2021-07-27T02:20:00.029Z,0.5,4000.0,5684039,22.0,21
327,32.0,4244,R25_75,1,16438.0,35.0,182.66,29.667,2021-07-27T02:20:47.342Z,2.4,18000.0,5707696,24.799,21
328,33.0,4245,F10_25,1,16670.0,37.0,120.4,30.69,2021-07-27T02:21:57.426Z,2.1,18000.0,5742738,8.55,21
329,30.0,4246,R25_75,1,16644.0,29.0,182.66,26.474,2021-07-27T02:29:20.009Z,2.1,18000.0,5964029,24.799,21
330,35.0,4247,F20_75,1,16516.0,38.0,180.449,29.853,2021-07-27T02:31:48.603Z,1.7,18000.0,6038326,20.0,21
331,27.0,4248,S350_L,1,4532.0,27.0,98.199,29.171,2021-07-27T05:36:05.726Z,2.7,5000.0,11566889,351.0,21
332,28.0,4249,D16_150,1,3650.0,30.0,235.85,26.504,2021-07-27T05:40:47.564Z,1.0,4000.0,11707808,16.0,21
333,29.0,4250,D20_150,1,3573.0,30.0,238.55,26.101,2021-07-27T05:41:35.770Z,0.9,4000.0,11731911,20.0,21
334,30.0,4251,F20_75,1,16309.0,30.0,180.449,27.559,2021-07-27T05:50:40.668Z,1.9,18000.0,12004360,20.0,21
335,32.0,4252,F20_120_T,1,16413.0,37.0,220.449,26.66,2021-07-27T05:52:22.014Z,1.6,18000.0,12055033,20.0,21
336,34.0,4253,D22_150,1,3633.0,38.0,237.35,25.978,2021-07-27T05:53:39.986Z,0.4,4000.0,12094019,22.0,21
337,33.0,4254,R25_75,1,16317.0,35.0,182.66,30.318,2021-07-27T05:54:27.170Z,2.6,18000.0,12117611,24.799,21
338,33.0,4255,F10_25,1,16317.0,37.0,120.4,29.202,2021-07-27T05:55:37.232Z,2.0,18000.0,12152642,8.55,21
339,32.0,4256,R25_75,1,16664.0,32.0,182.66,27.806,2021-07-27T05:59:03.241Z,2.1,18000.0,12255646,24.799,21
340,36.0,4257,F20_75,1,16343.0,40.0,180.449,30.194,2021-07-27T06:01:31.931Z,2.0,18000.0,12329991,20.0,21
341,27.0,4258,S350_L,1,4536.0,27.0,98.199,29.76,2021-07-27T06:49:02.059Z,2.5,5000.0,13755055,351.0,21
342,29.0,4259,D20_150,1,3586.0,32.0,238.55,29.45,2021-07-27T06:53:01.073Z,1.1,4000.0,13874562,20.0,21
343,29.0,4260,F20_75,1,16558.0,30.0,180.449,26.784,2021-07-27T07:03:29.313Z,1.7,18000.0,14188682,20.0,21
344,33.0,4261,F20_120_T,1,16522.0,37.0,220.449,29.729,2021-07-27T07:05:41.137Z,1.5,18000.0,14254594,20.0,21
345,34.0,4262,D22_150,1,3650.0,38.0,237.35,26.474,2021-07-27T07:07:00.844Z,0.4,4000.0,14294448,22.0,21
346,33.0,4263,R25_75,1,16666.0,35.0,182.66,26.195,2021-07-27T07:07:47.956Z,2.5,18000.0,14318004,24.799,21
347,34.0,4264,F10_25,1,16575.0,38.0,120.4,29.419,2021-07-27T07:08:58.012Z,2.1,18000.0,14353032,8.55,21
348,30.0,4265,D16_150,1,3679.0,30.0,235.85,30.349,2021-07-27T07:13:37.894Z,0.3,4000.0,14492973,16.0,21
349,28.0,4266,S350_L,1,4587.0,27.0,98.199,26.474,2021-07-27T07:24:39.006Z,2.7,5000.0,14823529,351.0,21
350,30.0,4267,D20_150,1,3696.0,32.0,238.55,29.853,2021-07-27T07:28:37.948Z,0.9,4000.0,14943000,20.0,21
351,29.0,4268,F20_75,1,16521.0,30.0,180.449,26.381,2021-07-27T07:39:06.084Z,1.9,18000.0,15257068,20.0,21
352,33.0,4269,F20_120_T,1,16296.0,37.0,220.449,30.07,2021-07-27T07:41:17.855Z,1.8,18000.0,15322954,20.0,21
353,34.0,4270,D22_150,1,3698.0,38.0,237.35,30.969,2021-07-27T07:42:37.599Z,0.5,4000.0,15362826,22.0,21
354,33.0,4271,R25_75,1,16299.0,37.0,182.66,29.016,2021-07-27T07:43:24.685Z,1.8,18000.0,15386369,24.799,21
355,34.0,4272,F10_25,1,16304.0,38.0,120.4,27.156,2021-07-27T07:44:34.733Z,2.1,18000.0,15421393,8.55,21
356,32.0,4273,D16_150,1,3650.0,30.0,235.85,26.257,2021-07-27T07:48:23.589Z,0.3,4000.0,15535821,16.0,21
357,27.0,4274,S350_L,1,4535.0,27.0,98.199,29.76,2021-07-28T02:02:26.360Z,2.6,5000.0,5141209,351.0,21
358,28.0,4275,S350_L,1,4583.0,28.0,98.199,30.132,2021-07-28T02:06:20.304Z,2.6,5000.0,5258180,351.0,21
359,27.0,4276,S350_L,1,4519.0,27.0,98.199,26.598,2021-07-28T02:31:40.091Z,2.5,5000.0,6018067,351.0,21
360,27.0,4277,S350_L,1,4561.0,27.0,98.199,31.309,2021-07-28T02:56:50.719Z,2.6,5000.0,6773374,351.0,21
361,27.0,4278,S350_L,1,4526.0,27.0,98.199,30.752,2021-07-28T04:07:52.759Z,2.6,5000.0,8904376,351.0,21
362,27.0,4279,S350_L,1,4590.0,27.0,98.199,26.535,2021-07-28T04:21:45.682Z,2.8,5000.0,9320834,351.0,21
363,27.0,4280,S350_L,1,4591.0,27.0,98.199,29.481,2021-07-28T04:51:18.198Z,2.6,5000.0,10207085,351.0,21
364,29.0,4287,S350_L,1,4586.0,28.0,98.199,30.07,2021-07-28T05:56:16.751Z,2.5,5000.0,12156346,351.0,21
365,28.0,4288,S350_L,1,4678.0,27.0,98.199,29.884,2021-07-28T06:06:50.112Z,2.6,5000.0,12473024,351.0,21
366,27.0,4289,S350_L,1,4608.0,27.0,98.199,27.466,2021-07-28T06:33:09.708Z,2.5,5000.0,13262816,351.0,21
367,28.0,4290,S350_L,1,4607.0,29.0,98.199,28.643,2021-07-28T06:37:04.060Z,2.6,5000.0,13379991,351.0,21
368,29.0,4291,S350_L,1,4577.0,30.0,98.199,26.535,2021-07-28T06:40:58.265Z,2.6,5000.0,13497093,351.0,21
369,28.0,4292,S350_L,1,4587.0,28.0,98.199,31.0,2021-07-28T06:48:57.985Z,2.7,5000.0,13736951,351.0,21
370,29.0,4293,S350_L,1,4608.0,29.0,98.199,26.784,2021-07-28T06:52:52.059Z,2.6,5000.0,13853987,351.0,21
371,27.0,4294,S350_L,1,4560.0,27.0,98.199,28.954,2021-07-28T07:12:46.114Z,2.6,5000.0,14451010,351.0,21
372,29.0,4295,S350_L,1,4605.0,29.0,98.199,30.504,2021-07-28T07:16:40.393Z,2.6,5000.0,14568149,351.0,21
373,29.0,4296,S350_L,1,4565.0,30.0,98.199,26.381,2021-07-28T07:20:34.507Z,2.7,5000.0,14685205,351.0,21
374,27.0,4297,S350_L,1,4623.0,27.0,98.199,29.419,2021-07-30T00:14:19.650Z,1.6,5000.0,1273076,351.0,21
375,28.0,4298,S350_L,1,4528.0,29.0,98.199,30.597,2021-07-30T00:18:13.118Z,2.6,5000.0,1389810,351.0,21
376,28.0,4299,S350_L,1,4514.0,28.0,98.199,30.256,2021-07-30T00:22:07.443Z,2.6,5000.0,1506973,351.0,21
377,27.0,4300,S350_L,1,4577.0,27.0,98.199,26.908,2021-07-30T00:52:07.244Z,2.7,5000.0,2406876,351.0,21
378,28.0,4301,S350_L,1,4525.0,27.0,98.199,30.379,2021-07-30T00:57:40.527Z,2.6,5000.0,2573518,351.0,21
379,27.0,4302,S350_L,1,4599.0,27.0,98.199,30.69,2021-07-30T01:22:48.055Z,2.6,5000.0,3327284,351.0,21
380,28.0,4303,S350_L,1,4510.0,29.0,98.199,27.125,2021-07-30T01:26:42.229Z,2.6,5000.0,3444371,351.0,21
381,28.0,4304,S350_L,1,4594.0,29.0,98.199,26.66,2021-07-30T01:30:36.466Z,2.7,5000.0,3561490,351.0,21
382,29.0,4305,S350_L,1,4530.0,30.0,98.199,26.938,2021-07-30T01:34:30.667Z,2.7,5000.0,3678591,351.0,21
383,29.0,4306,S350_L,1,4511.0,29.0,98.199,29.729,2021-07-30T01:38:24.597Z,2.8,5000.0,3795556,351.0,21
384,29.0,4307,S350_L,1,4559.0,28.0,98.199,27.063,2021-07-30T01:44:26.244Z,2.6,5000.0,3976380,351.0,21
385,29.0,4308,S350_L,1,4506.0,29.0,98.199,26.784,2021-07-30T01:48:20.585Z,2.7,5000.0,4093551,351.0,21
386,30.0,4309,S350_L,1,4580.0,30.0,98.199,31.093,2021-07-30T01:52:14.606Z,2.6,5000.0,4210562,351.0,21
387,30.0,4310,S350_L,1,4511.0,30.0,98.199,29.729,2021-07-30T01:56:08.759Z,2.7,5000.0,4327639,351.0,21
388,30.0,4311,S350_L,1,4552.0,30.0,98.199,29.295,2021-07-30T02:00:03.221Z,2.5,5000.0,4444870,351.0,21
389,29.0,4312,S350_L,1,4523.0,29.0,98.199,26.195,2021-07-30T02:05:03.322Z,2.7,5000.0,4594921,351.0,21
390,30.0,4313,S350_L,1,4523.0,30.0,98.199,30.566,2021-07-30T02:08:57.651Z,2.6,5000.0,4712086,351.0,21
