,statorCelsius,LUNG,VibromPeak,spindleRpm,@timestamp,DIAM,ist_acc,idChiave,rpmSetPoint,numTP,bearingsCelsius,CurrentPeak,UTE,statoRot
941,40.0,111.0,1.3,18026.0,2021-08-10T01:09:52.848Z,5.0,473741,7832,18000.0,1,0.0,27.559,R5MM_25,1
942,32.0,98.349,1.7,3909.0,2021-08-10T01:13:54.362Z,351.0,497892,7833,4000.0,1,0.0,28.458,FRESA350,1
943,32.0,188.149,4.4,18053.0,2021-08-10T01:15:09.503Z,16.0,505406,7834,18000.0,1,0.0,30.287,5X_R16MM,1
944,40.0,111.0,1.6,18067.0,2021-08-10T01:18:38.157Z,5.0,526271,7835,18000.0,1,0.0,29.419,R5MM_25,1
945,32.0,98.349,1.8,3963.0,2021-08-10T01:22:36.541Z,351.0,550109,7836,4000.0,1,0.0,36.146,FRESA350,1
946,32.0,188.149,4.3,18057.0,2021-08-10T01:23:51.552Z,16.0,557610,7837,18000.0,1,0.0,29.542,5X_R16MM,1
947,40.0,111.0,1.6,18076.0,2021-08-10T01:27:55.996Z,5.0,582054,7838,18000.0,1,0.0,27.032,R5MM_25,1
948,32.0,98.349,1.9,3929.0,2021-08-10T01:32:29.171Z,351.0,609371,7839,4000.0,1,0.0,27.837,FRESA350,1
949,32.0,188.149,4.3,18047.0,2021-08-10T01:33:44.322Z,16.0,616886,7840,18000.0,1,0.0,30.132,5X_R16MM,1
950,40.0,111.0,2.5,17986.0,2021-08-10T01:37:47.897Z,5.0,641243,7841,18000.0,1,0.0,28.055,R5MM_25,1
951,32.0,98.349,1.9,3919.0,2021-08-10T01:41:50.411Z,351.0,665494,7842,4000.0,1,0.0,35.308,FRESA350,1
952,32.0,188.149,3.1,18044.0,2021-08-10T01:43:05.032Z,16.0,672956,7843,18000.0,1,0.0,27.559,5X_R16MM,1
953,40.0,111.0,4.3,18033.0,2021-08-10T01:46:58.106Z,5.0,696263,7844,18000.0,1,0.0,27.156,R5MM_25,1
954,33.0,98.349,1.8,3925.0,2021-08-10T01:50:51.970Z,351.0,719649,7845,4000.0,1,0.0,36.797,FRESA350,1
955,32.0,188.149,3.6,18065.0,2021-08-10T01:52:07.112Z,16.0,727163,7846,18000.0,1,0.0,36.487,5X_R16MM,1
956,41.0,111.0,4.3,18015.0,2021-08-10T01:56:14.496Z,5.0,751901,7847,18000.0,1,0.0,27.434,R5MM_25,1
957,27.0,98.349,2.1,3936.0,2021-08-10T02:21:00.032Z,351.0,900452,7848,4000.0,1,0.0,28.705,FRESA350,1
958,28.0,188.149,3.0,18024.0,2021-08-10T02:22:15.093Z,16.0,907958,7849,18000.0,1,0.0,27.434,5X_R16MM,1
959,38.0,111.0,2.7,18016.0,2021-08-10T02:26:08.748Z,5.0,931323,7850,18000.0,1,0.0,15.314,R5MM_25,1
960,27.0,98.349,1.8,3959.0,2021-08-10T02:49:20.892Z,351.0,1070535,7851,4000.0,1,0.0,16.895,FRESA350,1
961,29.0,188.149,4.2,18079.0,2021-08-10T02:50:11.423Z,16.0,1075588,7852,18000.0,1,0.0,31.0,5X_R16MM,1
962,35.0,111.0,4.2,18076.0,2021-08-10T02:52:26.686Z,5.0,1089114,7853,18000.0,1,0.0,25.233,R5MM_25,1
963,27.0,98.349,1.9,3952.0,2021-08-10T03:13:18.938Z,351.0,1214337,7854,4000.0,1,0.0,27.063,FRESA350,1
964,27.0,188.149,4.9,18038.0,2021-08-10T03:14:09.639Z,16.0,1219407,7855,18000.0,1,0.0,34.875,5X_R16MM,1
965,36.0,111.0,2.1,18029.0,2021-08-10T03:16:28.881Z,5.0,1233331,7856,18000.0,1,0.0,36.673,R5MM_25,1
966,30.0,98.349,2.4,3925.0,2021-08-10T03:20:26.415Z,351.0,1257084,7857,4000.0,1,0.0,31.155,FRESA350,1
967,30.0,188.149,4.9,18025.0,2021-08-10T03:21:09.196Z,16.0,1261362,7858,18000.0,1,0.0,26.319,5X_R16MM,1
968,37.0,111.0,5.0,18021.0,2021-08-10T03:23:37.879Z,5.0,1276230,7859,18000.0,1,0.0,26.66,R5MM_25,1
969,27.0,98.349,2.1,3952.0,2021-08-10T03:46:05.372Z,351.0,1410977,7860,4000.0,1,0.0,16.368,FRESA350,1
970,29.0,188.149,2.8,18068.0,2021-08-10T03:47:21.714Z,16.0,1418611,7861,18000.0,1,0.0,32.828,5X_R16MM,1
971,27.0,98.349,1.5,3913.0,2021-08-10T05:09:59.542Z,351.0,1914385,7862,4000.0,1,0.0,23.962,FRESA350,1
972,27.0,188.149,2.5,18063.0,2021-08-10T05:11:08.444Z,16.0,1921275,7863,18000.0,1,0.0,24.799,5X_R16MM,1
973,35.0,111.0,4.7,18066.0,2021-08-10T05:13:37.266Z,5.0,1936157,7864,18000.0,1,0.0,27.9,R5MM_25,1
974,27.0,98.349,2.4,3954.0,2021-08-10T05:23:55.687Z,351.0,1997998,7865,4000.0,1,0.0,29.605,FRESA350,1
975,28.0,188.149,2.7,18068.0,2021-08-10T05:24:38.408Z,16.0,2002270,7866,18000.0,1,0.0,24.396,5X_R16MM,1
976,37.0,111.0,3.1,18021.0,2021-08-10T05:26:52.730Z,5.0,2015702,7867,18000.0,1,0.0,33.852,R5MM_25,1
977,29.0,98.349,2.9,3958.0,2021-08-10T05:31:17.525Z,351.0,2042181,7868,4000.0,1,0.0,30.256,FRESA350,1
978,30.0,188.149,1.4,18027.0,2021-08-10T05:32:00.236Z,16.0,2046452,7869,18000.0,1,0.0,31.216,5X_R16MM,1
979,37.0,111.0,5.0,18054.0,2021-08-10T05:34:14.638Z,5.0,2059892,7870,18000.0,1,0.0,35.991,R5MM_25,1
980,28.0,98.349,2.3,3960.0,2021-08-10T05:40:05.744Z,351.0,2095002,7871,4000.0,1,0.0,38.657,FRESA350,1
981,30.0,188.149,1.5,18065.0,2021-08-10T05:40:48.575Z,16.0,2099285,7872,18000.0,1,0.0,25.698,5X_R16MM,1
982,37.0,111.0,5.0,18024.0,2021-08-10T05:43:03.877Z,5.0,2112815,7873,18000.0,1,0.0,36.611,R5MM_25,1
983,29.0,98.349,2.3,3898.0,2021-08-10T05:48:30.293Z,351.0,2145456,7874,4000.0,1,0.0,27.434,FRESA350,1
984,30.0,188.149,2.5,18026.0,2021-08-10T05:49:13.174Z,16.0,2149744,7875,18000.0,1,0.0,32.271,5X_R16MM,1
985,37.0,111.0,5.0,18084.0,2021-08-10T05:51:32.616Z,5.0,2163688,7876,18000.0,1,0.0,27.434,R5MM_25,1
986,29.0,98.349,2.5,3934.0,2021-08-10T05:57:06.622Z,351.0,2197088,7877,4000.0,1,0.0,28.705,FRESA350,1
987,30.0,188.149,1.2,18055.0,2021-08-10T05:57:49.383Z,16.0,2201364,7878,18000.0,1,0.0,34.813,5X_R16MM,1
988,37.0,111.0,4.9,18046.0,2021-08-10T06:00:08.746Z,5.0,2215300,7879,18000.0,1,0.0,25.048,R5MM_25,1
989,28.0,98.349,2.9,3983.0,2021-08-10T06:06:07.502Z,351.0,2251175,7880,4000.0,1,0.0,34.161,FRESA350,1
990,30.0,188.149,1.3,18017.0,2021-08-10T06:06:50.143Z,16.0,2255439,7881,18000.0,1,0.0,33.696,5X_R16MM,1
991,37.0,188.149,1.4,18074.0,2021-08-10T06:08:49.445Z,16.0,2267369,7882,18000.0,1,0.0,27.559,5X_R16MM,1
992,37.0,111.0,2.5,17994.0,2021-08-10T06:09:18.275Z,5.0,2270252,7883,18000.0,1,0.0,15.128,R5MM_25,1
993,30.0,98.349,2.6,3924.0,2021-08-10T06:13:54.050Z,351.0,2297829,7884,4000.0,1,0.0,31.465,FRESA350,1
994,30.0,188.149,2.7,18057.0,2021-08-10T06:14:36.851Z,16.0,2302109,7885,18000.0,1,0.0,34.813,5X_R16MM,1
995,37.0,111.0,3.3,17978.0,2021-08-10T06:16:51.093Z,5.0,2315533,7886,18000.0,1,0.0,32.487,R5MM_25,1
996,30.0,98.349,2.3,3976.0,2021-08-10T06:21:27.728Z,351.0,2343196,7887,4000.0,1,0.0,36.27,FRESA350,1
997,30.0,188.149,2.7,18036.0,2021-08-10T06:22:10.399Z,16.0,2347463,7888,18000.0,1,0.0,29.233,5X_R16MM,1
998,37.0,111.0,4.1,18001.0,2021-08-10T06:24:24.642Z,5.0,2360887,7889,18000.0,1,0.0,34.379,R5MM_25,1
999,29.0,98.349,2.7,3956.0,2021-08-10T06:30:08.208Z,351.0,2395243,7890,4000.0,1,0.0,30.379,FRESA350,1
1000,30.0,188.149,2.7,18042.0,2021-08-10T06:30:51.018Z,16.0,2399524,7891,18000.0,1,0.0,36.146,5X_R16MM,1
1001,28.0,188.149,4.0,18034.0,2021-08-10T06:38:00.356Z,16.0,2442457,7892,18000.0,1,0.0,30.907,5X_R16MM,1
1002,33.0,111.0,4.5,18086.0,2021-08-10T06:38:58.837Z,5.0,2448305,7893,18000.0,1,0.0,34.626,R5MM_25,1
1003,27.0,188.149,3.8,18067.0,2021-08-10T06:44:50.203Z,16.0,2483441,7894,18000.0,1,0.0,29.202,5X_R16MM,1
1004,27.0,98.349,2.2,3929.0,2021-08-10T06:47:07.296Z,351.0,2497150,7895,4000.0,1,0.0,27.775,FRESA350,1
1005,29.0,188.149,2.1,18077.0,2021-08-10T06:47:57.196Z,16.0,2502140,7896,18000.0,1,0.0,30.41,5X_R16MM,1
1006,28.0,98.349,2.5,3952.0,2021-08-10T06:54:56.864Z,351.0,2544106,7898,4000.0,1,0.0,32.363,FRESA350,1
1007,29.0,188.149,1.3,18058.0,2021-08-10T06:55:39.605Z,16.0,2548380,7899,18000.0,1,0.0,15.097,5X_R16MM,1
1008,37.0,111.0,2.3,18076.0,2021-08-10T06:57:56.907Z,5.0,2562110,7900,18000.0,1,0.0,29.419,R5MM_25,1
1009,25.0,98.349,2.5,3969.0,2021-08-10T07:17:47.298Z,351.0,2681147,7901,4000.0,1,0.0,27.434,FRESA350,1
1010,27.0,188.149,2.0,18072.0,2021-08-10T07:18:36.049Z,16.0,2686022,7902,18000.0,1,0.0,30.379,5X_R16MM,1
1011,36.0,111.0,2.3,18063.0,2021-08-10T07:20:55.452Z,5.0,2699962,7903,18000.0,1,0.0,34.596,R5MM_25,1
1012,30.0,98.349,2.4,3910.0,2021-08-10T07:24:33.065Z,351.0,2721723,7904,4000.0,1,0.0,32.487,FRESA350,1
1013,30.0,188.149,1.8,18027.0,2021-08-10T07:25:15.886Z,16.0,2726005,7905,18000.0,1,0.0,22.165,5X_R16MM,1
1014,37.0,111.0,3.0,17972.0,2021-08-10T07:27:35.199Z,5.0,2739936,7906,18000.0,1,0.0,35.247,R5MM_25,1
1015,30.0,98.349,2.5,3923.0,2021-08-10T07:31:08.572Z,351.0,2761273,7907,4000.0,1,0.0,29.419,FRESA350,1
1016,32.0,188.149,2.7,18072.0,2021-08-10T07:31:57.293Z,16.0,2766145,7908,18000.0,1,0.0,34.626,5X_R16MM,1
1017,38.0,111.0,4.1,18050.0,2021-08-10T07:34:15.596Z,5.0,2779975,7909,18000.0,1,0.0,37.138,R5MM_25,1
1018,30.0,98.349,2.5,3925.0,2021-08-10T07:38:10.550Z,351.0,2803470,7910,4000.0,1,0.0,29.077,FRESA350,1
1019,30.0,188.149,2.6,18061.0,2021-08-10T07:38:59.101Z,16.0,2808325,7911,18000.0,1,0.0,36.424,5X_R16MM,1
1020,38.0,111.0,4.0,18070.0,2021-08-10T07:41:17.613Z,5.0,2822176,7912,18000.0,1,0.0,31.403,R5MM_25,1
1021,30.0,98.349,2.2,3906.0,2021-08-10T07:44:51.067Z,351.0,2843521,7913,4000.0,1,0.0,29.76,FRESA350,1
1022,30.0,188.149,1.4,18069.0,2021-08-10T07:45:33.938Z,16.0,2847808,7914,18000.0,1,0.0,33.139,5X_R16MM,1
1023,38.0,111.0,4.7,18036.0,2021-08-10T07:47:52.210Z,5.0,2861635,7915,18000.0,1,0.0,28.705,R5MM_25,1
1024,30.0,98.349,2.5,3956.0,2021-08-10T07:51:44.004Z,351.0,2884814,7916,4000.0,1,0.0,23.746,FRESA350,1
1025,32.0,188.149,2.0,18017.0,2021-08-10T07:52:26.665Z,16.0,2889080,7917,18000.0,1,0.0,22.351,5X_R16MM,1
1026,38.0,111.0,2.5,18058.0,2021-08-10T07:54:47.188Z,5.0,2903132,7918,18000.0,1,0.0,15.066,R5MM_25,1
1027,30.0,98.349,2.3,3953.0,2021-08-10T07:58:29.371Z,351.0,2925350,7919,4000.0,1,0.0,36.394,FRESA350,1
1028,32.0,188.149,1.8,18031.0,2021-08-10T07:59:17.992Z,16.0,2930212,7920,18000.0,1,0.0,34.317,5X_R16MM,1
1029,38.0,111.0,4.7,18082.0,2021-08-10T08:01:37.445Z,5.0,2944157,7921,18000.0,1,0.0,27.745,R5MM_25,1
1030,30.0,98.349,2.9,3941.0,2021-08-10T08:06:06.180Z,351.0,2971030,7922,4000.0,1,0.0,31.961,FRESA350,1
1031,30.0,188.149,2.6,18031.0,2021-08-10T08:06:54.740Z,16.0,2975886,7923,18000.0,1,0.0,15.066,5X_R16MM,1
1032,38.0,111.0,3.9,18067.0,2021-08-10T08:09:13.163Z,5.0,2989728,7924,18000.0,1,0.0,30.379,R5MM_25,1
1033,29.0,98.349,2.7,3975.0,2021-08-10T08:14:04.768Z,351.0,3018888,7925,4000.0,1,0.0,27.806,FRESA350,1
1034,30.0,188.149,1.8,18062.0,2021-08-10T08:14:47.599Z,16.0,3023171,7926,18000.0,1,0.0,15.097,5X_R16MM,1
1035,38.0,111.0,3.5,18063.0,2021-08-10T08:17:16.411Z,5.0,3038052,7927,18000.0,1,0.0,27.434,R5MM_25,1
1036,27.0,98.349,2.5,3912.0,2021-08-10T08:32:37.598Z,351.0,3130169,7928,4000.0,1,0.0,30.875,FRESA350,1
1037,28.0,188.149,2.8,18019.0,2021-08-10T08:33:26.169Z,16.0,3135026,7929,18000.0,1,0.0,35.959,5X_R16MM,1
1038,35.0,111.0,2.3,18038.0,2021-08-10T08:35:43.561Z,5.0,3148765,7930,18000.0,1,0.0,15.097,R5MM_25,1
1039,30.0,98.349,2.4,3963.0,2021-08-10T08:39:22.305Z,351.0,3170639,7931,4000.0,1,0.0,33.728,FRESA350,1
1040,30.0,98.349,0.6,3931.0,2021-08-10T08:39:45.185Z,351.0,3172927,7932,4000.0,1,0.0,37.974,FRESA350,1
1041,32.0,188.149,1.4,18030.0,2021-08-10T08:40:14.736Z,16.0,3175882,7933,18000.0,1,0.0,27.372,5X_R16MM,1
1042,37.0,111.0,3.4,18073.0,2021-08-10T08:42:27.308Z,5.0,3189139,7934,18000.0,1,0.0,37.882,R5MM_25,1
1043,30.0,98.349,2.8,3971.0,2021-08-10T08:46:31.993Z,351.0,3213607,7935,4000.0,1,0.0,29.419,FRESA350,1
1044,30.0,188.149,1.8,17994.0,2021-08-10T08:47:14.663Z,16.0,3217874,7936,18000.0,1,0.0,32.828,5X_R16MM,1
1045,38.0,111.0,4.2,18069.0,2021-08-10T08:49:27.226Z,5.0,3231130,7937,18000.0,1,0.0,36.084,R5MM_25,1
1046,27.0,98.349,2.4,3977.0,2021-08-10T09:09:40.837Z,351.0,3352489,7938,4000.0,1,0.0,35.37,FRESA350,1
1047,28.0,188.149,1.8,18026.0,2021-08-10T09:10:23.598Z,16.0,3356765,7939,18000.0,1,0.0,30.256,5X_R16MM,1
1048,37.0,111.0,4.1,18075.0,2021-08-10T09:12:52.070Z,5.0,3371612,7940,18000.0,1,0.0,24.645,R5MM_25,1
1049,30.0,98.349,2.2,3911.0,2021-08-10T09:16:08.394Z,351.0,3391244,7941,4000.0,1,0.0,33.077,FRESA350,1
1050,30.0,188.149,2.7,18031.0,2021-08-10T09:16:51.225Z,16.0,3395527,7942,18000.0,1,0.0,27.806,5X_R16MM,1
1051,38.0,111.0,2.5,18021.0,2021-08-10T09:19:21.077Z,5.0,3410512,7943,18000.0,1,0.0,29.542,R5MM_25,1
1052,27.0,188.149,1.6,18072.0,2021-08-10T09:30:38.189Z,16.0,3478222,7944,18000.0,1,0.0,27.868,5X_R16MM,1
1053,25.0,188.149,1.6,18059.0,2021-08-11T07:58:50.923Z,16.0,102279,7945,18000.0,1,0.0,27.125,5X_R16MM,1
1054,25.0,188.149,1.6,18075.0,2021-08-11T08:10:53.354Z,16.0,174521,7946,18000.0,1,0.0,27.497,5X_R16MM,1
1055,27.0,125.199,1.3,11968.0,2021-08-12T06:11:17.224Z,80.0,1493083,7947,12000.0,1,0.0,31.309,PLAN_CUT_80MM,1
1056,25.0,98.349,1.5,3895.0,2021-08-12T06:18:27.281Z,351.0,1536088,7948,4000.0,1,0.0,30.256,FRESA350,1
1057,27.0,125.199,1.1,12043.0,2021-08-12T06:19:29.792Z,80.0,1542339,7949,12000.0,1,0.0,15.159,PLAN_CUT_80MM,1
1058,27.0,98.349,1.2,3956.0,2021-08-12T06:26:57.449Z,351.0,1587104,7950,4000.0,1,0.0,26.132,FRESA350,1
1059,28.0,125.199,1.1,12061.0,2021-08-12T06:27:43.650Z,80.0,1591724,7951,12000.0,1,0.0,29.976,PLAN_CUT_80MM,1
1060,27.0,98.349,1.6,3979.0,2021-08-12T06:45:49.467Z,351.0,1700304,7952,4000.0,1,0.0,25.11,FRESA350,1
1061,28.0,125.199,1.8,12060.0,2021-08-12T06:46:30.957Z,80.0,1704453,7953,12000.0,1,0.0,26.691,PLAN_CUT_80MM,1
1062,28.0,98.349,1.6,3926.0,2021-08-12T06:51:48.222Z,351.0,1736179,7954,4000.0,1,0.0,27.403,FRESA350,1
1063,29.0,125.199,0.5,12000.0,2021-08-12T06:52:28.963Z,80.0,1740253,7955,12000.0,1,0.0,29.853,PLAN_CUT_80MM,1
1064,27.0,98.349,1.6,3975.0,2021-08-12T07:16:31.496Z,351.0,1884504,7956,4000.0,1,0.0,37.386,FRESA350,1
1065,28.0,125.199,0.6,12043.0,2021-08-12T07:17:20.106Z,80.0,1889365,7957,12000.0,1,0.0,35.712,PLAN_CUT_80MM,1
1066,34.0,120.349,1.8,18079.0,2021-08-12T07:23:24.492Z,16.0,1925803,7958,18000.0,1,0.0,30.256,R16MM_27,1
1067,28.0,98.349,2.7,3909.0,2021-08-12T07:31:22.350Z,351.0,1973588,7959,4000.0,1,0.0,37.665,FRESA350,1
1068,30.0,120.349,2.1,18048.0,2021-08-12T07:32:43.311Z,16.0,1981684,7960,18000.0,1,0.0,35.278,R16MM_27,1
1069,38.0,125.199,0.6,11994.0,2021-08-12T07:35:43.364Z,80.0,1999689,7961,12000.0,1,0.0,27.775,PLAN_CUT_80MM,1
1070,29.0,98.349,1.5,3910.0,2021-08-12T07:44:18.392Z,351.0,2051191,7962,4000.0,1,0.0,29.357,FRESA350,1
1071,30.0,125.199,1.0,12059.0,2021-08-12T07:45:05.262Z,80.0,2055878,7963,12000.0,1,0.0,28.117,PLAN_CUT_80MM,1
1072,30.0,98.349,2.2,3977.0,2021-08-12T07:51:33.119Z,351.0,2094663,7964,4000.0,1,0.0,15.19,FRESA350,1
1073,30.0,98.349,2.1,3913.0,2021-08-12T07:53:03.590Z,351.0,2103710,7965,4000.0,1,0.0,32.487,FRESA350,1
1074,27.0,98.349,1.1,3971.0,2021-08-12T08:06:24.182Z,351.0,2183768,7966,4000.0,1,0.0,30.875,FRESA350,1
1075,27.0,120.349,2.2,18087.0,2021-08-12T08:07:17.493Z,16.0,2189099,7967,18000.0,1,0.0,34.626,R16MM_27,1
1076,40.0,125.199,0.4,11985.0,2021-08-12T08:12:27.398Z,80.0,2220089,7968,12000.0,1,0.0,32.487,PLAN_CUT_80MM,1
1077,27.0,98.349,1.5,3925.0,2021-08-12T08:30:31.645Z,351.0,2328512,7969,4000.0,1,0.0,33.355,FRESA350,1
1078,29.0,120.349,2.0,18076.0,2021-08-12T08:31:22.776Z,16.0,2333625,7970,18000.0,1,0.0,35.185,R16MM_27,1
1079,38.0,125.199,0.7,12037.0,2021-08-12T08:35:49.570Z,80.0,2360304,7971,12000.0,1,0.0,32.952,PLAN_CUT_80MM,1
1080,27.0,188.149,2.1,18047.0,2021-08-17T00:14:48.061Z,16.0,782401,7972,18000.0,1,0.0,36.703,5X_R16MM,1
1081,28.0,188.149,2.1,18069.0,2021-08-17T00:19:01.145Z,16.0,807709,7973,18000.0,1,0.0,23.063,5X_R16MM,1
1082,30.0,188.149,1.9,18006.0,2021-08-17T00:24:41.940Z,16.0,841788,7975,18000.0,1,0.0,31.403,5X_R16MM,1
1083,28.0,188.149,2.0,18010.0,2021-08-17T00:22:17.448Z,16.0,827339,7974,18000.0,1,0.0,20.924,5X_R16MM,1
1084,27.0,120.349,1.3,18060.0,2021-08-17T01:09:15.912Z,16.0,1109181,7976,18000.0,1,0.0,29.233,R16MM_27,1
1085,29.0,127.8,0.4,5005.0,2021-08-17T01:09:56.252Z,8.0,1113215,7977,5000.0,1,0.0,27.28,R0MM_53,1
1086,30.0,120.349,1.8,18073.0,2021-08-17T01:10:31.033Z,16.0,1116693,7978,18000.0,1,0.0,35.712,R16MM_27,1
1087,30.0,111.0,1.0,18062.0,2021-08-17T01:11:07.744Z,5.0,1120364,7979,18000.0,1,0.0,31.527,R5MM_25,1
1088,32.0,188.149,1.5,18037.0,2021-08-17T01:11:35.294Z,16.0,1123119,7980,18000.0,1,0.0,32.643,5X_R16MM,1
1089,37.0,125.199,0.8,12038.0,2021-08-17T01:13:57.696Z,80.0,1137359,7981,12000.0,1,0.0,33.666,PLAN_CUT_80MM,1
1090,27.0,120.349,1.5,18087.0,2021-08-17T01:24:05.836Z,16.0,1198172,7982,18000.0,1,0.0,27.806,R16MM_27,1
1091,29.0,127.8,0.4,4990.0,2021-08-17T01:24:47.206Z,8.0,1202309,7983,5000.0,1,0.0,32.828,R0MM_53,1
1092,30.0,120.349,1.5,18064.0,2021-08-17T01:25:21.907Z,16.0,1205779,7984,18000.0,1,0.0,29.295,R16MM_27,1
1093,30.0,111.0,1.7,18053.0,2021-08-17T01:25:58.547Z,5.0,1209443,7985,18000.0,1,0.0,30.938,R5MM_25,1
1094,32.0,145.0,1.3,18013.0,2021-08-17T01:26:24.818Z,16.0,1212070,7986,18000.0,1,0.0,31.247,R16MM,1
1095,33.0,125.199,0.5,12050.0,2021-08-17T01:27:08.219Z,80.0,1216410,7987,12000.0,1,0.0,32.146,PLAN_CUT_80MM,1
1096,27.0,125.199,1.1,11992.0,2021-08-17T01:48:43.949Z,80.0,1345981,7988,12000.0,1,0.0,27.559,PLAN_CUT_80MM,1
1097,35.0,118.0,1.4,18004.0,2021-08-17T01:52:58.553Z,8.9,1371441,7989,18000.0,1,0.0,15.221,R9MM_25,1
1098,35.0,120.349,1.4,18069.0,2021-08-17T01:53:33.503Z,16.0,1374936,7990,18000.0,1,0.0,34.099,R16MM_27,1
1099,37.0,111.0,2.3,18073.0,2021-08-17T01:55:19.505Z,5.0,1385536,7991,18000.0,1,0.0,27.434,R5MM_25,1
1100,40.0,120.349,1.3,18095.0,2021-08-17T02:00:01.510Z,16.0,1413736,7992,18000.0,1,0.0,36.021,R16MM_27,1
1101,41.0,111.0,1.8,18025.0,2021-08-17T02:01:36.961Z,5.0,1423281,7993,18000.0,1,0.0,37.292,R5MM_25,1
1102,40.0,125.199,0.9,12066.0,2021-08-17T02:02:14.372Z,80.0,1427022,7994,12000.0,1,0.0,35.34,PLAN_CUT_80MM,1
1103,25.0,125.199,0.9,12052.0,2021-08-17T02:38:44.056Z,80.0,1645987,7995,12000.0,1,0.0,31.155,PLAN_CUT_80MM,1
1104,27.0,125.199,1.0,12057.0,2021-08-17T02:46:39.444Z,80.0,1693525,7996,12000.0,1,0.0,24.118,PLAN_CUT_80MM,1
1105,33.0,118.0,1.8,18079.0,2021-08-17T02:50:25.957Z,8.9,1716176,7997,18000.0,1,0.0,25.079,R9MM_25,1
1106,34.0,120.349,1.5,18010.0,2021-08-17T02:51:01.088Z,16.0,1719689,7998,18000.0,1,0.0,36.394,R16MM_27,1
1107,37.0,111.0,0.6,17994.0,2021-08-17T02:52:43.079Z,5.0,1729888,7999,18000.0,1,0.0,28.148,R5MM_25,1
1108,40.0,120.349,1.6,18035.0,2021-08-17T02:58:15.595Z,16.0,1763139,8000,18000.0,1,0.0,27.745,R16MM_27,1
1109,41.0,111.0,1.8,18046.0,2021-08-17T03:00:06.806Z,5.0,1774260,8001,18000.0,1,0.0,15.035,R5MM_25,1
1110,40.0,125.199,0.4,11984.0,2021-08-17T03:00:45.617Z,80.0,1778141,8002,12000.0,1,0.0,34.161,PLAN_CUT_80MM,1
1111,27.0,111.0,2.5,18030.0,2021-08-17T03:32:53.887Z,5.0,1970965,8003,18000.0,1,0.0,35.556,R5MM_25,1
1112,28.0,111.0,4.6,18080.0,2021-08-17T03:34:08.119Z,5.0,1978388,8004,18000.0,1,0.0,30.69,R5MM_25,1
1113,25.0,98.349,1.1,3909.0,2021-08-17T08:11:05.943Z,351.0,3640144,8005,4000.0,1,0.0,31.216,FRESA350,1
1114,27.0,98.349,2.0,3984.0,2021-08-17T08:11:30.653Z,351.0,3642615,8006,4000.0,1,0.0,28.737,FRESA350,1
1115,27.0,98.349,0.3,3956.0,2021-08-17T08:15:41.877Z,351.0,3667737,8007,4000.0,1,0.0,33.387,FRESA350,1
1116,25.0,98.349,0.4,3988.0,2021-08-17T08:20:27.302Z,351.0,3696279,8008,4000.0,1,0.0,27.775,FRESA350,1
1117,27.0,98.349,0.4,3967.0,2021-08-17T08:25:32.117Z,351.0,3726760,8009,4000.0,1,0.0,31.403,FRESA350,1
1118,27.0,145.0,2.8,18060.0,2021-08-19T05:58:34.942Z,16.0,756430,8010,18000.0,1,0.0,27.528,R16MM,1
1119,30.0,145.0,1.2,18054.0,2021-08-19T06:03:00.356Z,16.0,782971,8011,18000.0,1,0.0,27.775,R16MM,1
1120,27.0,98.349,1.8,3932.0,2021-08-19T06:52:19.523Z,351.0,1078883,8012,4000.0,1,0.0,31.837,FRESA350,1
1121,28.0,145.0,1.5,18071.0,2021-08-19T06:53:16.854Z,16.0,1084616,8013,18000.0,1,0.0,15.159,R16MM,1
1122,27.0,145.0,1.2,18083.0,2021-08-19T07:19:13.898Z,16.0,1240318,8014,18000.0,1,0.0,37.851,R16MM,1
1123,27.0,145.0,1.3,18017.0,2021-08-19T07:31:08.460Z,16.0,1311773,8015,18000.0,1,0.0,27.372,R16MM,1
1124,25.0,98.349,1.9,3888.0,2021-08-19T07:44:17.372Z,351.0,1390663,8016,4000.0,1,0.0,29.077,FRESA350,1
1125,27.0,145.0,1.9,18053.0,2021-08-19T07:45:32.994Z,16.0,1398225,8017,18000.0,1,0.0,14.973,R16MM,1
1126,27.0,98.349,1.9,3936.0,2021-08-19T08:03:32.321Z,351.0,1506156,8018,4000.0,1,0.0,27.775,FRESA350,1
1127,29.0,145.0,2.2,18056.0,2021-08-19T08:04:37.482Z,16.0,1512672,8019,18000.0,1,0.0,35.65,R16MM,1
1128,30.0,98.349,1.5,3950.0,2021-08-19T08:06:40.124Z,351.0,1524936,8020,4000.0,1,0.0,15.593,FRESA350,1
1129,27.0,98.349,1.9,3945.0,2021-08-19T08:13:25.730Z,351.0,1565496,8021,4000.0,1,0.0,25.698,FRESA350,1
1130,28.0,145.0,2.0,18081.0,2021-08-19T08:14:28.661Z,16.0,1571789,8022,18000.0,1,0.0,30.875,R16MM,1
1131,27.0,98.349,2.0,3968.0,2021-08-19T08:20:31.797Z,351.0,1608102,8023,4000.0,1,0.0,24.583,FRESA350,1
1132,28.0,145.0,2.0,18075.0,2021-08-19T08:21:34.258Z,16.0,1614348,8024,18000.0,1,0.0,27.434,R16MM,1
1133,27.0,98.349,1.8,3951.0,2021-08-19T08:27:07.653Z,351.0,1647687,8025,4000.0,1,0.0,36.208,FRESA350,1
