,ist_acc,@timestamp,numTP,statorCelsius,UTE,idChiave,VibromPeak,DIAM,CurrentPeak,spindleRpm,rpmSetPoint,LUNG,bearingsCelsius,statoRot
1209,123090,2021-12-17T07:18:30.013Z,1,11.0,FRESA_22,7788,0.5,22.0,13.6,18182.0,18000.0,117.62,13.0,1
1210,198499,2021-12-17T07:31:04.112Z,1,12.0,AGGRE44-1-LAMA215,7789,5.1,215.0,32.7,8001.699,8000.0,2.05,14.0,1
1211,201321,2021-12-17T07:31:32.333Z,1,13.0,AGGRE124-1-ET01_AGGRE124,7790,0.8,4.0,11.8,12157.0,12000.0,0.01,14.0,1
1212,234085,2021-12-17T07:36:59.977Z,1,13.0,FRESA_22,7791,0.5,22.0,13.5,18186.0,18000.0,117.62,14.0,1
1213,242106,2021-12-17T07:38:20.188Z,1,14.0,AGGRE44-1-LAMA215,7792,6.2,215.0,32.7,8000.299,8000.0,2.05,15.0,1
1214,244638,2021-12-17T07:38:45.508Z,1,15.0,AGGRE124-1-ET01_AGGRE124,7793,0.6,4.0,11.7,12164.0,12000.0,0.01,15.0,1
1215,284292,2021-12-17T07:45:22.054Z,1,14.0,FRESA_22,7794,0.6,22.0,13.6,18191.0,18000.0,117.62,15.0,1
1216,294934,2021-12-17T07:47:08.475Z,1,15.0,AGGRE124-1-ET01_AGGRE124,7795,0.6,4.0,11.7,12155.0,12000.0,0.01,15.0,1
1217,308995,2021-12-17T07:49:29.087Z,1,15.0,FRESA_22,7796,0.7,22.0,13.6,18198.0,18000.0,117.62,15.0,1
1218,320911,2021-12-17T07:51:28.249Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7797,0.7,4.0,11.7,12158.0,12000.0,0.01,16.0,1
1219,330443,2021-12-17T07:53:03.570Z,1,16.0,FRESA_22,7798,0.5,22.0,13.6,18181.0,18000.0,117.62,16.0,1
1220,339154,2021-12-17T07:54:30.682Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7799,0.5,4.0,11.7,12160.0,12000.0,0.01,16.0,1
1221,347375,2021-12-17T07:55:52.893Z,1,17.0,FRESA_22,7800,0.6,22.0,13.7,18185.0,18000.0,117.62,16.0,1
1222,356086,2021-12-17T07:57:20.004Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7801,0.6,4.0,11.7,12163.0,12000.0,0.01,17.0,1
1223,420810,2021-12-17T08:08:07.254Z,1,14.0,FRESA_12,7802,0.4,12.0,13.5,18186.0,18000.0,109.879,16.0,1
1224,426208,2021-12-17T08:09:01.235Z,1,16.0,FRESA_12,7803,0.7,12.0,13.5,18184.0,18000.0,109.879,16.0,1
1225,431217,2021-12-17T08:09:51.325Z,1,17.0,FRESA_12,7804,0.7,12.0,13.5,18205.0,18000.0,109.879,16.0,1
1226,437578,2021-12-17T08:10:54.936Z,1,19.0,FRESA_12,7805,0.7,12.0,13.6,18179.0,18000.0,109.879,17.0,1
1227,479584,2021-12-17T08:17:55.003Z,1,16.0,FRESA_12,7806,0.5,12.0,13.7,18184.0,18000.0,109.879,17.0,1
1228,483892,2021-12-17T08:18:38.084Z,1,17.0,FRESA_12,7807,0.5,12.0,13.6,18196.0,18000.0,109.879,17.0,1
1229,487767,2021-12-17T08:19:16.834Z,1,18.0,FRESA_12,7808,0.4,12.0,13.5,18188.0,18000.0,109.879,17.0,1
1230,491747,2021-12-17T08:19:56.635Z,1,19.0,FRESA_12,7809,0.5,12.0,13.6,18182.0,18000.0,109.879,17.0,1
1231,747386,2021-12-17T09:02:33.065Z,1,13.0,FRESA_12,7810,0.4,12.0,13.5,18195.0,18000.0,109.879,15.0,1
1232,754906,2021-12-17T09:03:48.267Z,1,14.0,FRESA_12,7811,0.5,12.0,13.5,18183.0,18000.0,109.879,15.0,1
1233,781511,2021-12-17T09:08:14.321Z,1,14.0,FRESA_22,7812,0.8,22.0,13.4,18177.0,18000.0,117.62,15.0,1
1234,784444,2021-12-17T09:08:43.652Z,1,15.0,WIR_22X130,7814,0.4,16.0,13.4,18207.0,18000.0,130.0,15.0,1
1235,790509,2021-12-17T09:09:44.302Z,1,16.0,FRESA_22,7815,0.5,22.0,13.4,18171.0,18000.0,117.62,16.0,1
1236,793307,2021-12-17T09:10:12.283Z,1,16.0,WIR_22X130,7817,0.5,16.0,13.4,18176.0,18000.0,130.0,16.0,1
1237,799996,2021-12-17T09:11:19.174Z,1,17.0,FRESA_22,7818,0.7,22.0,13.5,18178.0,18000.0,117.62,16.0,1
1238,802759,2021-12-17T09:11:46.805Z,1,17.0,WIR_22X130,7820,0.4,16.0,13.4,18209.0,18000.0,130.0,16.0,1
1239,810896,2021-12-17T09:13:08.176Z,1,17.0,FRESA_22,7821,0.6,22.0,13.3,18181.0,18000.0,117.62,16.0,1
1240,813645,2021-12-17T09:13:35.666Z,1,18.0,WIR_22X130,7823,0.5,16.0,13.5,18198.0,18000.0,130.0,16.0,1
1241,997598,2021-12-17T09:44:15.227Z,1,13.0,FRESA_22,7824,0.6,22.0,13.2,18171.0,18000.0,117.62,15.0,1
1242,1006777,2021-12-17T09:45:47.018Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7825,0.6,4.0,11.7,12170.0,12000.0,0.01,15.0,1
1243,1015018,2021-12-17T09:47:09.429Z,1,15.0,FRESA_22,7826,0.7,22.0,13.3,18193.0,18000.0,117.62,16.0,1
1244,1023724,2021-12-17T09:48:36.491Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7827,0.7,4.0,11.7,12149.0,12000.0,0.01,16.0,1
1245,1170173,2021-12-17T10:13:01.005Z,1,13.0,WIR_22X130,7828,0.4,16.0,12.9,18195.0,18000.0,130.0,15.0,1
1246,1185133,2021-12-17T10:15:30.608Z,1,14.0,FRESA_12,7829,0.5,12.0,12.9,18200.0,18000.0,109.879,15.0,1
1247,1213087,2021-12-17T10:20:10.153Z,1,14.0,FRESA_12,7830,0.6,12.0,12.9,18195.0,18000.0,109.879,16.0,1
1248,1258745,2021-12-17T10:27:46.740Z,1,14.0,FRESA_12,7831,0.4,12.0,12.8,18186.0,18000.0,109.879,15.0,1
1249,1267298,2021-12-17T10:29:12.271Z,1,15.0,AGGRE44-1-LAMA215,7832,4.1,215.0,32.9,8003.1,8000.0,2.05,15.0,1
1250,1270561,2021-12-17T10:29:44.902Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7833,0.9,4.0,11.7,12178.0,12000.0,0.01,16.0,1
1251,1304373,2021-12-17T10:35:23.028Z,1,14.0,FRESA_12,7834,0.4,12.0,12.8,18196.0,18000.0,109.879,16.0,1
1252,1321889,2021-12-17T10:38:18.191Z,1,15.0,AGGRE44-1-LAMA215,7835,9.8,215.0,32.799,8015.0,8000.0,2.05,16.0,1
1253,1324375,2021-12-17T10:38:43.051Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7836,0.7,4.0,11.7,12073.0,12000.0,0.01,16.0,1
1254,1411380,2021-12-17T10:53:13.116Z,1,14.0,FRESA_22,7837,0.8,22.0,12.8,18006.0,18000.0,117.62,15.0,1
1255,1420636,2021-12-17T10:54:45.677Z,1,16.0,AGGRE44-1-LAMA215,7838,3.2,215.0,32.599,7931.699,8000.0,2.05,16.0,1
1256,1423192,2021-12-17T10:55:11.238Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7839,0.7,4.0,11.7,12069.0,12000.0,0.01,16.0,1
1257,1428473,2021-12-17T10:56:04.049Z,1,18.0,FRESA_12,7840,0.5,12.0,12.8,17994.0,18000.0,109.879,16.0,1
1258,1439973,2021-12-17T10:57:59.051Z,1,18.0,FRESA_22,7841,0.7,22.0,12.8,18022.0,18000.0,117.62,17.0,1
1259,1449178,2021-12-17T10:59:31.102Z,1,20.0,AGGRE44-1-LAMA215,7842,8.3,215.0,32.5,7927.5,8000.0,2.05,18.0,1
1260,2364946,2021-12-17T13:32:08.937Z,,0.0,,7874,,,6.6,0.0,0.0,,0.0,1
1261,2373423,2021-12-17T13:33:33.709Z,,0.0,,7877,,,6.6,0.0,0.0,,0.0,1
1262,1451760,2021-12-17T10:59:56.923Z,1,20.0,AGGRE124-1-ET01_AGGRE124,7843,0.8,4.0,11.7,12064.0,12000.0,0.01,18.0,1
1263,1457305,2021-12-17T11:00:52.373Z,1,21.0,FRESA_12,7844,0.5,12.0,12.8,18016.0,18000.0,109.879,18.0,1
1264,1648760,2021-12-17T11:32:46.956Z,1,14.0,FRESA_22,7845,0.5,22.0,13.0,18196.0,18000.0,117.62,16.0,1
1265,1655674,2021-12-17T11:33:56.097Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7846,1.2,4.0,11.7,12168.0,12000.0,0.01,16.0,1
1266,1695629,2021-12-17T11:40:35.654Z,1,15.0,FRESA_22,7847,0.6,22.0,12.9,18181.0,18000.0,117.62,16.0,1
1267,1702636,2021-12-17T11:41:45.725Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7848,0.8,4.0,11.7,12173.0,12000.0,0.01,16.0,1
1268,1756958,2021-12-17T11:50:48.954Z,1,15.0,FRESA_12,7849,0.4,12.0,12.8,18186.0,18000.0,109.879,16.0,1
1269,1764574,2021-12-17T11:52:05.115Z,1,17.0,AGGRE44-1-LAMA215,7850,6.7,215.0,32.799,7997.5,8000.0,2.05,17.0,1
1270,1767107,2021-12-17T11:52:30.446Z,1,18.0,AGGRE124-1-ET01_AGGRE124,7851,0.7,4.0,11.6,12183.0,12000.0,0.01,17.0,1
1271,1771128,2021-12-17T11:53:10.656Z,1,18.0,FRESA_12,7852,0.5,12.0,12.9,18176.0,18000.0,109.879,17.0,1
1272,1777707,2021-12-17T11:54:16.448Z,1,18.0,FRESA_12,7853,0.6,12.0,12.7,18169.0,18000.0,109.879,17.0,1
1273,1784913,2021-12-17T11:55:28.509Z,1,19.0,AGGRE44-1-LAMA215,7854,3.3,215.0,32.799,8015.699,8000.0,2.05,18.0,1
1274,1787450,2021-12-17T11:55:53.879Z,1,20.0,AGGRE124-1-ET01_AGGRE124,7855,0.6,4.0,11.6,12185.0,12000.0,0.01,18.0,1
1275,1791817,2021-12-17T11:56:37.550Z,1,20.0,FRESA_12,7856,0.4,12.0,12.8,18173.0,18000.0,109.879,18.0,1
1276,1835942,2021-12-17T12:03:58.807Z,1,16.0,FRESA_22,7857,0.8,22.0,12.9,18191.0,18000.0,117.62,17.0,1
1277,1842872,2021-12-17T12:05:08.109Z,1,17.0,AGGRE44-1-LAMA215,7858,7.2,215.0,32.599,8012.199,8000.0,2.05,17.0,1
1278,1845465,2021-12-17T12:05:34.039Z,1,18.0,AGGRE124-1-ET01_AGGRE124,7859,0.7,4.0,11.7,12182.0,12000.0,0.01,17.0,1
1279,1857407,2021-12-17T12:07:33.461Z,1,18.0,FRESA_22,7860,0.6,22.0,12.7,18160.0,18000.0,117.62,18.0,1
1280,1863366,2021-12-17T12:08:33.052Z,1,19.0,AGGRE44-1-LAMA215,7861,4.4,215.0,32.599,8010.799,8000.0,2.05,18.0,1
1281,1865885,2021-12-17T12:08:58.243Z,1,19.0,AGGRE124-1-ET01_AGGRE124,7862,0.8,4.0,11.7,12184.0,12000.0,0.01,18.0,1
1282,2206450,2021-12-17T13:05:43.950Z,1,13.0,FRESA_12,7863,0.6,12.0,13.0,18184.0,18000.0,109.879,15.0,1
1283,2212361,2021-12-17T13:06:43.061Z,1,15.0,FRESA_12,7864,0.7,12.0,13.0,18183.0,18000.0,109.879,15.0,1
1284,2238750,2021-12-17T13:11:06.956Z,1,15.0,WIR_22X130,7865,0.5,16.0,13.0,18204.0,18000.0,130.0,16.0,1
1285,2243114,2021-12-17T13:11:50.596Z,1,16.0,WIR_22X130,7866,0.5,16.0,12.9,18191.0,18000.0,130.0,16.0,1
1286,2267523,2021-12-17T13:15:54.691Z,1,16.0,FRESA_22,7867,0.5,22.0,13.0,18176.0,18000.0,117.62,17.0,1
1287,2276044,2021-12-17T13:17:19.902Z,1,18.0,AGGRE44-1-LAMA215,7868,4.7,215.0,32.7,8008.0,8000.0,2.05,17.0,1
1288,2278572,2021-12-17T13:17:45.182Z,1,19.0,AGGRE124-1-ET01_AGGRE124,7869,0.7,4.0,11.7,12164.0,12000.0,0.01,17.0,1
1289,2310397,2021-12-17T13:23:03.438Z,1,16.0,FRESA_22,7870,0.7,22.0,13.0,18174.0,18000.0,117.62,17.0,1
1290,2319152,2021-12-17T13:24:30.989Z,1,18.0,AGGRE44-1-LAMA215,7871,4.2,215.0,32.799,8006.6,8000.0,2.05,17.0,1
1291,2321951,2021-12-17T13:24:58.980Z,1,19.0,AGGRE124-1-ET01_AGGRE124,7872,0.6,4.0,11.7,12172.0,12000.0,0.01,18.0,1
1292,2364080,2021-12-17T13:32:00.277Z,1,16.0,FRESA_22,7873,0.8,22.0,13.2,18189.0,18000.0,117.62,17.0,1
1293,2366759,2021-12-17T13:32:27.067Z,1,17.0,WIR_22X130,7875,0.5,16.0,13.1,18181.0,18000.0,130.0,17.0,1
1294,2372278,2021-12-17T13:33:22.258Z,1,18.0,FRESA_22,7876,0.6,22.0,13.0,18179.0,18000.0,117.62,17.0,1
1295,2375770,2021-12-17T13:33:57.179Z,1,19.0,WIR_22X130,7878,0.4,16.0,13.1,18172.0,18000.0,130.0,18.0,1
1296,2407825,2021-12-17T13:39:17.734Z,1,17.0,WIR_22X130,7879,0.5,16.0,13.0,18183.0,18000.0,130.0,18.0,1
1297,2411477,2021-12-17T13:39:54.255Z,1,18.0,WIR_22X130,7880,0.6,16.0,13.0,18193.0,18000.0,130.0,18.0,1
1298,2415370,2021-12-17T13:40:33.186Z,1,19.0,WIR_22X130,7881,0.6,16.0,13.1,18193.0,18000.0,130.0,18.0,1
1299,2418885,2021-12-17T13:41:08.336Z,1,20.0,WIR_22X130,7882,0.6,16.0,13.0,18202.0,18000.0,130.0,18.0,1
1300,2422185,2021-12-17T13:41:41.337Z,1,20.0,WIR_22X130,7883,0.6,16.0,13.1,18189.0,18000.0,130.0,18.0,1
1301,2426123,2021-12-17T13:42:20.718Z,1,21.0,WIR_22X130,7884,0.5,16.0,13.1,18169.0,18000.0,130.0,18.0,1
1302,2429568,2021-12-17T13:42:55.168Z,1,22.0,WIR_22X130,7885,0.6,16.0,13.0,18167.0,18000.0,130.0,19.0,1
1303,2550262,2021-12-17T14:03:02.129Z,1,15.0,WIR_22X130,7886,0.6,16.0,13.2,18176.0,18000.0,130.0,17.0,1
1304,2560226,2021-12-17T14:04:41.770Z,1,17.0,AGGRE44-1-LAMA215,7887,8.2,215.0,32.799,8004.5,8000.0,2.05,17.0,1
1305,2563459,2021-12-17T14:05:14.101Z,1,18.0,AGGRE124-1-ET01_AGGRE124,7888,0.8,4.0,11.6,12160.0,12000.0,0.01,17.0,1
1306,2584277,2021-12-17T14:08:42.284Z,1,17.0,WIR_22X130,7889,0.4,16.0,13.2,18179.0,18000.0,130.0,18.0,1
1307,2592978,2021-12-17T14:10:09.296Z,1,18.0,AGGRE44-1-LAMA215,7890,5.5,215.0,32.7,8007.299,8000.0,2.05,18.0,1
1308,2595757,2021-12-17T14:10:37.086Z,1,19.0,AGGRE124-1-ET01_AGGRE124,7891,0.8,4.0,11.7,12160.0,12000.0,0.01,18.0,1
1309,2809744,2021-12-17T14:46:16.992Z,1,14.0,WIR_22X130,7892,0.4,16.0,13.2,18205.0,18000.0,130.0,16.0,1
1310,2820743,2021-12-17T14:48:06.984Z,1,15.0,FRESA_22,7893,0.6,22.0,13.1,18178.0,18000.0,117.62,16.0,1
1311,2825217,2021-12-17T14:48:51.725Z,1,16.0,AGGRE44-1-LAMA215,7894,4.2,215.0,32.7,8009.399,8000.0,2.05,16.0,1
1312,2827833,2021-12-17T14:49:17.886Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7895,0.7,4.0,11.7,12161.0,12000.0,0.01,16.0,1
1313,2873484,2021-12-17T14:56:54.403Z,1,14.0,FRESA_22,7896,0.7,22.0,13.1,18203.0,18000.0,117.62,16.0,1
1314,2878157,2021-12-17T14:57:41.134Z,1,16.0,AGGRE44-1-LAMA215,7897,7.8,215.0,32.7,8011.5,8000.0,2.05,16.0,1
1315,2880693,2021-12-17T14:58:06.495Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7898,0.6,4.0,11.7,12170.0,12000.0,0.01,16.0,1
1316,2978831,2021-12-17T15:14:27.891Z,1,14.0,FRESA_12,7899,0.5,12.0,13.2,18202.0,18000.0,109.879,16.0,1
1317,2988602,2021-12-17T15:16:05.603Z,1,15.0,FRESA_12,7900,0.6,12.0,13.1,18159.0,18000.0,109.879,16.0,1
1318,2994494,2021-12-17T15:17:04.524Z,1,16.0,FRESA_12,7901,0.6,12.0,13.2,18188.0,18000.0,109.879,16.0,1
1319,289902,2021-12-20T07:47:29.208Z,1,9.0,FRESA_22,7902,0.5,22.0,13.4,18181.0,18000.0,117.62,11.0,1
1320,297745,2021-12-20T07:48:47.639Z,1,11.0,AGGRE44-1-LAMA215,7903,9.8,215.0,32.7,7997.5,8000.0,2.05,12.0,1
1321,300414,2021-12-20T07:49:14.329Z,1,12.0,AGGRE124-1-ET01_AGGRE124,7904,0.6,4.0,11.9,12163.0,12000.0,0.01,12.0,1
1322,357401,2021-12-20T07:58:44.210Z,1,10.0,FRESA_22,7905,0.7,22.0,13.5,18182.0,18000.0,117.62,12.0,1
1323,364568,2021-12-20T07:59:55.881Z,1,12.0,AGGRE44-1-LAMA215,7906,3.4,215.0,32.7,7998.199,8000.0,2.05,12.0,1
1324,367118,2021-12-20T08:00:21.382Z,1,12.0,AGGRE124-1-ET01_AGGRE124,7907,0.7,4.0,11.8,12161.0,12000.0,0.01,12.0,1
1325,395528,2021-12-20T08:05:05.487Z,1,11.0,FRESA_22,7908,0.5,22.0,13.3,18181.0,18000.0,117.62,13.0,1
1326,402471,2021-12-20T08:06:14.918Z,1,12.0,AGGRE44-1-LAMA215,7909,2.4,215.0,32.799,8003.799,8000.0,2.05,13.0,1
1327,405009,2021-12-20T08:06:40.299Z,1,13.0,AGGRE124-1-ET01_AGGRE124,7910,0.9,4.0,11.8,12163.0,12000.0,0.01,13.0,1
1328,569890,2021-12-20T08:34:09.141Z,1,11.0,FRESA_22,7911,0.5,22.0,13.2,18202.0,18000.0,117.62,12.0,1
1329,577047,2021-12-20T08:35:20.712Z,1,12.0,AGGRE44-1-LAMA215,7912,5.6,215.0,32.799,8005.899,8000.0,2.05,13.0,1
1330,587309,2021-12-20T08:37:03.334Z,1,12.0,AGGRE124-1-ET01_AGGRE124,7913,0.9,4.0,11.8,12165.0,12000.0,0.01,13.0,1
1331,706644,2021-12-20T08:56:56.708Z,1,11.0,FRESA_22,7914,0.5,22.0,13.1,18182.0,18000.0,117.62,13.0,1
1332,730848,2021-12-20T09:00:58.753Z,1,12.0,AGGRE44-1-LAMA215,7915,3.8,215.0,32.7,8000.299,8000.0,2.05,13.0,1
1333,742614,2021-12-20T09:02:56.416Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7916,0.5,4.0,11.7,12165.0,12000.0,0.01,14.0,1
1334,826194,2021-12-20T09:16:52.232Z,1,15.0,FRESA_22,7917,0.4,22.0,13.2,18182.0,18000.0,117.62,16.0,1
1335,843459,2021-12-20T09:19:44.886Z,1,15.0,AGGRE44-1-LAMA215,7918,5.9,215.0,32.799,8005.199,8000.0,2.05,16.0,1
1336,1069559,2021-12-20T09:57:25.933Z,1,11.0,WIR_22X130,7919,0.5,16.0,13.2,18179.0,18000.0,130.0,13.0,1
1337,1081795,2021-12-20T09:59:28.295Z,1,14.0,FRESA_12,7920,0.6,12.0,13.2,18202.0,18000.0,109.879,14.0,1
1338,1090381,2021-12-20T10:00:54.157Z,1,14.0,AGGRE44-1-LAMA215,7921,3.6,215.0,32.7,8005.899,8000.0,2.05,14.0,1
1339,1093068,2021-12-20T10:01:21.027Z,1,15.0,AGGRE124-1-ET01_AGGRE124,7922,0.6,4.0,11.7,12170.0,12000.0,0.01,14.0,1
1340,1166349,2021-12-20T10:13:33.853Z,1,12.0,FRESA_12,7923,0.6,12.0,13.2,18204.0,18000.0,109.879,14.0,1
1341,1173091,2021-12-20T10:14:41.274Z,1,13.0,AGGRE44-1-LAMA215,7924,8.2,215.0,32.7,8007.299,8000.0,2.05,14.0,1
1342,1175630,2021-12-20T10:15:06.665Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7925,0.7,4.0,11.8,12166.0,12000.0,0.01,14.0,1
1343,1207651,2021-12-20T10:20:26.881Z,1,13.0,FRESA_12,7926,0.6,12.0,13.2,18183.0,18000.0,109.879,14.0,1
1344,1233510,2021-12-20T10:24:45.477Z,1,13.0,AGGRE44-1-LAMA215,7927,7.9,215.0,32.7,8008.0,8000.0,2.05,14.0,1
1345,1236054,2021-12-20T10:25:10.917Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7928,0.8,4.0,11.8,12167.0,12000.0,0.01,14.0,1
1346,1274855,2021-12-20T10:31:38.935Z,1,12.0,FRESA_12,7929,0.6,12.0,13.1,18179.0,18000.0,109.879,14.0,1
1347,1281648,2021-12-20T10:32:46.867Z,1,14.0,AGGRE44-1-LAMA215,7930,2.6,215.0,32.7,8000.299,8000.0,2.05,14.0,1
1348,1284363,2021-12-20T10:33:14.017Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7931,0.6,4.0,11.7,12164.0,12000.0,0.01,14.0,1
1349,1373366,2021-12-20T10:48:04.066Z,1,12.0,FRESA_12,7932,0.5,12.0,13.2,18191.0,18000.0,109.879,14.0,1
1350,1380266,2021-12-20T10:49:13.067Z,1,13.0,AGGRE44-1-LAMA215,7933,6.2,215.0,32.799,8014.299,8000.0,2.05,14.0,1
1351,1385459,2021-12-20T10:50:04.999Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7934,0.7,4.0,11.7,12167.0,12000.0,0.01,14.0,1
1352,1509861,2021-12-20T11:10:49.045Z,1,12.0,FRESA_12,7935,0.6,12.0,12.9,18189.0,18000.0,109.879,14.0,1
1353,1516648,2021-12-20T11:11:56.916Z,1,13.0,AGGRE44-1-LAMA215,7936,2.9,215.0,32.7,8012.199,8000.0,2.05,14.0,1
1354,1519188,2021-12-20T11:12:22.317Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7937,0.7,4.0,11.8,12164.0,12000.0,0.01,14.0,1
1355,1621437,2021-12-20T11:29:24.828Z,1,12.0,FRESA_12,7938,0.6,12.0,13.0,18195.0,18000.0,109.879,14.0,1
1356,1628172,2021-12-20T11:30:32.180Z,1,13.0,AGGRE44-1-LAMA215,7939,6.4,215.0,32.799,8012.899,8000.0,2.05,14.0,1
1357,1630712,2021-12-20T11:30:57.580Z,1,14.0,AGGRE124-1-ET01_AGGRE124,7940,0.9,4.0,11.7,12177.0,12000.0,0.01,14.0,1
1358,1726240,2021-12-20T11:46:52.881Z,1,12.0,FRESA_12,7941,0.5,12.0,13.1,18167.0,18000.0,109.879,14.0,1
1359,2423439,2021-12-20T13:43:05.019Z,,0.0,,7958,,,6.8,0.0,0.0,,0.0,1
1360,2432088,2021-12-20T13:44:31.511Z,,0.0,,7961,,,6.6,0.0,0.0,,0.0,1
1361,2439913,2021-12-20T13:45:49.763Z,,0.0,,7964,,,6.7,0.0,0.0,,0.0,1
1362,1819261,2021-12-21T12:57:56.057Z,,0.0,,8049,,,6.8,0.0,0.0,,0.0,1
1363,2007387,2021-12-21T13:29:17.351Z,,0.0,,8052,,,6.8,0.0,0.0,,0.0,1
1364,2086005,2021-12-21T13:42:23.546Z,,0.0,,8057,,,6.7,0.0,0.0,,0.0,1
1365,2162140,2021-12-21T13:55:04.910Z,,0.0,,8062,,,6.7,0.0,0.0,,0.0,1
1366,2213961,2021-12-21T14:03:43.129Z,,0.0,,8067,,,6.6,0.0,0.0,,0.0,1
1367,2252349,2021-12-21T14:10:07.016Z,,0.0,,8072,,,6.4,0.0,0.0,,0.0,1
1368,2281754,2021-12-21T14:15:01.071Z,,0.0,,8075,,,6.5,0.0,0.0,,0.0,1
1369,1358223,2021-12-22T10:39:31.493Z,,0.0,,8107,,,6.7,0.0,0.0,,0.0,1
1370,1579300,2021-12-22T11:16:22.305Z,,0.0,,8119,,,6.6,0.0,0.0,,0.0,1
1371,1666911,2021-12-22T11:30:58.431Z,,0.0,,8123,,,6.5,0.0,0.0,,0.0,1
1372,278631,2021-12-22T15:05:47.826Z,,0.0,,8133,,,6.6,0.0,0.0,,0.0,1
1373,345706,2021-12-22T15:16:58.589Z,,0.0,,8138,,,6.6,0.0,0.0,,0.0,1
1374,391446,2021-12-22T15:24:35.997Z,,0.0,,8143,,,6.6,0.0,0.0,,0.0,1
1375,2815840,2021-12-23T14:46:04.096Z,,0.0,,8200,,,6.7,0.0,0.0,,0.0,1
1376,2859487,2021-12-23T14:53:20.574Z,,0.0,,8203,,,6.6,0.0,0.0,,0.0,1
1377,1737914,2021-12-20T11:48:49.623Z,1,15.0,AGGRE44-1-LAMA215,7942,2.8,215.0,32.7,8012.899,8000.0,2.05,15.0,1
1378,1740504,2021-12-20T11:49:15.524Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7943,0.7,4.0,11.7,12170.0,12000.0,0.01,15.0,1
1379,1802369,2021-12-20T11:59:34.187Z,1,13.0,FRESA_12,7944,0.6,12.0,13.0,18182.0,18000.0,109.879,14.0,1
1380,1816921,2021-12-20T12:01:59.710Z,1,16.0,AGGRE44-1-LAMA215,7945,7.8,215.0,32.599,8012.899,8000.0,2.05,15.0,1
1381,1819545,2021-12-20T12:02:25.951Z,1,16.0,AGGRE124-1-ET01_AGGRE124,7946,0.8,4.0,11.8,12181.0,12000.0,0.01,15.0,1
1382,1854244,2021-12-20T12:08:12.948Z,1,14.0,FRESA_12,7947,0.5,12.0,12.9,18184.0,18000.0,109.879,15.0,1
1383,1864183,2021-12-20T12:09:52.340Z,1,16.0,AGGRE44-1-LAMA215,7948,10.0,215.0,32.5,8011.5,8000.0,2.05,16.0,1
1384,1866785,2021-12-20T12:10:18.361Z,1,17.0,AGGRE124-1-ET01_AGGRE124,7949,1.0,4.0,11.8,12173.0,12000.0,0.01,16.0,1
1385,2303129,2021-12-20T13:23:01.894Z,1,11.0,FRESA_12,7950,0.6,12.0,13.2,18188.0,18000.0,109.879,13.0,1
1386,2335868,2021-12-20T13:28:29.291Z,1,12.0,FRESA_12,7951,0.6,12.0,13.3,18181.0,18000.0,109.879,14.0,1
1387,2339055,2021-12-20T13:29:01.161Z,1,13.0,FRESA_12,7952,0.6,12.0,13.3,18198.0,18000.0,109.879,14.0,1
1388,2342522,2021-12-20T13:29:35.832Z,1,14.0,FRESA_12,7953,0.6,12.0,13.2,18169.0,18000.0,109.879,14.0,1
1389,2381733,2021-12-20T13:36:07.951Z,1,13.0,WIR_22X130,7954,0.5,16.0,13.4,18152.0,18000.0,130.0,14.0,1
1390,2385608,2021-12-20T13:36:46.701Z,1,14.0,WIR_22X130,7955,0.6,16.0,13.4,18186.0,18000.0,130.0,14.0,1
1391,2389808,2021-12-20T13:37:28.702Z,1,15.0,WIR_22X130,7956,0.6,16.0,13.4,18171.0,18000.0,130.0,14.0,1
1392,2420530,2021-12-20T13:42:35.929Z,1,14.0,FRESA_22,7957,0.6,22.0,13.5,18179.0,18000.0,117.62,15.0,1
1393,2425526,2021-12-20T13:43:25.890Z,1,15.0,WIR_22X130,7959,0.4,16.0,13.4,18205.0,18000.0,130.0,15.0,1
1394,2431202,2021-12-20T13:44:22.651Z,1,16.0,FRESA_22,7960,0.7,22.0,13.4,18176.0,18000.0,117.62,15.0,1
1395,2433895,2021-12-20T13:44:49.582Z,1,17.0,WIR_22X130,7962,0.5,16.0,13.4,18212.0,18000.0,130.0,15.0,1
1396,2439048,2021-12-20T13:45:41.113Z,1,17.0,FRESA_22,7963,0.6,22.0,13.4,18189.0,18000.0,117.62,16.0,1
