,DIAM,rpmSetPoint,statoRot,LUNG,numTP,UTE,ist_acc,CurrentPeak,bearingsCelsius,VibromPeak,idChiave,statorCelsius,spindleRpm,@timestamp
6448,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2759139,12.376,38.0,0.5,5536,43.0,23971.0,2022-05-24T13:46:49.076Z
6449,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2786373,11.322,37.0,0.5,5536,46.0,18015.0,2022-05-24T13:51:21.421Z
6450,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2770466,11.526,38.0,0.5,5536,46.0,18038.0,2022-05-24T13:48:42.348Z
6451,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2775042,15.13,37.0,0.5,5536,43.0,24013.0,2022-05-24T13:49:28.109Z
6452,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2790936,14.977,37.0,0.5,5536,43.0,24020.0,2022-05-24T13:52:07.052Z
6453,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2802263,10.761,38.0,0.5,5536,48.0,17995.0,2022-05-24T13:54:00.324Z
6454,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2806823,13.192,38.0,0.5,5536,43.0,24006.0,2022-05-24T13:54:45.925Z
6455,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2818150,11.305,38.0,0.5,5536,46.0,18036.0,2022-05-24T13:56:39.197Z
6456,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2822820,14.348,37.0,0.5,5536,43.0,23991.0,2022-05-24T13:57:25.898Z
6457,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2834152,11.662,38.0,0.5,5536,46.0,18004.0,2022-05-24T13:59:19.220Z
6458,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2838716,12.682,37.0,0.5,5536,43.0,23980.0,2022-05-24T14:00:04.861Z
6459,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2850057,10.183,38.0,0.5,5536,47.0,18027.0,2022-05-24T14:01:58.273Z
6460,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2854623,12.971,38.0,0.5,5536,43.0,24035.0,2022-05-24T14:02:43.934Z
6461,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2865943,10.03,38.0,0.5,5536,46.0,17992.0,2022-05-24T14:04:37.136Z
6462,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2886403,15.011,38.0,0.5,5536,43.0,24006.0,2022-05-24T14:08:01.740Z
6463,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2881840,10.88,38.0,0.5,5536,47.0,18009.0,2022-05-24T14:07:16.109Z
6464,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2870510,16.813,37.0,0.5,5536,43.0,23991.0,2022-05-24T14:05:22.807Z
6465,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2897733,11.152,38.0,0.5,5536,47.0,17983.0,2022-05-24T14:09:55.042Z
6466,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2902292,15.793,38.0,0.5,5536,43.0,23961.0,2022-05-24T14:10:40.633Z
6467,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2913641,8.993,38.0,0.5,5536,46.0,18000.0,2022-05-24T14:12:34.125Z
6468,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2918301,13.141,37.0,0.5,5536,43.0,24055.0,2022-05-24T14:13:20.726Z
6469,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2934197,14.671,38.0,0.5,5536,43.0,24017.0,2022-05-24T14:15:59.689Z
6470,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2929619,10.863,38.0,0.5,5536,47.0,18010.0,2022-05-24T14:15:13.908Z
6471,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2945516,10.013,38.0,0.5,5536,46.0,18005.0,2022-05-24T14:17:52.881Z
6472,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2950077,16.778,37.0,0.5,5536,43.0,23942.0,2022-05-24T14:18:38.492Z
6473,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2961413,8.653,37.0,0.5,5536,46.0,17990.0,2022-05-24T14:20:31.854Z
6474,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2965980,13.396,37.0,0.5,5536,43.0,24005.0,2022-05-24T14:21:17.525Z
6475,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2993211,9.384,38.0,0.5,5536,46.0,18013.0,2022-05-24T14:25:49.840Z
6476,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,2977314,11.407,38.0,0.5,5536,47.0,18007.0,2022-05-24T14:23:10.867Z
6477,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2981870,11.39,38.0,0.5,5536,43.0,23973.0,2022-05-24T14:23:56.428Z
6478,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,2997779,12.665,37.0,0.6,5536,43.0,24046.0,2022-05-24T14:26:35.521Z
6479,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3009103,11.271,38.0,0.5,5536,46.0,17998.0,2022-05-24T14:28:28.763Z
6480,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3013770,14.705,38.0,0.5,5536,43.0,24049.0,2022-05-24T14:29:15.434Z
6481,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3025093,9.673,38.0,0.5,5536,48.0,17996.0,2022-05-24T14:31:08.666Z
6482,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3029658,14.586,38.0,0.5,5536,43.0,23997.0,2022-05-24T14:31:54.317Z
6483,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3045552,12.954,37.0,0.5,5536,43.0,24030.0,2022-05-24T14:34:33.260Z
6484,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3040986,9.282,38.0,0.5,5536,46.0,18016.0,2022-05-24T14:33:47.599Z
6485,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3061457,16.507,38.0,0.5,5536,43.0,24003.0,2022-05-24T14:37:12.313Z
6486,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3056879,9.384,37.0,0.5,5536,46.0,18023.0,2022-05-24T14:36:26.532Z
6487,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3072785,9.928,38.0,0.5,5536,47.0,18021.0,2022-05-24T14:39:05.595Z
6488,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3077346,13.396,38.0,0.5,5536,43.0,24003.0,2022-05-24T14:39:51.206Z
6489,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3088669,11.322,38.0,0.5,5536,46.0,18038.0,2022-05-24T14:41:44.438Z
6490,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3093238,14.62,37.0,0.5,5536,43.0,24002.0,2022-05-24T14:42:30.129Z
6491,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3104567,10.115,38.0,0.5,5536,47.0,18028.0,2022-05-24T14:44:23.421Z
6492,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3109231,12.376,38.0,0.5,5536,43.0,23991.0,2022-05-24T14:45:10.062Z
6493,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3120565,10.302,38.0,0.5,5536,47.0,18008.0,2022-05-24T14:47:03.404Z
6494,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3125123,12.597,38.0,0.5,5536,43.0,23995.0,2022-05-24T14:47:48.985Z
6495,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3136461,9.69,38.0,0.5,5536,46.0,17990.0,2022-05-24T14:49:42.367Z
6496,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3152355,11.764,38.0,0.5,5536,47.0,18011.0,2022-05-24T14:52:21.310Z
6497,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3141022,15.283,37.0,0.5,5536,43.0,23992.0,2022-05-24T14:50:27.978Z
6498,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3156933,14.348,38.0,0.5,5536,43.0,24043.0,2022-05-24T14:53:07.091Z
6499,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3168250,9.367,38.0,0.5,5536,47.0,17999.0,2022-05-24T14:55:00.263Z
6500,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3172816,13.855,38.0,0.5,5536,43.0,24001.0,2022-05-24T14:55:45.924Z
6501,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3200037,8.653,38.0,0.5,5536,48.0,18004.0,2022-05-24T15:00:18.139Z
6502,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3188709,12.172,37.0,0.5,5536,43.0,24030.0,2022-05-24T14:58:24.857Z
6503,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3184142,9.452,38.0,0.5,5536,46.0,17998.0,2022-05-24T14:57:39.186Z
6504,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3204705,13.141,38.0,0.5,5536,43.0,24009.0,2022-05-24T15:01:04.820Z
6505,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3216030,11.492,38.0,0.5,5536,46.0,17996.0,2022-05-24T15:02:58.072Z
6506,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3220606,14.348,37.0,0.5,5536,43.0,24067.0,2022-05-24T15:03:43.833Z
6507,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3252379,13.532,38.0,0.5,5536,43.0,23947.0,2022-05-24T15:09:01.569Z
6508,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3236493,11.441,37.0,0.5,5536,43.0,23995.0,2022-05-24T15:06:22.706Z
6509,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3231928,11.288,37.0,0.5,5536,46.0,18023.0,2022-05-24T15:05:37.055Z
6510,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3247822,11.033,38.0,0.5,5536,47.0,18024.0,2022-05-24T15:08:15.998Z
6511,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3263725,9.401,37.0,0.5,5536,46.0,17992.0,2022-05-24T15:10:55.031Z
6512,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3268278,11.407,37.0,0.5,5536,43.0,24009.0,2022-05-24T15:11:40.562Z
6513,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3279612,12.002,38.0,0.5,5536,46.0,18009.0,2022-05-24T15:13:33.904Z
6514,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3300171,11.781,38.0,0.5,5536,43.0,23967.0,2022-05-24T15:16:59.498Z
6515,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3284175,11.067,37.0,0.5,5536,43.0,23996.0,2022-05-24T15:14:19.535Z
6516,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3295515,9.316,38.0,0.5,5536,46.0,18006.0,2022-05-24T15:16:12.937Z
6517,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3311506,10.982,37.0,0.5,5536,46.0,17998.0,2022-05-24T15:18:52.850Z
6518,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3316070,12.036,37.0,0.5,5536,43.0,24024.0,2022-05-24T15:19:38.491Z
6519,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3327406,10.557,38.0,0.5,5536,46.0,18040.0,2022-05-24T15:21:31.853Z
6520,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3331968,12.121,38.0,0.5,5536,43.0,24032.0,2022-05-24T15:22:17.474Z
6521,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3359184,12.053,37.0,0.5,5536,46.0,18009.0,2022-05-24T15:26:49.639Z
6522,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3343303,12.002,38.0,0.5,5536,46.0,18018.0,2022-05-24T15:24:10.826Z
6523,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3347860,13.158,37.0,0.5,5536,43.0,23982.0,2022-05-24T15:24:56.397Z
6524,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3363752,11.832,37.0,0.5,5536,43.0,23977.0,2022-05-24T15:27:35.320Z
6525,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3375085,10.064,38.0,0.5,5536,46.0,17984.0,2022-05-24T15:29:28.652Z
6526,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3379650,13.226,38.0,0.5,5536,43.0,24022.0,2022-05-24T15:30:14.303Z
6527,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3390978,9.809,38.0,0.5,5536,46.0,18023.0,2022-05-24T15:32:07.585Z
6528,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3395651,14.535,38.0,0.5,5536,43.0,24038.0,2022-05-24T15:32:54.316Z
6529,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3406972,9.877,38.0,0.5,5536,46.0,18019.0,2022-05-24T15:34:47.528Z
6530,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3411539,14.943,37.0,0.5,5536,43.0,23998.0,2022-05-24T15:35:33.199Z
6531,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3422877,10.693,38.0,0.5,5536,47.0,18015.0,2022-05-24T15:37:26.581Z
6532,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3427430,11.288,38.0,0.5,5536,43.0,23996.0,2022-05-24T15:38:12.112Z
6533,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3454663,9.673,38.0,0.5,5536,46.0,18021.0,2022-05-24T15:42:44.447Z
6534,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3438766,13.532,38.0,0.5,5536,46.0,17996.0,2022-05-24T15:40:05.474Z
6535,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3443332,14.79,37.0,0.5,5536,43.0,24044.0,2022-05-24T15:40:51.135Z
6536,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3459227,14.688,38.0,0.5,5536,43.0,24021.0,2022-05-24T15:43:30.088Z
6537,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3470560,11.033,38.0,0.5,5536,46.0,18017.0,2022-05-24T15:45:23.420Z
6538,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3475123,14.994,38.0,0.5,5536,43.0,24019.0,2022-05-24T15:46:09.051Z
6539,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3491119,16.184,37.0,0.5,5536,43.0,23992.0,2022-05-24T15:48:49.014Z
6540,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3486450,11.951,38.0,0.5,5536,46.0,18006.0,2022-05-24T15:48:02.323Z
6541,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3507006,12.886,38.0,0.5,5536,43.0,23955.0,2022-05-24T15:51:27.887Z
6542,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3502450,10.098,38.0,0.5,5536,46.0,17996.0,2022-05-24T15:50:42.326Z
6543,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3518329,10.625,38.0,0.5,5536,46.0,18040.0,2022-05-24T15:53:21.119Z
6544,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3522911,14.501,38.0,0.5,5536,43.0,24058.0,2022-05-24T15:54:06.940Z
6545,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3534233,10.812,38.0,0.5,5536,46.0,18002.0,2022-05-24T15:56:00.162Z
6546,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3550135,11.39,38.0,0.5,5536,47.0,18011.0,2022-05-24T15:58:39.186Z
6547,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3538798,11.509,37.0,0.5,5536,43.0,24003.0,2022-05-24T15:56:45.813Z
6548,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,3566025,10.438,38.0,0.5,5536,46.0,17999.0,2022-05-24T16:01:18.089Z
6549,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3554694,11.152,38.0,0.5,5536,43.0,24009.0,2022-05-24T15:59:24.776Z
6550,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,3570592,10.999,38.0,0.5,5536,43.0,24004.0,2022-05-24T16:02:03.759Z
6551,2.9,20000.0,1,96.215,1,D3_L12_Z1,50283,20.281,25.0,0.6,5537,24.0,19993.0,2022-05-25T06:11:32.277Z
6552,2.9,20000.0,1,96.215,1,D3_L12_Z1,60232,20.212,25.0,0.3,5538,27.0,20023.0,2022-05-25T06:13:11.768Z
6553,2.9,20000.0,1,96.215,1,D3_L12_Z1,155458,20.212,25.0,0.5,5539,24.0,20034.0,2022-05-25T06:29:04.043Z
6554,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1165179,14.569,34.0,0.7,5540,38.0,24040.0,2022-05-25T09:17:21.445Z
6555,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1160425,20.382,34.0,0.6,5540,41.0,17993.0,2022-05-25T09:16:33.904Z
6556,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1176389,11.492,35.0,0.7,5540,45.0,18004.0,2022-05-25T09:19:13.547Z
6557,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1180913,13.396,35.0,0.7,5540,41.0,24050.0,2022-05-25T09:19:58.788Z
6558,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1192117,9.503,35.0,0.7,5540,45.0,18047.0,2022-05-25T09:21:50.830Z
6559,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1196640,11.203,35.0,0.6,5540,42.0,23992.0,2022-05-25T09:22:36.061Z
6560,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1223597,8.789,36.0,0.7,5540,45.0,18000.0,2022-05-25T09:27:05.636Z
6561,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1207856,10.472,37.0,0.7,5540,46.0,18030.0,2022-05-25T09:24:28.223Z
6562,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1212381,12.631,36.0,0.7,5540,43.0,24027.0,2022-05-25T09:25:13.474Z
6563,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1228113,15.555,36.0,0.7,5540,42.0,23998.0,2022-05-25T09:27:50.797Z
6564,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1239330,8.398,37.0,0.7,5540,46.0,17981.0,2022-05-25T09:29:42.969Z
6565,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1243861,13.685,37.0,0.7,5540,43.0,24058.0,2022-05-25T09:30:28.280Z
6566,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1255071,9.979,37.0,0.7,5540,46.0,18023.0,2022-05-25T09:32:20.382Z
6567,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1259685,13.583,37.0,0.7,5540,43.0,24027.0,2022-05-25T09:33:06.523Z
6568,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1275419,13.838,37.0,0.7,5540,43.0,23995.0,2022-05-25T09:35:43.866Z
6569,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1270894,10.183,37.0,0.7,5540,46.0,18035.0,2022-05-25T09:34:58.616Z
6570,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1291164,13.821,37.0,0.7,5540,43.0,24020.0,2022-05-25T09:38:21.319Z
6571,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1286632,10.591,37.0,0.7,5540,46.0,18034.0,2022-05-25T09:37:35.999Z
6572,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1306898,12.597,37.0,0.7,5540,43.0,24055.0,2022-05-25T09:40:58.663Z
6573,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1302368,10.455,37.0,0.7,5540,46.0,18004.0,2022-05-25T09:40:13.362Z
6574,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1318108,10.302,37.0,0.7,5540,46.0,18001.0,2022-05-25T09:42:50.765Z
6575,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1322629,12.155,37.0,0.7,5540,43.0,24027.0,2022-05-25T09:43:35.976Z
6576,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1333842,8.959,37.0,0.7,5540,46.0,18023.0,2022-05-25T09:45:28.108Z
6577,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1338361,11.492,37.0,0.7,5540,43.0,23976.0,2022-05-25T09:46:13.299Z
6578,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1349586,10.353,37.0,0.7,5540,46.0,18019.0,2022-05-25T09:48:05.551Z
6579,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1354208,14.11,37.0,0.7,5540,42.0,24040.0,2022-05-25T09:48:51.772Z
6580,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1369926,11.696,37.0,0.6,5540,43.0,23928.0,2022-05-25T09:51:28.955Z
6581,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1365413,9.282,37.0,0.7,5540,46.0,17979.0,2022-05-25T09:50:43.824Z
6582,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1381154,9.163,37.0,0.7,5540,46.0,18002.0,2022-05-25T09:53:21.237Z
6583,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1385666,15.453,37.0,0.6,5540,43.0,23960.0,2022-05-25T09:54:06.358Z
6584,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1401410,11.798,37.0,0.7,5540,43.0,24010.0,2022-05-25T09:56:43.801Z
6585,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1396883,10.268,37.0,0.7,5540,46.0,18023.0,2022-05-25T09:55:58.530Z
6586,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1412616,12.733,37.0,0.7,5540,46.0,18037.0,2022-05-25T09:58:35.863Z
6587,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1417143,15.929,37.0,0.7,5540,43.0,23983.0,2022-05-25T09:59:21.134Z
6588,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1428357,10.88,37.0,0.7,5540,46.0,18017.0,2022-05-25T10:01:13.276Z
6589,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1432887,14.45,37.0,0.7,5540,43.0,24061.0,2022-05-25T10:01:58.577Z
6590,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1444089,11.577,37.0,0.7,5540,46.0,18045.0,2022-05-25T10:03:50.599Z
6591,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1448721,12.002,37.0,0.7,5540,42.0,24028.0,2022-05-25T10:04:36.920Z
6592,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1459926,11.237,37.0,0.7,5540,46.0,18027.0,2022-05-25T10:06:28.972Z
6593,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1464452,17.034,37.0,0.7,5540,43.0,23997.0,2022-05-25T10:07:14.233Z
6594,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1475670,9.214,37.0,0.7,5540,46.0,18003.0,2022-05-25T10:09:06.415Z
6595,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1480183,13.515,37.0,0.7,5540,43.0,23997.0,2022-05-25T10:09:51.546Z
6596,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1491399,8.874,37.0,0.7,5540,45.0,18036.0,2022-05-25T10:11:43.709Z
6597,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1495922,12.206,37.0,0.7,5540,43.0,23991.0,2022-05-25T10:12:28.939Z
6598,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1511663,14.62,37.0,0.8,5540,43.0,24022.0,2022-05-25T10:15:06.352Z
6599,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1522874,10.931,37.0,0.8,5540,46.0,18021.0,2022-05-25T10:16:58.465Z
6600,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1507139,10.557,37.0,0.7,5540,46.0,18006.0,2022-05-25T10:14:21.112Z
6601,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1538607,8.908,37.0,0.7,5540,46.0,18030.0,2022-05-25T10:19:35.798Z
6602,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1527395,11.203,37.0,0.7,5540,43.0,24001.0,2022-05-25T10:17:43.676Z
6603,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1543227,11.866,37.0,0.7,5540,43.0,23990.0,2022-05-25T10:20:21.999Z
6604,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1558969,10.795,37.0,0.7,5540,43.0,24024.0,2022-05-25T10:22:59.422Z
6605,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1574698,13.277,37.0,0.7,5540,42.0,23978.0,2022-05-25T10:25:36.715Z
6606,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1554454,10.472,37.0,0.7,5540,46.0,18019.0,2022-05-25T10:22:14.271Z
6607,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1570183,8.857,37.0,0.7,5540,46.0,17996.0,2022-05-25T10:24:51.564Z
6608,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1585923,10.744,37.0,0.7,5540,46.0,18008.0,2022-05-25T10:27:28.967Z
6609,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1590436,12.053,37.0,0.7,5540,43.0,23979.0,2022-05-25T10:28:14.098Z
6610,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1606176,13.855,37.0,0.8,5540,43.0,24025.0,2022-05-25T10:30:51.501Z
6611,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1601661,9.843,37.0,0.7,5540,46.0,18003.0,2022-05-25T10:30:06.350Z
6612,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1621919,15.64,37.0,0.8,5540,43.0,24033.0,2022-05-25T10:33:28.934Z
6613,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1617391,7.82,37.0,0.8,5540,46.0,18001.0,2022-05-25T10:32:43.653Z
6614,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1633124,8.636,37.0,0.7,5540,46.0,18023.0,2022-05-25T10:35:20.986Z
6615,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1637758,12.818,37.0,0.7,5540,43.0,24040.0,2022-05-25T10:36:07.327Z
6616,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1648959,10.948,37.0,0.7,5540,46.0,18009.0,2022-05-25T10:37:59.339Z
6617,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1664705,9.52,37.0,0.7,5540,45.0,18023.0,2022-05-25T10:40:36.802Z
6618,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1653479,11.934,37.0,0.7,5540,43.0,23971.0,2022-05-25T10:38:44.540Z
6619,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1669221,13.413,37.0,0.7,5540,42.0,24014.0,2022-05-25T10:41:21.963Z
6620,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1680439,10.693,37.0,0.7,5540,46.0,17990.0,2022-05-25T10:43:14.145Z
6621,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1684951,11.016,37.0,0.7,5540,43.0,23996.0,2022-05-25T10:43:59.266Z
6622,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1696171,9.044,37.0,0.7,5540,46.0,17997.0,2022-05-25T10:45:51.468Z
6623,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1700687,14.875,37.0,0.7,5540,43.0,24007.0,2022-05-25T10:46:36.629Z
6624,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1711910,11.152,37.0,0.7,5540,46.0,18018.0,2022-05-25T10:48:28.862Z
6625,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1716426,12.869,37.0,0.7,5540,43.0,24027.0,2022-05-25T10:49:14.022Z
6626,1.5,24000.0,1,89.372,1,D1-5_L7_Z1,1732254,11.492,37.0,0.7,5540,43.0,23967.0,2022-05-25T10:51:52.306Z
6627,1.5,18000.0,1,89.372,1,D1-5_L7_Z1,1727648,13.821,37.0,0.7,5540,46.0,18029.0,2022-05-25T10:51:06.245Z
