,UTE,VibromPeak,rpmSetPoint,@timestamp,spindleRpm,bearingsCelsius,ist_acc,statorCelsius,numTP,idChiave,CurrentPeak,LUNG,DIAM,statoRot
3445,CANDELA_5,1.3,18000.0,2021-05-13T08:10:46.545Z,17921.0,25.0,1166689,25.0,1,9247,20.179,119.4,5.0,1
3446,CANDELA_5,1.4,18000.0,2021-05-13T08:17:54.042Z,17989.0,25.0,1209438,27.0,1,9248,20.247,119.4,5.0,1
3447,CANDELA_5,1.3,18000.0,2021-05-13T08:20:17.875Z,17996.0,27.0,1223821,30.0,1,9249,20.332,119.4,5.0,1
3448,CANDELA_5,1.4,18000.0,2021-05-13T08:24:34.649Z,17958.0,25.0,1249498,27.0,1,9250,20.247,119.4,5.0,1
3449,CANDELA_19D,3.4,15000.0,2021-05-13T08:26:11.821Z,14997.0,27.0,1259215,34.0,1,9251,20.212,147.5,19.0,1
3450,CANDELA_12D,4.3,15000.0,2021-05-13T08:30:01.455Z,14898.0,25.0,1282178,27.0,1,9252,20.365,121.599,12.0,1
3451,CANDELA_12D,3.4,15000.0,2021-05-13T08:31:26.226Z,15022.0,25.0,1290655,27.0,1,9253,20.298,121.599,12.0,1
3452,CANDELA_12D,3.4,15000.0,2021-05-13T08:32:26.467Z,15012.0,27.0,1296679,29.0,1,9254,20.195,121.599,12.0,1
3453,CANDELA_12D,3.7,15000.0,2021-05-13T08:33:03.098Z,15005.0,27.0,1300342,30.0,1,9255,20.247,121.599,12.0,1
3454,CANDELA_12D,3.5,15000.0,2021-05-13T08:33:39.709Z,14884.0,27.0,1304003,32.0,1,9256,20.212,121.599,12.0,1
3455,CANDELA_12D,3.8,15000.0,2021-05-13T08:34:14.789Z,14919.0,27.0,1307511,32.0,1,9257,20.247,121.599,12.0,1
3456,CANDELA_19D,3.5,15000.0,2021-05-13T08:53:53.690Z,14928.0,25.0,1425399,25.0,1,9258,20.382,147.5,19.0,1
3457,CANDELA_19D,3.0,15000.0,2021-05-13T13:18:27.144Z,14938.0,24.0,1477408,24.0,1,9261,20.162,147.5,19.0,1
3458,CANDELA_19D,1.6,15000.0,2021-05-13T13:20:25.016Z,14980.0,25.0,1489195,27.0,1,9262,20.128,147.5,19.0,1
3459,CANDELA_19D,1.4,15000.0,2021-05-13T13:22:21.638Z,15014.0,25.0,1500857,27.0,1,9264,20.212,147.5,19.0,1
3460,CANDELA_19D,1.4,15000.0,2021-05-13T13:24:22.800Z,14997.0,27.0,1512973,28.0,1,9266,20.315,147.5,19.0,1
3461,CANDELA_19D,1.4,15000.0,2021-05-13T13:26:34.932Z,14972.0,27.0,1526186,28.0,1,9268,20.264,147.5,19.0,1
3462,CANDELA_5,0.9,18000.0,2021-05-13T13:46:17.363Z,17908.0,25.0,1644427,25.0,1,9270,20.145,119.4,5.0,1
3463,CANDELA_5,0.8,18000.0,2021-05-13T13:48:09.145Z,17939.0,25.0,1655605,25.0,1,9271,20.315,119.4,5.0,1
3464,CANDELA_5,0.7,18000.0,2021-05-13T13:50:18.447Z,17941.0,25.0,1668535,25.0,1,9272,20.212,119.4,5.0,1
3465,CANDELA_5,1.0,18000.0,2021-05-13T13:53:52.400Z,17993.0,25.0,1689930,25.0,1,9273,20.145,119.4,5.0,1
3466,CANDELA_5,1.0,18000.0,2021-05-13T13:54:38.151Z,17930.0,25.0,1694505,27.0,1,9274,20.247,119.4,5.0,1
3467,CANDELA_15,0.6,8000.0,2021-05-13T14:39:31.403Z,7931.0,24.0,68197,24.0,1,9275,20.212,206.199,15.0,1
3468,CANDELA_15,0.7,8000.0,2021-05-13T14:50:13.852Z,7943.0,25.0,132441,25.0,1,9276,20.23,206.199,15.0,1
3469,CANDELA_15,0.6,8000.0,2021-05-13T15:03:46.495Z,7940.0,25.0,213704,25.0,1,9277,20.212,206.199,15.0,1
3470,CANDELA_15,3.5,8000.0,2021-05-13T15:10:47.752Z,7974.0,25.0,255829,25.0,1,9278,20.247,206.199,15.0,1
3471,CANDELA_19D,2.6,15000.0,2021-05-18T06:48:10.347Z,14902.0,23.0,295446,24.0,1,9279,20.128,147.5,19.0,1
3472,CANDELA_19D,2.2,15000.0,2021-05-18T07:07:43.164Z,14996.0,25.0,412726,25.0,1,9280,20.162,147.5,19.0,1
3473,CANDELA_19D,1.7,15000.0,2021-05-18T07:21:18.136Z,14933.0,24.0,494222,24.0,1,9281,20.162,147.5,19.0,1
3474,CANDELA_19D,2.4,15000.0,2021-05-18T07:34:59.759Z,14890.0,25.0,576383,25.0,1,9282,20.162,147.5,19.0,1
3475,CANDELA_19D,2.3,15000.0,2021-05-18T08:02:23.665Z,14891.0,24.0,740771,24.0,1,9283,20.349,147.5,19.0,1
3476,CANDELA_19D,2.5,15000.0,2021-05-18T12:17:37.386Z,15015.0,25.0,2272118,25.0,1,9284,20.212,147.5,19.0,1
3477,CANDELA_19D,3.2,15000.0,2021-05-18T13:23:05.321Z,14891.0,25.0,2664905,25.0,1,9285,20.281,147.5,19.0,1
3478,CANDELA_5,3.2,18000.0,2021-05-18T13:27:10.535Z,17985.0,27.0,2689426,28.0,1,9286,20.111,119.4,5.0,1
3479,CANDELA_12D,1.1,15000.0,2021-05-19T05:49:49.737Z,14932.0,25.0,211916,25.0,1,9287,20.212,121.599,12.0,1
3480,CANDELA_12D,0.8,15000.0,2021-05-19T05:53:55.802Z,14925.0,25.0,236522,27.0,1,9288,20.162,121.599,12.0,1
3481,CANDELA_12D,0.8,15000.0,2021-05-19T05:56:46.575Z,15044.0,25.0,253599,27.0,1,9289,20.247,121.599,12.0,1
3482,CANDELA_12D,0.9,15000.0,2021-05-19T05:59:26.419Z,15006.0,25.0,269583,29.0,1,9290,20.247,121.599,12.0,1
3483,CANDELA_12D,0.9,15000.0,2021-05-19T06:02:39.553Z,14941.0,27.0,288896,28.0,1,9291,20.264,121.599,12.0,1
3484,CANDELA_12D,0.9,15000.0,2021-05-19T06:09:59.082Z,14880.0,25.0,332848,27.0,1,9292,20.247,121.599,12.0,1
3485,CANDELA_12D,1.3,15000.0,2021-05-19T06:17:09.691Z,14851.0,25.0,375908,25.0,1,9293,20.212,121.599,12.0,1
3486,CANDELA_12D,0.9,15000.0,2021-05-19T06:20:33.475Z,14904.0,25.0,396286,25.0,1,9294,20.417,121.599,12.0,1
3487,CANDELA_12D,1.0,15000.0,2021-05-19T06:22:57.949Z,14903.0,25.0,410733,28.0,1,9295,20.195,121.599,12.0,1
3488,FRESA300,1.8,5000.0,2021-05-19T08:24:06.849Z,4907.0,24.0,1137607,24.0,1,9297,20.195,97.699,300.399,1
3489,CANDELA_19D,3.9,15000.0,2021-05-19T08:25:42.671Z,14975.0,24.0,1147189,35.0,1,9298,20.179,147.5,19.0,1
3490,CANDE_10,2.4,18000.0,2021-05-19T09:23:54.089Z,17964.0,24.0,1496323,24.0,1,9299,20.145,125.0,8.5,1
3491,FRESA300,1.5,5000.0,2021-05-19T09:25:21.251Z,4909.0,25.0,1505039,32.0,1,9300,20.332,97.699,300.399,1
3492,CANDELA_19D,4.4,15000.0,2021-05-19T09:50:30.385Z,14959.0,25.0,1655949,25.0,1,9301,20.247,147.5,19.0,1
3493,CANDELA_12D,1.3,15000.0,2021-05-19T09:51:47.537Z,14905.0,25.0,1663664,30.0,1,9303,20.264,121.599,12.0,1
3494,CANDELA_12D,1.6,15000.0,2021-05-19T09:52:06.077Z,15018.0,25.0,1665518,30.0,1,9305,20.247,121.599,12.0,1
3495,CANDELA_12D,1.3,15000.0,2021-05-19T09:52:25.457Z,14882.0,25.0,1667456,32.0,1,9307,20.162,121.599,12.0,1
3496,CANDELA_12D,1.4,15000.0,2021-05-19T09:52:45.228Z,14902.0,25.0,1669433,32.0,1,9309,20.179,121.599,12.0,1
3497,CANDELA_19D,4.7,15000.0,2021-05-19T09:56:27.763Z,14934.0,25.0,1691686,27.0,1,9311,20.349,147.5,19.0,1
3498,CANDELA_12D,1.5,15000.0,2021-05-19T09:57:38.624Z,14881.0,27.0,1698772,30.0,1,9313,20.247,121.599,12.0,1
3499,CANDELA_12D,1.5,15000.0,2021-05-19T09:57:56.095Z,14943.0,27.0,1700519,32.0,1,9315,20.264,121.599,12.0,1
3500,CANDELA_12D,1.4,15000.0,2021-05-19T09:58:14.325Z,14965.0,27.0,1702342,32.0,1,9317,20.212,121.599,12.0,1
3501,CANDELA_19D,3.0,15000.0,2021-05-19T10:06:22.636Z,14845.0,24.0,1751172,25.0,1,9319,20.179,147.5,19.0,1
3502,CANDELA_19D,2.7,15000.0,2021-05-19T12:01:42.690Z,14935.0,24.0,521185,24.0,1,9321,20.212,147.5,19.0,1
3503,CANDELA_19D,2.5,15000.0,2021-05-19T12:07:41.647Z,14893.0,25.0,557080,25.0,1,9322,20.195,147.5,19.0,1
3504,CANDELA_19D,2.4,15000.0,2021-05-19T12:19:34.868Z,14927.0,25.0,628401,24.0,1,9323,20.212,147.5,19.0,1
3505,CANDELA_19D,2.8,15000.0,2021-05-20T07:15:29.764Z,14929.0,24.0,806976,24.0,1,9328,20.212,147.5,19.0,1
3506,CANDELA_19D,3.0,15000.0,2021-05-20T07:19:43.517Z,14934.0,25.0,832351,25.0,1,9329,20.162,147.5,19.0,1
3507,CANDELA_12D,1.0,15000.0,2021-05-20T12:23:46.588Z,14865.0,24.0,2656635,25.0,1,9331,20.298,121.599,12.0,1
3508,CANDELA_19D,2.1,15000.0,2021-05-20T12:25:05.599Z,14951.0,25.0,2664536,30.0,1,9332,20.298,147.5,19.0,1
3509,CANDELA_12D,3.9,15000.0,2021-05-20T12:26:51.800Z,14929.0,25.0,2675156,27.0,1,9333,20.281,121.599,12.0,1
3510,CANDELA_12D,3.6,15000.0,2021-05-20T12:30:35.843Z,15004.0,27.0,2697560,27.0,1,9334,20.247,121.599,12.0,1
3511,CANDELA_12D,3.1,15000.0,2021-05-20T12:32:53.164Z,14941.0,27.0,2711292,29.0,1,9335,20.128,121.599,12.0,1
3512,CANDELA_12D,2.9,15000.0,2021-05-20T12:47:46.676Z,15041.0,25.0,2800642,27.0,1,9336,20.23,121.599,12.0,1
3513,CANDELA_12D,2.0,15000.0,2021-05-20T12:52:06.879Z,14934.0,25.0,2826662,27.0,1,9337,20.23,121.599,12.0,1
3514,CANDELA_12D,3.2,15000.0,2021-05-20T12:55:24.392Z,14943.0,27.0,2846413,27.0,1,9338,20.212,121.599,12.0,1
3515,CANDELA_12D,3.2,15000.0,2021-05-20T13:01:01.156Z,15031.0,27.0,2880089,27.0,1,9339,20.212,121.599,12.0,1
3516,CANDELA_12D,3.0,15000.0,2021-05-20T13:26:30.146Z,14985.0,25.0,3032986,25.0,1,9340,20.145,121.599,12.0,1
3517,CANDELA_12D,3.1,15000.0,2021-05-20T13:29:32.208Z,14822.0,27.0,3051192,28.0,1,9341,20.281,121.599,12.0,1
3518,CANDELA_12D,3.3,15000.0,2021-05-20T13:34:19.002Z,14959.0,27.0,3079871,25.0,1,9342,20.23,121.599,12.0,1
3519,CANDELA_12D,3.2,15000.0,2021-05-20T13:37:31.964Z,14929.0,27.0,3099167,27.0,1,9343,20.195,121.599,12.0,1
3520,CANDELA_19D,,15000.0,2021-05-21T07:31:47.609Z,14889.0,24.0,915098,24.0,1,9344,20.145,147.5,19.0,1
3521,CANDELA_12D,,15000.0,2021-05-21T07:32:46.750Z,14934.0,24.0,921012,28.0,1,9346,20.298,121.599,12.0,1
3522,CANDELA_12D,,15000.0,2021-05-21T07:33:19.890Z,14925.0,24.0,924326,28.0,1,9348,20.212,121.599,12.0,1
3523,CANDELA_19D,,15000.0,2021-05-21T07:37:22.564Z,14956.0,24.0,948593,25.0,1,9350,20.23,147.5,19.0,1
3524,CANDELA_12D,,15000.0,2021-05-21T07:38:21.805Z,14968.0,25.0,954517,28.0,1,9352,20.212,121.599,12.0,1
3525,CANDELA_12D,,15000.0,2021-05-21T07:38:55.296Z,14844.0,25.0,957866,28.0,1,9354,20.298,121.599,12.0,1
3526,CANDELA_19D,,15000.0,2021-05-21T07:43:55.401Z,14952.0,25.0,987876,25.0,1,9356,20.23,147.5,19.0,1
3527,CANDELA_19D,,15000.0,2021-05-21T07:48:08.295Z,14888.0,25.0,1013165,25.0,1,9358,20.247,147.5,19.0,1
3528,CANDELA_19D,,15000.0,2021-05-21T07:50:29.738Z,14967.0,25.0,1027309,27.0,1,9359,20.212,147.5,19.0,1
3529,CANDELA_19D,,15000.0,2021-05-21T07:55:06.062Z,14899.0,24.0,1054941,25.0,1,9362,20.349,147.5,19.0,1
3530,CANDELA_19D,,15000.0,2021-05-21T07:59:28.217Z,14884.0,24.0,1081156,25.0,1,9365,20.195,147.5,19.0,1
3531,CANDELA_12D,,15000.0,2021-05-21T08:01:03.008Z,14966.0,25.0,1090635,29.0,1,9369,20.179,121.599,12.0,1
3532,CANDELA_12D,,15000.0,2021-05-21T08:00:41.388Z,14941.0,25.0,1088473,27.0,1,9367,20.23,121.599,12.0,1
3533,CANDELA_19D,,15000.0,2021-05-21T08:02:45.500Z,14849.0,25.0,1100884,27.0,1,9371,20.281,147.5,19.0,1
3534,CANDELA_12D,,15000.0,2021-05-21T08:03:58.141Z,14995.0,25.0,1108148,28.0,1,9373,20.195,121.599,12.0,1
3535,CANDELA_12D,,15000.0,2021-05-21T08:04:20.002Z,14974.0,25.0,1110334,29.0,1,9375,20.298,121.599,12.0,1
3536,CANDELA_19D,,15000.0,2021-05-21T08:08:25.616Z,15001.0,25.0,1134895,25.0,1,9377,20.212,147.5,19.0,1
3537,CANDELA_19D,,15000.0,2021-05-21T08:12:13.450Z,14851.0,25.0,1157678,27.0,1,9379,20.298,147.5,19.0,1
3538,CANDELA_19D,,15000.0,2021-05-21T08:15:20.913Z,14828.0,25.0,1176424,25.0,1,9380,20.281,147.5,19.0,1
3539,CANDELA_19D,,15000.0,2021-05-21T08:18:16.706Z,14935.0,25.0,1194003,25.0,1,9382,20.332,147.5,19.0,1
3540,CANDELA_19D,,15000.0,2021-05-21T13:04:44.290Z,14902.0,25.0,2912732,25.0,1,9385,20.315,147.5,19.0,1
3541,CANDELA_12D,,15000.0,2021-05-21T13:05:35.581Z,14969.0,25.0,2917861,28.0,1,9387,20.212,121.599,12.0,1
3542,CANDELA_12D,,15000.0,2021-05-21T13:05:56.171Z,14857.0,25.0,2919920,30.0,1,9389,20.145,121.599,12.0,1
3543,CANDELA_12D,,15000.0,2021-05-21T13:06:16.432Z,14893.0,25.0,2921946,30.0,1,9391,20.145,121.599,12.0,1
3544,CANDELA_19D,,15000.0,2021-05-21T13:07:52.553Z,15000.0,27.0,2931558,28.0,1,9393,20.212,147.5,19.0,1
3545,CANDELA_12D,,15000.0,2021-05-21T13:08:43.654Z,14962.0,27.0,2936668,30.0,1,9395,20.281,121.599,12.0,1
3546,CANDELA_12D,,15000.0,2021-05-21T13:09:04.855Z,14923.0,27.0,2938788,30.0,1,9397,20.332,121.599,12.0,1
3547,CANDELA_12D,,15000.0,2021-05-21T13:09:25.145Z,14926.0,27.0,2940817,32.0,1,9399,20.247,121.599,12.0,1
3548,CANDELA_19D,,15000.0,2021-05-21T13:11:32.417Z,15011.0,25.0,2953544,27.0,1,9401,20.179,147.5,19.0,1
3549,CANDELA_19D,,15000.0,2021-05-21T13:15:44.402Z,14998.0,25.0,2978742,25.0,1,9404,20.145,147.5,19.0,1
3550,CANDELA_19D,,15000.0,2021-05-21T13:19:36.405Z,14986.0,25.0,3001942,27.0,1,9406,20.195,147.5,19.0,1
3551,CANDELA_19D,,15000.0,2021-05-21T13:20:47.547Z,14922.0,27.0,3009056,28.0,1,9407,20.247,147.5,19.0,1
3552,CANDELA_19D,,15000.0,2021-05-21T13:26:35.523Z,14956.0,25.0,3043853,25.0,1,9408,20.145,147.5,19.0,1
3553,CANDELA_19D,,15000.0,2021-05-21T13:30:06.086Z,14900.0,25.0,3064909,25.0,1,9411,20.179,147.5,19.0,1
3554,CANDELA_19D,,15000.0,2021-05-21T13:37:54.374Z,14986.0,27.0,3111737,27.0,1,9414,20.281,147.5,19.0,1
3555,CANDELA_19D,,15000.0,2021-05-21T13:40:59.288Z,15027.0,25.0,3130228,25.0,1,9416,20.145,147.5,19.0,1
3556,CANDELA_19D,,15000.0,2021-05-21T13:46:28.363Z,14972.0,25.0,3163135,25.0,1,9418,20.23,147.5,19.0,1
3557,CANDELA_19D,3.2,15000.0,2021-05-24T05:29:44.800Z,15020.0,24.0,172616,24.0,1,9421,20.162,147.5,19.0,1
3558,CANDELA_12D,3.6,15000.0,2021-05-24T05:30:35.791Z,14895.0,24.0,177715,27.0,1,9423,20.247,121.599,12.0,1
3559,CANDELA_12D,3.6,15000.0,2021-05-24T05:30:56.811Z,14891.0,25.0,179817,29.0,1,9425,20.247,121.599,12.0,1
3560,CANDELA_12D,3.6,15000.0,2021-05-24T05:31:17.251Z,14901.0,25.0,181861,30.0,1,9427,20.162,121.599,12.0,1
3561,CANDELA_19D,2.9,15000.0,2021-05-24T05:33:26.793Z,14980.0,25.0,194815,25.0,1,9429,20.212,147.5,19.0,1
3562,CANDELA_12D,3.9,15000.0,2021-05-24T05:34:18.024Z,15006.0,25.0,199938,28.0,1,9431,20.281,121.599,12.0,1
3563,CANDELA_12D,3.9,15000.0,2021-05-24T05:34:39.394Z,14895.0,25.0,202075,30.0,1,9433,20.195,121.599,12.0,1
3564,CANDELA_12D,4.0,15000.0,2021-05-24T05:35:00.124Z,14925.0,25.0,204148,30.0,1,9435,20.162,121.599,12.0,1
3565,CANDELA_19D,4.6,15000.0,2021-05-24T05:39:04.348Z,14936.0,25.0,228570,27.0,1,9437,20.162,147.5,19.0,1
3566,CANDELA_19D,4.3,15000.0,2021-05-24T05:45:20.223Z,15003.0,25.0,266157,25.0,1,9440,20.247,147.5,19.0,1
3567,CANDELA_19D,3.9,15000.0,2021-05-24T05:50:11.378Z,14888.0,25.0,295272,25.0,1,9442,20.382,147.5,19.0,1
3568,CANDELA_19D,4.0,15000.0,2021-05-24T05:51:59.930Z,14857.0,25.0,306127,27.0,1,9443,20.247,147.5,19.0,1
3569,CANDELA_19D,4.1,15000.0,2021-05-24T05:55:54.983Z,14960.0,25.0,329632,25.0,1,9444,20.195,147.5,19.0,1
3570,CANDELA_19D,4.0,15000.0,2021-05-24T06:00:21.597Z,14905.0,25.0,356293,27.0,1,9447,20.162,147.5,19.0,1
3571,CANDELA_19D,3.5,15000.0,2021-05-24T06:07:08.603Z,14887.0,25.0,396993,25.0,1,9450,20.162,147.5,19.0,1
3572,CANDELA_19D,3.5,15000.0,2021-05-24T06:09:30.666Z,14975.0,25.0,411199,25.0,1,9452,20.365,147.5,19.0,1
3573,CANDELA_19D,4.2,15000.0,2021-05-24T07:39:08.642Z,14889.0,25.0,948988,25.0,1,9454,20.247,147.5,19.0,1
3574,CANDELA_19D,3.6,15000.0,2021-05-24T07:45:37.709Z,14915.0,25.0,987894,25.0,1,9456,20.23,147.5,19.0,1
3575,CANDELA_12D,2.6,15000.0,2021-05-24T07:47:24.550Z,15044.0,25.0,998578,29.0,1,9458,20.179,121.599,12.0,1
3576,CANDELA_12D,2.6,15000.0,2021-05-24T07:47:52.381Z,14987.0,25.0,1001361,30.0,1,9460,20.162,121.599,12.0,1
3577,,,0.0,2021-05-24T07:48:42.372Z,0.0,0.0,1006360,0.0,,9465,5.505,,,1
3578,,,0.0,2021-05-24T07:52:24.935Z,0.0,0.0,1028616,0.0,,9467,12.128,,,1
3579,,,0.0,2021-05-24T07:53:22.736Z,0.0,0.0,1034396,0.0,,9469,5.431,,,1
3580,,,0.0,2021-05-24T07:53:44.126Z,0.0,0.0,1036535,0.0,,9471,5.927,,,1
3581,,,0.0,2021-05-24T07:54:05.807Z,0.0,0.0,1038703,0.0,,9473,12.284,,,1
3582,,,0.0,2021-05-24T07:54:27.397Z,0.0,0.0,1040862,0.0,,9475,12.239,,,1
3583,,,0.0,2021-05-24T07:57:44.220Z,0.0,0.0,1060544,0.0,,9477,12.106,,,1
3584,,,0.0,2021-05-24T08:02:56.335Z,0.0,0.0,1091755,0.0,,9479,5.505,,,1
3585,,,0.0,2021-05-24T08:05:59.188Z,0.0,0.0,1110040,0.0,,9480,5.476,,,1
3586,,,0.0,2021-05-24T08:08:42.721Z,0.0,0.0,1126393,0.0,,9482,12.113,,,1
3587,,,0.0,2021-05-24T08:12:10.344Z,0.0,0.0,1147155,0.0,,9483,12.136,,,1
3588,,,0.0,2021-05-24T08:20:07.152Z,0.0,0.0,1194835,0.0,,9485,5.357,,,1
3589,,,0.0,2021-05-24T08:23:34.405Z,0.0,0.0,1215560,0.0,,9487,12.224,,,1
3590,,,0.0,2021-05-26T07:47:15.291Z,0.0,0.0,961592,0.0,,9494,5.661,,,1
3591,,,0.0,2021-05-26T07:50:46.964Z,0.0,0.0,982759,0.0,,9496,12.15,,,1
3592,,,0.0,2021-05-26T07:54:42.017Z,0.0,0.0,1006264,0.0,,9497,5.735,,,1
3593,,,0.0,2021-05-26T08:11:42.971Z,0.0,0.0,1108358,0.0,,9498,5.446,,,1
3594,,,0.0,2021-05-26T08:12:45.832Z,0.0,0.0,1114644,0.0,,9499,12.017,,,1
3595,,,0.0,2021-06-03T09:57:51.240Z,0.0,0.0,1779771,0.0,,9548,5.527,,,1
3596,,,0.0,2021-06-03T10:03:10.935Z,0.0,0.0,1811740,0.0,,9550,8.902,,,1
3597,,,0.0,2021-06-03T10:10:07.081Z,0.0,0.0,1853354,0.0,,9552,12.261,,,1
3598,,,0.0,2021-06-03T10:12:01.813Z,0.0,0.0,1864827,0.0,,9554,12.106,,,1
3599,,,0.0,2021-06-03T10:17:52.469Z,0.0,0.0,1899892,0.0,,9556,12.187,,,1
3600,,,0.0,2021-06-03T10:25:26.466Z,0.0,0.0,1945291,0.0,,9559,5.646,,,1
3601,,,0.0,2021-06-03T10:37:55.839Z,0.0,0.0,2020227,0.0,,9562,5.853,,,1
3602,,,0.0,2021-06-10T14:25:27.801Z,0.0,0.0,3346432,0.0,,9590,12.128,,,1
3603,,,0.0,2021-06-10T14:29:04.035Z,0.0,0.0,3368055,0.0,,9592,5.49,,,1
3604,,,0.0,2021-06-10T14:31:19.857Z,0.0,0.0,3381637,0.0,,9594,5.476,,,1
3605,,,0.0,2021-06-10T14:32:51.198Z,0.0,0.0,3390771,0.0,,9596,12.054,,,1
3606,,,0.0,2021-06-10T14:42:48.557Z,0.0,0.0,3450506,0.0,,9606,5.416,,,1
3607,,,0.0,2021-06-10T14:44:02.078Z,0.0,0.0,3457858,0.0,,9608,5.468,,,1
3608,,,0.0,2021-06-10T14:45:24.630Z,0.0,0.0,3466113,0.0,,9610,5.453,,,1
3609,,,0.0,2021-06-10T14:46:59.381Z,0.0,0.0,3475588,0.0,,9612,5.527,,,1
3610,,,0.0,2021-06-10T14:49:08.643Z,0.0,0.0,3488514,0.0,,9614,5.846,,,1
3611,,,0.0,2021-06-10T14:50:04.684Z,0.0,0.0,3494118,0.0,,9616,5.749,,,1
3612,,,0.0,2021-06-10T14:52:36.096Z,0.0,0.0,3509259,0.0,,9618,12.054,,,1
3613,,,0.0,2021-06-10T14:53:36.077Z,0.0,0.0,3515257,0.0,,9620,8.828,,,1
3614,,,0.0,2021-06-10T14:55:37.949Z,0.0,0.0,3527444,0.0,,9622,12.187,,,1
3615,,,0.0,2021-06-10T14:56:37.800Z,0.0,0.0,3533429,0.0,,9624,12.202,,,1
3616,,,0.0,2021-06-10T14:57:40.281Z,0.0,0.0,3539677,0.0,,9625,5.616,,,1
3617,,,0.0,2021-06-10T15:00:07.833Z,0.0,0.0,3554432,0.0,,9627,12.128,,,1
3618,,,0.0,2021-06-10T15:02:58.065Z,0.0,0.0,3571455,0.0,,9630,12.173,,,1
3619,,,0.0,2021-06-10T15:04:43.937Z,0.0,0.0,3582042,0.0,,9632,9.013,,,1
3620,,,0.0,2021-06-10T15:06:08.908Z,0.0,0.0,3590539,0.0,,9633,12.321,,,1
3621,,,0.0,2021-06-10T15:10:35.112Z,0.0,0.0,3617159,0.0,,9637,5.712,,,1
3622,,,0.0,2021-06-10T15:12:41.454Z,0.0,0.0,3629793,0.0,,9640,9.072,,,1
3623,,,0.0,2021-06-11T06:45:18.695Z,0.0,0.0,647969,0.0,,9653,5.905,,,1
3624,,,0.0,2021-06-11T06:45:49.485Z,0.0,0.0,651048,0.0,,9655,5.757,,,1
3625,,,0.0,2021-06-11T06:46:10.715Z,0.0,0.0,653171,0.0,,9657,6.112,,,1
3626,,,0.0,2021-06-11T07:28:04.249Z,0.0,0.0,904523,0.0,,9660,6.401,,,1
3627,,,0.0,2021-06-11T07:28:34.940Z,0.0,0.0,907592,0.0,,9662,6.053,,,1
3628,,,0.0,2021-06-11T07:28:56.810Z,0.0,0.0,909779,0.0,,9664,12.21,,,1
3629,,,0.0,2021-06-11T08:32:37.365Z,0.0,0.0,142467,0.0,,9667,12.091,,,1
3630,,,0.0,2021-06-11T08:33:29.216Z,0.0,0.0,147652,0.0,,9671,5.735,,,1
3631,,,0.0,2021-06-11T08:33:07.905Z,0.0,0.0,145521,0.0,,9669,12.165,,,1
3632,,,0.0,2021-06-11T08:37:50.009Z,0.0,0.0,173731,0.0,,9674,5.883,,,1
3633,,,0.0,2021-06-11T08:38:20.890Z,0.0,0.0,176819,0.0,,9676,5.394,,,1
3634,,,0.0,2021-06-11T08:38:42.330Z,0.0,0.0,178963,0.0,,9678,8.961,,,1
3635,,,0.0,2021-06-11T08:41:18.683Z,0.0,0.0,194598,0.0,,9680,5.683,,,1
3636,,,0.0,2021-06-11T08:55:50.775Z,0.0,0.0,281806,0.0,,9686,5.809,,,1
3637,,,0.0,2021-06-11T09:06:04.945Z,0.0,0.0,343222,0.0,,9690,5.453,,,1
3638,,,0.0,2021-06-11T09:11:53.130Z,0.0,0.0,378040,0.0,,9692,5.712,,,1
3639,,,0.0,2021-06-11T09:57:26.130Z,0.0,0.0,651336,0.0,,9693,12.187,,,1
3640,,,0.0,2021-06-11T14:46:38.551Z,0.0,0.0,2386552,0.0,,9695,5.246,,,1
3641,,,0.0,2021-06-14T12:35:19.099Z,0.0,0.0,2340524,0.0,,9700,5.949,,,1
3642,,,0.0,2021-06-14T12:38:57.592Z,0.0,0.0,2362373,0.0,,9701,12.284,,,1
3643,,,0.0,2021-06-14T12:46:00.658Z,0.0,0.0,2404679,0.0,,9704,12.165,,,1
3644,,,0.0,2021-06-14T12:46:43.069Z,0.0,0.0,2408920,0.0,,9706,5.905,,,1
3645,,,0.0,2021-06-14T12:47:21.820Z,0.0,0.0,2412795,0.0,,9708,5.816,,,1
3646,,,0.0,2021-06-14T12:50:27.543Z,0.0,0.0,2431367,0.0,,9710,5.379,,,1
3647,,,0.0,2021-06-14T12:51:09.103Z,0.0,0.0,2435523,0.0,,9712,5.431,,,1
3648,,,0.0,2021-06-14T12:51:31.464Z,0.0,0.0,2437759,0.0,,9714,5.749,,,1
3649,,,0.0,2021-06-14T12:53:53.406Z,0.0,0.0,2451953,0.0,,9716,12.15,,,1
3650,,,0.0,2021-06-14T12:55:48.588Z,0.0,0.0,2463471,0.0,,9717,12.069,,,1
3651,,,0.0,2021-06-14T12:59:02.850Z,0.0,0.0,2482897,0.0,,9719,5.379,,,1
3652,,,0.0,2021-06-14T13:03:24.105Z,0.0,0.0,2509022,0.0,,9721,5.587,,,1
3653,,,0.0,2021-06-14T13:05:13.546Z,0.0,0.0,2519966,0.0,,9723,5.342,,,1
3654,,,0.0,2021-06-14T13:12:47.313Z,0.0,0.0,2565342,0.0,,9726,12.276,,,1
3655,,,0.0,2021-06-14T13:13:54.464Z,0.0,0.0,2572057,0.0,,9727,5.453,,,1
3656,,,0.0,2021-06-14T13:16:45.857Z,0.0,0.0,2589196,0.0,,9729,5.675,,,1
