,UTE,VibromPeak,idChiave,CurrentPeak,ist_acc,rpmSetPoint,statorCelsius,DIAM,@timestamp,bearingsCelsius,LUNG,numTP,spindleRpm,statoRot
2512,FRAS6X25,8.3,4522,20.298,2922727,20000.0,30.0,5.95,2021-11-16T14:10:20.580Z,25.0,110.854,1,20029.0,1
2513,DIAMANT_16X35,9.1,4524,20.434,2986363,18000.0,25.0,16.0,2021-11-16T14:20:56.947Z,25.0,130.839,1,17984.0,1
2514,FRAS6X25,8.8,4526,20.502,2995158,20000.0,30.0,5.95,2021-11-16T14:22:24.898Z,25.0,110.854,1,19955.0,1
2515,DIAMANT_16X35,5.2,4528,20.382,3056569,18000.0,24.0,16.0,2021-11-16T14:32:39.015Z,24.0,130.839,1,18007.0,1
2516,FRAS6X25,8.5,4530,20.281,3065402,20000.0,29.0,5.95,2021-11-16T14:34:07.346Z,25.0,110.854,1,20027.0,1
2517,KLR-FRASX16,8.7,4532,20.502,3689113,18000.0,22.0,16.0,2021-11-16T16:18:04.523Z,22.0,168.33,1,17998.0,1
2518,KLR-FRASX16,8.9,4533,20.587,3722379,18000.0,22.0,16.0,2021-11-16T16:23:37.187Z,22.0,168.33,1,17975.0,1
2519,KLR-FRASX16,8.7,4534,20.468,3739311,18000.0,23.0,16.0,2021-11-16T16:26:26.509Z,22.0,168.33,1,17973.0,1
2520,KLR-FRASX20,11.1,4535,20.264,3751999,18000.0,30.0,20.0,2021-11-16T16:28:33.390Z,24.0,176.559,1,17968.0,1
2521,KLR-FRASX16,7.2,4536,20.162,3766966,18000.0,32.0,16.0,2021-11-16T16:31:03.062Z,25.0,168.33,1,18013.0,1
2522,KLR-FRASX16,8.3,4537,20.264,4034921,18000.0,24.0,16.0,2021-11-16T17:15:42.640Z,23.0,168.33,1,18023.0,1
2523,KLR-FRASX16,8.3,4538,20.535,4116607,18000.0,23.0,16.0,2021-11-16T17:29:19.509Z,23.0,168.33,1,17991.0,1
2524,KLR-FRASX20,7.9,4539,20.672,4133161,18000.0,30.0,20.0,2021-11-16T17:32:05.051Z,25.0,176.559,1,18009.0,1
2525,KLR-FRASX20,0.1,4540,19.312,4148525,18000.0,27.0,20.0,2021-11-16T17:34:38.693Z,24.0,176.559,1,51.0,1
2526,DIAMANT_12X35,9.1,4541,20.417,561993,18000.0,15.0,12.0,2021-11-17T07:36:13.090Z,15.0,127.099,1,17993.0,1
2527,FRAS6X25,9.2,4542,20.332,573408,20000.0,25.0,5.95,2021-11-17T07:38:07.241Z,19.0,110.854,1,19989.0,1
2528,DIAMANT_12X35,3.7,4543,20.382,723404,18000.0,22.0,12.0,2021-11-17T08:03:07.215Z,22.0,127.099,1,17975.0,1
2529,FRAS6X25,7.4,4544,20.468,733242,20000.0,28.0,5.95,2021-11-17T08:04:45.596Z,22.0,110.854,1,19951.0,1
2530,DIAMANT_12X35,6.3,4545,20.365,1072032,18000.0,22.0,12.0,2021-11-17T09:01:13.529Z,22.0,127.099,1,18001.0,1
2531,FRAS6X25,7.8,4546,20.247,1082533,20000.0,29.0,5.95,2021-11-17T09:02:58.540Z,23.0,110.854,1,19996.0,1
2532,DIAMANT_12X35,1.7,4547,20.247,1175474,18000.0,23.0,12.0,2021-11-17T09:18:27.959Z,23.0,127.099,1,18022.0,1
2533,FRAS6X37,6.1,4548,20.298,1186530,20000.0,30.0,6.0,2021-11-17T09:20:18.520Z,25.0,138.668,1,19950.0,1
2534,DIAMANT_12X35,8.5,4549,20.468,1360543,18000.0,23.0,12.0,2021-11-17T09:49:18.668Z,23.0,127.099,1,18019.0,1
2535,FRAS6X37,7.7,4550,20.382,1370304,20000.0,30.0,6.0,2021-11-17T09:50:56.279Z,24.0,138.668,1,19990.0,1
2536,DIAMANT_12X35,7.1,4551,20.502,1486872,18000.0,24.0,12.0,2021-11-17T10:10:21.971Z,24.0,127.099,1,14954.0,1
2537,DIAMANT_12X35,6.0,4552,20.451,1532956,18000.0,23.0,12.0,2021-11-17T10:18:02.815Z,23.0,127.099,1,17999.0,1
2538,DIAMANT_12X35,6.0,4553,20.382,1629962,18000.0,24.0,12.0,2021-11-17T10:34:12.885Z,24.0,127.099,1,18010.0,1
2539,DIAMANT_12X35,6.2,4554,20.621,1769578,18000.0,24.0,12.0,2021-11-17T10:57:29.060Z,23.0,127.099,1,18032.0,1
2540,DIAMANT_16X35,7.8,4555,20.382,2228761,18000.0,22.0,16.0,2021-11-17T12:14:00.938Z,22.0,130.839,1,17952.0,1
2541,DIAMANT_16X35,7.9,4556,20.382,2231811,18000.0,23.0,16.0,2021-11-17T12:14:31.438Z,22.0,130.839,1,17958.0,1
2542,FRAS6X25,7.2,4558,20.247,2240707,20000.0,29.0,5.95,2021-11-17T12:16:00.399Z,24.0,110.854,1,20011.0,1
2543,DIAMANT_12X35,7.7,4560,20.281,2456986,18000.0,22.0,12.0,2021-11-17T12:52:03.212Z,22.0,127.099,1,18021.0,1
2544,FRAS8X30,11.9,4561,20.552,3260524,20000.0,20.0,8.0,2021-11-17T15:05:58.675Z,20.0,115.416,1,19972.0,1
2545,DIAMANT25,16.7,4563,20.468,3265908,20000.0,23.0,25.0,2021-11-17T15:06:52.516Z,20.0,178.99,1,19986.0,1
2546,KLR-FRASX16,8.0,4564,20.212,3478624,18000.0,22.0,16.0,2021-11-17T15:42:19.698Z,22.0,168.33,1,18014.0,1
2547,KLR-FRASX20,6.6,4565,20.468,3492913,18000.0,30.0,20.0,2021-11-17T15:44:42.589Z,24.0,176.559,1,18029.0,1
2548,KLR-FRASX16,6.1,4566,20.298,3559877,18000.0,35.0,16.0,2021-11-17T15:55:52.236Z,28.0,168.33,1,18038.0,1
2549,DIAMANT25,20.5,4567,20.365,68152,20000.0,15.0,25.0,2021-11-18T06:15:01.548Z,15.0,178.99,1,19971.0,1
2550,FRAS4_2X13,9.6,4568,22.49,80199,20000.0,24.0,4.2,2021-11-18T06:17:02.019Z,18.0,109.349,1,20011.0,1
2551,FRAS8X30,13.9,4570,20.247,220798,20000.0,18.0,8.0,2021-11-18T06:40:28.019Z,18.0,115.416,1,19986.0,1
2552,SKRUBB20,15.3,4572,20.365,226199,20000.0,22.0,20.0,2021-11-18T06:41:22.029Z,19.0,170.139,1,19984.0,1
2553,SKRUBB20,16.9,4573,20.247,257285,20000.0,22.0,20.0,2021-11-18T06:46:32.892Z,20.0,170.139,1,19949.0,1
2554,FRAS4_2X13,9.5,4574,20.417,268394,20000.0,30.0,4.2,2021-11-18T06:48:23.983Z,23.0,109.349,1,19973.0,1
2555,SKRUBB20,19.1,4576,20.298,513956,20000.0,22.0,20.0,2021-11-18T07:29:19.626Z,22.0,170.139,1,19910.0,1
2556,FRAS4_2X13,6.0,4577,20.434,538760,20000.0,34.0,4.2,2021-11-18T07:33:27.668Z,25.0,109.349,1,19934.0,1
2557,DIAMANT_16X35,10.0,4579,20.298,542726,18000.0,32.0,16.0,2021-11-18T07:34:07.329Z,25.0,130.839,1,17967.0,1
2558,SKRUBB20,20.6,4580,20.264,865771,20000.0,22.0,20.0,2021-11-18T08:27:57.812Z,22.0,170.139,1,19944.0,1
2559,FRAS4_2X13,8.4,4581,20.417,890602,20000.0,34.0,4.2,2021-11-18T08:32:06.125Z,25.0,109.349,1,20024.0,1
2560,DIAMANT_16X35,11.2,4583,20.382,894485,18000.0,32.0,16.0,2021-11-18T08:32:44.955Z,25.0,130.839,1,17964.0,1
2561,SKRUBB20,18.5,4584,20.332,1070173,20000.0,24.0,20.0,2021-11-18T09:02:01.854Z,23.0,170.139,1,19994.0,1
2562,FRAS4_2X13,3.5,4585,20.349,1095030,20000.0,35.0,4.2,2021-11-18T09:06:10.427Z,27.0,109.349,1,20011.0,1
2563,DIAMANT_16X35,1.3,4587,23.052,1099012,18000.0,32.0,16.0,2021-11-18T09:06:50.247Z,27.0,130.839,1,18032.0,1
2564,SKRUBB20,10.7,4588,20.485,1227256,20000.0,24.0,20.0,2021-11-18T09:28:12.701Z,24.0,170.139,1,19918.0,1
2565,FRAS4_2X13,6.1,4589,20.518,1252055,20000.0,35.0,4.2,2021-11-18T09:32:20.694Z,27.0,109.349,1,19941.0,1
2566,DIAMANT_16X35,6.1,4591,20.332,1255965,18000.0,33.0,16.0,2021-11-18T09:32:59.795Z,27.0,130.839,1,17976.0,1
2567,SKRUBB20,14.0,4592,20.332,1385439,20000.0,24.0,20.0,2021-11-18T09:54:34.549Z,24.0,170.139,1,19962.0,1
2568,FRAS4_2X13,7.1,4593,20.298,1410222,20000.0,35.0,4.2,2021-11-18T09:58:42.382Z,27.0,109.349,1,19985.0,1
2569,DIAMANT_16X35,9.7,4595,20.212,1414132,18000.0,32.0,16.0,2021-11-18T09:59:21.482Z,27.0,130.839,1,17959.0,1
2570,DIAMANT_16X35,6.6,4596,20.212,1707698,18000.0,23.0,16.0,2021-11-18T10:48:17.175Z,23.0,130.839,1,18011.0,1
2571,FRAS6X25,7.8,4598,20.382,1717502,20000.0,28.0,5.95,2021-11-18T10:49:55.216Z,23.0,110.854,1,19950.0,1
2572,SKRUBB20,2.1,4600,20.332,238123,20000.0,15.0,20.0,2021-11-19T06:43:59.674Z,15.0,170.139,1,469.0,1
2573,SKRUBB20,13.9,4601,20.417,247853,20000.0,17.0,20.0,2021-11-19T06:45:36.974Z,15.0,170.139,1,20001.0,1
2574,SKRUBB20,15.4,4602,20.382,249604,20000.0,18.0,20.0,2021-11-19T06:45:54.484Z,15.0,170.139,1,19981.0,1
2575,DIAMANT_12X35,1.0,4603,20.417,340487,18000.0,13.0,12.0,2021-11-22T07:06:43.774Z,13.0,127.099,1,17949.0,1
2576,DIAMANT_12X35,1.2,4605,20.382,556047,18000.0,17.0,12.0,2021-11-22T07:42:39.371Z,17.0,127.099,1,17947.0,1
2577,DIAMANT_12X35,0.9,4606,20.417,563524,18000.0,20.0,12.0,2021-11-22T07:43:54.141Z,17.0,127.099,1,18000.0,1
2578,DIAMANT_12X35,0.9,4607,20.4,580778,18000.0,20.0,12.0,2021-11-22T07:46:46.681Z,19.0,127.099,1,18034.0,1
2579,DIAMANT_16X35,6.5,4608,20.535,588162,18000.0,25.0,16.0,2021-11-22T07:48:00.521Z,20.0,130.839,1,18002.0,1
2580,FRAS6X25,7.9,4609,20.468,592992,20000.0,27.0,5.95,2021-11-22T07:48:48.821Z,20.0,110.854,1,19978.0,1
2581,DIAMANT_16X35,6.0,4611,20.332,807708,18000.0,20.0,16.0,2021-11-22T08:24:35.980Z,20.0,130.839,1,17930.0,1
2582,FRAS6X25,6.9,4612,20.757,817856,20000.0,27.0,5.95,2021-11-22T08:26:17.460Z,22.0,110.854,1,20048.0,1
2583,DIAMANT_16X35,7.3,4615,22.643,892118,18000.0,22.0,16.0,2021-11-22T08:38:40.080Z,22.0,130.839,1,18012.0,1
2584,FRAS6X25,6.3,4616,20.332,902266,20000.0,29.0,5.95,2021-11-22T08:40:21.560Z,23.0,110.854,1,20003.0,1
2585,DIAMANT_16X35,7.0,4619,20.417,1127532,18000.0,22.0,16.0,2021-11-22T09:17:54.220Z,22.0,130.839,1,17969.0,1
2586,FRAS6X25,6.7,4620,20.451,1137665,20000.0,29.0,5.95,2021-11-22T09:19:35.550Z,23.0,110.854,1,20028.0,1
2587,DIAMANT_16X35,7.2,4623,20.417,1219646,18000.0,23.0,16.0,2021-11-22T09:33:15.361Z,23.0,130.839,1,17980.0,1
2588,FRAS6X25,7.6,4624,20.298,1229784,20000.0,30.0,5.95,2021-11-22T09:34:56.741Z,24.0,110.854,1,19983.0,1
2589,DIAMANT_16X35,2.9,4627,20.417,1254627,18000.0,27.0,16.0,2021-11-22T09:39:05.171Z,25.0,130.839,1,17958.0,1
2590,FRAS6X25,7.5,4628,24.055,1264873,20000.0,32.0,5.95,2021-11-22T09:40:47.631Z,25.0,110.854,1,19995.0,1
2591,DIAMANT_16X35,7.6,4631,20.247,1308530,18000.0,24.0,16.0,2021-11-22T09:48:04.201Z,24.0,130.839,1,17977.0,1
2592,FRAS6X25,6.7,4632,20.451,1318697,20000.0,30.0,5.95,2021-11-22T09:49:45.871Z,25.0,110.854,1,19986.0,1
2593,DIAMANT_16X35,6.6,4635,20.315,1378691,18000.0,23.0,16.0,2021-11-22T09:59:45.812Z,23.0,130.839,1,18036.0,1
2594,FRAS6X25,7.7,4636,20.382,1388856,20000.0,30.0,5.95,2021-11-22T10:01:27.462Z,24.0,110.854,1,19979.0,1
2595,,,4637,12.15,1396592,0.0,0.0,,2021-11-22T10:02:44.822Z,0.0,,,0.0,1
2596,,,4638,5.165,1414770,0.0,0.0,,2021-11-22T10:05:46.602Z,0.0,,,0.0,1
2597,,,4641,12.202,1484894,0.0,0.0,,2021-11-22T10:17:27.843Z,0.0,,,0.0,1
2598,,,4642,5.624,1494849,0.0,0.0,,2021-11-22T10:19:07.393Z,0.0,,,0.0,1
2599,,,4645,12.187,1549527,0.0,0.0,,2021-11-22T10:28:14.173Z,0.0,,,0.0,1
2600,,,4646,12.076,1559269,0.0,0.0,,2021-11-22T10:29:51.593Z,0.0,,,0.0,1
2601,,,4649,12.054,1595475,0.0,0.0,,2021-11-22T10:35:53.654Z,0.0,,,0.0,1
2602,,,4650,5.542,1601596,0.0,0.0,,2021-11-22T10:36:54.864Z,0.0,,,0.0,1
2603,,,4653,12.21,1641286,0.0,0.0,,2021-11-22T10:43:31.764Z,0.0,,,0.0,1
2604,,,4654,12.15,1647852,0.0,0.0,,2021-11-22T10:44:37.424Z,0.0,,,0.0,1
2605,,,4657,5.616,1693241,0.0,0.0,,2021-11-22T10:52:11.315Z,0.0,,,0.0,1
2606,,,4658,5.431,1711330,0.0,0.0,,2021-11-22T10:55:12.205Z,0.0,,,0.0,1
2607,,,4661,5.453,1747825,0.0,0.0,,2021-11-22T11:01:17.155Z,0.0,,,0.0,1
2608,,,4664,5.453,2059061,0.0,0.0,,2021-11-22T11:53:09.518Z,0.0,,,0.0,1
2609,,,4665,12.306,2096141,0.0,0.0,,2021-11-22T11:59:20.318Z,0.0,,,0.0,1
2610,,,4669,5.564,2158960,0.0,0.0,,2021-11-22T12:09:48.509Z,0.0,,,0.0,1
2611,,,4670,12.239,2177303,0.0,0.0,,2021-11-22T12:12:51.939Z,0.0,,,0.0,1
2612,,,4673,12.202,2238857,0.0,0.0,,2021-11-22T12:23:07.480Z,0.0,,,0.0,1
2613,,,4674,12.039,2254108,0.0,0.0,,2021-11-22T12:25:39.990Z,0.0,,,0.0,1
2614,,,4677,5.431,2333787,0.0,0.0,,2021-11-22T12:38:56.781Z,0.0,,,0.0,1
2615,,,4678,12.239,2346166,0.0,0.0,,2021-11-22T12:41:00.571Z,0.0,,,0.0,1
2616,,,4681,5.342,2479883,0.0,0.0,,2021-11-22T13:03:17.743Z,0.0,,,0.0,1
2617,,,4682,12.165,2487373,0.0,0.0,,2021-11-22T13:04:32.643Z,0.0,,,0.0,1
2618,,,4685,12.106,2550261,0.0,0.0,,2021-11-22T13:15:01.524Z,0.0,,,0.0,1
2619,,,4686,5.646,2556323,0.0,0.0,,2021-11-22T13:16:02.144Z,0.0,,,0.0,1
2620,,,4689,5.542,2616262,0.0,0.0,,2021-11-22T13:26:01.534Z,0.0,,,0.0,1
2621,,,4690,5.276,2623232,0.0,0.0,,2021-11-22T13:27:11.235Z,0.0,,,0.0,1
2622,,,4693,5.646,2807471,0.0,0.0,,2021-11-22T13:57:53.627Z,0.0,,,0.0,1
2623,,,4694,12.224,2814303,0.0,0.0,,2021-11-22T13:59:01.947Z,0.0,,,0.0,1
2624,,,4698,5.772,2913556,0.0,0.0,,2021-11-22T14:15:34.478Z,0.0,,,0.0,1
2625,,,4699,5.113,2918802,0.0,0.0,,2021-11-22T14:16:26.938Z,0.0,,,0.0,1
2626,,,4702,5.564,2954390,0.0,0.0,,2021-11-22T14:22:22.819Z,0.0,,,0.0,1
2627,,,4703,5.579,2971131,0.0,0.0,,2021-11-22T14:25:10.229Z,0.0,,,0.0,1
2628,,,4706,12.136,3014409,0.0,0.0,,2021-11-22T14:32:23.010Z,0.0,,,0.0,1
2629,,,4707,12.202,3019928,0.0,0.0,,2021-11-22T14:33:18.200Z,0.0,,,0.0,1
2630,,,4710,5.661,3056298,0.0,0.0,,2021-11-22T14:39:21.900Z,0.0,,,0.0,1
2631,,,4711,11.995,3064856,0.0,0.0,,2021-11-22T14:40:47.480Z,0.0,,,0.0,1
2632,,,4714,5.283,3119738,0.0,0.0,,2021-11-22T14:49:56.301Z,0.0,,,0.0,1
2633,,,4715,12.136,3122442,0.0,0.0,,2021-11-22T14:50:23.341Z,0.0,,,0.0,1
2634,,,4716,12.136,3153245,0.0,0.0,,2021-11-22T14:55:31.372Z,0.0,,,0.0,1
2635,,,4733,5.335,303771,0.0,0.0,,2021-11-25T06:48:02.523Z,0.0,,,0.0,1
2636,,,4737,5.246,512750,0.0,0.0,,2021-11-25T07:22:52.335Z,0.0,,,0.0,1
2637,,,4741,5.513,635298,0.0,0.0,,2021-11-25T07:43:17.828Z,0.0,,,0.0,1
2638,,,4745,5.527,907118,0.0,0.0,,2021-11-25T08:28:36.059Z,0.0,,,0.0,1
2639,,,4749,12.15,1079166,0.0,0.0,,2021-11-25T08:57:16.559Z,0.0,,,0.0,1
2640,,,4753,5.357,1447721,0.0,0.0,,2021-11-25T09:58:42.152Z,0.0,,,0.0,1
2641,,,4757,12.165,1675265,0.0,0.0,,2021-11-25T10:36:37.619Z,0.0,,,0.0,1
2642,,,4761,5.846,2170654,0.0,0.0,,2021-11-25T11:59:11.569Z,0.0,,,0.0,1
2643,,,4765,5.579,2521565,0.0,0.0,,2021-11-25T12:57:40.721Z,0.0,,,0.0,1
2644,,,4769,5.505,3105137,0.0,0.0,,2021-11-25T14:34:56.512Z,0.0,,,0.0,1
2645,,,4781,8.791,776249,0.0,0.0,,2021-11-26T08:08:43.866Z,0.0,,,0.0,1
2646,,,4783,12.247,807544,0.0,0.0,,2021-11-26T08:13:56.820Z,0.0,,,0.0,1
2647,,,4785,5.49,885557,0.0,0.0,,2021-11-26T08:26:56.962Z,0.0,,,0.0,1
2648,,,4787,5.513,1084034,0.0,0.0,,2021-11-26T09:00:01.763Z,0.0,,,0.0,1
2649,,,4789,8.909,1105966,0.0,0.0,,2021-11-26T09:03:41.086Z,0.0,,,0.0,1
2650,,,4792,12.15,1170612,0.0,0.0,,2021-11-26T09:14:27.557Z,0.0,,,0.0,1
2651,,,4794,8.924,1191540,0.0,0.0,,2021-11-26T09:17:56.840Z,0.0,,,0.0,1
2652,,,4796,5.698,1211616,0.0,0.0,,2021-11-26T09:21:17.603Z,0.0,,,0.0,1
2653,,,4798,5.357,1276091,0.0,0.0,,2021-11-26T09:32:02.363Z,0.0,,,0.0,1
2654,,,4800,5.431,1322101,0.0,0.0,,2021-11-26T09:39:42.471Z,0.0,,,0.0,1
2655,,,4802,12.21,1374681,0.0,0.0,,2021-11-26T09:48:28.279Z,0.0,,,0.0,1
2656,,,4804,12.076,1430614,0.0,0.0,,2021-11-26T09:57:47.618Z,0.0,,,0.0,1
2657,,,4806,5.453,1515513,0.0,0.0,,2021-11-26T10:11:56.622Z,0.0,,,0.0,1
2658,,,4808,8.976,1620233,0.0,0.0,,2021-11-26T10:29:23.838Z,0.0,,,0.0,1
2659,,,4810,12.128,1643765,0.0,0.0,,2021-11-26T10:33:19.162Z,0.0,,,0.0,1
2660,,,4812,5.72,1905475,0.0,0.0,,2021-11-26T11:16:56.304Z,0.0,,,0.0,1
2661,,,4814,12.298,1921916,0.0,0.0,,2021-11-26T11:19:40.717Z,0.0,,,0.0,1
2662,,,4816,12.165,2013988,0.0,0.0,,2021-11-26T11:35:01.452Z,0.0,,,0.0,1
2663,,,4818,5.513,2033087,0.0,0.0,,2021-11-26T11:38:12.445Z,0.0,,,0.0,1
2664,,,4820,5.646,96177,0.0,0.0,,2021-11-29T06:29:36.349Z,0.0,,,0.0,1
2665,,,4822,12.128,162577,0.0,0.0,,2021-11-29T06:40:40.359Z,0.0,,,0.0,1
2666,,,4824,8.998,232597,0.0,0.0,,2021-11-29T06:52:20.581Z,0.0,,,0.0,1
2667,,,4826,5.446,250635,0.0,0.0,,2021-11-29T06:55:20.965Z,0.0,,,0.0,1
2668,,,4828,12.091,330814,0.0,0.0,,2021-11-29T07:08:42.769Z,0.0,,,0.0,1
2669,,,4830,12.321,431369,0.0,0.0,,2021-11-29T07:25:28.338Z,0.0,,,0.0,1
2670,,,4832,12.091,550243,0.0,0.0,,2021-11-29T07:45:17.100Z,0.0,,,0.0,1
2671,,,4834,5.505,651189,0.0,0.0,,2021-11-29T08:02:06.580Z,0.0,,,0.0,1
2672,,,4855,12.113,3495816,0.0,0.0,,2021-11-29T15:56:13.430Z,0.0,,,0.0,1
2673,,,4859,12.173,3530660,0.0,0.0,,2021-11-29T16:02:01.877Z,0.0,,,0.0,1
2674,,,4861,5.542,3534647,0.0,0.0,,2021-11-29T16:02:41.748Z,0.0,,,0.0,1
2675,,,4877,5.357,133049,0.0,0.0,,2021-11-30T06:27:54.875Z,0.0,,,0.0,1
2676,,,4881,12.106,241561,0.0,0.0,,2021-11-30T06:46:00.004Z,0.0,,,0.0,1
2677,,,4883,5.779,245512,0.0,0.0,,2021-11-30T06:46:39.514Z,0.0,,,0.0,1
2678,,,4887,5.431,1098316,0.0,0.0,,2021-11-30T09:08:47.639Z,0.0,,,0.0,1
2679,,,4890,5.779,1143090,0.0,0.0,,2021-11-30T09:16:15.384Z,0.0,,,0.0,1
2680,,,4893,5.357,1179237,0.0,0.0,,2021-11-30T09:22:16.858Z,0.0,,,0.0,1
2681,,,4899,12.187,1335889,0.0,0.0,,2021-11-30T09:48:23.395Z,0.0,,,0.0,1
2682,,,4901,12.106,1339833,0.0,0.0,,2021-11-30T09:49:02.835Z,0.0,,,0.0,1
2683,,,4909,12.128,1723325,0.0,0.0,,2021-11-30T10:52:57.799Z,0.0,,,0.0,1
2684,,,4911,12.239,2268645,0.0,0.0,,2021-11-30T12:23:51.061Z,0.0,,,0.0,1
2685,,,4915,5.49,2328143,0.0,0.0,,2021-11-30T12:33:46.048Z,0.0,,,0.0,1
2686,,,4921,5.357,2484791,0.0,0.0,,2021-11-30T12:59:52.546Z,0.0,,,0.0,1
2687,,,4925,12.224,2559605,0.0,0.0,,2021-11-30T13:12:20.695Z,0.0,,,0.0,1
2688,,,4927,5.335,2563628,0.0,0.0,,2021-11-30T13:13:00.925Z,0.0,,,0.0,1
2689,,,4931,5.646,2833759,0.0,0.0,,2021-11-30T13:58:02.266Z,0.0,,,0.0,1
2690,,,4935,12.224,2929988,0.0,0.0,,2021-11-30T14:14:04.567Z,0.0,,,0.0,1
2691,,,4937,5.505,2933957,0.0,0.0,,2021-11-30T14:14:44.258Z,0.0,,,0.0,1
2692,,,4941,5.431,3055749,0.0,0.0,,2021-11-30T14:35:02.192Z,0.0,,,0.0,1
2693,,,4945,8.828,3136956,0.0,0.0,,2021-11-30T14:48:34.271Z,0.0,,,0.0,1
2694,,,4954,5.394,1448067,0.0,0.0,,2021-12-01T10:16:17.365Z,0.0,,,0.0,1
2695,,,4958,12.15,1631477,0.0,0.0,,2021-12-01T10:46:51.485Z,0.0,,,0.0,1
2696,,,4960,12.239,2436060,0.0,0.0,,2021-12-01T13:00:57.401Z,0.0,,,0.0,1
2697,,,4964,12.173,2511623,0.0,0.0,,2021-12-01T13:13:33.039Z,0.0,,,0.0,1
2698,,,4966,5.357,2744086,0.0,0.0,,2021-12-01T13:52:17.695Z,0.0,,,0.0,1
2699,,,4970,12.017,2803070,0.0,0.0,,2021-12-01T14:02:07.541Z,0.0,,,0.0,1
2700,,,4975,12.15,3123774,0.0,0.0,,2021-12-01T14:55:34.616Z,0.0,,,0.0,1
2701,,,4976,12.113,3206919,0.0,0.0,,2021-12-01T15:09:26.075Z,0.0,,,0.0,1
2702,,,4979,5.638,3284737,0.0,0.0,,2021-12-01T15:22:24.264Z,0.0,,,0.0,1
2703,,,4980,12.128,3302558,0.0,0.0,,2021-12-01T15:25:22.476Z,0.0,,,0.0,1
