,DIAM,UTE,@timestamp,spindleRpm,bearingsCelsius,VibromPeak,idChiave,rpmSetPoint,statoRot,CurrentPeak,statorCelsius,LUNG,ist_acc,numTP
4756,105.0,12,2022-04-28T14:11:11.489Z,8992.0,27.0,0.6,12415,9600.0,1,27.403,30.0,144.8,15755480,21
4757,149.0,25,2022-04-28T14:12:07.833Z,10263.0,26.0,0.5,12416,11000.0,1,16.077,28.0,100.0,15783652,1
4758,200.0,14,2022-04-28T14:12:56.946Z,7616.0,27.0,0.5,12417,8200.0,1,32.24,30.0,166.0,15808208,21
4759,30.0,205,2022-04-28T14:13:37.830Z,13738.0,27.0,2.2,12418,15000.0,1,32.798,30.0,92.0,15828650,21
4760,105.0,24,2022-04-28T14:14:12.606Z,10326.0,26.0,0.5,12419,11000.0,1,15.222,28.0,195.0,15846038,1
4761,141.8,08,2022-04-28T14:16:17.227Z,8591.0,26.0,0.5,12422,9200.0,1,15.251,28.0,199.0,15908348,1
4762,137.0,09,2022-04-28T14:16:41.157Z,8757.0,25.0,0.7,12423,9500.0,1,29.139,27.0,195.699,15920313,21
4763,24.0,204,2022-04-28T14:17:08.535Z,12875.0,26.0,0.3,12424,14000.0,1,14.868,28.0,145.0,15934002,1
4764,105.0,12,2022-04-28T14:17:39.205Z,9018.0,25.0,0.6,12425,9600.0,1,31.961,29.0,144.8,15949337,21
4765,149.0,25,2022-04-28T14:18:27.660Z,10209.0,26.0,0.4,12426,11000.0,1,16.549,28.0,100.0,15973564,1
4766,200.0,14,2022-04-28T14:19:09.560Z,7644.0,25.0,0.6,12427,8200.0,1,32.736,32.0,166.0,15994514,21
4767,30.0,205,2022-04-28T14:19:47.026Z,13783.0,25.0,2.2,12428,15000.0,1,26.908,30.0,92.0,16013247,21
4768,149.0,25,2022-04-28T14:20:19.142Z,10161.0,26.0,0.5,12429,11000.0,1,16.136,28.0,100.0,16029305,1
4769,105.0,24,2022-04-28T14:20:40.031Z,10196.0,27.0,2.1,12430,11000.0,1,32.209,30.0,195.0,16039749,21
4770,149.0,25,2022-04-28T14:21:25.477Z,10309.0,26.0,0.5,12431,11000.0,1,15.281,29.0,100.0,16062472,1
4771,141.8,08,2022-04-28T14:23:09.917Z,8646.0,26.0,0.5,12434,9200.0,1,15.192,28.0,199.0,16114692,1
4772,137.0,09,2022-04-28T14:23:33.014Z,8769.0,27.0,0.7,12435,9500.0,1,32.178,28.0,195.699,16126240,21
4773,24.0,204,2022-04-28T14:23:59.592Z,12928.0,26.0,0.3,12436,14000.0,1,15.487,29.0,145.0,16139529,1
4774,105.0,12,2022-04-28T14:24:30.258Z,9068.0,25.0,0.8,12437,9600.0,1,32.146,30.0,144.8,16154862,21
4775,149.0,25,2022-04-28T14:25:18.568Z,10177.0,26.0,0.4,12438,11000.0,1,15.9,28.0,100.0,16179017,1
4776,200.0,14,2022-04-28T14:26:00.471Z,7656.0,25.0,0.5,12439,8200.0,1,28.643,32.0,166.0,16199968,21
4777,30.0,205,2022-04-28T14:26:37.519Z,13601.0,25.0,2.1,12440,15000.0,1,30.039,30.0,92.0,16218492,21
4778,105.0,24,2022-04-28T14:27:09.549Z,10219.0,26.0,1.3,12441,11000.0,1,15.281,28.0,195.0,16234507,1
4779,16.0,208,2022-04-28T14:28:22.122Z,16774.0,25.0,0.6,12443,18000.0,1,30.535,28.0,139.5,16270793,21
4780,149.0,25,2022-04-28T14:27:59.519Z,10150.0,26.0,0.6,12442,11000.0,1,15.428,28.0,100.0,16259492,1
4781,174.0,16,2022-04-28T14:52:49.745Z,6817.0,26.0,0.4,12447,7300.0,1,19.705,25.0,66.0,17004599,1
4782,173.0,18,2022-04-28T14:53:42.046Z,6708.0,24.0,0.7,12448,7300.0,1,29.481,25.0,157.0,17030749,21
4783,162.169,20,2022-04-28T14:54:37.622Z,7650.0,26.0,0.3,12449,8100.0,1,15.281,26.0,144.0,17058537,1
4784,149.0,25,2022-04-28T14:55:03.356Z,10068.0,24.0,0.5,12450,11000.0,1,32.612,28.0,100.0,17071404,21
4785,105.0,11,2022-04-28T14:55:44.028Z,8432.0,26.0,0.4,12451,9100.0,1,15.163,27.0,145.0,17091740,1
4786,30.0,205,2022-04-28T14:57:09.117Z,13754.0,25.0,0.9,12452,15000.0,1,30.07,28.0,92.0,17134284,21
4787,9.0,201,2022-04-28T14:57:52.385Z,13634.0,25.0,0.8,12453,15000.0,1,27.962,30.0,157.5,17155918,21
4788,10.0,AGGRE110H-1-FM_10,2022-04-28T14:58:39.488Z,3706.559,26.0,0.1,12454,4000.0,1,15.281,28.0,100.0,17179469,1
4789,16.0,206,2022-04-28T14:59:21.220Z,13762.0,27.0,0.6,12455,15000.0,1,31.837,32.0,178.5,17200335,21
4790,12.0,207,2022-04-28T14:59:44.930Z,14757.0,26.0,0.3,12456,16000.0,1,17.434,28.0,178.5,17212190,1
4791,174.0,16,2022-04-28T15:00:32.438Z,6800.0,27.0,0.4,12457,7300.0,1,28.643,30.0,66.0,17235944,21
4792,173.0,18,2022-04-28T15:01:35.969Z,6860.0,26.0,0.3,12458,7300.0,1,15.31,27.0,157.0,17267709,1
4793,10.0,FORA_10,2022-04-28T15:02:13.313Z,4780.0,27.0,0.5,12459,5000.0,1,32.922,36.0,158.0,17286381,21
4794,141.8,07,2022-04-28T15:09:47.170Z,8572.0,26.0,0.4,12462,9200.0,1,15.31,26.0,199.0,17513308,1
4795,149.0,25,2022-04-28T15:11:19.899Z,10283.0,24.0,0.6,12463,11000.0,1,27.063,27.0,100.0,17559672,21
4796,105.0,11,2022-04-28T15:11:38.941Z,8620.0,26.0,0.4,12464,9100.0,1,15.163,28.0,145.0,17569193,1
4797,30.0,205,2022-04-28T15:12:21.629Z,14089.0,25.0,0.7,12465,15000.0,1,32.828,27.0,92.0,17590537,21
4798,9.0,201,2022-04-28T15:12:47.973Z,13847.0,25.0,0.5,12466,15000.0,1,30.907,28.0,157.5,17603709,21
4799,10.0,AGGRE110H-1-FM_10,2022-04-28T15:13:23.834Z,3755.179,26.0,0.1,12467,4000.0,1,15.281,28.0,100.0,17621639,1
4800,10.0,FORA_10,2022-04-28T15:13:55.516Z,4573.0,27.0,0.3,12468,5000.0,1,29.822,32.0,158.0,17637480,21
4801,174.0,16,2022-04-28T15:14:52.622Z,6885.0,26.0,0.6,12469,7300.0,1,19.646,28.0,66.0,17666033,1
4802,173.0,18,2022-04-28T15:15:29.212Z,6626.0,25.0,0.6,12470,7300.0,1,32.581,29.0,157.0,17684328,21
4803,162.169,20,2022-04-28T15:15:55.098Z,7654.0,26.0,0.3,12471,8100.0,1,15.133,30.0,144.0,17697271,1
4804,174.0,16,2022-04-28T15:19:53.202Z,6869.0,26.0,0.4,12474,7300.0,1,19.971,26.0,66.0,17816322,1
4805,173.0,18,2022-04-28T15:20:45.458Z,6855.0,24.0,0.5,12475,7300.0,1,29.791,25.0,157.0,17842450,21
4806,162.169,20,2022-04-28T15:21:37.979Z,7588.0,26.0,0.3,12476,8100.0,1,15.192,27.0,144.0,17868710,1
4807,149.0,25,2022-04-28T15:22:03.789Z,10094.0,24.0,0.5,12477,11000.0,1,32.363,28.0,100.0,17881615,21
4808,105.0,11,2022-04-28T15:22:40.897Z,8350.0,26.0,0.4,12478,9100.0,1,15.192,27.0,145.0,17900169,1
4809,30.0,205,2022-04-28T15:24:18.728Z,13672.0,25.0,0.7,12479,15000.0,1,26.969,28.0,92.0,17949084,21
4810,9.0,201,2022-04-28T15:25:08.362Z,13845.0,25.0,0.8,12480,15000.0,1,31.558,30.0,157.5,17973901,21
4811,10.0,AGGRE110H-1-FM_10,2022-04-28T15:26:02.448Z,3792.359,26.0,0.1,12481,4000.0,1,15.251,28.0,100.0,18000944,1
4812,16.0,206,2022-04-28T15:26:50.073Z,13943.0,27.0,0.5,12482,15000.0,1,30.69,32.0,178.5,18024756,21
4813,12.0,207,2022-04-28T15:27:14.947Z,14928.0,26.0,0.3,12483,16000.0,1,16.608,29.0,178.5,18037193,1
4814,174.0,16,2022-04-28T15:28:10.887Z,6812.0,27.0,0.3,12484,7300.0,1,32.549,30.0,66.0,18065163,21
4815,173.0,18,2022-04-28T15:29:38.564Z,6946.0,26.0,0.4,12485,7300.0,1,15.133,27.0,157.0,18109001,1
4816,10.0,FORA_10,2022-04-28T15:30:26.476Z,4672.0,27.0,0.5,12486,5000.0,1,31.558,35.0,158.0,18132957,21
4817,141.8,07,2022-04-28T15:37:22.221Z,8504.0,26.0,0.5,12489,9200.0,1,15.34,26.0,199.0,18340828,1
4818,149.0,25,2022-04-28T15:38:55.511Z,10028.0,25.0,0.6,12490,11000.0,1,31.899,27.0,100.0,18387473,21
4819,105.0,11,2022-04-28T15:39:13.502Z,8554.0,26.0,0.3,12491,9100.0,1,15.192,28.0,145.0,18396468,1
4820,30.0,205,2022-04-28T15:39:57.482Z,13983.0,25.0,0.6,12492,15000.0,1,31.372,27.0,92.0,18418458,21
4821,9.0,201,2022-04-28T15:40:24.086Z,13863.0,25.0,0.6,12493,15000.0,1,27.125,28.0,157.5,18431760,21
4822,10.0,AGGRE110H-1-FM_10,2022-04-28T15:40:59.790Z,3700.839,26.0,0.1,12494,4000.0,1,15.281,28.0,100.0,18449612,1
4823,10.0,FORA_10,2022-04-28T15:41:31.933Z,4668.0,27.0,0.2,12495,5000.0,1,27.28,30.0,158.0,18465683,21
4824,174.0,16,2022-04-28T15:42:29.419Z,6919.0,26.0,0.4,12496,7300.0,1,19.941,28.0,66.0,18494426,1
4825,173.0,18,2022-04-28T15:43:06.611Z,6737.0,25.0,0.5,12497,7300.0,1,32.519,29.0,157.0,18513022,21
4826,162.169,20,2022-04-28T15:43:27.597Z,7592.0,26.0,0.3,12498,8100.0,1,15.251,30.0,144.0,18523515,1
4827,174.0,16,2022-04-29T07:53:58.039Z,6948.0,25.0,0.9,12501,7300.0,1,19.882,25.0,66.0,4542759,1
4828,173.0,18,2022-04-29T07:54:34.860Z,6731.0,24.0,1.1,12502,7300.0,1,27.621,25.0,157.0,4561169,21
4829,162.169,20,2022-04-29T07:55:08.448Z,7583.0,25.0,0.4,12503,8100.0,1,15.399,26.0,144.0,4577963,1
4830,149.0,25,2022-04-29T07:55:26.544Z,10019.0,24.0,1.0,12504,11000.0,1,29.729,27.0,100.0,4587011,21
4831,105.0,11,2022-04-29T07:55:47.146Z,8373.0,25.0,0.5,12505,9100.0,1,15.281,26.0,145.0,4597312,1
4832,30.0,205,2022-04-29T07:56:34.691Z,13883.0,24.0,0.9,12506,15000.0,1,27.559,29.0,92.0,4621084,21
4833,9.0,201,2022-04-29T07:57:04.049Z,13738.0,24.0,0.8,12507,15000.0,1,26.938,29.0,157.5,4635763,21
4834,10.0,AGGRE110H-1-FM_10,2022-04-29T07:57:26.535Z,3729.439,25.0,0.1,12508,4000.0,1,15.192,27.0,100.0,4647006,1
4835,10.0,FORA_10,2022-04-29T07:58:04.442Z,4568.0,25.0,1.9,12509,5000.0,1,33.014,30.0,158.0,4665959,21
4836,174.0,16,2022-04-29T07:58:27.630Z,6825.0,25.0,0.6,12510,7300.0,1,20.118,27.0,66.0,4677553,1
4837,173.0,18,2022-04-29T07:59:17.268Z,6798.0,25.0,0.9,12511,7300.0,1,26.938,28.0,157.0,4702372,21
4838,141.8,07,2022-04-29T08:20:50.781Z,8443.0,25.0,0.5,12514,9200.0,1,15.251,25.0,199.0,5349123,1
4839,149.0,25,2022-04-29T08:22:09.746Z,10199.0,24.0,0.8,12515,11000.0,1,32.487,25.0,100.0,5388605,21
4840,105.0,11,2022-04-29T08:22:29.820Z,8410.0,25.0,0.4,12516,9100.0,1,15.34,27.0,145.0,5398642,1
4841,30.0,205,2022-04-29T08:23:10.503Z,13913.0,24.0,0.7,12517,15000.0,1,32.612,27.0,92.0,5418983,21
4842,9.0,201,2022-04-29T08:23:34.909Z,13795.0,24.0,0.5,12518,15000.0,1,26.938,27.0,157.5,5431186,21
4843,10.0,AGGRE110H-1-FM_10,2022-04-29T08:23:54.141Z,3729.439,26.0,0.1,12519,4000.0,1,15.251,28.0,100.0,5440802,1
4844,10.0,FORA_10,2022-04-29T08:24:12.529Z,4626.0,24.0,0.8,12520,5000.0,1,27.156,29.0,158.0,5449996,21
4845,174.0,16,2022-04-29T08:24:53.451Z,6848.0,26.0,0.5,12521,7300.0,1,20.03,27.0,66.0,5470457,1
4846,173.0,18,2022-04-29T08:25:37.192Z,6727.0,25.0,0.7,12522,7300.0,1,31.062,28.0,157.0,5492327,21
4847,162.169,20,2022-04-29T08:25:55.472Z,7665.0,26.0,0.4,12523,8100.0,1,15.192,30.0,144.0,5501467,1
4848,141.8,07,2022-04-29T08:31:02.991Z,8562.0,25.0,0.6,12526,9200.0,1,15.192,26.0,199.0,5655225,1
4849,149.0,25,2022-04-29T08:32:10.145Z,10211.0,23.0,0.5,12527,11000.0,1,32.271,24.0,100.0,5688802,21
4850,105.0,11,2022-04-29T08:32:25.933Z,8490.0,25.0,0.4,12528,9100.0,1,15.163,26.0,145.0,5696696,1
4851,30.0,205,2022-04-29T08:33:10.088Z,13869.0,23.0,0.6,12529,15000.0,1,29.976,27.0,92.0,5718773,21
4852,9.0,201,2022-04-29T08:33:34.112Z,13868.0,24.0,0.7,12530,15000.0,1,31.216,27.0,157.5,5730785,21
4853,10.0,AGGRE110H-1-FM_10,2022-04-29T08:33:53.202Z,3830.969,25.0,0.1,12531,4000.0,1,15.251,27.0,100.0,5740330,1
4854,10.0,FORA_10,2022-04-29T08:34:11.540Z,4621.0,24.0,0.6,12532,5000.0,1,27.993,28.0,158.0,5749499,21
4855,16.0,206,2022-04-29T08:35:06.039Z,13960.0,24.0,0.6,12533,15000.0,1,30.07,28.0,178.5,5776748,21
4856,105.0,24,2022-04-29T08:36:03.629Z,10158.0,25.0,0.2,12534,11000.0,1,15.251,26.0,195.0,5805543,1
4857,141.8,07,2022-04-29T08:40:29.240Z,8516.0,26.0,0.5,12537,9200.0,1,15.163,26.0,199.0,5938347,1
4858,149.0,25,2022-04-29T08:41:32.660Z,10094.0,24.0,0.5,12538,11000.0,1,29.047,27.0,100.0,5970057,21
4859,105.0,11,2022-04-29T08:41:48.450Z,8515.0,26.0,0.5,12539,9100.0,1,15.192,27.0,145.0,5977952,1
4860,30.0,205,2022-04-29T08:42:35.409Z,14078.0,25.0,0.8,12540,15000.0,1,32.828,27.0,92.0,6001431,21
4861,9.0,201,2022-04-29T08:43:00.223Z,13784.0,25.0,0.6,12541,15000.0,1,32.301,28.0,157.5,6013838,21
4862,10.0,AGGRE110H-1-FM_10,2022-04-29T08:43:19.667Z,3869.579,26.0,0.1,12542,4000.0,1,15.546,28.0,100.0,6023560,1
4863,10.0,FORA_10,2022-04-29T08:43:38.087Z,4678.0,25.0,0.6,12543,5000.0,1,27.745,30.0,158.0,6032770,21
4864,160.0,17,2022-04-29T08:44:19.250Z,7647.0,26.0,0.5,12544,8100.0,1,15.694,28.0,66.0,6053351,1
4865,162.169,20,2022-04-29T08:44:51.146Z,7373.0,25.0,0.4,12545,8100.0,1,31.278,29.0,144.0,6069299,21
4866,105.0,24,2022-05-06T08:45:31.228Z,10021.0,24.0,1.2,12548,11000.0,1,32.612,25.0,195.0,6083403,21
4867,149.0,25,2022-05-06T08:46:13.270Z,10347.0,24.0,0.5,12549,11000.0,1,15.723,25.0,100.0,6104424,1
4868,16.0,208,2022-05-06T08:46:50.675Z,16611.0,24.0,0.7,12550,18000.0,1,31.837,28.0,139.5,6123126,21
4869,145.0,27,2022-05-06T08:47:04.899Z,9149.0,25.0,0.6,12551,9700.0,1,15.222,26.0,222.25,6130238,1
4870,105.0,12,2022-05-06T08:47:50.043Z,9029.0,25.0,0.5,12552,9600.0,1,15.251,26.0,144.8,6152810,1
4871,30.0,205,2022-05-06T08:48:19.127Z,13897.0,24.0,2.0,12553,15000.0,1,27.218,27.0,92.0,6167352,21
4872,105.0,24,2022-05-06T08:48:58.020Z,10327.0,25.0,1.0,12554,11000.0,1,15.428,27.0,195.0,6186798,1
4873,105.0,24,2022-05-06T09:15:30.122Z,10197.0,24.0,1.1,12557,11000.0,1,29.822,25.0,195.0,6982843,21
4874,149.0,25,2022-05-06T09:16:11.209Z,10434.0,25.0,0.6,12558,11000.0,1,15.192,25.0,100.0,7003386,1
4875,16.0,208,2022-05-06T09:16:53.077Z,16388.0,24.0,0.5,12559,18000.0,1,28.954,27.0,139.5,7024320,21
4876,145.0,27,2022-05-06T09:17:06.855Z,9100.0,25.0,0.4,12560,9700.0,1,15.458,26.0,222.25,7031209,1
4877,105.0,12,2022-05-06T09:17:54.709Z,8906.0,25.0,0.4,12561,9600.0,1,15.31,27.0,144.8,7055136,1
4878,30.0,205,2022-05-06T09:18:23.288Z,13815.0,24.0,2.0,12562,15000.0,1,28.24,27.0,92.0,7069425,21
4879,149.0,26,2022-05-06T09:19:00.686Z,8130.0,25.0,0.6,12563,8700.0,1,16.992,27.0,175.25,7088124,1
4880,149.0,25,2022-05-06T09:20:56.973Z,10318.0,26.0,0.6,12564,11000.0,1,15.694,29.0,100.0,7146267,1
4881,16.0,206,2022-05-06T09:21:24.023Z,13747.0,24.0,0.6,12565,15000.0,1,26.938,27.0,178.5,7159792,21
4882,12.0,207,2022-05-06T09:23:11.516Z,15029.0,26.0,0.3,12566,16000.0,1,17.523,28.0,178.5,7213538,1
4883,141.8,08,2022-05-06T09:24:56.247Z,8430.0,27.0,0.4,12569,9200.0,1,28.674,29.0,199.0,7265903,21
4884,137.0,09,2022-05-06T09:25:26.539Z,8922.0,26.0,0.7,12570,9500.0,1,15.458,27.0,195.699,7281049,1
4885,145.0,27,2022-05-06T09:25:53.491Z,9015.0,25.0,0.9,12571,9700.0,1,28.52,30.0,222.25,7294525,21
4886,105.0,12,2022-05-06T09:26:19.445Z,8906.0,25.0,0.4,12572,9600.0,1,15.399,27.0,144.8,7307502,1
4887,30.0,205,2022-05-06T09:26:48.576Z,13667.0,25.0,0.8,12573,15000.0,1,32.798,32.0,92.0,7322067,21
4888,149.0,25,2022-05-06T09:27:23.666Z,10350.0,25.0,0.8,12574,11000.0,1,16.284,28.0,100.0,7339612,1
4889,105.0,24,2022-05-06T09:27:47.148Z,10225.0,25.0,1.2,12575,11000.0,1,32.24,30.0,195.0,7351353,21
4890,149.0,25,2022-05-06T09:28:34.499Z,10200.0,25.0,0.7,12576,11000.0,1,15.723,28.0,100.0,7375028,1
4891,141.8,08,2022-05-06T09:30:21.921Z,8597.0,25.0,0.6,12579,9200.0,1,31.186,27.0,199.0,7428739,21
4892,137.0,09,2022-05-06T09:30:51.198Z,8821.0,26.0,0.6,12580,9500.0,1,15.31,27.0,195.699,7443377,1
4893,145.0,27,2022-05-06T09:31:17.334Z,8935.0,25.0,2.2,12581,9700.0,1,32.084,29.0,222.25,7456445,21
4894,105.0,12,2022-05-06T09:31:42.792Z,8908.0,26.0,0.4,12582,9600.0,1,15.369,27.0,144.8,7469174,1
4895,30.0,205,2022-05-06T09:32:11.900Z,13686.0,25.0,0.7,12583,15000.0,1,32.425,32.0,92.0,7483728,21
4896,105.0,24,2022-05-06T09:32:46.725Z,10161.0,26.0,1.0,12584,11000.0,1,15.34,28.0,195.0,7501140,1
4897,149.0,25,2022-05-06T09:33:38.761Z,10350.0,26.0,0.7,12585,11000.0,1,15.635,28.0,100.0,7527158,1
4898,16.0,208,2022-05-06T09:34:03.293Z,16497.0,25.0,0.5,12586,18000.0,1,30.969,29.0,139.5,7539424,21
4899,105.0,24,2022-05-06T09:39:55.248Z,10160.0,26.0,0.5,12588,11000.0,1,15.251,26.0,195.0,7715400,1
4900,105.0,24,2022-05-06T09:41:34.149Z,10249.0,26.0,0.9,12589,11000.0,1,15.369,27.0,195.0,7764850,1
4901,16.0,208,2022-05-06T09:42:20.133Z,16698.0,24.0,0.6,12590,18000.0,1,27.403,25.0,139.5,7787842,21
4902,105.0,24,2022-05-06T09:51:19.922Z,10111.0,24.0,1.2,12593,11000.0,1,27.9,25.0,195.0,8057734,21
4903,149.0,25,2022-05-06T09:52:00.400Z,10289.0,25.0,0.6,12594,11000.0,1,16.874,26.0,100.0,8077973,1
4904,16.0,208,2022-05-06T09:52:37.758Z,16605.0,25.0,0.7,12595,18000.0,1,27.683,28.0,139.5,8096652,21
4905,145.0,27,2022-05-06T09:52:51.966Z,9048.0,26.0,0.5,12596,9700.0,1,15.222,26.0,222.25,8103756,1
4906,105.0,12,2022-05-06T09:53:36.633Z,9032.0,26.0,0.4,12597,9600.0,1,15.192,27.0,144.8,8126089,1
4907,30.0,205,2022-05-06T09:54:05.717Z,13884.0,25.0,1.9,12598,15000.0,1,26.474,27.0,92.0,8140631,21
4908,105.0,24,2022-05-06T09:54:42.041Z,10055.0,26.0,1.0,12599,11000.0,1,15.192,28.0,195.0,8158793,1
4909,105.0,24,2022-05-06T11:33:00.765Z,10029.0,23.0,1.2,12602,11000.0,1,31.65,24.0,195.0,11108131,21
4910,149.0,25,2022-05-06T11:33:41.789Z,10282.0,25.0,0.5,12603,11000.0,1,15.34,24.0,100.0,11128643,1
4911,16.0,208,2022-05-06T11:34:23.758Z,16531.0,23.0,0.7,12604,18000.0,1,27.434,27.0,139.5,11149627,21
4912,145.0,27,2022-05-06T11:34:37.402Z,8990.0,25.0,0.5,12605,9700.0,1,15.31,25.0,222.25,11156449,1
4913,105.0,12,2022-05-06T11:35:25.354Z,8905.0,25.0,0.4,12606,9600.0,1,15.399,26.0,144.8,11180425,1
4914,30.0,205,2022-05-06T11:35:54.014Z,13744.0,24.0,2.0,12607,15000.0,1,26.784,27.0,92.0,11194755,21
4915,149.0,26,2022-05-06T11:36:30.237Z,8181.0,25.0,0.8,12608,8700.0,1,16.874,27.0,175.25,11212866,1
4916,149.0,25,2022-05-06T11:38:26.088Z,10292.0,25.0,0.6,12609,11000.0,1,15.871,29.0,100.0,11270791,1
4917,16.0,206,2022-05-06T11:38:52.880Z,14072.0,24.0,0.7,12610,15000.0,1,30.69,25.0,178.5,11284187,21
4918,12.0,207,2022-05-06T11:40:39.725Z,14846.0,26.0,0.4,12611,16000.0,1,16.52,28.0,178.5,11337609,1
4919,141.8,08,2022-05-06T11:42:22.572Z,8490.0,27.0,0.7,12614,9200.0,1,31.961,29.0,199.0,11389032,21
4920,137.0,09,2022-05-06T11:42:52.572Z,8824.0,26.0,0.6,12615,9500.0,1,15.281,27.0,195.699,11404032,1
4921,145.0,27,2022-05-06T11:43:18.578Z,8896.0,25.0,1.9,12616,9700.0,1,31.775,30.0,222.25,11417035,21
4922,105.0,12,2022-05-06T11:43:40.636Z,9055.0,26.0,0.3,12617,9600.0,1,15.281,27.0,144.8,11428064,1
4923,30.0,205,2022-05-06T11:44:05.714Z,13681.0,25.0,0.8,12618,15000.0,1,28.086,32.0,92.0,11440603,21
4924,149.0,25,2022-05-06T11:44:38.341Z,10345.0,26.0,0.7,12619,11000.0,1,15.576,28.0,100.0,11456916,1
4925,105.0,24,2022-05-06T11:44:57.787Z,10147.0,25.0,1.3,12620,11000.0,1,28.923,30.0,195.0,11466639,21
4926,149.0,25,2022-05-06T11:45:38.379Z,10207.0,26.0,0.7,12621,11000.0,1,16.343,29.0,100.0,11486935,1
4927,141.8,08,2022-05-06T11:47:19.062Z,8483.0,25.0,0.4,12624,9200.0,1,27.652,28.0,199.0,11537276,21
4928,137.0,09,2022-05-06T11:47:48.290Z,8889.0,26.0,0.6,12625,9500.0,1,15.192,27.0,195.699,11551890,1
4929,145.0,27,2022-05-06T11:48:13.701Z,9071.0,25.0,1.1,12626,9700.0,1,32.798,29.0,222.25,11564595,21
4930,105.0,12,2022-05-06T11:48:35.531Z,8992.0,26.0,0.5,12627,9600.0,1,15.281,27.0,144.8,11575510,1
4931,30.0,205,2022-05-06T11:49:00.585Z,13670.0,25.0,0.8,12628,15000.0,1,30.69,30.0,92.0,11588037,21
4932,105.0,24,2022-05-06T11:49:33.081Z,10147.0,26.0,1.0,12629,11000.0,1,15.31,28.0,195.0,11604285,1
4933,149.0,25,2022-05-06T11:50:18.906Z,10374.0,26.0,0.7,12630,11000.0,1,15.841,28.0,100.0,11627197,1
4934,16.0,208,2022-05-06T11:50:39.428Z,16654.0,25.0,0.6,12631,18000.0,1,31.93,28.0,139.5,11637458,21
4935,105.0,24,2022-05-06T11:52:14.103Z,10369.0,26.0,0.4,12633,11000.0,1,15.34,27.0,195.0,11684795,1
4936,105.0,24,2022-05-06T11:53:53.011Z,10082.0,26.0,0.4,12634,11000.0,1,15.281,28.0,195.0,11734249,1
4937,16.0,208,2022-05-06T11:54:39.040Z,16445.0,25.0,0.7,12635,18000.0,1,32.86,27.0,139.5,11757263,21
4938,16.0,206,2022-05-06T13:04:15.706Z,13879.0,24.0,0.2,12637,15000.0,1,32.457,25.0,178.5,13845579,21
4939,105.0,24,2022-05-06T13:05:32.107Z,10181.0,25.0,0.3,12638,11000.0,1,15.133,25.0,195.0,13883779,1
4940,10.0,FORA_10,2022-05-06T13:06:00.469Z,4574.0,25.0,0.6,12639,5000.0,1,32.519,32.0,158.0,13897960,21
4941,105.0,24,2022-05-06T13:06:51.531Z,10165.0,25.0,0.3,12640,11000.0,1,15.222,26.0,195.0,13923491,1
4942,105.0,24,2022-05-06T13:07:54.302Z,10188.0,25.0,0.3,12641,11000.0,1,15.281,26.0,195.0,13954876,1
4943,16.0,206,2022-05-06T13:09:54.553Z,13531.0,24.0,0.2,12643,15000.0,1,32.643,25.0,178.5,14015001,21
4944,105.0,24,2022-05-06T13:11:10.041Z,10214.0,25.0,0.3,12644,11000.0,1,15.133,26.0,195.0,14052745,1
4945,10.0,FORA_10,2022-05-06T13:11:34.639Z,4563.0,25.0,0.7,12645,5000.0,1,32.271,30.0,158.0,14065044,21
4946,105.0,24,2022-05-06T13:12:20.810Z,10275.0,25.0,0.4,12646,11000.0,1,15.369,26.0,195.0,14088129,1
4947,16.0,206,2022-05-06T13:13:22.518Z,14013.0,25.0,1.9,12647,15000.0,1,31.186,28.0,178.5,14118983,21
4948,149.0,26,2022-05-06T13:14:40.651Z,8124.0,25.0,0.6,12648,8700.0,1,16.756,26.0,175.25,14158049,1
4949,137.0,09,2022-05-06T13:15:18.299Z,8671.0,27.0,0.5,12649,9500.0,1,28.396,32.0,195.699,14176873,21
4950,105.0,24,2022-05-06T13:15:51.923Z,10297.0,25.0,0.4,12650,11000.0,1,15.281,28.0,195.0,14193685,1
4951,105.0,24,2022-05-06T13:17:36.968Z,10208.0,26.0,0.5,12652,11000.0,1,15.192,27.0,195.0,14246207,1
4952,10.0,FORA_10,2022-05-06T13:18:20.783Z,4673.0,25.0,0.7,12653,5000.0,1,32.363,27.0,158.0,14268114,21
4953,105.0,24,2022-05-06T13:19:09.589Z,10225.0,26.0,0.7,12654,11000.0,1,15.369,28.0,195.0,14292517,1
4954,105.0,24,2022-05-06T13:20:12.894Z,10182.0,26.0,0.4,12655,11000.0,1,15.34,28.0,195.0,14324169,1
4955,105.0,24,2022-05-06T13:22:16.469Z,10218.0,26.0,0.7,12657,11000.0,1,15.251,28.0,195.0,14385956,1
4956,10.0,FORA_10,2022-05-06T13:22:58.675Z,4595.0,25.0,2.1,12658,5000.0,1,31.247,27.0,158.0,14407059,21
4957,105.0,24,2022-05-06T13:23:42.107Z,10069.0,26.0,0.7,12659,11000.0,1,15.222,29.0,195.0,14428775,1
4958,105.0,24,2022-05-06T13:24:44.856Z,10324.0,26.0,0.5,12660,11000.0,1,15.34,29.0,195.0,14460149,1
4959,16.0,206,2022-05-06T14:54:08.666Z,13747.0,24.0,0.4,12662,15000.0,1,28.117,25.0,178.5,17142032,21
4960,105.0,24,2022-05-06T14:55:22.074Z,10307.0,25.0,0.5,12663,11000.0,1,15.369,25.0,195.0,17178736,1
