,spindleRpm,statorCelsius,VibromPeak,ist_acc,LUNG,@timestamp,DIAM,numTP,CurrentPeak,rpmSetPoint,bearingsCelsius,statoRot,UTE,idChiave
191,15042.0,25.0,0.5,1317525,153.899,2020-11-26T09:52:12.381Z,15.7,1,20.298,15000.0,23.0,1,FRESA_16X52,3095
192,11999.0,27.0,0.4,1324522,135.5,2020-11-26T09:53:22.352Z,46.0,1,20.298,12000.0,23.0,1,MANIGLIONE45,3096
193,14011.0,29.0,0.4,1329832,103.0,2020-11-26T09:54:15.453Z,3.0,1,24.462,14000.0,22.0,1,FRESA3MM,3097
194,18015.0,30.0,2.2,1350049,181.699,2020-11-26T09:57:37.625Z,14.0,1,20.212,18000.0,24.0,1,FRESA_14X100,3098
195,14993.0,25.0,0.7,1495943,153.899,2020-11-26T10:21:56.584Z,15.7,1,20.332,15000.0,24.0,1,FRESA_16X52,3099
196,11973.0,28.0,0.9,1502972,135.5,2020-11-26T10:23:06.875Z,46.0,1,20.281,12000.0,24.0,1,MANIGLIONE45,3100
197,13954.0,30.0,0.6,1508322,103.0,2020-11-26T10:24:00.375Z,3.0,1,20.195,14000.0,24.0,1,FRESA3MM,3101
198,18001.0,30.0,0.4,1528566,181.699,2020-11-26T10:27:22.818Z,14.0,1,20.264,18000.0,24.0,1,FRESA_14X100,3102
199,17963.0,24.0,1.3,1582931,181.699,2020-11-26T10:36:26.475Z,14.0,1,20.298,18000.0,23.0,1,FRESA_14X100,3103
200,15071.0,25.0,0.4,1596330,153.899,2020-11-26T10:38:40.467Z,15.7,1,20.298,15000.0,23.0,1,FRESA_16X52,3104
201,11951.0,28.0,0.5,1603361,135.5,2020-11-26T10:39:50.778Z,46.0,1,20.179,12000.0,23.0,1,MANIGLIONE45,3105
202,14012.0,30.0,0.6,1608700,103.0,2020-11-26T10:40:44.168Z,3.0,1,20.212,14000.0,23.0,1,FRESA3MM,3106
203,18001.0,32.0,0.6,1628947,181.699,2020-11-26T10:44:06.641Z,14.0,1,20.195,18000.0,24.0,1,FRESA_14X100,3107
204,15045.0,25.0,0.5,1685055,153.899,2020-11-26T10:53:27.728Z,15.7,1,20.247,15000.0,24.0,1,FRESA_16X52,3108
205,11962.0,29.0,0.3,1692085,135.5,2020-11-26T10:54:38.029Z,46.0,1,20.298,12000.0,24.0,1,MANIGLIONE45,3109
206,13976.0,30.0,0.4,1697436,103.0,2020-11-26T10:55:31.540Z,3.0,1,20.247,14000.0,24.0,1,FRESA3MM,3110
207,18009.0,30.0,1.2,1717687,181.699,2020-11-26T10:58:54.052Z,14.0,1,20.315,18000.0,24.0,1,FRESA_14X100,3111
208,14945.0,27.0,0.2,1731937,153.899,2020-11-26T11:01:16.554Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3112
209,12004.0,29.0,0.5,1738980,135.5,2020-11-26T11:02:26.985Z,46.0,1,20.162,12000.0,23.0,1,MANIGLIONE45,3113
210,14014.0,30.0,0.7,1744330,103.0,2020-11-26T11:03:20.486Z,3.0,1,20.298,14000.0,23.0,1,FRESA3MM,3114
211,18012.0,32.0,1.2,1764580,181.699,2020-11-26T11:06:42.988Z,14.0,1,20.247,18000.0,24.0,1,FRESA_14X100,3115
212,14902.0,27.0,0.7,1790429,153.899,2020-11-26T11:11:01.482Z,15.7,1,20.162,15000.0,24.0,1,FRESA_16X52,3116
213,11959.0,30.0,0.7,1797462,135.5,2020-11-26T11:12:11.813Z,46.0,1,20.247,12000.0,24.0,1,MANIGLIONE45,3117
214,14017.0,30.0,0.7,1802818,103.0,2020-11-26T11:13:05.373Z,3.0,1,20.212,14000.0,24.0,1,FRESA3MM,3118
215,18019.0,33.0,0.4,1823068,181.699,2020-11-26T11:16:27.876Z,14.0,1,20.382,18000.0,25.0,1,FRESA_14X100,3119
216,17919.0,25.0,1.5,1856832,181.699,2020-11-26T11:22:05.520Z,14.0,1,20.315,18000.0,23.0,1,FRESA_14X100,3120
217,17986.0,25.0,0.9,1868002,181.699,2020-11-26T11:23:57.222Z,14.0,1,20.298,18000.0,23.0,1,FRESA_14X100,3121
218,17994.0,27.0,1.0,1877379,181.699,2020-11-26T11:25:30.993Z,14.0,1,20.247,18000.0,23.0,1,FRESA_14X100,3122
219,15075.0,25.0,1.0,1900367,153.899,2020-11-26T11:29:20.876Z,15.7,1,20.281,15000.0,23.0,1,FRESA_16X52,3123
220,14863.0,27.0,1.4,1906313,153.899,2020-11-26T11:30:20.337Z,15.7,1,20.298,15000.0,23.0,1,FRESA_16X52,3124
221,14990.0,25.0,2.0,1922480,153.899,2020-11-26T11:33:02.009Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3125
222,15069.0,27.0,2.1,1932980,153.899,2020-11-26T11:34:47.010Z,15.7,1,20.23,15000.0,23.0,1,FRESA_16X52,3126
223,7994.0,25.0,2.2,1961544,42.5,2020-11-26T11:39:32.654Z,6.3,1,20.179,8000.0,23.0,1,AGGRE83H-1-FA83,3127
224,7945.0,25.0,1.5,1983574,42.5,2020-11-26T11:43:12.957Z,6.3,1,20.162,8000.0,23.0,1,AGGRE83H-1-FA83,3128
225,7993.0,25.0,2.0,2013528,42.5,2020-11-26T11:48:12.501Z,6.3,1,20.179,8000.0,23.0,1,AGGRE83H-1-FA83,3129
226,8000.0,27.0,1.8,2028669,42.5,2020-11-26T11:50:43.913Z,6.3,1,20.247,8000.0,23.0,1,AGGRE83H-1-FA83,3130
227,7977.0,25.0,2.2,2473260,42.5,2020-11-26T13:04:49.880Z,6.3,1,20.179,8000.0,23.0,1,AGGRE83H-1-FA83,3131
228,7964.0,25.0,1.7,2588015,42.5,2020-11-26T13:23:57.444Z,6.3,1,20.382,8000.0,24.0,1,AGGRE83H-1-FA83,3132
229,7947.0,24.0,1.3,2673972,42.5,2020-11-26T13:38:17.026Z,6.3,1,20.298,8000.0,22.0,1,AGGRE83H-1-FA83,3133
230,7963.0,25.0,1.7,2709330,42.5,2020-11-26T13:44:10.610Z,6.3,1,20.349,8000.0,23.0,1,AGGRE83H-1-FA83,3134
231,8000.0,25.0,2.1,2751114,42.5,2020-11-26T13:51:08.456Z,6.3,1,20.162,8000.0,23.0,1,AGGRE83H-1-FA83,3135
232,7958.0,25.0,2.0,2774247,42.5,2020-11-26T13:54:59.789Z,6.3,1,20.298,8000.0,23.0,1,AGGRE83H-1-FA83,3136
233,7913.0,25.0,1.4,2794160,42.5,2020-11-26T13:58:18.921Z,6.3,1,20.195,8000.0,24.0,1,AGGRE83H-1-FA83,3137
234,7975.0,27.0,1.8,2808712,42.5,2020-11-26T14:00:44.443Z,6.3,1,20.315,8000.0,24.0,1,AGGRE83H-1-FA83,3138
235,17947.0,25.0,1.4,2851142,126.5,2020-11-26T14:07:48.749Z,8.0,1,20.128,18000.0,24.0,1,FRESA_8X35,3139
236,17963.0,24.0,1.6,2955124,126.5,2020-11-26T14:25:08.582Z,8.0,1,20.128,18000.0,22.0,1,FRESA_8X35,3140
237,17967.0,25.0,1.4,2990370,126.5,2020-11-26T14:31:01.047Z,8.0,1,20.247,18000.0,23.0,1,FRESA_8X35,3141
238,15018.0,24.0,0.9,3619758,153.899,2020-11-26T16:15:55.008Z,15.7,1,20.212,15000.0,22.0,1,FRESA_16X52,3142
239,11948.0,25.0,1.2,3624652,135.5,2020-11-26T16:16:43.949Z,46.0,1,20.315,12000.0,22.0,1,MANIGLIONE45,3143
240,14004.0,27.0,0.4,3627077,103.0,2020-11-26T16:17:08.199Z,3.0,1,20.417,14000.0,22.0,1,FRESA3MM,3144
241,15021.0,24.0,1.1,3690307,153.899,2020-11-26T16:27:40.507Z,15.7,1,20.281,15000.0,22.0,1,FRESA_16X52,3145
242,11957.0,25.0,0.5,3694020,135.5,2020-11-26T16:28:17.638Z,46.0,1,20.451,12000.0,22.0,1,MANIGLIONE45,3146
243,14013.0,27.0,0.3,3696425,103.0,2020-11-26T16:28:41.688Z,3.0,1,20.485,14000.0,22.0,1,FRESA3MM,3147
244,14939.0,25.0,1.0,3746368,153.899,2020-11-26T16:37:01.125Z,15.7,1,20.349,15000.0,23.0,1,FRESA_16X52,3148
245,12002.0,27.0,0.5,3750139,135.5,2020-11-26T16:37:38.835Z,46.0,1,20.315,12000.0,23.0,1,MANIGLIONE45,3149
246,13975.0,27.0,0.5,3752668,103.0,2020-11-26T16:38:04.125Z,3.0,1,20.212,14000.0,23.0,1,FRESA3MM,3150
247,17976.0,15.0,1.2,118968,126.5,2020-11-27T06:33:44.587Z,8.0,1,20.298,18000.0,14.0,1,FRESA_8X35,3151
248,17976.0,17.0,1.3,133808,126.5,2020-11-27T06:36:12.989Z,8.0,1,20.212,18000.0,15.0,1,FRESA_8X35,3152
249,17950.0,17.0,1.4,154524,126.5,2020-11-27T06:39:40.151Z,8.0,1,20.247,18000.0,15.0,1,FRESA_8X35,3153
250,17947.0,17.0,1.4,176787,126.5,2020-11-27T06:43:22.784Z,8.0,1,20.349,18000.0,15.0,1,FRESA_8X35,3154
251,18000.0,19.0,1.3,192536,126.5,2020-11-27T06:46:00.276Z,8.0,1,20.417,18000.0,17.0,1,FRESA_8X35,3155
252,18001.0,20.0,1.3,205731,126.5,2020-11-27T06:48:12.227Z,8.0,1,20.247,18000.0,17.0,1,FRESA_8X35,3156
253,17999.0,20.0,1.3,216717,126.5,2020-11-27T06:50:02.089Z,8.0,1,20.179,18000.0,17.0,1,FRESA_8X35,3157
254,18011.0,22.0,1.4,227837,126.5,2020-11-27T06:51:53.290Z,8.0,1,20.179,18000.0,17.0,1,FRESA_8X35,3158
255,17948.0,22.0,1.4,238434,126.5,2020-11-27T06:53:39.262Z,8.0,1,20.179,18000.0,17.0,1,FRESA_8X35,3159
256,17980.0,22.0,1.3,248560,126.5,2020-11-27T06:55:20.523Z,8.0,1,20.23,18000.0,18.0,1,FRESA_8X35,3160
257,17949.0,20.0,1.3,295189,126.5,2020-11-27T07:03:06.819Z,8.0,1,20.247,18000.0,18.0,1,FRESA_8X35,3161
258,17975.0,22.0,1.3,309666,126.5,2020-11-27T07:05:31.591Z,8.0,1,20.247,18000.0,19.0,1,FRESA_8X35,3162
259,17996.0,22.0,1.3,320676,126.5,2020-11-27T07:07:21.692Z,8.0,1,20.179,18000.0,19.0,1,FRESA_8X35,3163
260,18013.0,23.0,1.3,331091,126.5,2020-11-27T07:09:05.843Z,8.0,1,20.212,18000.0,19.0,1,FRESA_8X35,3164
261,17944.0,24.0,1.3,341944,126.5,2020-11-27T07:10:54.375Z,8.0,1,20.23,18000.0,20.0,1,FRESA_8X35,3165
262,18025.0,24.0,1.4,352249,126.5,2020-11-27T07:12:37.426Z,8.0,1,20.365,18000.0,20.0,1,FRESA_8X35,3166
263,18015.0,24.0,1.4,361969,126.5,2020-11-27T07:14:14.627Z,8.0,1,20.247,18000.0,20.0,1,FRESA_8X35,3167
264,18004.0,22.0,1.3,386464,126.5,2020-11-27T07:18:19.581Z,8.0,1,20.315,18000.0,20.0,1,FRESA_8X35,3168
265,18008.0,24.0,1.3,396777,126.5,2020-11-27T07:20:02.712Z,8.0,1,20.162,18000.0,20.0,1,FRESA_8X35,3169
266,14959.0,25.0,1.2,1338398,153.899,2020-11-27T09:56:59.054Z,15.7,1,20.23,15000.0,24.0,1,FRESA_16X52,3170
267,17971.0,29.0,1.7,1350653,181.699,2020-11-27T09:59:01.606Z,14.0,1,20.365,18000.0,24.0,1,FRESA_14X100,3171
268,5840.0,24.0,1.3,1432683,97.8,2020-11-27T10:12:41.918Z,301.1,1,20.382,6000.0,22.0,1,FRESA300,3172
269,14972.0,27.0,0.7,1437219,153.899,2020-11-27T10:13:27.278Z,15.7,1,20.332,15000.0,22.0,1,FRESA_16X52,3173
270,17969.0,28.0,0.9,1446683,126.5,2020-11-27T10:15:01.920Z,8.0,1,20.212,18000.0,22.0,1,FRESA_8X35,3174
271,5901.0,25.0,1.6,1516286,97.8,2020-11-27T10:26:37.960Z,301.1,1,20.485,6000.0,23.0,1,FRESA300,3175
272,14930.0,27.0,0.6,1519988,153.899,2020-11-27T10:27:14.980Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3176
273,18006.0,29.0,1.2,1529456,126.5,2020-11-27T10:28:49.662Z,8.0,1,20.298,18000.0,23.0,1,FRESA_8X35,3177
274,17989.0,25.0,0.8,1583502,126.5,2020-11-27T10:37:50.129Z,8.0,1,20.162,18000.0,24.0,1,FRESA_8X35,3178
275,13965.0,34.0,0.3,1616630,103.0,2020-11-27T10:43:21.414Z,3.0,1,20.162,14000.0,27.0,1,FRESA3MM,3179
276,15001.0,25.0,0.9,1647791,153.899,2020-11-27T10:48:33.029Z,15.7,1,20.332,15000.0,23.0,1,FRESA_16X52,3180
277,14960.0,27.0,1.5,1656683,153.899,2020-11-27T10:50:01.950Z,15.7,1,20.365,15000.0,23.0,1,FRESA_16X52,3181
278,14930.0,25.0,1.3,1680691,153.899,2020-11-27T10:54:02.034Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,3182
279,14975.0,25.0,2.1,1701312,153.899,2020-11-27T10:57:28.247Z,15.7,1,20.247,15000.0,23.0,1,FRESA_16X52,3183
280,5809.0,25.0,1.5,1891148,97.8,2020-11-27T11:29:06.635Z,301.1,1,20.417,6000.0,24.0,1,FRESA300,3184
281,18007.0,27.0,1.0,1895606,126.5,2020-11-27T11:29:51.216Z,8.0,1,20.247,18000.0,24.0,1,FRESA_8X35,3185
282,18029.0,25.0,0.3,376495,121.5,2020-11-27T15:06:40.188Z,16.0,1,20.298,18000.0,23.0,1,CORIAN,3186
283,18014.0,25.0,0.4,395258,119.5,2020-11-27T15:09:47.821Z,16.0,1,20.247,18000.0,23.0,1,CORIAN,3187
284,18025.0,25.0,1.6,424395,119.5,2020-11-27T15:14:39.196Z,16.0,1,20.349,18000.0,23.0,1,CORIAN,3188
285,18020.0,24.0,0.5,631214,131.0,2020-11-27T15:49:07.422Z,20.0,1,20.247,18000.0,23.0,1,CORIAN,3189
286,18003.0,27.0,0.6,680222,131.0,2020-11-27T15:57:17.511Z,20.0,1,20.315,18000.0,24.0,1,CORIAN,3190
287,17969.0,24.0,0.5,766403,131.0,2020-11-27T16:11:39.335Z,20.0,1,20.4,18000.0,22.0,1,CORIAN,3191
288,18023.0,25.0,0.5,897247,131.0,2020-11-27T16:33:27.798Z,20.0,1,20.162,18000.0,23.0,1,CORIAN,3192
289,17951.0,25.0,0.5,1054475,131.0,2020-11-27T16:59:40.105Z,20.0,1,20.315,18000.0,24.0,1,CORIAN,3193
290,17994.0,27.0,0.5,1073015,131.0,2020-11-27T17:02:45.508Z,20.0,1,20.212,18000.0,24.0,1,CORIAN,3194
291,14991.0,19.0,0.4,413658,153.899,2020-11-28T07:35:35.906Z,15.7,1,20.162,15000.0,17.0,1,FRESA_16X52,3195
292,18003.0,23.0,1.6,430305,181.699,2020-11-28T07:38:22.379Z,14.0,1,20.382,18000.0,18.0,1,FRESA_14X100,3196
293,15012.0,20.0,0.7,473713,153.899,2020-11-28T07:45:36.464Z,15.7,1,20.212,15000.0,19.0,1,FRESA_16X52,3197
294,18031.0,25.0,1.2,488182,181.699,2020-11-28T07:48:01.156Z,14.0,1,20.247,18000.0,20.0,1,FRESA_14X100,3198
295,18020.0,22.0,1.6,591186,181.699,2020-11-28T08:05:11.210Z,14.0,1,20.281,18000.0,20.0,1,FRESA_14X100,3199
296,17956.0,23.0,2.3,623171,181.699,2020-11-28T08:10:31.064Z,14.0,1,20.247,18000.0,20.0,1,FRESA_14X100,3200
297,15013.0,23.0,1.3,670463,153.899,2020-11-28T08:18:23.990Z,15.7,1,20.349,15000.0,22.0,1,FRESA_16X52,3201
298,18025.0,27.0,1.6,684391,181.699,2020-11-28T08:20:43.272Z,14.0,1,20.264,18000.0,22.0,1,FRESA_14X100,3202
299,18004.0,24.0,0.9,747990,181.699,2020-11-28T08:31:19.271Z,14.0,1,20.298,18000.0,22.0,1,FRESA_14X100,3203
300,14967.0,25.0,1.3,794886,153.899,2020-11-28T08:39:08.237Z,15.7,1,20.179,15000.0,22.0,1,FRESA_16X52,3204
301,17970.0,29.0,1.8,805252,181.699,2020-11-28T08:40:51.898Z,14.0,1,20.298,18000.0,23.0,1,FRESA_14X100,3205
302,14983.0,25.0,0.8,1366560,153.899,2020-11-28T10:14:25.056Z,15.7,1,20.195,15000.0,23.0,1,FRESA_16X52,3206
303,15027.0,27.0,0.8,1375663,153.899,2020-11-28T10:15:56.087Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3207
304,15009.0,27.0,1.4,1395815,153.899,2020-11-28T10:19:17.610Z,15.7,1,20.298,15000.0,23.0,1,FRESA_16X52,3209
305,15011.0,27.0,0.9,1384506,153.899,2020-11-28T10:17:24.518Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3208
306,14945.0,27.0,1.4,1403636,153.899,2020-11-28T10:20:35.821Z,15.7,1,20.195,15000.0,23.0,1,FRESA_16X52,3210
307,14952.0,25.0,1.8,1433148,153.899,2020-11-28T10:25:30.945Z,15.7,1,20.298,15000.0,24.0,1,FRESA_16X52,3211
308,15052.0,27.0,1.3,1450067,153.899,2020-11-28T10:28:20.137Z,15.7,1,20.382,15000.0,24.0,1,FRESA_16X52,3212
309,14987.0,27.0,2.1,1462009,153.899,2020-11-28T10:30:19.559Z,15.7,1,20.281,15000.0,24.0,1,FRESA_16X52,3213
310,14990.0,27.0,1.9,1478908,153.899,2020-11-28T10:33:08.551Z,15.7,1,20.195,15000.0,23.0,1,FRESA_16X52,3214
311,14936.0,25.0,2.1,1493456,153.899,2020-11-28T10:35:34.033Z,15.7,1,20.315,15000.0,22.0,1,FRESA_16X52,3215
312,17979.0,17.0,1.8,166992,181.699,2020-11-30T06:36:05.072Z,14.0,1,20.247,18000.0,15.0,1,FRESA_14X100,3216
313,18013.0,19.0,0.9,350230,181.699,2020-11-30T07:06:37.472Z,14.0,1,20.128,18000.0,17.0,1,FRESA_14X100,3217
314,5938.0,22.0,0.9,561139,97.8,2020-11-30T07:41:46.587Z,301.1,1,20.57,6000.0,20.0,1,FRESA300,3218
315,15021.0,23.0,0.2,566673,153.899,2020-11-30T07:42:41.928Z,15.7,1,20.264,15000.0,20.0,1,FRESA_16X52,3219
316,5939.0,22.0,0.9,636260,97.8,2020-11-30T07:54:17.806Z,301.1,1,20.502,6000.0,20.0,1,FRESA300,3220
317,14942.0,24.0,0.8,641170,153.899,2020-11-30T07:55:06.907Z,15.7,1,20.247,15000.0,20.0,1,FRESA_16X52,3221
318,7998.0,24.0,1.5,954697,42.5,2020-11-30T08:47:22.216Z,6.3,1,20.23,8000.0,22.0,1,AGGRE83H-1-FA83,3222
319,5943.0,25.0,1.7,1025525,97.8,2020-11-30T08:59:10.505Z,301.1,1,20.825,6000.0,22.0,1,FRESA300,3223
320,14985.0,27.0,0.7,1029653,153.899,2020-11-30T08:59:51.785Z,15.7,1,20.468,15000.0,22.0,1,FRESA_16X52,3224
321,15026.0,25.0,0.7,1159090,153.899,2020-11-30T09:21:26.172Z,15.7,1,20.315,15000.0,23.0,1,FRESA_16X52,3225
322,13981.0,27.0,0.3,1195027,103.0,2020-11-30T09:27:25.546Z,3.0,1,20.179,14000.0,24.0,1,FRESA3MM,3226
323,17992.0,24.0,1.0,1278142,183.6,2020-11-30T09:41:16.707Z,15.7,1,20.382,18000.0,22.0,1,FRESA_16X100,3227
324,17949.0,25.0,1.3,1322709,183.6,2020-11-30T09:48:42.383Z,15.7,1,20.247,18000.0,23.0,1,FRESA_16X100,3228
325,13991.0,35.0,0.3,1366151,103.0,2020-11-30T09:55:56.809Z,3.0,1,20.264,14000.0,25.0,1,FRESA3MM,3229
326,18022.0,24.0,1.6,1429774,183.6,2020-11-30T10:06:33.047Z,15.7,1,20.195,18000.0,23.0,1,FRESA_16X100,3230
327,14010.0,35.0,0.6,1473471,103.0,2020-11-30T10:13:50.023Z,3.0,1,20.382,14000.0,25.0,1,FRESA3MM,3231
328,17986.0,27.0,0.8,1541591,183.6,2020-11-30T10:25:11.231Z,15.7,1,20.332,18000.0,24.0,1,FRESA_16X100,3232
329,13998.0,34.0,0.6,1588798,103.0,2020-11-30T10:33:03.308Z,3.0,1,20.212,14000.0,25.0,1,FRESA3MM,3233
330,17933.0,27.0,2.4,1626718,183.6,2020-11-30T10:39:22.513Z,15.7,1,20.349,18000.0,24.0,1,FRESA_16X100,3234
331,13987.0,35.0,0.3,1663844,103.0,2020-11-30T10:45:33.777Z,3.0,1,20.332,14000.0,27.0,1,FRESA3MM,3235
332,14006.0,27.0,1.1,1691967,103.0,2020-11-30T10:50:15.011Z,3.0,1,20.315,14000.0,24.0,1,FRESA3MM,3236
333,13985.0,29.0,0.8,1707146,103.0,2020-11-30T10:52:46.803Z,3.0,1,20.212,14000.0,24.0,1,FRESA3MM,3237
334,5931.0,25.0,1.8,1767969,97.8,2020-11-30T11:02:55.041Z,301.1,1,20.417,6000.0,24.0,1,FRESA300,3238
335,14891.0,27.0,0.4,1772929,153.899,2020-11-30T11:03:44.642Z,15.7,1,20.281,15000.0,23.0,1,FRESA_16X52,3239
336,5901.0,25.0,2.0,1831870,97.8,2020-11-30T11:13:34.060Z,301.1,1,20.705,6000.0,23.0,1,FRESA300,3240
337,14887.0,27.0,1.2,1835661,153.899,2020-11-30T11:14:11.970Z,15.7,1,20.281,15000.0,23.0,1,FRESA_16X52,3241
338,5967.0,25.0,2.0,1877756,97.8,2020-11-30T11:21:12.926Z,301.1,1,20.587,6000.0,24.0,1,FRESA300,3242
339,15007.0,27.0,0.3,1881440,153.899,2020-11-30T11:21:49.766Z,15.7,1,20.298,15000.0,23.0,1,FRESA_16X52,3243
340,5903.0,25.0,1.6,1949066,97.8,2020-11-30T11:33:06.035Z,301.1,1,20.382,6000.0,24.0,1,FRESA300,3244
341,14939.0,27.0,0.8,1953135,153.899,2020-11-30T11:33:46.726Z,15.7,1,20.179,15000.0,24.0,1,FRESA_16X52,3245
342,5985.0,24.0,2.1,2047944,97.8,2020-11-30T11:49:34.828Z,301.1,1,20.382,6000.0,22.0,1,FRESA300,3246
343,14931.0,25.0,0.7,2051670,153.899,2020-11-30T11:50:12.089Z,15.7,1,20.434,15000.0,22.0,1,FRESA_16X52,3247
344,5821.0,25.0,2.2,2068400,97.8,2020-11-30T11:52:59.391Z,301.1,1,24.531,6000.0,22.0,1,FRESA300,3248
345,14980.0,27.0,0.3,2072092,153.899,2020-11-30T11:53:36.311Z,15.7,1,20.264,15000.0,22.0,1,FRESA_16X52,3249
346,5954.0,25.0,1.9,2552593,97.8,2020-11-30T13:13:41.384Z,301.1,1,20.552,6000.0,23.0,1,FRESA300,3250
347,14910.0,27.0,0.6,2557032,153.899,2020-11-30T13:14:25.775Z,15.7,1,20.315,15000.0,23.0,1,FRESA_16X52,3251
348,5896.0,25.0,1.4,2620053,97.8,2020-11-30T13:24:55.993Z,301.1,1,20.212,6000.0,24.0,1,FRESA300,3252
349,14994.0,27.0,0.5,2623842,153.899,2020-11-30T13:25:33.883Z,15.7,1,20.212,15000.0,24.0,1,FRESA_16X52,3253
350,5895.0,24.0,2.0,2718286,97.8,2020-11-30T13:41:18.336Z,301.1,1,20.535,6000.0,22.0,1,FRESA300,3254
351,15012.0,25.0,1.0,2722014,153.899,2020-11-30T13:41:55.616Z,15.7,1,20.264,15000.0,22.0,1,FRESA_16X52,3255
352,5898.0,25.0,1.4,2754139,97.8,2020-11-30T13:47:16.870Z,301.1,1,20.451,6000.0,23.0,1,FRESA300,3256
353,15009.0,27.0,0.9,2759461,153.899,2020-11-30T13:48:10.091Z,15.7,1,20.298,15000.0,22.0,1,FRESA_16X52,3257
354,5981.0,27.0,1.7,2786730,97.8,2020-11-30T13:52:42.785Z,301.1,1,20.587,6000.0,23.0,1,FRESA300,3258
355,15031.0,27.0,0.2,2790771,153.899,2020-11-30T13:53:23.195Z,15.7,1,20.212,15000.0,23.0,1,FRESA_16X52,3259
356,5819.0,25.0,0.7,2869967,97.8,2020-11-30T14:06:35.166Z,301.1,1,20.417,6000.0,24.0,1,FRESA300,3260
357,5855.0,27.0,1.2,2880180,97.8,2020-11-30T14:08:17.297Z,301.1,1,20.4,6000.0,24.0,1,FRESA300,3261
358,5929.0,27.0,1.6,2891997,97.8,2020-11-30T14:10:15.468Z,301.1,1,20.451,6000.0,23.0,1,FRESA300,3262
359,5832.0,25.0,1.2,2914921,97.8,2020-11-30T14:14:04.711Z,301.1,1,20.434,6000.0,24.0,1,FRESA300,3263
360,13996.0,25.0,0.3,3316537,103.0,2020-11-30T15:21:00.925Z,3.0,1,20.315,14000.0,23.0,1,FRESA3MM,3264
361,14022.0,25.0,0.9,3336589,103.0,2020-11-30T15:24:21.447Z,3.0,1,20.195,14000.0,23.0,1,FRESA3MM,3265
362,13999.0,27.0,1.5,3374626,103.0,2020-11-30T15:30:41.822Z,3.0,1,20.332,14000.0,23.0,1,FRESA3MM,3266
363,7997.0,15.0,1.1,126587,42.5,2020-12-01T06:34:23.587Z,6.3,1,20.281,8000.0,14.0,1,AGGRE83H-1-FA83,3267
364,7980.0,17.0,1.0,142202,42.5,2020-12-01T06:36:59.738Z,6.3,1,20.162,8000.0,14.0,1,AGGRE83H-1-FA83,3268
365,7987.0,17.0,1.1,63182,42.5,2020-12-01T06:54:31.230Z,6.3,1,20.179,8000.0,15.0,1,AGGRE83H-1-FA83,3269
366,7969.0,18.0,1.2,77413,42.5,2020-12-01T06:56:53.541Z,6.3,1,20.212,8000.0,15.0,1,AGGRE83H-1-FA83,3270
367,7992.0,18.0,1.1,88566,42.5,2020-12-01T06:58:45.073Z,6.3,1,20.349,8000.0,15.0,1,AGGRE83H-1-FA83,3271
368,14991.0,20.0,0.5,459690,153.899,2020-12-01T08:00:36.354Z,15.7,1,20.315,15000.0,19.0,1,FRESA_16X52,3272
369,14989.0,22.0,1.3,470056,153.899,2020-12-01T08:02:20.015Z,15.7,1,20.247,15000.0,19.0,1,FRESA_16X52,3273
370,14994.0,22.0,1.4,483344,153.899,2020-12-01T08:04:32.896Z,15.7,1,20.315,15000.0,19.0,1,FRESA_16X52,3274
371,14895.0,22.0,1.4,492142,153.899,2020-12-01T08:06:00.877Z,15.7,1,20.247,15000.0,20.0,1,FRESA_16X52,3275
372,14949.0,23.0,1.5,503190,153.899,2020-12-01T08:07:51.359Z,15.7,1,20.502,15000.0,20.0,1,FRESA_16X52,3276
373,15001.0,23.0,1.5,511853,153.899,2020-12-01T08:09:17.990Z,15.7,1,20.247,15000.0,20.0,1,FRESA_16X52,3277
374,15059.0,22.0,1.5,589946,153.899,2020-12-01T08:22:18.929Z,15.7,1,20.212,15000.0,20.0,1,FRESA_16X52,3278
375,14950.0,23.0,1.5,601468,153.899,2020-12-01T08:24:14.150Z,15.7,1,20.179,15000.0,20.0,1,FRESA_16X52,3279
376,15048.0,22.0,0.6,639754,153.899,2020-12-01T08:30:37.015Z,15.7,1,20.212,15000.0,20.0,1,FRESA_16X52,3280
377,14001.0,25.0,0.9,672441,105.0,2020-12-01T08:36:03.888Z,42.0,1,20.212,14000.0,20.0,1,FRESACIPOLLA,3282
378,14952.0,22.0,0.6,665301,153.899,2020-12-01T08:34:52.488Z,15.7,1,20.094,15000.0,20.0,1,FRESA_16X52,3281
379,14007.0,25.0,0.3,675676,103.0,2020-12-01T08:36:36.239Z,3.0,1,20.382,14000.0,20.0,1,FRESA3MM,3283
380,14939.0,23.0,0.3,771815,153.899,2020-12-01T08:52:37.640Z,15.7,1,20.298,15000.0,22.0,1,FRESA_16X52,3284
381,14012.0,28.0,0.7,799218,105.0,2020-12-01T08:57:11.673Z,42.0,1,20.298,14000.0,22.0,1,FRESACIPOLLA,3285
